# Wavelength Flux(MR)
5.89097364e+02 -6.77005187e+30
5.89100659e+02 1.05862443e+30
5.89103954e+02 2.44856661e+30
5.89107249e+02 3.19492076e+29
5.89110544e+02 1.01501753e+30
5.89113839e+02 -3.62197851e+30
5.89117135e+02 -2.83536146e+28
5.89120430e+02 -3.81516460e+29
5.89123725e+02 -1.92738340e+30
5.89127020e+02 -1.33049075e+30
5.89130315e+02 5.11622396e+30
5.89133610e+02 -9.21731147e+28
5.89136905e+02 1.04198911e+30
5.89140200e+02 -7.03838447e+29
5.89143496e+02 -3.31724675e+30
5.89146791e+02 -1.01248457e+30
5.89150086e+02 3.85594938e+29
5.89153381e+02 -2.41166437e+30
5.89156676e+02 -3.22834186e+30
5.89159971e+02 -1.08489439e+30
5.89163266e+02 4.23282656e+29
5.89166561e+02 4.09584222e+30
5.89169856e+02 1.96194429e+30
5.89173152e+02 -3.74288569e+30
5.89176447e+02 1.28546895e+30
5.89179742e+02 3.22098383e+30
5.89183037e+02 -3.19893041e+30
5.89186332e+02 8.68761310e+29
5.89189627e+02 4.66303395e+30
5.89192922e+02 2.04800393e+30
5.89196217e+02 -1.46235852e+30
5.89199513e+02 4.56840850e+30
5.89202808e+02 3.63829622e+29
5.89206103e+02 2.91853527e+30
5.89209398e+02 2.60797487e+30
5.89212693e+02 2.94324513e+30
5.89215988e+02 1.45197409e+30
5.89219283e+02 -1.25755460e+30
5.89222578e+02 -2.58902195e+29
5.89225873e+02 -2.13830238e+30
5.89229169e+02 1.60589524e+29
5.89232464e+02 5.77418730e+30
5.89235759e+02 -9.59995780e+29
5.89239054e+02 -1.49776970e+30
5.89242349e+02 -3.40816317e+30
5.89245644e+02 -7.98184546e+29
5.89248939e+02 3.49774006e+29
5.89252234e+02 1.29402496e+30
5.89255530e+02 4.72486162e+28
5.89258825e+02 4.47410822e+30
5.89262120e+02 1.86296269e+30
5.89265415e+02 -7.71273801e+29
5.89268710e+02 -2.05668812e+30
5.89272005e+02 2.41716112e+29
5.89275300e+02 -2.11087801e+30
5.89278595e+02 -2.52567048e+30
5.89281890e+02 5.16865950e+28
5.89285186e+02 -1.65833348e+30
5.89288481e+02 1.39525991e+27
5.89291776e+02 -3.38886984e+30
5.89295071e+02 -4.37848573e+30
5.89298366e+02 3.41375983e+30
5.89301661e+02 1.70262575e+30
5.89304956e+02 -1.18227034e+30
5.89308251e+02 -2.03150116e+30
5.89311547e+02 -7.67023826e+29
5.89314842e+02 2.69149964e+30
5.89318137e+02 1.23828291e+30
5.89321432e+02 5.82838625e+28
5.89324727e+02 -2.22983319e+30
5.89328022e+02 1.49403740e+30
5.89331317e+02 -2.11124913e+30
5.89334612e+02 -1.84495479e+30
5.89337907e+02 -2.07583325e+30
5.89341203e+02 1.32130966e+30
5.89344498e+02 9.42596969e+29
5.89347793e+02 -1.66572542e+30
5.89351088e+02 -1.77962431e+29
5.89354383e+02 4.28397372e+30
5.89357678e+02 2.91681559e+30
5.89360973e+02 1.25031475e+30
5.89364268e+02 -3.85660007e+30
5.89367564e+02 3.38963235e+30
5.89370859e+02 1.65441641e+30
5.89374154e+02 -4.07827250e+30
5.89377449e+02 -1.26559265e+30
5.89380744e+02 6.18556012e+27
5.89384039e+02 1.30527163e+30
5.89387334e+02 -4.45834673e+29
5.89390629e+02 1.94861756e+30
5.89393924e+02 3.20436734e+30
5.89397220e+02 8.02898088e+29
5.89400515e+02 8.98278219e+28
