Wavelength(nm) Intensity
5.89097364e+02 5.30208159e+02
5.89100659e+02 -9.23325842e+01
5.89103954e+02 -2.02831950e+02
5.89107249e+02 -3.34808995e+01
5.89110544e+02 -8.87544159e+01
5.89113839e+02 2.80038239e+02
5.89117135e+02 -5.70689216e+00
5.89120430e+02 2.24134983e+01
5.89123725e+02 1.45382153e+02
5.89127020e+02 9.79480158e+01
5.89130315e+02 -4.14691029e+02
5.89133610e+02 -4.61520364e-01
5.89136905e+02 -9.06200285e+01
5.89140200e+02 4.82540036e+01
5.89143496e+02 2.56125783e+02
5.89146791e+02 7.28870593e+01
5.89150086e+02 -3.82418567e+01
5.89153381e+02 1.84269212e+02
5.89156676e+02 2.49283690e+02
5.89159971e+02 7.89046780e+01
5.89163266e+02 -4.09447066e+01
5.89166561e+02 -3.32905038e+02
5.89169856e+02 -1.63097852e+02
5.89173152e+02 2.90698256e+02
5.89176447e+02 -1.09045080e+02
5.89179742e+02 -2.62818108e+02
5.89183037e+02 2.47885353e+02
5.89186332e+02 -7.54183495e+01
5.89189627e+02 -3.76961824e+02
5.89192922e+02 -1.68789949e+02
5.89196217e+02 1.10602743e+02
5.89199513e+02 -3.68737263e+02
5.89202808e+02 -3.40919681e+01
5.89206103e+02 -2.36951116e+02
5.89209398e+02 -2.11926131e+02
5.89212693e+02 -2.38237672e+02
5.89215988e+02 -1.19276797e+02
5.89219283e+02 9.65733343e+01
5.89222578e+02 1.75254590e+01
5.89225873e+02 1.67328844e+02
5.89229169e+02 -1.51902847e+01
5.89232464e+02 -4.61376524e+02
5.89235759e+02 7.43049093e+01
5.89239054e+02 1.17122396e+02
5.89242349e+02 2.68995174e+02
5.89245644e+02 6.12893617e+01
5.89248939e+02 -3.02358965e+01
5.89252234e+02 -1.05629514e+02
5.89255530e+02 -6.82952458e+00
5.89258825e+02 -3.59248538e+02
5.89262120e+02 -1.51979094e+02
5.89265415e+02 5.71360818e+01
5.89268710e+02 1.59006961e+02
5.89272005e+02 -2.40974145e+01
