Wavelength(nm) Intensity
5.89097364e+02 1.41413273e+01
5.89100659e+02 -1.14548851e+01
5.89103954e+02 -2.13001928e+02
5.89107249e+02 -1.82429093e+02
5.89110544e+02 -1.39310469e+02
5.89113839e+02 8.65483929e+01
5.89117135e+02 -1.16987412e+02
5.89120430e+02 -4.13331786e+02
5.89123725e+02 -3.06129556e+02
5.89127020e+02 3.41459368e+01
5.89130315e+02 1.66046149e+01
5.89133610e+02 5.11622048e+01
5.89136905e+02 -1.31955055e+02
5.89140200e+02 -1.02033523e+02
5.89143496e+02 -2.87403611e+01
5.89146791e+02 1.63692520e+02
5.89150086e+02 -2.88615459e+02
5.89153381e+02 8.06658659e+01
5.89156676e+02 -3.85888011e+01
5.89159971e+02 1.28994143e+02
5.89163266e+02 1.06333930e+02
5.89166561e+02 1.91338867e+02
5.89169856e+02 -1.56163141e+01
5.89173152e+02 -1.64220484e+02
5.89176447e+02 -7.12152180e-01
5.89179742e+02 -3.51852769e+02
5.89183037e+02 -1.41050361e+02
5.89186332e+02 -8.97178545e+01
5.89189627e+02 -3.32304330e+02
5.89192922e+02 -3.16042291e+01
5.89196217e+02 4.93992716e+01
5.89199513e+02 5.90476033e+01
5.89202808e+02 9.72400603e+01
5.89206103e+02 2.63954276e+02
5.89209398e+02 1.10622099e+02
5.89212693e+02 -6.42732876e+01
5.89215988e+02 -7.80359626e+01
5.89219283e+02 3.48178626e-01
5.89222578e+02 7.06454691e+01
5.89225873e+02 2.73084236e+02
5.89229169e+02 -1.51484467e+02
5.89232464e+02 -1.00849355e+02
5.89235759e+02 2.48089676e+02
5.89239054e+02 -1.79720070e+02
5.89242349e+02 -1.68113884e+01
5.89245644e+02 2.29491755e+02
5.89248939e+02 3.33739871e+01
5.89252234e+02 -2.98844910e+02
5.89255530e+02 5.27995616e+01
5.89258825e+02 -1.31143964e+02
5.89262120e+02 1.63723260e+02
5.89265415e+02 -2.55129524e+02
5.89268710e+02 3.12733641e+02
5.89272005e+02 -1.75740493e+02
5.89275300e+02 1.13983158e+02
5.89278595e+02 -6.71337214e+01
5.89281890e+02 2.44469318e+02
5.89285186e+02 9.15604691e+01
5.89288481e+02 -1.60339219e+02
5.89291776e+02 -1.54137946e+02
5.89295071e+02 -9.70988789e+01
5.89298366e+02 8.84610213e+01
5.89301661e+02 5.53054571e+01
5.89304956e+02 -2.21068042e+02
5.89308251e+02 5.67061096e+01
5.89311547e+02 2.87957538e+02
5.89314842e+02 -1.14014789e+02
5.89318137e+02 -1.20521602e+01
5.89321432e+02 7.33185076e+01
5.89324727e+02 1.41376326e+02
5.89328022e+02 -1.96720209e+02
5.89331317e+02 6.80234267e+01
5.89334612e+02 7.60992607e+01
5.89337907e+02 -1.43972415e+02
5.89341203e+02 -5.05701543e+01
5.89344498e+02 -1.97014508e+02
5.89347793e+02 -9.79511352e+00
5.89351088e+02 -2.80631196e+01
5.89354383e+02 4.10550481e+00
5.89357678e+02 -1.75538791e+02
5.89360973e+02 2.68638509e+01
5.89364268e+02 2.00398790e+02
5.89367564e+02 -4.32661428e+01
5.89370859e+02 1.65873847e-01
5.89374154e+02 5.54641221e+01
5.89377449e+02 -2.20619833e+02
5.89380744e+02 4.02416735e+01
5.89384039e+02 1.03009439e+02
5.89387334e+02 1.73732069e+01
5.89390629e+02 -4.23947229e+02
5.89393924e+02 3.16020642e+01
5.89397220e+02 1.13616331e+02
5.89400515e+02 -9.19376880e+01
5.89403810e+02 1.05963559e+02
5.89407105e+02 3.65504134e+02
5.89410400e+02 1.19703832e+01
5.89413695e+02 -4.14523226e+02
5.89416990e+02 -6.39653955e+01
5.89420285e+02 -5.93404847e+01
5.89423581e+02 3.91092779e+00
5.89426876e+02 -1.25533058e+02
5.89430171e+02 1.04884631e+02
5.89433466e+02 -2.97229204e+01
5.89436761e+02 -1.79522261e+00
5.89440056e+02 -3.74836212e+02
5.89443351e+02 -1.28650375e+02
5.89446646e+02 1.81526604e+02
5.89449941e+02 7.31394951e+01
5.89453237e+02 2.88836610e+02
5.89456532e+02 7.37371209e+01
5.89459827e+02 -1.53144909e+02
5.89463122e+02 -1.84139049e+02
5.89466417e+02 6.33466135e+01
5.89469712e+02 6.49197205e+01
5.89473007e+02 -2.05148246e+02
5.89476302e+02 4.37343597e+00
5.89479598e+02 2.23836801e+02
5.89482893e+02 -3.70133069e+01
5.89486188e+02 -1.05222347e+02
5.89489483e+02 1.81045400e+02
5.89492778e+02 -1.86460073e+02
5.89496073e+02 -7.51536471e+01
5.89499368e+02 1.97967581e+02
5.89502663e+02 -2.97927960e+01
5.89505959e+02 -8.17510554e+01
5.89509254e+02 6.41593843e+01
5.89512549e+02 -4.16948059e+02
5.89515844e+02 -1.19841061e+02
5.89519139e+02 9.09527568e+01
5.89522434e+02 3.86075247e+01
5.89525729e+02 1.25797386e+02
5.89529024e+02 2.80788192e+02
5.89532319e+02 1.59201505e+02
5.89535615e+02 -4.84692334e+01
5.89538910e+02 1.10848633e+02
5.89542205e+02 4.88928750e+01
5.89545500e+02 1.55276882e+02
5.89548795e+02 -1.61602857e+02
5.89552090e+02 1.30723825e+01
5.89555385e+02 -1.98020943e+02
5.89558680e+02 -1.85327452e+02
5.89561976e+02 3.37814400e+02
5.89565271e+02 8.45598610e+01
5.89568566e+02 -4.30511808e+01
5.89571861e+02 4.65985108e+01
5.89575156e+02 -5.44090138e+01
