Wavelength(nm) Intensity
5.89097364e+02 1.59592968e+02
5.89100659e+02 2.61103803e+00
5.89103954e+02 1.97861109e+02
5.89107249e+02 1.23256187e+02
5.89110544e+02 -2.69491851e+02
5.89113839e+02 1.66341388e+02
5.89117135e+02 -7.47687565e+01
5.89120430e+02 1.31205680e+02
5.89123725e+02 -3.20610032e+02
5.89127020e+02 -5.28379047e+01
5.89130315e+02 4.17028558e+01
5.89133610e+02 1.71274268e+01
5.89136905e+02 -1.79754040e+02
5.89140200e+02 2.90310109e+02
5.89143496e+02 6.41387495e+01
5.89146791e+02 1.23421746e+02
5.89150086e+02 -3.21026274e+02
5.89153381e+02 -1.90583625e+01
5.89156676e+02 3.58945668e+02
5.89159971e+02 -6.66635623e+01
5.89163266e+02 2.08120529e+02
5.89166561e+02 9.08874505e+01
5.89169856e+02 9.15407950e+01
5.89173152e+02 5.12273308e+01
5.89176447e+02 7.36261042e+01
5.89179742e+02 1.25592909e+02
5.89183037e+02 -1.13048235e+02
5.89186332e+02 -1.22201509e+01
5.89189627e+02 9.94597008e+01
5.89192922e+02 7.45068237e+01
5.89196217e+02 -1.40416516e+02
5.89199513e+02 -9.79326352e+01
5.89202808e+02 6.30338884e+01
5.89206103e+02 -9.94667044e+01
5.89209398e+02 -2.52740482e+02
5.89212693e+02 2.21392513e+01
5.89215988e+02 2.65175733e+01
5.89219283e+02 -1.88717497e+02
5.89222578e+02 4.16248384e+01
5.89225873e+02 -3.38172312e+02
5.89229169e+02 7.59079521e+01
5.89232464e+02 9.78451793e+01
5.89235759e+02 -1.80728446e+02
5.89239054e+02 3.88321217e+01
5.89242349e+02 2.76709178e+02
5.89245644e+02 2.23351550e+02
5.89248939e+02 -1.85519590e+02
5.89252234e+02 -3.30703766e+02
5.89255530e+02 -1.22237223e+01
5.89258825e+02 1.86445804e+02
5.89262120e+02 -6.98819281e+01
5.89265415e+02 -1.28971836e+02
5.89268710e+02 -8.86766110e+00
5.89272005e+02 7.69159570e+01
5.89275300e+02 9.17041280e-01
