# Wavelength Flux(MR)
5.89097364e+02 -4.04410746e+28
5.89100659e+02 -8.60443722e+27
5.89103954e+02 2.57479163e+28
5.89107249e+02 4.47447657e+28
5.89110544e+02 4.44072892e+28
5.89113839e+02 2.87417032e+28
5.89117135e+02 2.23409859e+28
5.89120430e+02 1.81725353e+28
5.89123725e+02 8.13622645e+27
5.89127020e+02 1.37695935e+28
5.89130315e+02 2.25213108e+28
5.89133610e+02 2.71707743e+28
5.89136905e+02 2.47195331e+28
5.89140200e+02 2.66123585e+28
5.89143496e+02 1.62783214e+28
5.89146791e+02 1.22992327e+28
5.89150086e+02 1.17401450e+28
5.89153381e+02 1.12533646e+28
5.89156676e+02 1.37328561e+28
5.89159971e+02 1.15644595e+28
5.89163266e+02 8.21487741e+27
5.89166561e+02 4.92289709e+27
5.89169856e+02 6.64174688e+27
5.89173152e+02 1.31748056e+28
5.89176447e+02 1.69316329e+28
5.89179742e+02 1.62870821e+28
5.89183037e+02 1.46280176e+28
5.89186332e+02 1.01038759e+28
5.89189627e+02 8.81532780e+27
5.89192922e+02 8.02316331e+27
5.89196217e+02 1.38647794e+28
5.89199513e+02 1.05744739e+28
5.89202808e+02 7.61775236e+27
5.89206103e+02 8.34050737e+27
5.89209398e+02 3.30985748e+27
5.89212693e+02 9.55098676e+27
5.89215988e+02 2.46876353e+27
5.89219283e+02 5.22209515e+27
5.89222578e+02 2.23401810e+27
5.89225873e+02 7.65236819e+27
5.89229169e+02 6.77349745e+27
5.89232464e+02 9.79901525e+27
5.89235759e+02 1.16023629e+28
5.89239054e+02 1.04800126e+28
5.89242349e+02 1.76817612e+28
5.89245644e+02 1.41364282e+28
5.89248939e+02 1.26761042e+28
5.89252234e+02 1.57415462e+28
5.89255530e+02 1.15988325e+28
5.89258825e+02 9.94123839e+27
5.89262120e+02 1.28539266e+28
5.89265415e+02 1.48944801e+28
5.89268710e+02 1.56183651e+28
5.89272005e+02 1.11047293e+28
5.89275300e+02 8.74883125e+27
5.89278595e+02 8.32341477e+27
5.89281890e+02 8.18999915e+27
5.89285186e+02 9.90372073e+27
5.89288481e+02 1.41267026e+28
5.89291776e+02 1.79107375e+28
5.89295071e+02 1.42599178e+28
5.89298366e+02 1.13643602e+28
5.89301661e+02 1.14648654e+28
5.89304956e+02 1.20550028e+28
5.89308251e+02 6.50281900e+27
5.89311547e+02 4.35259463e+27
5.89314842e+02 8.74784296e+27
5.89318137e+02 8.58872764e+27
5.89321432e+02 6.48319163e+27
5.89324727e+02 -1.10720367e+27
5.89328022e+02 4.54281131e+27
5.89331317e+02 1.50615642e+28
5.89334612e+02 2.22659417e+28
5.89337907e+02 2.41546303e+28
5.89341203e+02 2.08437989e+28
5.89344498e+02 1.92374137e+28
5.89347793e+02 1.33637189e+28
5.89351088e+02 1.48068071e+28
