# Wavelength Flux(MR)
5.89097364e+02 -4.96539327e+28
5.89100659e+02 -1.74090095e+28
5.89103954e+02 1.98149429e+28
5.89107249e+02 4.28771413e+28
5.89110544e+02 3.90361504e+28
5.89113839e+02 2.80005080e+28
5.89117135e+02 1.81221725e+28
5.89120430e+02 8.14724903e+27
5.89123725e+02 3.17805503e+27
5.89127020e+02 7.51341717e+27
5.89130315e+02 1.19550444e+28
5.89133610e+02 1.71451211e+28
5.89136905e+02 1.78313272e+28
5.89140200e+02 1.70508445e+28
5.89143496e+02 1.23091235e+28
5.89146791e+02 7.07058996e+27
5.89150086e+02 8.53479493e+27
5.89153381e+02 9.67817265e+27
5.89156676e+02 6.29027839e+27
5.89159971e+02 5.45638293e+27
5.89163266e+02 3.08629240e+27
5.89166561e+02 -2.34214869e+27
5.89169856e+02 1.39422005e+27
5.89173152e+02 2.83444908e+27
5.89176447e+02 8.79200998e+27
5.89179742e+02 1.24186804e+28
5.89183037e+02 1.00153931e+28
5.89186332e+02 7.38435025e+27
5.89189627e+02 4.39491223e+27
5.89192922e+02 3.04193586e+27
5.89196217e+02 4.24489625e+27
5.89199513e+02 7.61881634e+27
5.89202808e+02 8.97923079e+27
5.89206103e+02 2.26357044e+27
5.89209398e+02 3.10095261e+27
5.89212693e+02 -3.90979358e+26
5.89215988e+02 -1.31155626e+27
5.89219283e+02 -5.42915650e+27
5.89222578e+02 -1.14855806e+27
5.89225873e+02 4.41794334e+27
5.89229169e+02 4.45566438e+27
5.89232464e+02 3.56340011e+27
5.89235759e+02 5.48141572e+27
5.89239054e+02 7.11131793e+27
5.89242349e+02 4.29097018e+27
5.89245644e+02 2.26253845e+27
5.89248939e+02 7.86789284e+27
5.89252234e+02 4.44917545e+27
5.89255530e+02 2.94849976e+27
5.89258825e+02 6.21664382e+27
5.89262120e+02 5.31581554e+27
5.89265415e+02 6.66968716e+27
5.89268710e+02 7.66573976e+27
5.89272005e+02 8.05639430e+27
5.89275300e+02 3.16447399e+27
5.89278595e+02 1.81027619e+27
5.89281890e+02 6.82252144e+27
5.89285186e+02 7.55400834e+27
5.89288481e+02 1.53938964e+27
5.89291776e+02 3.29075079e+27
5.89295071e+02 8.94401950e+27
5.89298366e+02 7.36121307e+27
5.89301661e+02 5.43464406e+27
5.89304956e+02 3.35319159e+27
5.89308251e+02 4.88713238e+26
5.89311547e+02 5.88345684e+26
5.89314842e+02 3.73619919e+27
5.89318137e+02 6.82784993e+27
5.89321432e+02 2.53940315e+27
5.89324727e+02 -4.79338902e+27
5.89328022e+02 -4.43786919e+27
5.89331317e+02 4.65222709e+27
5.89334612e+02 1.71464322e+28
5.89337907e+02 1.81730767e+28
5.89341203e+02 1.42481581e+28
5.89344498e+02 1.39534897e+28
5.89347793e+02 1.11077102e+28
5.89351088e+02 5.44763632e+27
5.89354383e+02 6.68185148e+27
5.89357678e+02 1.25515123e+28
5.89360973e+02 7.66928778e+27
5.89364268e+02 8.56804837e+27
5.89367564e+02 7.75719168e+27
5.89370859e+02 -3.35347139e+26
5.89374154e+02 6.82232494e+27
5.89377449e+02 3.40227817e+27
5.89380744e+02 -6.08018919e+26
5.89384039e+02 -6.92211949e+27
5.89387334e+02 -7.17044582e+27
5.89390629e+02 -9.07427019e+27
5.89393924e+02 -7.25269650e+27
5.89397220e+02 1.23408261e+27
5.89400515e+02 5.33221733e+27
5.89403810e+02 8.61776723e+27
5.89407105e+02 1.62861997e+28
5.89410400e+02 1.11464717e+28
5.89413695e+02 1.52053231e+28
5.89416990e+02 8.32321743e+27
5.89420285e+02 3.26280808e+27
5.89423581e+02 2.25429290e+27
5.89426876e+02 1.47825114e+27
5.89430171e+02 3.67816902e+27
5.89433466e+02 2.71250667e+27
5.89436761e+02 1.13249806e+27
5.89440056e+02 -1.24282558e+27
5.89443351e+02 1.75599776e+27
5.89446646e+02 -1.83244347e+27
5.89449941e+02 1.44479924e+27
5.89453237e+02 6.34449610e+27
5.89456532e+02 4.12251725e+27
5.89459827e+02 4.06665296e+27
5.89463122e+02 9.26426102e+26
5.89466417e+02 -1.60045242e+27
5.89469712e+02 7.61479745e+27
5.89473007e+02 1.21961794e+28
5.89476302e+02 1.08974872e+28
5.89479598e+02 9.68423163e+27
5.89482893e+02 7.46058407e+27
5.89486188e+02 8.34290123e+27
5.89489483e+02 5.38941109e+27
5.89492778e+02 4.71077299e+27
5.89496073e+02 8.12006417e+27
5.89499368e+02 7.41705075e+27
5.89502663e+02 7.64839990e+27
5.89505959e+02 2.54135730e+27
