# Wavelength Flux(MR)
5.89097364e+02 -3.84560666e+28
5.89100659e+02 -1.10680544e+28
5.89103954e+02 2.43526758e+28
5.89107249e+02 4.58329819e+28
5.89110544e+02 5.06015791e+28
5.89113839e+02 3.80683459e+28
5.89117135e+02 2.53077185e+28
5.89120430e+02 1.75131070e+28
5.89123725e+02 1.14705631e+28
5.89127020e+02 1.71044869e+28
5.89130315e+02 2.23998864e+28
5.89133610e+02 2.75221048e+28
5.89136905e+02 2.61300545e+28
5.89140200e+02 2.68563195e+28
5.89143496e+02 2.00339314e+28
5.89146791e+02 2.11578495e+28
5.89150086e+02 1.74005872e+28
5.89153381e+02 1.24359555e+28
5.89156676e+02 1.29980502e+28
5.89159971e+02 1.22243856e+28
5.89163266e+02 1.07703498e+28
5.89166561e+02 6.64503627e+27
5.89169856e+02 6.80593106e+27
5.89173152e+02 1.22596788e+28
5.89176447e+02 2.19477082e+28
5.89179742e+02 1.89089531e+28
5.89183037e+02 1.55598416e+28
5.89186332e+02 1.29900719e+28
5.89189627e+02 1.35863361e+28
5.89192922e+02 1.15196629e+28
5.89196217e+02 7.90425636e+27
5.89199513e+02 1.18148953e+28
5.89202808e+02 1.03705164e+28
5.89206103e+02 1.02354152e+28
5.89209398e+02 8.94161632e+27
5.89212693e+02 9.49042862e+27
5.89215988e+02 4.31199483e+27
5.89219283e+02 1.69502273e+27
5.89222578e+02 7.70648174e+27
5.89225873e+02 1.27814677e+28
5.89229169e+02 9.18058782e+27
5.89232464e+02 1.08443547e+28
5.89235759e+02 1.01545918e+28
5.89239054e+02 1.38206707e+28
5.89242349e+02 1.53842843e+28
5.89245644e+02 1.51428340e+28
5.89248939e+02 1.70691541e+28
5.89252234e+02 1.32161235e+28
5.89255530e+02 1.72755296e+28
5.89258825e+02 1.84681253e+28
5.89262120e+02 1.63710059e+28
5.89265415e+02 1.71935040e+28
5.89268710e+02 1.70233354e+28
5.89272005e+02 8.45195353e+27
5.89275300e+02 1.11372710e+28
5.89278595e+02 9.86617849e+27
5.89281890e+02 1.20776848e+28
5.89285186e+02 1.78918474e+28
5.89288481e+02 1.95793445e+28
5.89291776e+02 1.40210475e+28
5.89295071e+02 8.31668513e+27
5.89298366e+02 9.94546255e+27
5.89301661e+02 1.18477842e+28
5.89304956e+02 6.81844409e+27
5.89308251e+02 1.01149086e+28
5.89311547e+02 7.05529035e+27
5.89314842e+02 1.59675471e+28
5.89318137e+02 1.77003213e+28
5.89321432e+02 1.19852513e+28
5.89324727e+02 3.77833571e+26
5.89328022e+02 1.33239836e+26
5.89331317e+02 1.25004059e+28
5.89334612e+02 2.12168022e+28
5.89337907e+02 2.70267928e+28
5.89341203e+02 2.81424897e+28
5.89344498e+02 2.57410085e+28
5.89347793e+02 1.95856219e+28
5.89351088e+02 1.84730748e+28
5.89354383e+02 1.88369221e+28
5.89357678e+02 2.08826402e+28
5.89360973e+02 1.91673131e+28
5.89364268e+02 2.13703382e+28
5.89367564e+02 1.83514679e+28
5.89370859e+02 7.64806069e+27
5.89374154e+02 1.18653325e+28
5.89377449e+02 1.28030370e+28
5.89380744e+02 9.48490527e+27
5.89384039e+02 8.33447139e+27
5.89387334e+02 2.70425421e+27
5.89390629e+02 4.71613933e+27
5.89393924e+02 4.66376982e+26
5.89397220e+02 3.44970623e+27
5.89400515e+02 8.17150511e+27
5.89403810e+02 1.07595696e+28
5.89407105e+02 1.81050232e+28
5.89410400e+02 2.39950578e+28
5.89413695e+02 2.25475696e+28
5.89416990e+02 1.18245630e+28
5.89420285e+02 1.15348860e+28
5.89423581e+02 9.82246664e+27
5.89426876e+02 8.02850742e+27
5.89430171e+02 6.80121726e+27
5.89433466e+02 7.45426429e+27
5.89436761e+02 2.64803191e+27
5.89440056e+02 2.98905085e+27
5.89443351e+02 5.34400775e+27
5.89446646e+02 1.83114586e+27
5.89449941e+02 2.04115268e+27
5.89453237e+02 7.56509686e+27
5.89456532e+02 1.03910692e+28
5.89459827e+02 8.11481712e+27
5.89463122e+02 2.92020209e+27
5.89466417e+02 2.96345472e+27
5.89469712e+02 1.10909782e+28
5.89473007e+02 1.69958334e+28
5.89476302e+02 1.87119898e+28
5.89479598e+02 1.55753063e+28
5.89482893e+02 1.72228905e+28
5.89486188e+02 2.04081940e+28
5.89489483e+02 1.72374824e+28
5.89492778e+02 1.36073582e+28
5.89496073e+02 1.27327435e+28
5.89499368e+02 1.23751593e+28
5.89502663e+02 1.14633126e+28
5.89505959e+02 1.21643867e+28
5.89509254e+02 6.05297416e+27
5.89512549e+02 -1.07007487e+27
5.89515844e+02 2.25150628e+27
5.89519139e+02 1.03008274e+28
5.89522434e+02 1.67337195e+28
5.89525729e+02 1.13828968e+28
5.89529024e+02 7.64698432e+27
5.89532319e+02 6.02184076e+27
5.89535615e+02 4.05728801e+27
5.89538910e+02 4.73987058e+27
5.89542205e+02 9.07244006e+26
5.89545500e+02 5.73015764e+27
5.89548795e+02 3.42452121e+27
5.89552090e+02 4.36461763e+26
5.89555385e+02 8.11712535e+26
5.89558680e+02 4.89632184e+27
5.89561976e+02 8.78484059e+26
5.89565271e+02 1.00280910e+27
5.89568566e+02 2.52216191e+27
5.89571861e+02 -1.70330643e+27
5.89575156e+02 2.89020143e+27
5.89578451e+02 5.87502846e+27
5.89581746e+02 8.51893896e+27
5.89585041e+02 3.89099464e+27
5.89588336e+02 7.98180652e+27
5.89591632e+02 4.95636630e+27
5.89594927e+02 6.03023154e+26
5.89598222e+02 -3.87282572e+27
5.89601517e+02 2.84426792e+27
5.89604812e+02 2.12046659e+27
5.89608107e+02 1.01755173e+28
5.89611402e+02 5.76943630e+27
5.89614697e+02 -1.46194352e+27
5.89617993e+02 -3.91000098e+27
5.89621288e+02 -3.91792003e+26
5.89624583e+02 -1.74919370e+26
5.89627878e+02 3.74406962e+25
5.89631173e+02 -6.38878954e+26
5.89634468e+02 -6.26260768e+26
5.89637763e+02 1.83776270e+27
5.89641058e+02 1.59638600e+27
5.89644353e+02 7.07207001e+27
5.89647649e+02 4.37934909e+27
5.89650944e+02 1.54854306e+27
5.89654239e+02 6.36280152e+26
5.89657534e+02 3.28736773e+27
5.89660829e+02 -9.08441331e+26
5.89664124e+02 2.18004094e+27
5.89667419e+02 1.83870461e+27
5.89670714e+02 7.31158244e+27
5.89674010e+02 3.81764353e+27
5.89677305e+02 2.18789106e+26
5.89680600e+02 3.98946919e+27
5.89683895e+02 -5.96979741e+27
5.89687190e+02 -1.45883231e+28
5.89690485e+02 -1.64048880e+28
5.89693780e+02 -1.44414623e+28
5.89697075e+02 -4.32835104e+27
5.89700370e+02 5.03730953e+27
5.89703666e+02 2.06823597e+28
5.89706961e+02 2.52167160e+28
5.89710256e+02 2.04918168e+28
5.89713551e+02 7.86552855e+27
5.89716846e+02 1.53934883e+27
5.89720141e+02 1.74459118e+26
5.89723436e+02 2.74776863e+27
5.89726731e+02 -4.92148765e+26
5.89730027e+02 2.37567960e+27
5.89733322e+02 -1.60008759e+27
5.89736617e+02 -3.66820396e+27
5.89739912e+02 -3.66031064e+25
5.89743207e+02 -2.94031187e+27
5.89746502e+02 -4.22902307e+27
5.89749797e+02 -6.36004682e+27
5.89753092e+02 -5.05382149e+27
5.89756387e+02 -6.59782028e+27
5.89759683e+02 -6.91851978e+27
5.89762978e+02 -2.38897814e+27
5.89766273e+02 -3.05551289e+27
5.89769568e+02 -9.98174534e+26
5.89772863e+02 4.86238716e+27
5.89776158e+02 2.74213668e+27
5.89779453e+02 3.13678835e+27
5.89782748e+02 3.73396390e+27
5.89786044e+02 4.87272707e+27
5.89789339e+02 -3.81837282e+26
5.89792634e+02 3.93206680e+27
5.89795929e+02 6.63985304e+26
5.89799224e+02 1.80651463e+27
5.89802519e+02 3.84815785e+26
5.89805814e+02 -1.06908047e+27
5.89809109e+02 -5.62913846e+26
5.89812404e+02 -2.19644539e+27
5.89815700e+02 2.97047544e+27
5.89818995e+02 1.18351893e+28
5.89822290e+02 1.16745740e+28
5.89825585e+02 1.38322602e+28
5.89828880e+02 9.78048278e+27
5.89832175e+02 1.17324667e+28
5.89835470e+02 7.63911539e+27
5.89838765e+02 5.02447189e+27
5.89842061e+02 -2.46238827e+27
5.89845356e+02 -5.64260080e+27
5.89848651e+02 -7.70782659e+27
5.89851946e+02 8.03237977e+27
5.89855241e+02 4.57334057e+27
5.89858536e+02 5.75061147e+27
5.89861831e+02 4.36155268e+27
5.89865126e+02 9.62438812e+26
5.89868421e+02 -5.58552629e+26
5.89871717e+02 6.48557182e+27
5.89875012e+02 -1.76875226e+27
5.89878307e+02 2.50088559e+27
5.89881602e+02 1.68585797e+27
5.89884897e+02 -3.07871865e+27
5.89888192e+02 -9.71210269e+26
5.89891487e+02 -4.28759204e+26
5.89894782e+02 -4.17606544e+27
5.89898078e+02 -5.01959687e+27
5.89901373e+02 -2.06821078e+26
5.89904668e+02 -7.24301405e+27
5.89907963e+02 -8.34707129e+27
5.89911258e+02 -1.12912058e+28
5.89914553e+02 -1.97755349e+27
5.89917848e+02 -4.44217176e+27
5.89921143e+02 -6.97086816e+27
5.89924438e+02 -5.59276200e+27
5.89927734e+02 -3.29481642e+27
5.89931029e+02 -4.59375699e+27
5.89934324e+02 -6.17451262e+27
5.89937619e+02 -7.94778809e+27
5.89940914e+02 -4.67046519e+27
5.89944209e+02 -1.87871499e+27
5.89947504e+02 2.43482345e+27
5.89950799e+02 -2.73546493e+27
5.89954095e+02 -2.02543965e+27
5.89957390e+02 -5.49510719e+26
5.89960685e+02 1.19263017e+26
5.89963980e+02 3.25329789e+27
5.89967275e+02 9.80274143e+27
5.89970570e+02 -2.82710338e+27
5.89973865e+02 -8.84958470e+27
5.89977160e+02 -1.48274694e+28
5.89980455e+02 -2.05935883e+28
5.89983751e+02 -4.39551720e+27
5.89987046e+02 1.00264887e+28
5.89990341e+02 1.21408695e+28
5.89993636e+02 5.88019795e+27
5.89996931e+02 2.78564275e+27
5.90000226e+02 -7.32590599e+26
5.90003521e+02 -7.59300311e+27
5.90006816e+02 -5.55549182e+27
5.90010112e+02 -2.46954577e+27
5.90013407e+02 -4.11352111e+27
5.90016702e+02 -5.21543561e+27
5.90019997e+02 -4.34389276e+27
5.90023292e+02 -9.98613818e+27
5.90026587e+02 -1.39763933e+28
5.90029882e+02 -2.28087589e+28
5.90033177e+02 -2.67571497e+28
5.90036472e+02 -2.10081469e+28
5.90039768e+02 -1.37384291e+28
5.90043063e+02 -3.62430710e+27
5.90046358e+02 -6.10762935e+26
5.90049653e+02 -4.11134830e+27
5.90052948e+02 -1.26719979e+27
5.90056243e+02 -7.34377032e+27
5.90059538e+02 -1.29430003e+28
5.90062833e+02 -2.05475385e+28
5.90066129e+02 -1.50878165e+28
5.90069424e+02 -9.19180288e+27
5.90072719e+02 -8.51852590e+26
5.90076014e+02 2.65457571e+27
5.90079309e+02 5.64713538e+26
5.90082604e+02 -2.20998089e+27
5.90085899e+02 -9.86963353e+27
5.90089194e+02 -1.81957020e+28
5.90092489e+02 -1.21235916e+28
5.90095785e+02 -1.21357458e+28
5.90099080e+02 -1.22781480e+28
5.90102375e+02 -6.35780883e+27
5.90105670e+02 -7.29998337e+27
5.90108965e+02 -7.17113807e+27
5.90112260e+02 -5.23715373e+27
5.90115555e+02 -5.57876567e+27
5.90118850e+02 -7.37293077e+27
5.90122146e+02 -5.57192834e+27
5.90125441e+02 -6.18500068e+27
5.90128736e+02 -5.72708206e+27
5.90132031e+02 -1.87360100e+27
5.90135326e+02 -6.35941497e+27
5.90138621e+02 -4.71089589e+27
5.90141916e+02 -3.33819918e+27
5.90145211e+02 -1.03087461e+28
5.90148506e+02 -1.18215182e+28
5.90151802e+02 -1.42294345e+28
5.90155097e+02 -1.46268580e+28
5.90158392e+02 -1.80542409e+28
5.90161687e+02 -2.17108678e+28
5.90164982e+02 -2.55539053e+28
5.90168277e+02 -2.47572971e+28
5.90171572e+02 -1.40194137e+28
5.90174867e+02 -1.14486381e+28
5.90178163e+02 -4.22198377e+27
5.90181458e+02 -7.03610169e+27
5.90184753e+02 -1.34614882e+28
5.90188048e+02 -1.41589933e+28
5.90191343e+02 -1.40711272e+28
5.90194638e+02 -1.64571811e+28
5.90197933e+02 -1.78777772e+28
5.90201228e+02 -1.51194592e+28
5.90204523e+02 -2.04115829e+28
5.90207819e+02 -2.20998402e+28
5.90211114e+02 -1.87360281e+28
5.90214409e+02 -1.99916424e+28
5.90217704e+02 -1.20089392e+28
5.90220999e+02 -1.37534780e+28
5.90224294e+02 -9.75463854e+27
5.90227589e+02 -1.18071893e+28
5.90230884e+02 -7.62084695e+27
5.90234180e+02 -8.39397590e+27
5.90237475e+02 -1.05608847e+28
5.90240770e+02 -1.43127303e+28
5.90244065e+02 -9.87434215e+27
5.90247360e+02 -1.49394640e+28
5.90250655e+02 -1.93033308e+28
5.90253950e+02 -2.63896255e+28
5.90257245e+02 -2.54531094e+28
5.90260540e+02 -1.78050118e+28
5.90263836e+02 -1.37362785e+28
5.90267131e+02 -1.82856524e+28
5.90270426e+02 -1.91459512e+28
5.90273721e+02 -1.75188428e+28
5.90277016e+02 -1.83896221e+28
5.90280311e+02 -1.96490761e+28
5.90283606e+02 -1.86562292e+28
5.90286901e+02 -2.51105879e+28
5.90290197e+02 -2.10650380e+28
5.90293492e+02 -1.45314970e+28
5.90296787e+02 -6.01347243e+27
5.90300082e+02 -9.75876616e+27
5.90303377e+02 -2.06485154e+28
5.90306672e+02 -3.28029316e+28
5.90309967e+02 -3.60767185e+28
5.90313262e+02 -2.78840046e+28
5.90316557e+02 -1.31673806e+28
