# Wavelength Flux(MR)
5.89097364e+02 -5.45579556e+28
5.89100659e+02 -1.66189991e+28
5.89103954e+02 2.08849381e+28
5.89107249e+02 4.12677062e+28
5.89110544e+02 3.65519450e+28
5.89113839e+02 2.15077274e+28
5.89117135e+02 1.44457860e+28
5.89120430e+02 6.18504982e+27
5.89123725e+02 3.26752943e+27
5.89127020e+02 3.85498223e+27
5.89130315e+02 1.09558675e+28
5.89133610e+02 1.40531363e+28
5.89136905e+02 1.59721684e+28
5.89140200e+02 1.03339694e+28
5.89143496e+02 8.54578205e+27
5.89146791e+02 5.53044033e+27
5.89150086e+02 6.63979203e+27
5.89153381e+02 5.81298333e+27
5.89156676e+02 5.60485339e+27
5.89159971e+02 6.59775281e+27
5.89163266e+02 3.91946896e+26
5.89166561e+02 -2.80106488e+27
5.89169856e+02 -5.67127091e+26
5.89173152e+02 2.07742290e+27
5.89176447e+02 7.99933098e+27
5.89179742e+02 1.34785658e+28
5.89183037e+02 4.93516052e+27
5.89186332e+02 4.45574433e+27
5.89189627e+02 3.50715354e+27
5.89192922e+02 3.36736801e+27
5.89196217e+02 2.45221930e+27
5.89199513e+02 5.09317421e+27
5.89202808e+02 4.01466262e+26
5.89206103e+02 1.86149907e+27
5.89209398e+02 -5.14182796e+26
5.89212693e+02 -2.42104274e+27
5.89215988e+02 -5.30746517e+27
5.89219283e+02 -3.04056018e+27
5.89222578e+02 9.84243017e+26
5.89225873e+02 9.65090792e+26
5.89229169e+02 3.57938061e+27
5.89232464e+02 4.47886279e+27
5.89235759e+02 4.00078197e+27
5.89239054e+02 4.82968579e+27
5.89242349e+02 6.52188042e+27
5.89245644e+02 2.18525604e+27
5.89248939e+02 3.51319182e+27
5.89252234e+02 4.27684430e+27
5.89255530e+02 5.45408287e+26
5.89258825e+02 4.17124322e+27
5.89262120e+02 6.30017735e+27
5.89265415e+02 5.91688589e+27
5.89268710e+02 5.71754754e+27
5.89272005e+02 4.86756566e+25
5.89275300e+02 1.15031813e+27
5.89278595e+02 2.31938561e+27
5.89281890e+02 2.14724944e+27
5.89285186e+02 6.42479742e+27
5.89288481e+02 1.82039002e+27
5.89291776e+02 2.72354826e+27
5.89295071e+02 8.20832251e+27
5.89298366e+02 3.81937227e+27
5.89301661e+02 2.43662458e+27
5.89304956e+02 1.89629673e+27
5.89308251e+02 -3.13600376e+27
5.89311547e+02 -4.90774001e+26
5.89314842e+02 8.10838259e+26
5.89318137e+02 4.44871859e+27
5.89321432e+02 -1.30591437e+27
5.89324727e+02 -7.93644630e+27
5.89328022e+02 -6.99303457e+27
5.89331317e+02 5.05943700e+27
5.89334612e+02 1.55140361e+28
5.89337907e+02 1.72032818e+28
5.89341203e+02 1.37966740e+28
5.89344498e+02 1.09164675e+28
5.89347793e+02 8.19504490e+27
5.89351088e+02 5.28252896e+27
5.89354383e+02 6.64984189e+27
5.89357678e+02 8.61697312e+27
5.89360973e+02 6.41618262e+27
5.89364268e+02 6.00355071e+27
5.89367564e+02 6.05053328e+26
5.89370859e+02 -2.00069973e+27
5.89374154e+02 1.80233965e+27
5.89377449e+02 2.93151427e+26
5.89380744e+02 -2.70129624e+27
5.89384039e+02 -8.43041312e+27
5.89387334e+02 -1.21773331e+28
5.89390629e+02 -1.11017270e+28
5.89393924e+02 -5.42756949e+27
5.89397220e+02 -1.16499877e+27
5.89400515e+02 9.87173200e+26
5.89403810e+02 9.86847630e+27
5.89407105e+02 1.56821443e+28
5.89410400e+02 1.36079934e+28
5.89413695e+02 9.97931980e+27
5.89416990e+02 7.63435575e+27
5.89420285e+02 7.71876556e+26
5.89423581e+02 -4.77206367e+26
5.89426876e+02 -5.95008678e+26
5.89430171e+02 -1.29711570e+27
5.89433466e+02 2.94243875e+27
5.89436761e+02 -1.64039654e+26
5.89440056e+02 -1.21948007e+27
5.89443351e+02 2.64597599e+26
5.89446646e+02 -6.45599124e+24
5.89449941e+02 -2.07936079e+27
5.89453237e+02 2.78686745e+26
5.89456532e+02 2.30656161e+27
5.89459827e+02 9.17122502e+26
5.89463122e+02 -1.39479250e+27
5.89466417e+02 -4.78295936e+27
5.89469712e+02 4.23218797e+26
5.89473007e+02 1.00177312e+28
5.89476302e+02 8.07960720e+27
5.89479598e+02 5.16037139e+27
5.89482893e+02 7.43541711e+27
5.89486188e+02 1.05294706e+28
5.89489483e+02 5.73821253e+27
5.89492778e+02 4.63032733e+27
5.89496073e+02 6.49733331e+27
5.89499368e+02 6.40892664e+27
5.89502663e+02 6.47289980e+27
5.89505959e+02 -2.88614136e+27
5.89509254e+02 -3.42871128e+27
5.89512549e+02 -3.60965381e+27
5.89515844e+02 -8.55118967e+26
5.89519139e+02 7.98554234e+26
5.89522434e+02 3.56019940e+27
5.89525729e+02 3.57377533e+27
5.89529024e+02 1.65978306e+27
5.89532319e+02 1.88050128e+25
