# Wavelength Flux(MR)
5.89097364e+02 -4.81266069e+28
5.89100659e+02 -1.31119380e+28
5.89103954e+02 2.31900491e+28
5.89107249e+02 4.18558378e+28
5.89110544e+02 3.83907241e+28
5.89113839e+02 2.67754172e+28
5.89117135e+02 1.52510679e+28
5.89120430e+02 9.30034496e+27
5.89123725e+02 8.09744840e+27
5.89127020e+02 1.08972093e+28
5.89130315e+02 1.54749733e+28
5.89133610e+02 1.67720397e+28
5.89136905e+02 1.74307652e+28
5.89140200e+02 1.48597225e+28
5.89143496e+02 1.15759413e+28
5.89146791e+02 8.44399433e+27
5.89150086e+02 6.69159112e+27
5.89153381e+02 5.24431158e+27
5.89156676e+02 7.73637608e+27
5.89159971e+02 8.97697349e+27
5.89163266e+02 3.68884394e+27
5.89166561e+02 3.12148680e+26
5.89169856e+02 3.44204604e+26
5.89173152e+02 5.91920987e+27
5.89176447e+02 9.13037322e+27
5.89179742e+02 1.15044450e+28
5.89183037e+02 9.63291110e+27
5.89186332e+02 8.28674221e+27
5.89189627e+02 8.55606555e+27
5.89192922e+02 4.70424982e+27
5.89196217e+02 5.62067791e+27
5.89199513e+02 3.74759848e+27
5.89202808e+02 3.36818802e+27
5.89206103e+02 8.79171246e+27
5.89209398e+02 1.85202930e+27
5.89212693e+02 8.72456845e+26
5.89215988e+02 -1.50869610e+27
5.89219283e+02 -2.61358525e+27
5.89222578e+02 -2.27555157e+26
5.89225873e+02 3.98414591e+27
5.89229169e+02 5.14204232e+27
5.89232464e+02 7.95896022e+27
5.89235759e+02 7.11232379e+27
5.89239054e+02 4.90123517e+27
5.89242349e+02 2.39982003e+27
5.89245644e+02 3.99178838e+27
5.89248939e+02 6.30281979e+27
5.89252234e+02 5.91871968e+27
5.89255530e+02 8.66672943e+27
5.89258825e+02 6.80277433e+27
5.89262120e+02 6.01664008e+27
5.89265415e+02 1.10061864e+28
5.89268710e+02 8.91906955e+27
5.89272005e+02 5.53704634e+27
5.89275300e+02 1.46988947e+27
5.89278595e+02 3.18227267e+27
5.89281890e+02 4.35762869e+27
5.89285186e+02 9.40761318e+27
5.89288481e+02 1.14606848e+28
5.89291776e+02 7.90799845e+27
5.89295071e+02 6.47206638e+27
5.89298366e+02 8.47211264e+27
5.89301661e+02 5.38730810e+27
5.89304956e+02 3.17143889e+27
5.89308251e+02 7.44298228e+27
5.89311547e+02 5.07518523e+27
5.89314842e+02 6.75676220e+27
5.89318137e+02 6.96424279e+27
5.89321432e+02 2.05137834e+27
5.89324727e+02 -3.60394632e+27
5.89328022e+02 -2.30155110e+27
5.89331317e+02 5.37159817e+27
5.89334612e+02 2.07086008e+28
5.89337907e+02 2.04534117e+28
5.89341203e+02 1.35897397e+28
5.89344498e+02 1.44438160e+28
5.89347793e+02 1.23724143e+28
5.89351088e+02 9.09147138e+27
5.89354383e+02 1.07857148e+28
5.89357678e+02 1.22996954e+28
5.89360973e+02 9.20389530e+27
5.89364268e+02 9.77304423e+27
5.89367564e+02 2.67934203e+27
5.89370859e+02 2.51353679e+27
5.89374154e+02 6.98046959e+27
5.89377449e+02 5.62762043e+27
5.89380744e+02 -8.36327435e+26
5.89384039e+02 -2.64652500e+27
5.89387334e+02 -1.03281941e+28
5.89390629e+02 -5.05729449e+27
5.89393924e+02 -4.08098458e+27
5.89397220e+02 3.07750223e+26
5.89400515e+02 5.66498553e+27
5.89403810e+02 1.07263987e+28
5.89407105e+02 1.88051000e+28
5.89410400e+02 1.64496185e+28
5.89413695e+02 1.68178995e+28
5.89416990e+02 1.06405111e+28
5.89420285e+02 3.63926548e+27
5.89423581e+02 -6.97150461e+26
5.89426876e+02 -6.19973087e+26
5.89430171e+02 -6.86843087e+26
5.89433466e+02 -9.30350064e+26
5.89436761e+02 3.52272322e+27
5.89440056e+02 -4.68993276e+26
5.89443351e+02 -1.55416425e+27
5.89446646e+02 -1.42063797e+27
5.89449941e+02 -2.90812839e+27
5.89453237e+02 3.82340681e+27
