Wavelength(nm) Intensity
5.89097364e+02 2.94138986e+03
5.89100659e+02 5.03901918e+03
5.89103954e+02 8.55026373e+03
5.89107249e+02 1.05343844e+04
5.89110544e+02 9.23957769e+03
5.89113839e+02 8.25973154e+03
5.89117135e+02 7.82577072e+03
5.89120430e+02 7.70353968e+03
5.89123725e+02 8.12356787e+03
5.89127020e+02 8.98220228e+03
5.89130315e+02 1.04651130e+04
5.89133610e+02 1.16225447e+04
5.89136905e+02 1.21683091e+04
5.89140200e+02 1.30792075e+04
5.89143496e+02 1.34750738e+04
5.89146791e+02 1.32668671e+04
5.89150086e+02 1.37874163e+04
5.89153381e+02 1.42864105e+04
5.89156676e+02 1.45501712e+04
5.89159971e+02 1.43422999e+04
5.89163266e+02 1.38687053e+04
5.89166561e+02 1.34840861e+04
5.89169856e+02 1.35071690e+04
5.89173152e+02 1.40712584e+04
5.89176447e+02 1.50121859e+04
5.89179742e+02 1.56276296e+04
5.89183037e+02 1.59168825e+04
5.89186332e+02 1.63002958e+04
5.89189627e+02 1.66869064e+04
5.89192922e+02 1.72217475e+04
5.89196217e+02 1.70842133e+04
5.89199513e+02 1.75167157e+04
5.89202808e+02 1.74766731e+04
5.89206103e+02 1.75479232e+04
5.89209398e+02 1.72023239e+04
5.89212693e+02 1.70659759e+04
5.89215988e+02 1.64882041e+04
5.89219283e+02 1.60434170e+04
5.89222578e+02 1.63307027e+04
5.89225873e+02 1.67850639e+04
5.89229169e+02 1.68515668e+04
5.89232464e+02 1.77696795e+04
5.89235759e+02 1.82210861e+04
5.89239054e+02 1.82781318e+04
5.89242349e+02 1.86747826e+04
5.89245644e+02 1.86853325e+04
5.89248939e+02 1.89449937e+04
5.89252234e+02 1.89243715e+04
5.89255530e+02 1.85129952e+04
5.89258825e+02 1.86953793e+04
5.89262120e+02 1.90343850e+04
5.89265415e+02 1.89124082e+04
5.89268710e+02 1.87353280e+04
5.89272005e+02 1.85906241e+04
5.89275300e+02 1.77681155e+04
5.89278595e+02 1.75468226e+04
5.89281890e+02 1.82036178e+04
5.89285186e+02 1.83994827e+04
5.89288481e+02 1.85705656e+04
5.89291776e+02 1.84317090e+04
5.89295071e+02 1.83533863e+04
5.89298366e+02 1.87735269e+04
5.89301661e+02 1.87518703e+04
5.89304956e+02 1.76677783e+04
5.89308251e+02 1.70840508e+04
5.89311547e+02 1.66430537e+04
5.89314842e+02 1.68131026e+04
5.89318137e+02 1.60379127e+04
5.89321432e+02 1.51248424e+04
5.89324727e+02 1.36767991e+04
5.89328022e+02 1.35161991e+04
5.89331317e+02 1.53399885e+04
5.89334612e+02 1.72747348e+04
5.89337907e+02 1.84770277e+04
5.89341203e+02 1.85433001e+04
5.89344498e+02 1.85144192e+04
5.89347793e+02 1.86285805e+04
5.89351088e+02 1.88960231e+04
5.89354383e+02 1.92250429e+04
5.89357678e+02 1.95362563e+04
5.89360973e+02 1.85782771e+04
5.89364268e+02 1.80418048e+04
5.89367564e+02 1.74963718e+04
5.89370859e+02 1.64071814e+04
5.89374154e+02 1.58744643e+04
5.89377449e+02 1.52357738e+04
5.89380744e+02 1.40966925e+04
5.89384039e+02 1.25308420e+04
5.89387334e+02 1.11117654e+04
5.89390629e+02 1.03978926e+04
5.89393924e+02 1.11352629e+04
5.89397220e+02 1.22145449e+04
5.89400515e+02 1.34453904e+04
5.89403810e+02 1.51279544e+04
5.89407105e+02 1.67328621e+04
5.89410400e+02 1.79610979e+04
5.89413695e+02 1.86705032e+04
5.89416990e+02 1.86443399e+04
5.89420285e+02 1.84375445e+04
5.89423581e+02 1.82752335e+04
5.89426876e+02 1.83993380e+04
5.89430171e+02 1.91017154e+04
5.89433466e+02 1.89595669e+04
5.89436761e+02 1.89256300e+04
5.89440056e+02 1.88650395e+04
5.89443351e+02 1.87042009e+04
5.89446646e+02 1.87550636e+04
5.89449941e+02 1.93143970e+04
5.89453237e+02 1.89983540e+04
5.89456532e+02 1.80832474e+04
5.89459827e+02 1.79758880e+04
5.89463122e+02 1.67040238e+04
5.89466417e+02 1.65574124e+04
5.89469712e+02 1.81427376e+04
5.89473007e+02 1.86785521e+04
5.89476302e+02 1.89939491e+04
5.89479598e+02 1.92663978e+04
5.89482893e+02 1.96412909e+04
5.89486188e+02 1.91392061e+04
5.89489483e+02 1.97044178e+04
5.89492778e+02 1.95946284e+04
5.89496073e+02 1.94848039e+04
5.89499368e+02 1.91647792e+04
5.89502663e+02 1.87003685e+04
5.89505959e+02 1.80688223e+04
5.89509254e+02 1.69022737e+04
5.89512549e+02 1.68626187e+04
5.89515844e+02 1.67165322e+04
5.89519139e+02 1.78227542e+04
5.89522434e+02 1.87108310e+04
5.89525729e+02 1.88007518e+04
5.89529024e+02 1.93824560e+04
5.89532319e+02 1.92045801e+04
5.89535615e+02 1.93966659e+04
5.89538910e+02 1.87969580e+04
5.89542205e+02 1.87999901e+04
5.89545500e+02 1.85518337e+04
