Wavelength(nm) Intensity
5.89097364e+02 2.47256167e+03
5.89100659e+02 4.96870388e+03
5.89103954e+02 7.95695052e+03
5.89107249e+02 9.33754979e+03
5.89110544e+02 8.86746559e+03
5.89113839e+02 7.91793483e+03
5.89117135e+02 7.06443623e+03
5.89120430e+02 6.92947323e+03
5.89123725e+02 6.98797845e+03
5.89127020e+02 8.18742757e+03
5.89130315e+02 9.75783185e+03
5.89133610e+02 1.09531403e+04
5.89136905e+02 1.15164120e+04
5.89140200e+02 1.15635861e+04
5.89143496e+02 1.18970733e+04
5.89146791e+02 1.24864178e+04
5.89150086e+02 1.28492551e+04
5.89153381e+02 1.31324258e+04
5.89156676e+02 1.32683106e+04
5.89159971e+02 1.31121990e+04
5.89163266e+02 1.22903395e+04
5.89166561e+02 1.18395482e+04
5.89169856e+02 1.20451928e+04
5.89173152e+02 1.29634159e+04
5.89176447e+02 1.42611344e+04
5.89179742e+02 1.46721436e+04
5.89183037e+02 1.44582096e+04
5.89186332e+02 1.50161098e+04
5.89189627e+02 1.52076145e+04
5.89192922e+02 1.50489277e+04
5.89196217e+02 1.56347339e+04
5.89199513e+02 1.56283681e+04
5.89202808e+02 1.58870739e+04
5.89206103e+02 1.59930389e+04
5.89209398e+02 1.61563945e+04
5.89212693e+02 1.57942584e+04
5.89215988e+02 1.47451959e+04
5.89219283e+02 1.49217182e+04
5.89222578e+02 1.53542544e+04
5.89225873e+02 1.55076092e+04
5.89229169e+02 1.61790476e+04
5.89232464e+02 1.66173436e+04
5.89235759e+02 1.65828645e+04
5.89239054e+02 1.66764628e+04
5.89242349e+02 1.70668508e+04
5.89245644e+02 1.73366415e+04
5.89248939e+02 1.75155118e+04
5.89252234e+02 1.69855339e+04
5.89255530e+02 1.74971842e+04
5.89258825e+02 1.73281081e+04
5.89262120e+02 1.73181540e+04
5.89265415e+02 1.72459199e+04
5.89268710e+02 1.65307992e+04
5.89272005e+02 1.65601079e+04
5.89275300e+02 1.63055815e+04
5.89278595e+02 1.63355383e+04
5.89281890e+02 1.64113754e+04
5.89285186e+02 1.65900718e+04
5.89288481e+02 1.72685210e+04
5.89291776e+02 1.69022915e+04
5.89295071e+02 1.71929936e+04
5.89298366e+02 1.69793867e+04
5.89301661e+02 1.66312519e+04
5.89304956e+02 1.67282970e+04
5.89308251e+02 1.53511034e+04
5.89311547e+02 1.54511302e+04
5.89314842e+02 1.52915733e+04
5.89318137e+02 1.46131359e+04
5.89321432e+02 1.34446547e+04
5.89324727e+02 1.23454873e+04
5.89328022e+02 1.22940460e+04
5.89331317e+02 1.37536872e+04
5.89334612e+02 1.56367651e+04
5.89337907e+02 1.63426517e+04
5.89341203e+02 1.69861451e+04
5.89344498e+02 1.66755918e+04
5.89347793e+02 1.68189450e+04
5.89351088e+02 1.72877032e+04
5.89354383e+02 1.71075934e+04
5.89357678e+02 1.74342810e+04
5.89360973e+02 1.71822646e+04
5.89364268e+02 1.68170683e+04
5.89367564e+02 1.57847614e+04
5.89370859e+02 1.47750659e+04
5.89374154e+02 1.45101118e+04
5.89377449e+02 1.40738225e+04
5.89380744e+02 1.24841816e+04
5.89384039e+02 1.12581582e+04
5.89387334e+02 9.72030562e+03
5.89390629e+02 9.60023991e+03
5.89393924e+02 9.78227732e+03
5.89397220e+02 1.10588528e+04
5.89400515e+02 1.18576825e+04
5.89403810e+02 1.33366563e+04
5.89407105e+02 1.55188514e+04
5.89410400e+02 1.64251436e+04
5.89413695e+02 1.66898112e+04
5.89416990e+02 1.70934363e+04
5.89420285e+02 1.65861991e+04
5.89423581e+02 1.67911696e+04
5.89426876e+02 1.70964740e+04
5.89430171e+02 1.69830662e+04
5.89433466e+02 1.73230149e+04
5.89436761e+02 1.74821517e+04
5.89440056e+02 1.74328407e+04
5.89443351e+02 1.75896137e+04
5.89446646e+02 1.74323643e+04
5.89449941e+02 1.74340682e+04
5.89453237e+02 1.72166442e+04
5.89456532e+02 1.69260370e+04
5.89459827e+02 1.66060453e+04
5.89463122e+02 1.55575464e+04
5.89466417e+02 1.56764087e+04
5.89469712e+02 1.60111568e+04
5.89473007e+02 1.70966724e+04
5.89476302e+02 1.75720414e+04
5.89479598e+02 1.75742488e+04
5.89482893e+02 1.87306061e+04
5.89486188e+02 1.83168140e+04
5.89489483e+02 1.81092816e+04
5.89492778e+02 1.77064700e+04
5.89496073e+02 1.73707619e+04
5.89499368e+02 1.78211073e+04
5.89502663e+02 1.76034213e+04
5.89505959e+02 1.62021253e+04
5.89509254e+02 1.53490990e+04
5.89512549e+02 1.51204933e+04
5.89515844e+02 1.58368458e+04
5.89519139e+02 1.68472653e+04
5.89522434e+02 1.72747104e+04
5.89525729e+02 1.74658777e+04
5.89529024e+02 1.74188396e+04
5.89532319e+02 1.72427980e+04
5.89535615e+02 1.73346492e+04
5.89538910e+02 1.76483859e+04
5.89542205e+02 1.76254390e+04
5.89545500e+02 1.74512437e+04
5.89548795e+02 1.74653305e+04
5.89552090e+02 1.72033075e+04
5.89555385e+02 1.77488943e+04
5.89558680e+02 1.78124612e+04
5.89561976e+02 1.75494078e+04
5.89565271e+02 1.76221670e+04
5.89568566e+02 1.75278273e+04
5.89571861e+02 1.71968501e+04
5.89575156e+02 1.77784627e+04
5.89578451e+02 1.74304471e+04
5.89581746e+02 1.74424547e+04
5.89585041e+02 1.76543534e+04
5.89588336e+02 1.71726742e+04
5.89591632e+02 1.62605538e+04
5.89594927e+02 1.56081581e+04
5.89598222e+02 1.60669173e+04
5.89601517e+02 1.56537040e+04
5.89604812e+02 1.57952160e+04
5.89608107e+02 1.57816923e+04
5.89611402e+02 1.62942095e+04
5.89614697e+02 1.63196654e+04
5.89617993e+02 1.63338225e+04
5.89621288e+02 1.61976756e+04
5.89624583e+02 1.58479327e+04
5.89627878e+02 1.62641483e+04
5.89631173e+02 1.56885623e+04
5.89634468e+02 1.56880158e+04
5.89637763e+02 1.57268584e+04
5.89641058e+02 1.53632068e+04
5.89644353e+02 1.55144055e+04
5.89647649e+02 1.46881377e+04
5.89650944e+02 1.38633564e+04
5.89654239e+02 1.33496535e+04
5.89657534e+02 1.22488769e+04
5.89660829e+02 1.20725311e+04
5.89664124e+02 1.22479514e+04
5.89667419e+02 1.12229914e+04
5.89670714e+02 1.01240336e+04
5.89674010e+02 8.77870081e+03
5.89677305e+02 8.21812098e+03
5.89680600e+02 6.94805028e+03
5.89683895e+02 4.94789588e+03
5.89687190e+02 3.39758971e+03
5.89690485e+02 2.49460523e+03
5.89693780e+02 2.19282927e+03
5.89697075e+02 3.28520833e+03
5.89700370e+02 5.15042318e+03
5.89703666e+02 7.87451208e+03
5.89706961e+02 9.00236826e+03
5.89710256e+02 8.66781853e+03
5.89713551e+02 9.25989214e+03
5.89716846e+02 1.01631589e+04
5.89720141e+02 1.07606213e+04
5.89723436e+02 1.15983416e+04
5.89726731e+02 1.23514061e+04
5.89730027e+02 1.32096083e+04
5.89733322e+02 1.32428914e+04
5.89736617e+02 1.40654482e+04
5.89739912e+02 1.39819662e+04
5.89743207e+02 1.41514853e+04
5.89746502e+02 1.45133396e+04
5.89749797e+02 1.48259462e+04
5.89753092e+02 1.55582902e+04
5.89756387e+02 1.52679219e+04
5.89759683e+02 1.60140967e+04
5.89762978e+02 1.66682684e+04
5.89766273e+02 1.64289847e+04
5.89769568e+02 1.65125134e+04
5.89772863e+02 1.68992029e+04
5.89776158e+02 1.66976721e+04
5.89779453e+02 1.70937766e+04
