# Wavelength Flux(MR)
5.89097364e+02 -5.44434988e+28
5.89100659e+02 -1.44155783e+28
5.89103954e+02 2.61737134e+28
5.89107249e+02 4.37298706e+28
5.89110544e+02 2.92132301e+28
5.89113839e+02 1.42011015e+28
5.89117135e+02 4.40898660e+27
5.89120430e+02 -5.30252294e+26
5.89123725e+02 -1.62533715e+26
5.89127020e+02 2.45503782e+27
5.89130315e+02 7.30850251e+27
5.89133610e+02 8.14226889e+27
5.89136905e+02 4.78678990e+27
5.89140200e+02 5.81729458e+27
5.89143496e+02 4.97947755e+27
5.89146791e+02 7.34535240e+26
5.89150086e+02 1.70442989e+27
5.89153381e+02 2.09875206e+27
5.89156676e+02 1.21980933e+27
5.89159971e+02 -1.00814806e+27
5.89163266e+02 -2.24773206e+27
5.89166561e+02 -1.34098042e+27
5.89169856e+02 9.92347393e+26
5.89173152e+02 3.56478489e+27
5.89176447e+02 5.65556960e+27
5.89179742e+02 4.53217009e+27
5.89183037e+02 2.09565578e+27
5.89186332e+02 1.59509252e+27
5.89189627e+02 1.71826628e+27
5.89192922e+02 3.10427167e+27
5.89196217e+02 -2.27868758e+26
5.89199513e+02 8.87437310e+26
5.89202808e+02 -7.94304213e+26
5.89206103e+02 -6.25222601e+26
5.89209398e+02 -2.15398011e+27
5.89212693e+02 -1.00766716e+27
5.89215988e+02 -2.70774385e+27
5.89219283e+02 -4.27734134e+27
5.89222578e+02 -2.21694489e+27
5.89225873e+02 -5.40311385e+26
5.89229169e+02 -2.46913992e+27
5.89232464e+02 1.76078855e+27
5.89235759e+02 2.88967635e+27
5.89239054e+02 1.43513353e+27
5.89242349e+02 2.77044125e+27
5.89245644e+02 1.77722367e+27
5.89248939e+02 3.05535995e+27
5.89252234e+02 2.53836526e+27
5.89255530e+02 -7.93473533e+26
5.89258825e+02 2.22891591e+26
5.89262120e+02 2.68162308e+27
5.89265415e+02 2.42684055e+27
5.89268710e+02 2.56024228e+27
5.89272005e+02 3.48829023e+27
5.89275300e+02 -6.35877407e+26
5.89278595e+02 -1.36129915e+27
5.89281890e+02 3.00436710e+27
5.89285186e+02 3.15815459e+27
5.89288481e+02 2.91010739e+27
5.89291776e+02 5.90428951e+26
5.89295071e+02 -8.95417703e+26
5.89298366e+02 1.97219913e+27
5.89301661e+02 2.84258287e+27
