# Wavelength Flux(MR)
5.89097364e+02 -4.39673936e+28
5.89100659e+02 -1.12403382e+28
5.89103954e+02 2.70974033e+28
5.89107249e+02 4.73837296e+28
5.89110544e+02 4.36967405e+28
5.89113839e+02 2.81260619e+28
5.89117135e+02 2.23879111e+28
5.89120430e+02 1.25830536e+28
5.89123725e+02 7.62385664e+27
5.89127020e+02 9.45053252e+27
5.89130315e+02 1.53934060e+28
5.89133610e+02 2.18693801e+28
5.89136905e+02 2.21296133e+28
5.89140200e+02 1.83536883e+28
5.89143496e+02 1.28981675e+28
5.89146791e+02 1.27412296e+28
5.89150086e+02 9.05692166e+27
5.89153381e+02 1.04625691e+28
5.89156676e+02 1.12251513e+28
5.89159971e+02 1.59053234e+28
5.89163266e+02 1.04287744e+28
5.89166561e+02 3.34573153e+27
5.89169856e+02 5.17682570e+27
5.89173152e+02 9.97280379e+27
5.89176447e+02 1.60183082e+28
5.89179742e+02 1.34818741e+28
5.89183037e+02 1.13969626e+28
5.89186332e+02 1.04315941e+28
5.89189627e+02 1.05874828e+28
5.89192922e+02 5.49857803e+27
5.89196217e+02 6.93620770e+27
5.89199513e+02 8.91121674e+27
5.89202808e+02 8.53478025e+27
5.89206103e+02 1.27231820e+27
5.89209398e+02 3.95953170e+27
5.89212693e+02 3.64247174e+27
5.89215988e+02 3.67594055e+27
5.89219283e+02 8.76715603e+26
5.89222578e+02 -7.36909464e+26
5.89225873e+02 4.56158229e+27
5.89229169e+02 8.68215950e+27
5.89232464e+02 1.92720648e+27
5.89235759e+02 5.19637208e+27
5.89239054e+02 1.34958894e+28
5.89242349e+02 1.09931872e+28
5.89245644e+02 7.92582814e+27
5.89248939e+02 7.02789513e+27
5.89252234e+02 8.06937495e+27
5.89255530e+02 1.14888506e+28
5.89258825e+02 1.25554515e+28
5.89262120e+02 1.66129642e+28
5.89265415e+02 1.08114141e+28
5.89268710e+02 8.95017712e+27
5.89272005e+02 8.18732406e+27
5.89275300e+02 6.56348891e+27
5.89278595e+02 3.85117295e+27
5.89281890e+02 6.95197494e+27
5.89285186e+02 1.32830587e+28
5.89288481e+02 1.26240416e+28
5.89291776e+02 7.19810753e+27
5.89295071e+02 1.10105918e+28
5.89298366e+02 1.38660576e+28
5.89301661e+02 1.00101256e+28
5.89304956e+02 7.81167050e+27
5.89308251e+02 4.04280488e+27
5.89311547e+02 4.91104488e+27
