# Wavelength Flux(MR)
5.89097364e+02 -3.36363886e+28
5.89100659e+02 -4.53280245e+27
5.89103954e+02 2.85242467e+28
5.89107249e+02 4.85753075e+28
5.89110544e+02 4.39038193e+28
5.89113839e+02 3.97949073e+28
5.89117135e+02 3.53986348e+28
5.89120430e+02 2.35520084e+28
5.89123725e+02 1.33098827e+28
5.89127020e+02 1.95745808e+28
5.89130315e+02 2.99916774e+28
5.89133610e+02 3.22631111e+28
5.89136905e+02 3.35651449e+28
5.89140200e+02 3.05204883e+28
5.89143496e+02 2.10385298e+28
5.89146791e+02 1.51846399e+28
5.89150086e+02 1.31389791e+28
5.89153381e+02 1.48937008e+28
5.89156676e+02 1.72424424e+28
5.89159971e+02 1.82289192e+28
5.89163266e+02 1.59901878e+28
5.89166561e+02 1.32781686e+28
5.89169856e+02 1.42118669e+28
5.89173152e+02 1.65606817e+28
5.89176447e+02 2.16255865e+28
5.89179742e+02 1.95390376e+28
5.89183037e+02 1.57519854e+28
5.89186332e+02 1.68162277e+28
5.89189627e+02 1.64905477e+28
5.89192922e+02 1.02139091e+28
5.89196217e+02 1.31047302e+28
5.89199513e+02 1.26977648e+28
5.89202808e+02 1.29850376e+28
5.89206103e+02 1.48666388e+28
5.89209398e+02 1.16354685e+28
5.89212693e+02 4.45040211e+27
5.89215988e+02 8.84311894e+27
5.89219283e+02 1.01286402e+27
5.89222578e+02 5.31721300e+27
5.89225873e+02 7.17549224e+27
5.89229169e+02 7.19437486e+27
5.89232464e+02 1.47815936e+28
5.89235759e+02 1.95536019e+28
5.89239054e+02 1.33439531e+28
5.89242349e+02 1.58504671e+28
5.89245644e+02 1.45423979e+28
5.89248939e+02 1.68007759e+28
5.89252234e+02 1.83096959e+28
5.89255530e+02 1.93480170e+28
5.89258825e+02 2.14471396e+28
5.89262120e+02 1.90725991e+28
5.89265415e+02 1.97460900e+28
5.89268710e+02 1.93538266e+28
5.89272005e+02 1.23448980e+28
5.89275300e+02 1.02506366e+28
5.89278595e+02 9.07118717e+27
5.89281890e+02 1.36641778e+28
5.89285186e+02 1.78880607e+28
5.89288481e+02 1.70526520e+28
5.89291776e+02 1.58615167e+28
5.89295071e+02 1.35411244e+28
5.89298366e+02 1.76629278e+28
5.89301661e+02 1.77666417e+28
5.89304956e+02 1.52964690e+28
5.89308251e+02 1.00512252e+28
5.89311547e+02 1.11261246e+28
5.89314842e+02 1.68528754e+28
5.89318137e+02 2.05031164e+28
5.89321432e+02 1.09473497e+28
5.89324727e+02 3.59736465e+27
5.89328022e+02 2.15744881e+27
5.89331317e+02 1.33706403e+28
5.89334612e+02 2.84487037e+28
5.89337907e+02 2.61330011e+28
5.89341203e+02 2.52004878e+28
5.89344498e+02 2.33418615e+28
5.89347793e+02 1.84020595e+28
5.89351088e+02 2.19343508e+28
5.89354383e+02 2.33220362e+28
5.89357678e+02 2.71192518e+28
5.89360973e+02 1.65097017e+28
5.89364268e+02 1.37728084e+28
5.89367564e+02 1.61548040e+28
5.89370859e+02 2.06754242e+28
5.89374154e+02 1.27528584e+28
5.89377449e+02 1.50063940e+28
5.89380744e+02 1.19975481e+28
5.89384039e+02 8.47625160e+27
5.89387334e+02 -1.07847263e+27
5.89390629e+02 1.11084269e+27
5.89393924e+02 6.62603016e+27
5.89397220e+02 7.84537857e+27
5.89400515e+02 9.18769687e+27
5.89403810e+02 1.87949015e+28
5.89407105e+02 2.83311792e+28
5.89410400e+02 2.29416198e+28
5.89413695e+02 2.66949000e+28
5.89416990e+02 1.93962589e+28
5.89420285e+02 1.14587978e+28
5.89423581e+02 1.13698077e+28
5.89426876e+02 7.54200748e+27
5.89430171e+02 6.88399592e+27
5.89433466e+02 2.32385829e+27
5.89436761e+02 5.48050992e+27
5.89440056e+02 1.98354188e+27
5.89443351e+02 3.02285776e+27
5.89446646e+02 7.14313389e+26
5.89449941e+02 3.33127727e+26
5.89453237e+02 4.00486659e+27
5.89456532e+02 9.84907786e+27
5.89459827e+02 4.17531950e+27
5.89463122e+02 -2.80615867e+27
5.89466417e+02 3.07491070e+27
5.89469712e+02 9.05137970e+27
5.89473007e+02 1.34627742e+28
5.89476302e+02 2.09992021e+28
5.89479598e+02 1.73859727e+28
5.89482893e+02 2.04397497e+28
5.89486188e+02 1.77560900e+28
5.89489483e+02 2.01365764e+28
5.89492778e+02 1.71469839e+28
5.89496073e+02 2.06863149e+28
5.89499368e+02 1.95944399e+28
5.89502663e+02 2.52161773e+28
5.89505959e+02 1.01224473e+28
5.89509254e+02 6.17220614e+27
5.89512549e+02 2.77078783e+27
5.89515844e+02 4.00901082e+27
5.89519139e+02 8.20650462e+27
5.89522434e+02 1.19771817e+28
5.89525729e+02 7.53595217e+27
5.89529024e+02 6.92061949e+27
5.89532319e+02 5.81614048e+27
5.89535615e+02 5.40265179e+27
5.89538910e+02 1.42186807e+27
5.89542205e+02 4.54485644e+27
5.89545500e+02 2.59249169e+27
5.89548795e+02 2.18844620e+27
5.89552090e+02 3.06888333e+27
5.89555385e+02 3.95628928e+27
5.89558680e+02 -1.75108479e+27
5.89561976e+02 1.72889724e+27
5.89565271e+02 6.07390371e+27
5.89568566e+02 8.28461252e+27
5.89571861e+02 8.50729260e+27
5.89575156e+02 3.54317477e+27
5.89578451e+02 4.24802779e+27
5.89581746e+02 4.12792318e+27
5.89585041e+02 9.51711691e+27
5.89588336e+02 3.95988882e+27
5.89591632e+02 3.74420383e+27
5.89594927e+02 8.48299938e+26
5.89598222e+02 -3.88096990e+27
5.89601517e+02 -3.76159741e+27
5.89604812e+02 -3.17767983e+27
5.89608107e+02 1.06971386e+27
5.89611402e+02 3.36194784e+27
5.89614697e+02 2.98805449e+26
5.89617993e+02 1.12258810e+27
5.89621288e+02 -2.24938087e+27
5.89624583e+02 -4.89767177e+27
5.89627878e+02 6.98141797e+26
5.89631173e+02 -6.00366311e+26
5.89634468e+02 2.65826294e+27
5.89637763e+02 2.52105926e+27
5.89641058e+02 3.10526214e+27
5.89644353e+02 2.37231763e+27
5.89647649e+02 8.43819230e+27
5.89650944e+02 3.95603832e+27
5.89654239e+02 4.75396002e+27
5.89657534e+02 2.40117474e+26
5.89660829e+02 3.70779308e+27
5.89664124e+02 7.54456862e+27
5.89667419e+02 1.06831040e+28
5.89670714e+02 6.56294724e+27
5.89674010e+02 -4.88557305e+26
5.89677305e+02 -4.05757819e+27
5.89680600e+02 -2.61691580e+27
5.89683895e+02 -7.62302973e+27
5.89687190e+02 -1.14555127e+28
5.89690485e+02 -1.97888312e+28
5.89693780e+02 -1.78759991e+28
5.89697075e+02 -8.60806552e+27
5.89700370e+02 5.42314761e+27
5.89703666e+02 1.84279261e+28
5.89706961e+02 1.94714139e+28
5.89710256e+02 1.27024345e+28
5.89713551e+02 2.62299359e+27
5.89716846e+02 -3.32172557e+27
5.89720141e+02 -1.85544972e+27
5.89723436e+02 -3.02061997e+27
5.89726731e+02 -4.99010934e+27
5.89730027e+02 -5.35140224e+27
5.89733322e+02 -4.10168569e+27
5.89736617e+02 -1.36827397e+27
5.89739912e+02 -4.46676799e+27
5.89743207e+02 -5.43464919e+26
5.89746502e+02 -8.02883957e+27
5.89749797e+02 -5.84145465e+27
5.89753092e+02 -7.01486573e+27
5.89756387e+02 -9.23736296e+27
5.89759683e+02 -8.40166117e+27
5.89762978e+02 -4.23426752e+27
5.89766273e+02 -4.45678894e+27
5.89769568e+02 -1.50266081e+27
