# Wavelength Flux(MR)
5.89097364e+02 -5.30239825e+28
5.89100659e+02 -1.90214074e+28
5.89103954e+02 1.76126381e+28
5.89107249e+02 4.08375965e+28
5.89110544e+02 3.31920553e+28
5.89113839e+02 1.91090472e+28
5.89117135e+02 6.92415906e+27
5.89120430e+02 2.00368701e+26
5.89123725e+02 2.12182483e+26
5.89127020e+02 3.82358932e+27
5.89130315e+02 1.00861772e+28
5.89133610e+02 1.40412690e+28
5.89136905e+02 1.31027466e+28
5.89140200e+02 7.69531204e+27
5.89143496e+02 3.35520947e+27
5.89146791e+02 3.27525892e+27
5.89150086e+02 2.93596219e+27
5.89153381e+02 3.24204415e+27
5.89156676e+02 2.59672599e+27
5.89159971e+02 1.00066467e+27
5.89163266e+02 -5.57623353e+27
5.89166561e+02 -6.40321085e+27
5.89169856e+02 -5.10846665e+27
5.89173152e+02 2.80917283e+27
5.89176447e+02 9.68564182e+27
5.89179742e+02 6.65708895e+27
5.89183037e+02 4.55363786e+27
5.89186332e+02 2.59498836e+27
5.89189627e+02 8.90076532e+26
5.89192922e+02 6.38689161e+26
5.89196217e+02 -1.34063768e+27
5.89199513e+02 9.87545633e+26
5.89202808e+02 -1.49495047e+27
5.89206103e+02 3.75603200e+27
5.89209398e+02 -2.91769401e+27
5.89212693e+02 -4.11436093e+27
5.89215988e+02 -4.57671455e+27
5.89219283e+02 -4.57470987e+27
5.89222578e+02 -5.14234974e+27
5.89225873e+02 3.45915147e+26
5.89229169e+02 2.92928884e+27
5.89232464e+02 4.51171582e+27
5.89235759e+02 2.14918921e+27
5.89239054e+02 1.64238258e+27
5.89242349e+02 2.88231962e+27
5.89245644e+02 -1.39066737e+27
5.89248939e+02 2.61560781e+27
5.89252234e+02 4.43221151e+27
5.89255530e+02 4.76560537e+26
5.89258825e+02 2.50466459e+27
5.89262120e+02 2.05585097e+27
5.89265415e+02 -2.43841309e+27
5.89268710e+02 1.16614864e+27
5.89272005e+02 -2.14488746e+27
5.89275300e+02 -2.44232941e+27
5.89278595e+02 -1.19705938e+27
5.89281890e+02 -2.88729131e+26
5.89285186e+02 8.46688833e+27
5.89288481e+02 4.02511363e+27
5.89291776e+02 2.48228138e+27
5.89295071e+02 7.32768460e+26
5.89298366e+02 1.16867937e+27
5.89301661e+02 6.52169927e+26
5.89304956e+02 -3.41443297e+27
5.89308251e+02 -5.18558306e+27
5.89311547e+02 -3.37095490e+27
5.89314842e+02 -1.13822549e+27
5.89318137e+02 1.64830970e+26
5.89321432e+02 -6.94254349e+27
