Wavelength(nm) Intensity
5.89097364e+02 2.24364407e+03
5.89100659e+02 4.82979980e+03
5.89103954e+02 8.08870036e+03
5.89107249e+02 9.17408407e+03
5.89110544e+02 8.59055388e+03
5.89113839e+02 6.94117417e+03
5.89117135e+02 6.78144851e+03
5.89120430e+02 6.68365324e+03
5.89123725e+02 6.49108855e+03
5.89127020e+02 7.56354774e+03
5.89130315e+02 8.90589482e+03
5.89133610e+02 1.05400156e+04
5.89136905e+02 1.09838271e+04
5.89140200e+02 1.10182285e+04
5.89143496e+02 1.13884290e+04
5.89146791e+02 1.16009944e+04
5.89150086e+02 1.18304557e+04
5.89153381e+02 1.22550837e+04
5.89156676e+02 1.27633486e+04
5.89159971e+02 1.26591175e+04
5.89163266e+02 1.18442250e+04
5.89166561e+02 1.14865774e+04
5.89169856e+02 1.09122934e+04
5.89173152e+02 1.21927467e+04
5.89176447e+02 1.35217902e+04
5.89179742e+02 1.40020987e+04
5.89183037e+02 1.37564917e+04
5.89186332e+02 1.43166042e+04
5.89189627e+02 1.48897603e+04
5.89192922e+02 1.51330569e+04
5.89196217e+02 1.52840987e+04
5.89199513e+02 1.53101997e+04
5.89202808e+02 1.57323749e+04
5.89206103e+02 1.58378767e+04
5.89209398e+02 1.55186544e+04
5.89212693e+02 1.52580706e+04
5.89215988e+02 1.45032727e+04
5.89219283e+02 1.47915893e+04
5.89222578e+02 1.48061870e+04
5.89225873e+02 1.55138585e+04
5.89229169e+02 1.60642386e+04
5.89232464e+02 1.57993205e+04
5.89235759e+02 1.58132987e+04
5.89239054e+02 1.67339164e+04
5.89242349e+02 1.66270653e+04
5.89245644e+02 1.65509110e+04
5.89248939e+02 1.66876390e+04
5.89252234e+02 1.67727607e+04
5.89255530e+02 1.67092974e+04
5.89258825e+02 1.70060326e+04
5.89262120e+02 1.74468593e+04
5.89265415e+02 1.68618930e+04
5.89268710e+02 1.65188341e+04
5.89272005e+02 1.61489491e+04
5.89275300e+02 1.60015959e+04
5.89278595e+02 1.60269054e+04
5.89281890e+02 1.61047752e+04
5.89285186e+02 1.62113716e+04
5.89288481e+02 1.61423805e+04
5.89291776e+02 1.63755089e+04
5.89295071e+02 1.62744615e+04
5.89298366e+02 1.66513997e+04
5.89301661e+02 1.60945356e+04
5.89304956e+02 1.56689581e+04
5.89308251e+02 1.49306027e+04
5.89311547e+02 1.42276667e+04
5.89314842e+02 1.44911138e+04
5.89318137e+02 1.33939710e+04
5.89321432e+02 1.24973662e+04
5.89324727e+02 1.11874341e+04
5.89328022e+02 1.11961882e+04
5.89331317e+02 1.27497974e+04
5.89334612e+02 1.49305981e+04
5.89337907e+02 1.56981324e+04
5.89341203e+02 1.62187809e+04
5.89344498e+02 1.64867864e+04
5.89347793e+02 1.69825524e+04
5.89351088e+02 1.71747675e+04
5.89354383e+02 1.72739228e+04
5.89357678e+02 1.75204639e+04
5.89360973e+02 1.66167780e+04
5.89364268e+02 1.62380041e+04
5.89367564e+02 1.55763441e+04
5.89370859e+02 1.47123905e+04
5.89374154e+02 1.41345786e+04
5.89377449e+02 1.36104819e+04
5.89380744e+02 1.24262388e+04
5.89384039e+02 1.11265410e+04
5.89387334e+02 9.68042532e+03
5.89390629e+02 9.23504213e+03
5.89393924e+02 9.33342046e+03
5.89397220e+02 1.05155310e+04
5.89400515e+02 1.12497371e+04
5.89403810e+02 1.28010862e+04
5.89407105e+02 1.49847112e+04
5.89410400e+02 1.60445649e+04
5.89413695e+02 1.65496406e+04
5.89416990e+02 1.68398579e+04
5.89420285e+02 1.65943742e+04
5.89423581e+02 1.62873117e+04
5.89426876e+02 1.69843118e+04
5.89430171e+02 1.69388954e+04
5.89433466e+02 1.71033601e+04
5.89436761e+02 1.72195448e+04
5.89440056e+02 1.66264828e+04
5.89443351e+02 1.71363419e+04
5.89446646e+02 1.70765587e+04
5.89449941e+02 1.65661231e+04
5.89453237e+02 1.68561128e+04
5.89456532e+02 1.64388777e+04
5.89459827e+02 1.54882913e+04
5.89463122e+02 1.45037999e+04
5.89466417e+02 1.43200795e+04
5.89469712e+02 1.56147112e+04
5.89473007e+02 1.64380256e+04
5.89476302e+02 1.70955844e+04
5.89479598e+02 1.73030107e+04
5.89482893e+02 1.74122462e+04
5.89486188e+02 1.73406300e+04
5.89489483e+02 1.76047270e+04
5.89492778e+02 1.73701327e+04
5.89496073e+02 1.70405359e+04
5.89499368e+02 1.70348109e+04
5.89502663e+02 1.65901015e+04
5.89505959e+02 1.53175164e+04
5.89509254e+02 1.48931326e+04
5.89512549e+02 1.45584768e+04
5.89515844e+02 1.50916689e+04
5.89519139e+02 1.57350051e+04
5.89522434e+02 1.65131671e+04
5.89525729e+02 1.66880446e+04
5.89529024e+02 1.68850144e+04
5.89532319e+02 1.70321994e+04
5.89535615e+02 1.70683117e+04
5.89538910e+02 1.69686526e+04
5.89542205e+02 1.73404504e+04
5.89545500e+02 1.75212865e+04
5.89548795e+02 1.71776510e+04
5.89552090e+02 1.74389442e+04
5.89555385e+02 1.75617257e+04
5.89558680e+02 1.69331595e+04
5.89561976e+02 1.66495711e+04
5.89565271e+02 1.68220408e+04
5.89568566e+02 1.71776865e+04
5.89571861e+02 1.69529438e+04
5.89575156e+02 1.74422328e+04
5.89578451e+02 1.69780034e+04
5.89581746e+02 1.70645811e+04
5.89585041e+02 1.68700896e+04
5.89588336e+02 1.62173166e+04
5.89591632e+02 1.59970982e+04
5.89594927e+02 1.58903111e+04
5.89598222e+02 1.50194580e+04
5.89601517e+02 1.47504921e+04
5.89604812e+02 1.52552851e+04
5.89608107e+02 1.61395256e+04
5.89611402e+02 1.64399603e+04
5.89614697e+02 1.59361431e+04
5.89617993e+02 1.54500639e+04
5.89621288e+02 1.55706957e+04
5.89624583e+02 1.58410640e+04
5.89627878e+02 1.54739474e+04
5.89631173e+02 1.52116051e+04
5.89634468e+02 1.56907583e+04
5.89637763e+02 1.54277185e+04
5.89641058e+02 1.51027899e+04
5.89644353e+02 1.49979174e+04
5.89647649e+02 1.44141481e+04
5.89650944e+02 1.32349164e+04
5.89654239e+02 1.26778464e+04
5.89657534e+02 1.21997738e+04
5.89660829e+02 1.16360264e+04
5.89664124e+02 1.13094634e+04
5.89667419e+02 1.06942014e+04
5.89670714e+02 9.72944377e+03
5.89674010e+02 8.66061571e+03
5.89677305e+02 7.70570810e+03
5.89680600e+02 6.16566983e+03
5.89683895e+02 4.71145375e+03
5.89687190e+02 3.49568934e+03
5.89690485e+02 2.26432949e+03
5.89693780e+02 1.77841023e+03
5.89697075e+02 3.47438236e+03
5.89700370e+02 5.61813473e+03
5.89703666e+02 8.29535103e+03
5.89706961e+02 9.20567490e+03
5.89710256e+02 9.24857884e+03
5.89713551e+02 9.11485172e+03
5.89716846e+02 9.83635735e+03
5.89720141e+02 1.10009539e+04
5.89723436e+02 1.13942967e+04
5.89726731e+02 1.21235974e+04
5.89730027e+02 1.29858103e+04
5.89733322e+02 1.32732627e+04
5.89736617e+02 1.36793026e+04
5.89739912e+02 1.41896534e+04
5.89743207e+02 1.41814825e+04
5.89746502e+02 1.46810174e+04
5.89749797e+02 1.49028583e+04
5.89753092e+02 1.51490386e+04
5.89756387e+02 1.53623602e+04
5.89759683e+02 1.59343589e+04
5.89762978e+02 1.59464401e+04
5.89766273e+02 1.61841860e+04
5.89769568e+02 1.65071455e+04
5.89772863e+02 1.65808247e+04
5.89776158e+02 1.65923696e+04
5.89779453e+02 1.66273825e+04
5.89782748e+02 1.65575371e+04
5.89786044e+02 1.64157051e+04
5.89789339e+02 1.68799119e+04
5.89792634e+02 1.66537062e+04
5.89795929e+02 1.57030147e+04
5.89799224e+02 1.54146405e+04
5.89802519e+02 1.47627065e+04
5.89805814e+02 1.40033773e+04
5.89809109e+02 1.34736168e+04
5.89812404e+02 1.36344535e+04
5.89815700e+02 1.47103675e+04
5.89818995e+02 1.50320884e+04
5.89822290e+02 1.53989999e+04
5.89825585e+02 1.56080218e+04
5.89828880e+02 1.57927953e+04
