# Wavelength Flux(MR)
5.89097364e+02 -5.45748288e+28
5.89100659e+02 -1.31444100e+28
5.89103954e+02 2.67528908e+28
5.89107249e+02 4.24499493e+28
5.89110544e+02 2.87877620e+28
5.89113839e+02 1.22234327e+28
5.89117135e+02 4.68577806e+27
5.89120430e+02 -1.54331261e+27
5.89123725e+02 -4.32946262e+27
5.89127020e+02 1.60481854e+27
5.89130315e+02 7.34688815e+27
5.89133610e+02 1.15483512e+28
5.89136905e+02 9.60578827e+27
5.89140200e+02 5.50657868e+27
5.89143496e+02 2.56923647e+27
5.89146791e+02 1.47902617e+27
5.89150086e+02 -1.16954564e+27
5.89153381e+02 -6.32443013e+25
5.89156676e+02 4.40594868e+25
5.89159971e+02 -2.03703088e+26
5.89163266e+02 -4.95252369e+27
5.89166561e+02 -5.78904332e+27
5.89169856e+02 -2.39654586e+27
5.89173152e+02 4.76337335e+27
5.89176447e+02 7.07111297e+27
5.89179742e+02 5.18074733e+27
5.89183037e+02 3.03067171e+27
5.89186332e+02 1.84936610e+27
5.89189627e+02 4.02733066e+26
5.89192922e+02 3.98113509e+26
5.89196217e+02 -1.59040160e+27
5.89199513e+02 -2.13799266e+27
5.89202808e+02 -8.39254983e+26
5.89206103e+02 -1.92849111e+27
5.89209398e+02 -5.24989498e+26
5.89212693e+02 -2.41503961e+27
5.89215988e+02 -6.54826380e+27
5.89219283e+02 -5.35382661e+27
5.89222578e+02 -3.10457802e+27
5.89225873e+02 -2.10054104e+26
5.89229169e+02 1.63855717e+27
5.89232464e+02 1.41058441e+27
5.89235759e+02 -2.17362869e+27
5.89239054e+02 3.61535945e+27
5.89242349e+02 2.01002808e+27
5.89245644e+02 -9.76036875e+26
5.89248939e+02 -2.78113216e+27
5.89252234e+02 3.53805009e+27
5.89255530e+02 4.70734595e+27
5.89258825e+02 -3.42534886e+26
5.89262120e+02 2.96032344e+27
5.89265415e+02 4.72990744e+25
5.89268710e+02 3.23865363e+26
5.89272005e+02 8.62645694e+26
5.89275300e+02 -3.27283087e+27
5.89278595e+02 9.97411954e+26
5.89281890e+02 9.34868973e+26
5.89285186e+02 7.36509813e+26
5.89288481e+02 1.75538971e+27
5.89291776e+02 -5.37732784e+27
5.89295071e+02 2.36414377e+27
5.89298366e+02 -2.47164021e+27
5.89301661e+02 -5.38577248e+27
5.89304956e+02 -3.22120639e+27
5.89308251e+02 -6.44969937e+27
5.89311547e+02 -4.25392401e+27
5.89314842e+02 -1.69838365e+27
5.89318137e+02 -2.80376117e+27
5.89321432e+02 -4.27880993e+27
5.89324727e+02 -7.14325211e+27
5.89328022e+02 -5.99642185e+27
5.89331317e+02 1.71558407e+27
5.89334612e+02 9.74325558e+27
5.89337907e+02 8.29705886e+27
5.89341203e+02 4.08093478e+27
5.89344498e+02 3.66282701e+27
5.89347793e+02 1.97614989e+27
5.89351088e+02 7.81471079e+26
5.89354383e+02 2.15482236e+27
5.89357678e+02 2.67099324e+27
5.89360973e+02 5.70959571e+27
5.89364268e+02 -1.31673612e+26
5.89367564e+02 -2.21442862e+27
5.89370859e+02 -4.08536199e+27
5.89374154e+02 -2.14426226e+27
5.89377449e+02 -1.41658841e+27
5.89380744e+02 -3.61163230e+26
5.89384039e+02 -6.03814454e+27
5.89387334e+02 -6.28976344e+27
5.89390629e+02 -7.44106465e+27
5.89393924e+02 -6.27652915e+27
5.89397220e+02 -3.33831637e+27
5.89400515e+02 3.20189350e+26
5.89403810e+02 1.80717015e+27
5.89407105e+02 9.41666102e+27
5.89410400e+02 5.79495216e+27
5.89413695e+02 2.78247414e+27
5.89416990e+02 -9.14466032e+26
5.89420285e+02 4.19919885e+26
5.89423581e+02 -7.21912221e+26
5.89426876e+02 -4.03762484e+27
5.89430171e+02 -2.37928323e+26
5.89433466e+02 -4.38382407e+26
5.89436761e+02 -2.80083116e+27
5.89440056e+02 -2.35738399e+27
5.89443351e+02 1.89163312e+27
5.89446646e+02 -2.06868606e+27
5.89449941e+02 7.89973901e+26
5.89453237e+02 8.36713352e+26
5.89456532e+02 8.36566211e+26
5.89459827e+02 -1.08255951e+27
5.89463122e+02 -6.31502212e+27
5.89466417e+02 -2.33736063e+27
5.89469712e+02 -1.60251853e+26
5.89473007e+02 6.58474115e+27
5.89476302e+02 3.55403098e+27
5.89479598e+02 3.12064616e+27
5.89482893e+02 4.72863037e+27
5.89486188e+02 3.56484280e+27
5.89489483e+02 1.90237320e+26
5.89492778e+02 4.80309822e+27
5.89496073e+02 1.59742270e+27
5.89499368e+02 3.36561181e+27
5.89502663e+02 2.45113217e+26
5.89505959e+02 -8.00192547e+26
5.89509254e+02 -5.85944201e+27
5.89512549e+02 -4.95241120e+27
5.89515844e+02 -1.10296390e+27
5.89519139e+02 2.01787467e+27
5.89522434e+02 5.21617581e+27
5.89525729e+02 3.44487511e+27
5.89529024e+02 -1.98723917e+26
5.89532319e+02 -2.20039805e+27
5.89535615e+02 -2.91209939e+27
5.89538910e+02 1.17566012e+27
5.89542205e+02 1.88315827e+27
5.89545500e+02 -1.70401242e+27
5.89548795e+02 7.55268486e+26
5.89552090e+02 6.68368268e+26
5.89555385e+02 -2.68741553e+25
5.89558680e+02 2.28009471e+27
