# Wavelength Flux(MR)
5.89097364e+02 -5.46254532e+28
5.89100659e+02 -1.56388149e+28
5.89103954e+02 2.40255206e+28
5.89107249e+02 4.15864395e+28
5.89110544e+02 3.01736092e+28
5.89113839e+02 1.48018885e+28
5.89117135e+02 7.02349279e+27
5.89120430e+02 -3.55383130e+26
5.89123725e+02 -4.15695352e+27
5.89127020e+02 1.77130061e+27
5.89130315e+02 8.54399337e+27
5.89133610e+02 1.39590434e+28
5.89136905e+02 1.24507238e+28
5.89140200e+02 7.81685332e+27
5.89143496e+02 3.94778320e+27
5.89146791e+02 2.18469047e+27
5.89150086e+02 -5.32772347e+26
5.89153381e+02 1.04494117e+27
5.89156676e+02 1.65000851e+27
5.89159971e+02 1.18160129e+27
5.89163266e+02 -4.75745503e+27
5.89166561e+02 -6.99683573e+27
5.89169856e+02 -4.04150037e+27
5.89173152e+02 4.05280079e+27
5.89176447e+02 7.88346684e+27
5.89179742e+02 6.89280798e+27
5.89183037e+02 4.63564206e+27
5.89186332e+02 2.94890464e+27
5.89189627e+02 1.17343642e+27
5.89192922e+02 1.05657526e+27
5.89196217e+02 -9.58217853e+26
5.89199513e+02 -1.50632167e+27
5.89202808e+02 -2.53182772e+26
5.89206103e+02 -1.54423005e+27
5.89209398e+02 -5.59320465e+26
5.89212693e+02 -2.99339339e+27
5.89215988e+02 -7.54547969e+27
5.89219283e+02 -6.36649617e+27
5.89222578e+02 -3.67421852e+27
5.89225873e+02 -1.54853876e+26
5.89229169e+02 2.14552739e+27
5.89232464e+02 2.07377463e+27
5.89235759e+02 -1.52040708e+27
5.89239054e+02 4.23319634e+27
5.89242349e+02 2.57473871e+27
5.89245644e+02 -5.57885259e+26
5.89248939e+02 -2.57060863e+27
5.89252234e+02 3.60524661e+27
5.89255530e+02 4.76777505e+27
5.89258825e+02 -2.23941332e+26
5.89262120e+02 3.06209052e+27
5.89265415e+02 -3.07583670e+25
5.89268710e+02 -1.22874463e+26
5.89272005e+02 -2.46994437e+25
5.89275300e+02 -4.39201986e+27
5.89278595e+02 9.42688118e+25
5.89281890e+02 6.18649395e+26
5.89285186e+02 9.92416242e+26
5.89288481e+02 2.28899371e+27
5.89291776e+02 -4.81139738e+27
5.89295071e+02 2.85306097e+27
5.89298366e+02 -2.14331681e+27
5.89301661e+02 -5.42470513e+27
5.89304956e+02 -3.86240293e+27
5.89308251e+02 -7.65535447e+27
5.89311547e+02 -5.57305615e+27
5.89314842e+02 -2.68780711e+27
5.89318137e+02 -3.71583130e+27
5.89321432e+02 -5.85963083e+27
5.89324727e+02 -9.38822692e+27
5.89328022e+02 -7.63221135e+27
5.89331317e+02 2.16153779e+27
5.89334612e+02 1.25299249e+28
5.89337907e+02 1.21554298e+28
5.89341203e+02 7.38119510e+27
5.89344498e+02 5.70108755e+27
5.89347793e+02 3.02380655e+27
5.89351088e+02 1.38452707e+27
5.89354383e+02 2.63447059e+27
5.89357678e+02 3.01193216e+27
5.89360973e+02 5.66658074e+27
5.89364268e+02 -7.89751013e+26
5.89367564e+02 -3.46701798e+27
5.89370859e+02 -5.60118863e+27
5.89374154e+02 -3.59560645e+27
5.89377449e+02 -2.91138667e+27
5.89380744e+02 -2.45587729e+27
5.89384039e+02 -9.07853701e+27
5.89387334e+02 -9.73029737e+27
5.89390629e+02 -1.00661956e+28
5.89393924e+02 -7.37683461e+27
5.89397220e+02 -3.33082096e+27
5.89400515e+02 8.78819298e+26
5.89403810e+02 3.20042896e+27
5.89407105e+02 1.20859102e+28
5.89410400e+02 9.26537213e+27
5.89413695e+02 5.88427082e+27
5.89416990e+02 1.03394288e+27
5.89420285e+02 1.22857185e+27
5.89423581e+02 -5.69305000e+26
5.89426876e+02 -4.00766157e+27
5.89430171e+02 -1.26451928e+25
5.89433466e+02 -1.39551597e+24
5.89436761e+02 -2.35188816e+27
5.89440056e+02 -2.11064622e+27
5.89443351e+02 1.86631115e+27
5.89446646e+02 -2.25561214e+27
5.89449941e+02 5.97384821e+26
5.89453237e+02 6.33506519e+26
5.89456532e+02 3.25695039e+26
5.89459827e+02 -2.24254093e+27
5.89463122e+02 -7.99158796e+27
5.89466417e+02 -3.75774302e+27
