# Wavelength Flux(MR)
5.89097364e+02 -5.68771305e+28
5.89100659e+02 -1.81953878e+28
5.89103954e+02 1.91637017e+28
5.89107249e+02 3.66239908e+28
5.89110544e+02 3.28368752e+28
5.89113839e+02 2.10191865e+28
5.89117135e+02 8.53067301e+27
5.89120430e+02 2.19236229e+27
5.89123725e+02 -1.64704861e+27
5.89127020e+02 3.79221010e+27
5.89130315e+02 1.15247205e+28
5.89133610e+02 1.52656981e+28
5.89136905e+02 1.33676679e+28
5.89140200e+02 7.59940614e+27
5.89143496e+02 4.98874867e+27
5.89146791e+02 5.47511992e+27
5.89150086e+02 5.00366140e+27
5.89153381e+02 4.45690550e+27
5.89156676e+02 3.38681605e+27
5.89159971e+02 1.05944096e+27
5.89163266e+02 -5.18695361e+27
5.89166561e+02 -7.57347749e+27
5.89169856e+02 -4.90012155e+27
5.89173152e+02 2.12808860e+27
5.89176447e+02 1.03503311e+28
5.89179742e+02 1.01375447e+28
5.89183037e+02 4.38728477e+27
5.89186332e+02 4.84278788e+27
5.89189627e+02 2.91260829e+27
5.89192922e+02 -1.27764824e+27
5.89196217e+02 7.88948215e+26
5.89199513e+02 -1.36554233e+27
5.89202808e+02 -8.62351074e+26
5.89206103e+02 -7.81312722e+26
5.89209398e+02 6.62331854e+26
5.89212693e+02 -1.18657235e+27
5.89215988e+02 -7.96909418e+27
5.89219283e+02 -5.26003271e+27
5.89222578e+02 -1.25264752e+27
5.89225873e+02 -4.43438122e+26
5.89229169e+02 3.52124527e+27
5.89232464e+02 5.08853867e+27
5.89235759e+02 2.75760955e+27
5.89239054e+02 1.52767861e+27
5.89242349e+02 2.89375773e+27
5.89245644e+02 3.66877437e+27
5.89248939e+02 4.10188573e+27
5.89252234e+02 -7.19349616e+26
5.89255530e+02 2.86591886e+27
5.89258825e+02 1.29809766e+27
5.89262120e+02 1.24743934e+27
5.89265415e+02 1.11718159e+27
5.89268710e+02 -3.56223545e+27
5.89272005e+02 -1.98835875e+27
5.89275300e+02 -2.56014065e+27
5.89278595e+02 -1.25638979e+27
5.89281890e+02 -2.93601763e+26
5.89285186e+02 7.10313666e+26
5.89288481e+02 5.09420481e+27
5.89291776e+02 1.10673012e+27
5.89295071e+02 2.51424712e+27
5.89298366e+02 5.60906825e+26
5.89301661e+02 -1.56112779e+27
5.89304956e+02 8.28620985e+26
5.89308251e+02 -7.44194856e+27
5.89311547e+02 -3.42128289e+27
5.89314842e+02 -8.93490712e+26
5.89318137e+02 -1.89092441e+27
5.89321432e+02 -6.35773106e+27
5.89324727e+02 -1.06832058e+28
5.89328022e+02 -8.52220776e+27
5.89331317e+02 2.57629556e+27
5.89334612e+02 1.38339700e+28
5.89337907e+02 1.36490759e+28
5.89341203e+02 1.24543420e+28
5.89344498e+02 4.71746440e+27
5.89347793e+02 2.13945656e+27
5.89351088e+02 3.61318113e+27
5.89354383e+02 1.15699628e+27
5.89357678e+02 3.68198258e+27
5.89360973e+02 2.71364090e+27
5.89364268e+02 1.99734813e+27
5.89367564e+02 -2.86377184e+27
5.89370859e+02 -6.62908410e+27
5.89374154e+02 -3.76529102e+27
5.89377449e+02 -1.45264616e+27
5.89380744e+02 -7.40544602e+27
5.89384039e+02 -1.01329209e+28
5.89387334e+02 -1.60253949e+28
5.89390629e+02 -1.29117271e+28
5.89393924e+02 -1.05105948e+28
5.89397220e+02 -2.58633548e+27
5.89400515e+02 -8.14290379e+26
5.89403810e+02 4.58089954e+27
5.89407105e+02 1.43320862e+28
5.89410400e+02 1.36705840e+28
5.89413695e+02 8.67562667e+27
5.89416990e+02 6.44409563e+27
5.89420285e+02 -9.57757518e+26
5.89423581e+02 -1.18423541e+27
5.89426876e+02 2.26299187e+26
5.89430171e+02 -1.42174351e+27
5.89433466e+02 4.44417845e+26
5.89436761e+02 8.88153228e+26
5.89440056e+02 -1.09067901e+26
5.89443351e+02 8.92219849e+26
5.89446646e+02 -9.08360963e+25
5.89449941e+02 7.24126247e+26
5.89453237e+02 4.65677936e+26
5.89456532e+02 3.55155876e+26
5.89459827e+02 5.83719602e+26
5.89463122e+02 -4.90084604e+27
5.89466417e+02 -2.07243717e+27
5.89469712e+02 8.55476641e+26
5.89473007e+02 7.91681370e+27
5.89476302e+02 8.94662306e+27
5.89479598e+02 5.92666316e+27
5.89482893e+02 1.24310705e+28
5.89486188e+02 7.43114360e+27
5.89489483e+02 4.86181835e+27
5.89492778e+02 1.42134512e+27
5.89496073e+02 -8.79855605e+26
5.89499368e+02 3.71334056e+27
5.89502663e+02 3.91570597e+27
5.89505959e+02 -4.41680506e+27
5.89509254e+02 -8.20367630e+27
5.89512549e+02 -7.70987937e+27
5.89515844e+02 -1.22173649e+27
5.89519139e+02 5.85343490e+27
5.89522434e+02 6.99891945e+27
5.89525729e+02 5.73056480e+27
5.89529024e+02 2.79860755e+27
5.89532319e+02 -5.19036341e+26
5.89535615e+02 -1.04928373e+27
5.89538910e+02 7.07224557e+26
5.89542205e+02 1.89894346e+26
5.89545500e+02 -1.28332814e+27
5.89548795e+02 -1.14100850e+27
5.89552090e+02 -3.08929513e+27
5.89555385e+02 1.35448160e+27
5.89558680e+02 2.05274630e+27
5.89561976e+02 2.24702810e+26
5.89565271e+02 1.07027900e+27
5.89568566e+02 6.35547249e+26
