Time_hours,TAA,Gen_Total,Gen_PSD,Gen_TD,Gen_SWS,Gen_MMV,Loss_Total,Loss_Stuck,Loss_Ionized,Loss_Escaped,Supply_Internal,Trans_Inward
29557.777777777777,0.004613984076968336,5.069999999999991e+27,7.000000000000004e+26,4.2699999999999917e+27,5e+25,5e+25,5.170000000000052e+27,5.020000000000052e+27,1.5e+26,0.0,1.8309982331040566e+26,0.0
29561.555555555555,1.0035978740661449,5.249999999999991e+27,6.800000000000005e+26,4.4799999999999906e+27,4e+25,5e+25,4.7800000000000473e+27,4.680000000000047e+27,1e+26,0.0,1.830727059112181e+26,0.0
29565.333333333332,2.0024777896696833,4.969999999999992e+27,6.500000000000007e+26,4.2199999999999916e+27,5e+25,5e+25,4.8400000000000476e+27,4.710000000000048e+27,1.3e+26,0.0,1.8298658957687175e+26,0.0
29569.11111111111,3.001149752583842,5.009999999999991e+27,6.800000000000005e+26,4.249999999999991e+27,3.0000000000000005e+25,5e+25,5.110000000000054e+27,4.9400000000000533e+27,1.5e+26,2e+25,1.8284511690585214e+26,0.0
29572.916666666668,4.006850565499008,4.879999999999993e+27,6.700000000000006e+26,4.0699999999999924e+27,9e+25,5e+25,4.730000000000045e+27,4.5800000000000447e+27,1.4e+26,1e+25,1.8264695921867668e+26,0.0
29576.694444444445,5.004794939285603,4.999999999999992e+27,6.400000000000005e+26,4.2799999999999914e+27,3.0000000000000005e+25,5e+25,4.890000000000048e+27,4.720000000000048e+27,1.5e+26,2e+25,1.8239233675435785e+26,0.0
29580.472222222223,6.002221622954494,5.179999999999991e+27,7.200000000000005e+26,4.359999999999991e+27,5.000000000000001e+25,5e+25,5.210000000000053e+27,4.990000000000053e+27,2.1e+26,1e+25,1.820844153073872e+26,0.0
29584.277777777777,7.006355805322528,4.479999999999994e+27,6.000000000000005e+26,3.799999999999993e+27,3.0000000000000005e+25,5e+25,5.010000000000052e+27,4.8600000000000514e+27,1.3e+26,2e+25,1.817176741359096e+26,0.0
29588.055555555555,8.002435972621242,5.329999999999991e+27,6.900000000000003e+26,4.52999999999999e+27,6.000000000000001e+25,5e+25,4.800000000000046e+27,4.640000000000046e+27,1.5e+26,1e+25,1.8129977683066997e+26,0.0
29591.86111111111,9.005008106069909,4.889999999999992e+27,6.800000000000005e+26,4.099999999999992e+27,6.000000000000001e+25,5e+25,5.26000000000005e+27,5.08000000000005e+27,1.5e+26,3.0000000000000005e+25,1.8082387477492502e+26,0.0
29595.666666666668,10.006642251123594,4.8099999999999925e+27,5.7000000000000024e+26,4.119999999999992e+27,7.000000000000001e+25,5e+25,4.4300000000000384e+27,4.310000000000038e+27,1.1e+26,1e+25,1.80293641446371e+26,0.0
29599.472222222223,11.007237818787871,4.7899999999999915e+27,4.800000000000001e+26,4.2199999999999916e+27,4e+25,5e+25,5.330000000000048e+27,5.180000000000047e+27,1.3e+26,2e+25,1.7970993699345065e+26,0.0
29603.277777777777,12.006691724029224,5.319999999999991e+27,6.700000000000004e+26,4.4999999999999906e+27,1e+26,5e+25,5.060000000000052e+27,4.9100000000000526e+27,1.4e+26,1e+25,1.7907245557955074e+26,0.0
29607.083333333332,13.004907008396003,4.9399999999999923e+27,6.300000000000005e+26,4.189999999999992e+27,7.000000000000001e+25,5e+25,4.950000000000051e+27,4.8200000000000505e+27,1.2e+26,1e+25,1.7838645136335078e+26,0.0
29610.88888888889,14.001781400720574,4.809999999999993e+27,6.400000000000003e+26,4.039999999999992e+27,8e+25,5e+25,4.8500000000000473e+27,4.670000000000047e+27,1.7e+26,1e+25,1.7764571630863883e+26,0.0
29614.722222222223,15.00448100761787,4.819999999999991e+27,5.2e+26,4.2399999999999915e+27,2e+25,4e+25,4.6300000000000404e+27,4.4000000000000404e+27,2e+26,3.0000000000000005e+25,1.7685275385601245e+26,0.0
29618.555555555555,16.00562305434778,5.029999999999991e+27,6.200000000000004e+26,4.329999999999991e+27,3.0000000000000005e+25,5e+25,4.8700000000000484e+27,4.7300000000000483e+27,1.3e+26,1e+25,1.7601060138736627e+26,0.0
29622.38888888889,17.005112599375934,4.989999999999991e+27,6.500000000000003e+26,4.2399999999999915e+27,5e+25,5e+25,4.640000000000042e+27,4.470000000000042e+27,1.5e+26,2e+25,1.7511955028843273e+26,0.0
29626.222222222223,18.00285225893549,4.6299999999999937e+27,7.300000000000004e+26,3.799999999999993e+27,5.000000000000001e+25,5e+25,4.7700000000000465e+27,4.640000000000046e+27,1.2e+26,1e+25,1.7418100027869413e+26,0.0
29630.083333333332,19.005959042609902,4.589999999999992e+27,4.5000000000000005e+26,4.0199999999999923e+27,7.000000000000001e+25,5e+25,4.7300000000000445e+27,4.5700000000000445e+27,1.6e+26,0.0,1.7319088001435316e+26,0.0
29633.944444444445,20.007098782366484,4.8099999999999925e+27,6.300000000000004e+26,4.059999999999992e+27,7.000000000000001e+25,5e+25,4.3500000000000365e+27,4.2400000000000366e+27,7e+25,4e+25,1.7215521112028306e+26,0.0
29637.805555555555,21.006181921215102,4.3899999999999934e+27,5.600000000000002e+26,3.759999999999993e+27,3.0000000000000005e+25,4e+25,4.470000000000038e+27,4.3200000000000385e+27,1.3e+26,2e+25,1.7107631727638033e+26,0.0
29641.666666666668,22.00311353141751,4.609999999999994e+27,5.9000000000000024e+26,3.869999999999993e+27,1e+26,5e+25,4.1700000000000316e+27,4.0200000000000313e+27,1.4e+26,1e+25,1.6995548116685373e+26,0.0
29645.555555555555,23.004953424037012,4.969999999999992e+27,7.000000000000004e+26,4.1799999999999917e+27,4e+25,5e+25,4.260000000000035e+27,4.1600000000000347e+27,8e+25,2e+25,1.6878536666051177e+26,0.0
29649.444444444445,24.00443394508602,4.489999999999993e+27,6.600000000000001e+26,3.7399999999999933e+27,4e+25,5e+25,4.0500000000000293e+27,3.920000000000029e+27,1.2e+26,1e+25,1.6757499632573597e+26,0.0
29653.333333333332,25.001460617982048,4.1599999999999945e+27,6.300000000000002e+26,3.409999999999994e+27,7.000000000000001e+25,5e+25,4.180000000000033e+27,4.090000000000033e+27,6e+25,3.0000000000000005e+25,1.6632968015463034e+26,0.0
29657.25,26.003048653217775,4.259999999999995e+27,6.500000000000002e+26,3.5099999999999944e+27,5.000000000000001e+25,5e+25,4.340000000000036e+27,4.220000000000036e+27,1e+26,2e+25,1.6503388685821288e+26,0.0
29661.166666666668,27.0019799175343,3.9299999999999945e+27,5.000000000000002e+26,3.3699999999999943e+27,2e+25,4e+25,3.820000000000025e+27,3.7400000000000246e+27,8e+25,0.0,1.6370657243718792e+26,0.0
29665.11111111111,28.00522643509339,4.029999999999995e+27,6.600000000000004e+26,3.249999999999995e+27,7.000000000000001e+25,5e+25,4.200000000000032e+27,4.050000000000032e+27,1.1e+26,4e+25,1.6233454183517075e+26,0.0
29669.055555555555,29.005606455742054,3.9099999999999957e+27,5.8000000000000007e+26,3.199999999999995e+27,8e+25,5e+25,4.290000000000035e+27,4.1600000000000347e+27,1e+26,3.0000000000000005e+25,1.6093026561580626e+26,0.0
29673.0,30.003044531214073,3.7699999999999956e+27,5.7e+26,3.1399999999999954e+27,1e+25,5e+25,3.8400000000000237e+27,3.7000000000000237e+27,9e+25,5e+25,1.5949289957696445e+26,0.0
29676.972222222223,31.0044533078526,3.809999999999996e+27,6.100000000000003e+26,3.0599999999999957e+27,9e+25,5e+25,3.760000000000023e+27,3.6500000000000225e+27,8e+25,3.0000000000000005e+25,1.5801763944016094e+26,0.0
29680.944444444445,32.00271981885089,3.309999999999996e+27,4.3e+26,2.8099999999999963e+27,2e+25,5e+25,3.840000000000024e+27,3.720000000000024e+27,9e+25,3.0000000000000005e+25,1.56516361303532e+26,0.0
29684.944444444445,33.00471602220841,3.4099999999999975e+27,5.400000000000003e+26,2.789999999999997e+27,3.0000000000000005e+25,5e+25,3.680000000000022e+27,3.640000000000022e+27,4e+25,0.0,1.5497646311785954e+26,0.0
29688.944444444445,34.003375284204594,3.569999999999996e+27,5.200000000000001e+26,2.979999999999996e+27,2e+25,5e+25,3.770000000000023e+27,3.6900000000000234e+27,6e+25,2e+25,1.5341263422180994e+26,0.0
29692.972222222223,35.00552557374431,2.9999999999999976e+27,4.4e+26,2.4899999999999975e+27,3.0000000000000005e+25,4e+25,3.4500000000000155e+27,3.370000000000016e+27,4e+25,4e+25,1.5181501547860394e+26,0.0
29697.0,36.00414959593218,3.2199999999999973e+27,4.8e+26,2.6299999999999975e+27,7e+25,4e+25,3.25000000000001e+27,3.12000000000001e+27,1e+26,3.0000000000000005e+25,1.5019654988513957e+26,0.0
29701.055555555555,37.00602931426238,3.319999999999997e+27,5.000000000000002e+26,2.7299999999999966e+27,4e+25,5e+25,3.5500000000000184e+27,3.4800000000000184e+27,6e+25,1e+25,1.4854711911788727e+26,0.0
29705.11111111111,38.00419875568241,3.049999999999998e+27,5.6e+26,2.3899999999999978e+27,5e+25,5e+25,3.2400000000000116e+27,3.180000000000011e+27,5e+25,1e+25,1.4687899241530018e+26,0.0
29709.194444444445,39.005386379531956,2.949999999999998e+27,4.7e+26,2.3799999999999978e+27,5.000000000000001e+25,5e+25,3.020000000000005e+27,2.930000000000005e+27,6e+25,3.0000000000000005e+25,1.4518577522207796e+26,0.0
29713.277777777777,40.00268691729707,2.749999999999998e+27,4.3e+26,2.2599999999999983e+27,2e+25,4e+25,3.200000000000008e+27,3.040000000000008e+27,1.1e+26,5e+25,1.4347503240743737e+26,0.0
29717.38888888889,41.0027849822809,2.889999999999998e+27,5.400000000000001e+26,2.2899999999999982e+27,2e+25,4e+25,2.839999999999999e+27,2.6899999999999995e+27,1.1e+26,4e+25,1.417415535550497e+26,0.0
29721.527777777777,42.005535486106965,2.749999999999999e+27,5.100000000000001e+26,2.1499999999999987e+27,4e+25,5e+25,2.9800000000000053e+27,2.920000000000005e+27,3.0000000000000005e+25,3.0000000000000005e+25,1.3998354246222732e+26,0.0
29725.666666666668,43.00411472425367,3.0699999999999976e+27,4.8e+26,2.5199999999999976e+27,3.0000000000000005e+25,4e+25,2.669999999999997e+27,2.589999999999997e+27,6e+25,2e+25,1.3821903516691543e+26,0.0
29729.833333333332,44.005128244846674,2.7699999999999987e+27,5.1e+26,2.1699999999999986e+27,5e+25,4e+25,2.9800000000000037e+27,2.870000000000004e+27,9e+25,2e+25,1.364319216285549e+26,0.0
29734.0,45.001806313835914,2.9699999999999985e+27,5.7e+26,2.2799999999999985e+27,7.000000000000001e+25,5e+25,2.9300000000000036e+27,2.8600000000000036e+27,5e+25,2e+25,1.3464021167448537e+26,0.0
29738.194444444445,46.00070392554244,2.689999999999999e+27,5.0000000000000014e+26,2.0999999999999988e+27,5.000000000000001e+25,4e+25,2.7699999999999987e+27,2.6499999999999985e+27,8e+25,4e+25,1.3283035516554721e+26,0.0
29742.416666666668,47.00168539260085,2.8299999999999984e+27,5.200000000000001e+26,2.2299999999999984e+27,3.0000000000000005e+25,5e+25,2.3199999999999953e+27,2.2399999999999953e+27,6e+25,2e+25,1.3100574025714698e+26,0.0
