TAA_Bin,Gen_Total,Gen_PSD,Gen_TD,Gen_SWS,Gen_MMV,Gen_PSD_Dawn,Gen_PSD_Dusk,Gen_TD_Dawn,Gen_TD_Dusk,Gen_SWS_Dawn,Gen_SWS_Dusk,Gen_MMV_Dawn,Gen_MMV_Dusk,Gen_PSD_Dawn_Terminator,Gen_TD_Dawn_Terminator,Max_Flux_PSD,Min_Flux_PSD,Max_Flux_TD,Min_Flux_TD,Max_Flux_SWS,Min_Flux_SWS,Max_Flux_MMV,Min_Flux_MMV,Pct_PSD,Pct_TD,Pct_SWS,Pct_MMV,Loss_Total,Loss_Stuck,Loss_Ionized,Loss_Escaped,Supply_Internal,Trans_Inward,Pct_Stuck,Pct_Ionized,Pct_Escaped
10,6.6601e+29,8.6130e+28,5.6574e+29,7.3100e+27,6.8300e+27,5.4450e+28,3.1680e+28,3.0387e+29,2.6187e+29,3.9100e+27,3.4000e+27,3.3000e+27,3.5300e+27,1.6060e+28,4.4500e+27,1.4217e+08,5.2036e+05,4.8204e+09,4.8148e-13,8.1973e+07,2.2907e+05,6.6297e+05,6.6229e+05,12.9,84.9,1.1,1.0,6.6477e+29,6.4366e+29,1.9630e+28,1.4800e+27,2.4661e+28,0.0000e+00,96.8,3.0,0.2
11,6.7532e+29,8.6580e+28,5.7479e+29,7.1700e+27,6.7800e+27,5.5460e+28,3.1120e+28,3.0964e+29,2.6515e+29,4.0700e+27,3.1000e+27,3.3700e+27,3.4100e+27,1.6270e+28,4.2900e+27,1.4174e+08,5.9831e+05,4.5642e+09,3.4421e-13,8.0873e+07,2.8837e+05,6.6228e+05,6.6154e+05,12.8,85.1,1.1,1.0,6.7611e+29,6.5409e+29,2.0620e+28,1.4000e+27,2.4577e+28,0.0000e+00,96.7,3.0,0.2
12,6.7649e+29,8.5970e+28,5.7629e+29,7.5100e+27,6.7200e+27,5.4940e+28,3.1030e+28,3.0684e+29,2.6945e+29,4.3000e+27,3.2100e+27,3.5300e+27,3.1900e+27,1.5720e+28,4.9000e+27,1.4094e+08,5.0577e+05,5.4887e+09,2.4725e-13,8.0056e+07,2.7309e+05,6.6153e+05,6.6073e+05,12.7,85.2,1.1,1.0,6.7639e+29,6.5488e+29,1.9880e+28,1.6300e+27,2.4487e+28,0.0000e+00,96.8,2.9,0.2
13,6.7767e+29,8.5230e+28,5.7815e+29,7.5400e+27,6.7500e+27,5.4810e+28,3.0420e+28,3.0886e+29,2.6929e+29,4.2200e+27,3.3200e+27,3.4000e+27,3.3500e+27,1.6980e+28,4.9300e+27,1.4020e+08,4.6817e+05,4.5668e+09,1.7882e-13,7.8146e+07,2.4686e+05,6.6072e+05,6.5985e+05,12.6,85.3,1.1,1.0,6.7781e+29,6.5574e+29,2.0480e+28,1.5900e+27,2.4389e+28,0.0000e+00,96.7,3.0,0.2
14,6.5627e+29,8.5400e+28,5.5637e+29,7.6500e+27,6.8500e+27,5.3800e+28,3.1600e+28,2.9889e+29,2.5748e+29,3.9600e+27,3.6900e+27,3.4300e+27,3.4200e+27,1.6170e+28,4.5600e+27,1.3970e+08,4.1640e+05,4.5724e+09,1.3025e-13,7.6745e+07,2.2350e+05,6.5985e+05,6.5891e+05,13.0,84.8,1.2,1.0,6.5740e+29,6.3541e+29,2.0060e+28,1.9300e+27,2.4461e+28,0.0000e+00,96.7,3.1,0.3
15,6.5045e+29,8.5220e+28,5.5092e+29,7.5800e+27,6.7300e+27,5.4120e+28,3.1100e+28,2.9744e+29,2.5348e+29,4.1700e+27,3.4100e+27,3.3200e+27,3.4100e+27,1.6140e+28,4.4000e+27,1.3929e+08,3.6549e+05,4.5269e+09,9.6019e-14,7.6949e+07,2.5839e+05,6.5891e+05,6.5791e+05,13.1,84.7,1.2,1.0,6.5195e+29,6.3022e+29,1.9900e+28,1.8300e+27,2.4349e+28,0.0000e+00,96.7,3.1,0.3
16,6.5096e+29,8.5110e+28,5.5195e+29,7.1500e+27,6.7500e+27,5.4090e+28,3.1020e+28,2.9696e+29,2.5499e+29,4.0000e+27,3.1500e+27,3.4500e+27,3.3000e+27,1.6160e+28,4.2000e+27,1.3935e+08,3.9970e+05,4.3865e+09,7.1847e-14,7.6876e+07,2.1479e+05,6.5790e+05,6.5685e+05,13.1,84.8,1.1,1.0,6.4999e+29,6.2833e+29,1.9840e+28,1.8200e+27,2.4229e+28,0.0000e+00,96.7,3.1,0.3
17,6.3656e+29,8.5580e+28,5.3700e+29,7.2000e+27,6.7800e+27,5.3810e+28,3.1770e+28,2.8851e+29,2.4849e+29,4.1700e+27,3.0300e+27,3.5000e+27,3.2800e+27,1.6140e+28,4.3300e+27,1.3870e+08,5.2002e+05,4.9316e+09,5.4726e-14,7.6427e+07,2.2731e+05,6.5684e+05,6.5572e+05,13.4,84.4,1.1,1.1,6.3836e+29,6.1808e+29,1.8280e+28,2.0000e+27,2.4103e+28,0.0000e+00,96.8,2.9,0.3
18,6.4254e+29,8.5480e+28,5.4299e+29,7.2000e+27,6.8700e+27,5.4580e+28,3.0900e+28,2.9004e+29,2.5295e+29,3.8500e+27,3.3500e+27,3.3800e+27,3.4900e+27,1.6910e+28,4.4200e+27,1.3787e+08,5.5635e+05,4.5656e+09,4.2491e-14,7.5417e+07,2.2999e+05,6.5572e+05,6.5454e+05,13.3,84.5,1.1,1.1,6.4193e+29,6.2130e+29,1.8510e+28,2.1200e+27,2.4143e+28,0.0000e+00,96.8,2.9,0.3
19,6.3679e+29,8.3260e+28,5.3908e+29,7.6300e+27,6.8200e+27,5.2620e+28,3.0640e+28,2.9069e+29,2.4839e+29,4.1800e+27,3.4500e+27,3.3400e+27,3.4800e+27,1.6040e+28,4.5200e+27,1.3761e+08,4.5720e+05,4.7540e+09,3.3805e-14,7.4870e+07,2.2877e+05,6.5453e+05,6.5329e+05,13.1,84.7,1.2,1.1,6.3748e+29,6.1609e+29,1.9190e+28,2.2000e+27,2.4003e+28,0.0000e+00,96.6,3.0,0.3
20,6.2651e+29,8.4050e+28,5.2844e+29,7.2100e+27,6.8100e+27,5.3730e+28,3.0320e+28,2.7629e+29,2.5215e+29,3.9500e+27,3.2600e+27,3.7000e+27,3.1100e+27,1.5880e+28,4.1800e+27,1.3689e+08,6.2167e+05,4.5588e+09,2.7644e-14,7.4028e+07,2.2920e+05,6.5328e+05,6.5198e+05,13.4,84.3,1.2,1.1,6.2696e+29,6.0668e+29,1.7890e+28,2.3900e+27,2.3856e+28,0.0000e+00,96.8,2.9,0.4
21,6.1385e+29,8.4130e+28,5.1573e+29,7.2000e+27,6.7900e+27,5.3210e+28,3.0920e+28,2.7080e+29,2.4493e+29,3.9200e+27,3.2800e+27,3.5600e+27,3.2300e+27,1.6710e+28,3.8900e+27,1.3634e+08,6.1942e+05,4.4938e+09,2.3309e-14,7.4189e+07,2.2659e+05,6.5197e+05,6.5062e+05,13.7,84.0,1.2,1.1,6.1478e+29,5.9483e+29,1.7590e+28,2.3600e+27,2.3703e+28,0.0000e+00,96.8,2.9,0.4
22,6.1144e+29,8.4360e+28,5.1276e+29,7.4600e+27,6.8600e+27,5.3700e+28,3.0660e+28,2.6843e+29,2.4433e+29,4.1700e+27,3.2900e+27,3.2700e+27,3.5900e+27,1.6200e+28,4.2400e+27,1.3553e+08,5.5475e+05,4.5715e+09,2.0304e-14,7.3401e+07,2.5971e+05,6.5061e+05,6.4919e+05,13.8,83.9,1.2,1.1,6.1107e+29,5.9202e+29,1.6630e+28,2.4200e+27,2.3713e+28,0.0000e+00,96.9,2.7,0.4
23,6.1121e+29,8.2100e+28,5.1493e+29,7.4500e+27,6.7300e+27,5.2180e+28,2.9920e+28,2.7032e+29,2.4461e+29,4.1900e+27,3.2600e+27,3.4400e+27,3.2900e+27,1.6310e+28,3.9500e+27,1.3532e+08,5.4168e+05,4.5664e+09,1.8346e-14,7.3233e+07,2.2444e+05,6.4918e+05,6.4771e+05,13.4,84.2,1.2,1.1,6.1340e+29,5.9387e+29,1.6880e+28,2.6500e+27,2.3546e+28,0.0000e+00,96.8,2.8,0.4
24,5.8869e+29,8.3800e+28,4.9095e+29,7.1900e+27,6.7500e+27,5.2410e+28,3.1390e+28,2.6100e+29,2.2995e+29,4.0700e+27,3.1200e+27,3.2600e+27,3.4900e+27,1.6250e+28,4.0300e+27,1.3436e+08,5.6587e+05,4.8996e+09,1.7237e-14,7.1769e+07,2.1798e+05,6.4770e+05,6.4618e+05,14.2,83.4,1.2,1.1,5.8819e+29,5.6931e+29,1.6290e+28,2.5900e+27,2.3374e+28,0.0000e+00,96.8,2.8,0.4
25,5.9059e+29,8.3400e+28,4.9356e+29,6.8800e+27,6.7500e+27,5.2150e+28,3.1250e+28,2.5885e+29,2.3471e+29,3.9700e+27,2.9100e+27,3.3800e+27,3.3700e+27,1.6160e+28,4.2600e+27,1.3378e+08,5.3331e+05,5.5033e+09,1.6867e-14,7.0738e+07,2.5275e+05,6.4616e+05,6.4457e+05,14.1,83.6,1.2,1.1,5.9107e+29,5.7214e+29,1.6160e+28,2.7700e+27,2.3362e+28,0.0000e+00,96.8,2.7,0.5
26,5.8451e+29,8.4240e+28,4.8646e+29,6.9800e+27,6.8300e+27,5.2400e+28,3.1840e+28,2.5335e+29,2.3311e+29,3.8300e+27,3.1500e+27,3.2500e+27,3.5800e+27,1.5750e+28,4.0100e+27,1.3284e+08,4.5882e+05,4.5089e+09,1.6868e-14,7.0682e+07,2.0647e+05,6.4456e+05,6.4292e+05,14.4,83.2,1.2,1.2,5.8534e+29,5.6659e+29,1.5390e+28,3.3600e+27,2.3177e+28,0.0000e+00,96.8,2.6,0.6
27,5.7376e+29,8.2030e+28,4.7798e+29,6.9500e+27,6.8000e+27,5.1350e+28,3.0680e+28,2.4932e+29,2.2866e+29,3.7600e+27,3.1900e+27,3.3600e+27,3.4400e+27,1.6380e+28,4.0100e+27,1.3227e+08,5.4370e+05,4.5310e+09,1.7233e-14,6.9528e+07,1.9353e+05,6.4291e+05,6.4121e+05,14.3,83.3,1.2,1.2,5.7408e+29,5.5596e+29,1.5190e+28,2.9300e+27,2.3150e+28,0.0000e+00,96.8,2.6,0.5
28,5.7705e+29,8.3810e+28,4.7923e+29,7.1500e+27,6.8600e+27,5.2530e+28,3.1280e+28,2.5221e+29,2.2702e+29,4.1200e+27,3.0300e+27,3.3000e+27,3.5600e+27,1.6080e+28,3.8400e+27,1.3134e+08,4.9324e+05,4.4051e+09,1.8399e-14,6.8071e+07,1.8698e+05,6.4120e+05,6.3944e+05,14.5,83.0,1.2,1.2,5.7700e+29,5.5903e+29,1.4530e+28,3.4400e+27,2.2953e+28,0.0000e+00,96.9,2.5,0.6
29,5.5986e+29,8.2150e+28,4.6427e+29,6.6200e+27,6.8200e+27,5.1270e+28,3.0880e+28,2.4200e+29,2.2227e+29,3.6900e+27,2.9300e+27,3.3200e+27,3.5000e+27,1.5730e+28,3.9000e+27,1.3041e+08,3.5961e+05,4.4539e+09,2.0534e-14,6.7523e+07,1.9587e+05,6.3943e+05,6.3763e+05,14.7,82.9,1.2,1.2,5.6180e+29,5.4409e+29,1.4550e+28,3.1600e+27,2.2751e+28,0.0000e+00,96.8,2.6,0.6
30,5.4861e+29,8.2600e+28,4.5301e+29,6.1600e+27,6.8400e+27,5.1470e+28,3.1130e+28,2.3275e+29,2.2026e+29,3.3900e+27,2.7700e+27,3.5200e+27,3.3200e+27,1.6140e+28,4.2300e+27,1.3019e+08,4.7930e+05,4.5203e+09,2.3938e-14,6.6885e+07,1.6891e+05,6.3761e+05,6.3575e+05,15.1,82.6,1.1,1.2,5.4918e+29,5.3199e+29,1.3580e+28,3.6100e+27,2.2703e+28,0.0000e+00,96.9,2.5,0.7
31,5.3748e+29,8.2590e+28,4.4135e+29,6.8100e+27,6.7300e+27,5.1670e+28,3.0920e+28,2.3135e+29,2.1000e+29,3.6300e+27,3.1800e+27,3.1500e+27,3.5800e+27,1.6340e+28,4.3800e+27,1.2961e+08,4.3339e+05,4.7981e+09,2.9164e-14,6.4812e+07,1.5273e+05,6.3574e+05,6.3383e+05,15.4,82.1,1.3,1.3,5.3808e+29,5.2102e+29,1.3510e+28,3.5500e+27,2.2490e+28,0.0000e+00,96.8,2.5,0.7
32,5.2647e+29,8.1500e+28,4.3167e+29,6.5200e+27,6.7800e+27,5.1230e+28,3.0270e+28,2.2790e+29,2.0377e+29,3.8600e+27,2.6600e+27,3.4400e+27,3.3400e+27,1.5700e+28,3.3800e+27,1.2903e+08,4.0123e+05,5.9000e+09,3.7033e-14,6.4683e+07,1.4140e+05,6.3382e+05,6.3185e+05,15.5,82.0,1.2,1.3,5.2704e+29,5.1005e+29,1.2960e+28,4.0300e+27,2.2429e+28,0.0000e+00,96.8,2.5,0.8
33,5.1610e+29,8.2930e+28,4.1980e+29,6.6200e+27,6.7500e+27,5.1860e+28,3.1070e+28,2.2093e+29,1.9887e+29,3.6900e+27,2.9300e+27,3.6000e+27,3.1500e+27,1.5340e+28,3.4900e+27,1.2816e+08,3.9896e+05,4.4877e+09,4.9000e-14,6.3645e+07,1.5577e+05,6.3184e+05,6.2983e+05,16.1,81.3,1.3,1.3,5.1546e+29,4.9992e+29,1.1760e+28,3.7800e+27,2.2205e+28,0.0000e+00,97.0,2.3,0.7
34,5.1697e+29,8.2070e+28,4.2076e+29,7.2600e+27,6.8800e+27,5.0990e+28,3.1080e+28,2.2045e+29,2.0031e+29,3.9700e+27,3.2900e+27,3.5400e+27,3.3400e+27,1.5490e+28,3.9200e+27,1.2759e+08,3.6866e+05,4.5007e+09,6.7270e-14,6.2533e+07,2.0804e+05,6.2981e+05,6.2775e+05,15.9,81.4,1.4,1.3,5.1914e+29,5.0275e+29,1.2150e+28,4.2400e+27,2.2130e+28,0.0000e+00,96.8,2.3,0.8
35,5.0693e+29,7.9840e+28,4.1359e+29,6.6500e+27,6.8500e+27,5.0250e+28,2.9590e+28,2.2068e+29,1.9291e+29,3.6200e+27,3.0300e+27,3.4200e+27,3.4300e+27,1.5610e+28,3.6900e+27,1.2701e+08,3.6961e+05,4.9816e+09,9.5773e-14,6.2673e+07,1.9506e+05,6.2773e+05,6.2563e+05,15.7,81.6,1.3,1.4,5.0671e+29,4.9156e+29,1.1600e+28,3.5500e+27,2.1897e+28,0.0000e+00,97.0,2.3,0.7
36,4.9249e+29,8.2840e+28,3.9603e+29,6.8100e+27,6.8100e+27,5.2360e+28,3.0480e+28,2.0898e+29,1.8705e+29,3.7800e+27,3.0300e+27,3.2700e+27,3.5400e+27,1.6780e+28,4.1700e+27,1.2673e+08,3.5618e+05,4.6652e+09,1.4064e-13,6.1893e+07,1.5889e+05,6.2561e+05,6.2345e+05,16.8,80.4,1.4,1.4,4.9352e+29,4.7836e+29,1.0980e+28,4.1800e+27,2.1809e+28,0.0000e+00,96.9,2.2,0.8
37,4.8000e+29,8.1130e+28,3.8560e+29,6.4800e+27,6.7900e+27,5.1380e+28,2.9750e+28,2.0191e+29,1.8369e+29,3.6000e+27,2.8800e+27,3.5000e+27,3.2900e+27,1.6170e+28,3.7400e+27,1.2651e+08,3.9462e+05,4.2341e+09,2.1290e-13,6.1531e+07,1.5912e+05,6.2343e+05,6.2123e+05,16.9,80.3,1.4,1.4,4.8009e+29,4.6558e+29,1.0560e+28,3.9500e+27,2.1567e+28,0.0000e+00,97.0,2.2,0.8
38,4.7993e+29,8.2200e+28,3.8393e+29,6.9500e+27,6.8500e+27,5.2160e+28,3.0040e+28,2.0220e+29,1.8173e+29,3.6100e+27,3.3400e+27,3.5400e+27,3.3100e+27,1.6590e+28,3.9000e+27,1.2558e+08,3.2793e+05,4.4527e+09,3.3023e-13,6.0717e+07,1.5265e+05,6.2121e+05,6.1896e+05,17.1,80.0,1.4,1.4,4.8151e+29,4.6704e+29,1.0050e+28,4.4200e+27,2.1468e+28,0.0000e+00,97.0,2.1,0.9
39,4.6906e+29,8.0330e+28,3.7538e+29,6.5100e+27,6.8400e+27,5.1380e+28,2.8950e+28,1.9629e+29,1.7909e+29,3.6500e+27,2.8600e+27,3.4700e+27,3.3700e+27,1.7100e+28,4.2200e+27,1.2464e+08,4.4882e+05,4.5094e+09,5.2476e-13,6.1003e+07,1.5818e+05,6.1895e+05,6.1665e+05,17.1,80.0,1.4,1.5,4.6869e+29,4.5469e+29,9.7600e+27,4.2400e+27,2.1218e+28,0.0000e+00,97.0,2.1,0.9
40,4.4940e+29,8.1040e+28,3.5515e+29,6.4900e+27,6.7200e+27,5.1590e+28,2.9450e+28,1.8938e+29,1.6577e+29,3.3800e+27,3.1100e+27,3.3600e+27,3.3600e+27,1.6540e+28,3.9800e+27,1.2370e+08,4.4537e+05,5.5025e+09,8.4873e-13,5.9904e+07,1.6967e+05,6.1664e+05,6.1430e+05,18.0,79.0,1.4,1.5,4.5083e+29,4.3639e+29,1.0150e+28,4.2900e+27,2.1107e+28,0.0000e+00,96.8,2.3,1.0
41,4.3742e+29,8.0210e+28,3.4379e+29,6.5300e+27,6.8900e+27,5.0010e+28,3.0200e+28,1.8369e+29,1.6010e+29,3.6400e+27,2.8900e+27,3.6400e+27,3.2500e+27,1.6090e+28,3.8400e+27,1.2309e+08,3.8880e+05,4.4005e+09,1.3976e-12,5.9296e+07,1.7456e+05,6.1428e+05,6.1189e+05,18.3,78.6,1.5,1.6,4.3715e+29,4.2381e+29,8.8900e+27,4.4500e+27,2.0990e+28,0.0000e+00,96.9,2.0,1.0
42,4.3983e+29,8.0140e+28,3.4706e+29,5.8700e+27,6.7600e+27,5.2300e+28,2.7840e+28,1.8031e+29,1.6675e+29,3.1500e+27,2.7200e+27,3.3600e+27,3.4000e+27,1.7300e+28,4.3300e+27,1.2242e+08,4.1145e+05,4.4338e+09,2.3365e-12,5.7643e+07,2.0955e+05,6.1187e+05,6.0945e+05,18.2,78.9,1.3,1.5,4.4042e+29,4.2747e+29,8.8500e+27,4.1000e+27,2.0727e+28,0.0000e+00,97.1,2.0,0.9
43,4.2738e+29,7.9470e+28,3.3534e+29,5.6800e+27,6.8900e+27,5.1150e+28,2.8320e+28,1.8107e+29,1.5427e+29,2.9300e+27,2.7500e+27,3.4900e+27,3.4000e+27,1.6880e+28,3.9100e+27,1.2158e+08,3.8540e+05,4.3925e+09,3.9417e-12,5.7073e+07,2.1080e+05,6.0943e+05,6.0696e+05,18.6,78.5,1.3,1.6,4.2738e+29,4.1460e+29,8.4700e+27,4.3100e+27,2.0600e+28,0.0000e+00,97.0,2.0,1.0
44,4.2260e+29,8.0990e+28,3.2828e+29,6.2900e+27,7.0400e+27,5.1600e+28,2.9390e+28,1.7891e+29,1.4937e+29,3.4000e+27,2.8900e+27,3.6500e+27,3.3900e+27,1.6100e+28,3.6700e+27,1.2112e+08,3.9434e+05,5.5480e+09,6.7157e-12,5.6718e+07,1.5859e+05,6.0695e+05,6.0445e+05,19.2,77.7,1.5,1.7,4.2235e+29,4.0926e+29,8.6700e+27,4.4200e+27,2.0331e+28,0.0000e+00,96.9,2.1,1.0
45,4.1343e+29,8.1030e+28,3.1968e+29,5.8700e+27,6.8500e+27,5.1710e+28,2.9320e+28,1.7157e+29,1.4811e+29,3.0700e+27,2.8000e+27,3.4100e+27,3.4400e+27,1.6920e+28,3.7800e+27,1.2014e+08,3.8199e+05,5.4444e+09,6.6817e-12,5.8403e+07,1.5776e+05,6.0443e+05,6.0189e+05,19.6,77.3,1.4,1.7,4.1420e+29,4.0117e+29,8.4900e+27,4.5400e+27,2.0195e+28,0.0000e+00,96.9,2.0,1.1
46,4.1654e+29,7.9970e+28,3.2382e+29,5.8600e+27,6.8900e+27,5.1010e+28,2.8960e+28,1.6879e+29,1.5503e+29,2.9600e+27,2.9000e+27,3.3400e+27,3.5500e+27,1.6640e+28,3.7100e+27,1.1917e+08,3.8069e+05,4.3296e+09,3.1958e-12,5.8418e+07,1.3282e+05,6.0187e+05,5.9928e+05,19.2,77.7,1.4,1.7,4.1794e+29,4.0529e+29,7.9900e+27,4.6600e+27,2.0053e+28,0.0000e+00,97.0,1.9,1.1
47,4.1603e+29,8.2470e+28,3.2086e+29,5.9000e+27,6.8000e+27,5.2320e+28,3.0150e+28,1.7277e+29,1.4809e+29,3.0600e+27,2.8400e+27,3.3900e+27,3.4100e+27,1.6670e+28,3.8600e+27,1.1820e+08,3.3623e+05,3.7464e+09,1.3820e-12,5.8197e+07,1.1728e+05,5.9926e+05,5.9664e+05,19.8,77.1,1.4,1.6,4.1474e+29,4.0221e+29,8.0500e+27,4.4800e+27,1.9904e+28,0.0000e+00,97.0,1.9,1.1
48,4.0546e+29,8.0560e+28,3.1185e+29,6.2700e+27,6.7800e+27,5.1810e+28,2.8750e+28,1.7112e+29,1.4073e+29,3.2400e+27,3.0300e+27,3.5100e+27,3.2700e+27,1.6590e+28,3.6300e+27,1.1731e+08,3.7861e+05,4.3285e+09,5.3199e-13,5.6746e+07,1.4021e+05,5.9662e+05,5.9397e+05,19.9,76.9,1.5,1.7,4.0666e+29,3.9372e+29,7.8400e+27,5.1000e+27,1.9623e+28,0.0000e+00,96.8,1.9,1.3
49,4.1078e+29,8.1650e+28,3.1621e+29,6.0400e+27,6.8800e+27,5.2360e+28,2.9290e+28,1.7252e+29,1.4369e+29,3.2400e+27,2.8000e+27,3.2300e+27,3.6500e+27,1.6310e+28,3.1400e+27,1.1706e+08,3.5079e+05,4.2993e+09,1.7601e-13,5.4848e+07,1.2230e+05,5.9395e+05,5.9125e+05,19.9,77.0,1.5,1.7,4.1043e+29,3.9782e+29,8.0500e+27,4.5600e+27,1.9468e+28,0.0000e+00,96.9,2.0,1.1
