TAA_Bin,Gen_Total,Gen_PSD,Gen_TD,Gen_SWS,Gen_MMV,Gen_PSD_Dawn,Gen_PSD_Dusk,Gen_TD_Dawn,Gen_TD_Dusk,Gen_SWS_Dawn,Gen_SWS_Dusk,Gen_MMV_Dawn,Gen_MMV_Dusk,Gen_PSD_Dawn_Terminator,Gen_TD_Dawn_Terminator,Max_Flux_PSD,Min_Flux_PSD,Max_Flux_TD,Min_Flux_TD,Max_Flux_SWS,Min_Flux_SWS,Max_Flux_MMV,Min_Flux_MMV,Pct_PSD,Pct_TD,Pct_SWS,Pct_MMV,Loss_Total,Loss_Stuck,Loss_Ionized,Loss_Escaped,Supply_Internal,Trans_Inward,Pct_Stuck,Pct_Ionized,Pct_Escaped
10,2.6667e+29,2.5847e+29,0.0000e+00,1.3700e+27,6.8300e+27,1.6027e+29,9.8200e+28,0.0000e+00,0.0000e+00,7.9000e+26,5.8000e+26,3.3000e+27,3.5300e+27,5.2110e+28,0.0000e+00,4.4714e+08,1.3653e+07,0.0000e+00,0.0000e+00,6.7453e+06,4.1022e+05,6.6297e+05,6.6229e+05,96.9,0.0,0.5,2.6,2.6626e+29,2.5779e+29,8.0000e+27,4.7000e+26,2.4655e+28,0.0000e+00,96.8,3.0,0.2
11,2.7390e+29,2.6583e+29,0.0000e+00,1.2900e+27,6.7800e+27,1.6400e+29,1.0183e+29,0.0000e+00,0.0000e+00,7.0000e+26,5.9000e+26,3.3700e+27,3.4100e+27,5.1180e+28,0.0000e+00,4.4309e+08,1.3835e+07,0.0000e+00,0.0000e+00,6.5909e+06,4.2760e+05,6.6228e+05,6.6154e+05,97.1,0.0,0.5,2.5,2.7407e+29,2.6503e+29,8.5400e+27,5.0000e+26,2.4572e+28,0.0000e+00,96.7,3.1,0.2
12,2.7685e+29,2.6880e+29,0.0000e+00,1.3300e+27,6.7200e+27,1.6588e+29,1.0292e+29,0.0000e+00,0.0000e+00,6.8000e+26,6.5000e+26,3.5300e+27,3.1900e+27,5.0610e+28,0.0000e+00,4.4044e+08,1.3929e+07,0.0000e+00,0.0000e+00,6.4589e+06,4.4834e+05,6.6153e+05,6.6073e+05,97.1,0.0,0.5,2.4,2.7587e+29,2.6700e+29,8.3700e+27,5.0000e+26,2.4481e+28,0.0000e+00,96.8,3.0,0.2
13,2.8340e+29,2.7533e+29,0.0000e+00,1.3200e+27,6.7500e+27,1.6668e+29,1.0865e+29,0.0000e+00,0.0000e+00,6.9000e+26,6.3000e+26,3.4000e+27,3.3500e+27,4.9500e+28,0.0000e+00,4.3715e+08,1.4006e+07,0.0000e+00,0.0000e+00,6.3305e+06,4.9863e+05,6.6072e+05,6.5985e+05,97.2,0.0,0.5,2.4,2.8376e+29,2.7492e+29,8.0500e+27,7.9000e+26,2.4383e+28,0.0000e+00,96.9,2.8,0.3
14,2.8914e+29,2.8084e+29,0.0000e+00,1.4500e+27,6.8500e+27,1.6993e+29,1.1091e+29,0.0000e+00,0.0000e+00,8.0000e+26,6.5000e+26,3.4300e+27,3.4200e+27,4.8330e+28,0.0000e+00,4.3249e+08,1.4123e+07,0.0000e+00,0.0000e+00,6.2102e+06,4.8676e+05,6.5985e+05,6.5891e+05,97.1,0.0,0.5,2.4,2.8972e+29,2.7985e+29,9.0400e+27,8.3000e+26,2.4456e+28,0.0000e+00,96.6,3.1,0.3
15,2.9360e+29,2.8546e+29,0.0000e+00,1.4100e+27,6.7300e+27,1.7192e+29,1.1354e+29,0.0000e+00,0.0000e+00,7.7000e+26,6.4000e+26,3.3200e+27,3.4100e+27,4.8760e+28,0.0000e+00,4.2937e+08,1.4210e+07,0.0000e+00,0.0000e+00,6.1638e+06,5.2589e+05,6.5891e+05,6.5791e+05,97.2,0.0,0.5,2.3,2.9261e+29,2.8261e+29,9.1500e+27,8.5000e+26,2.4343e+28,0.0000e+00,96.6,3.1,0.3
16,2.9618e+29,2.8794e+29,0.0000e+00,1.4900e+27,6.7500e+27,1.7487e+29,1.1307e+29,0.0000e+00,0.0000e+00,8.1000e+26,6.8000e+26,3.4500e+27,3.3000e+27,4.9660e+28,0.0000e+00,4.2589e+08,1.4188e+07,0.0000e+00,0.0000e+00,5.8550e+06,5.2723e+05,6.5790e+05,6.5685e+05,97.2,0.0,0.5,2.3,2.9586e+29,2.8597e+29,9.0000e+27,8.9000e+26,2.4223e+28,0.0000e+00,96.7,3.0,0.3
17,2.9999e+29,2.9156e+29,0.0000e+00,1.6500e+27,6.7800e+27,1.7391e+29,1.1765e+29,0.0000e+00,0.0000e+00,9.3000e+26,7.2000e+26,3.5000e+27,3.2800e+27,4.6820e+28,0.0000e+00,4.2242e+08,1.4188e+07,0.0000e+00,0.0000e+00,5.5357e+06,5.5867e+05,6.5684e+05,6.5572e+05,97.2,0.0,0.6,2.3,3.0051e+29,2.9026e+29,9.1500e+27,1.1000e+27,2.4097e+28,0.0000e+00,96.6,3.0,0.4
18,3.0605e+29,2.9785e+29,0.0000e+00,1.3300e+27,6.8700e+27,1.7851e+29,1.1934e+29,0.0000e+00,0.0000e+00,7.0000e+26,6.3000e+26,3.3800e+27,3.4900e+27,4.6540e+28,0.0000e+00,4.1834e+08,1.4095e+07,0.0000e+00,0.0000e+00,5.4527e+06,5.7662e+05,6.5572e+05,6.5454e+05,97.3,0.0,0.4,2.2,3.0543e+29,2.9525e+29,9.1600e+27,1.0200e+27,2.4138e+28,0.0000e+00,96.7,3.0,0.3
19,3.0503e+29,2.9662e+29,0.0000e+00,1.5900e+27,6.8200e+27,1.7565e+29,1.2097e+29,0.0000e+00,0.0000e+00,8.8000e+26,7.1000e+26,3.3400e+27,3.4800e+27,4.4770e+28,0.0000e+00,4.1439e+08,1.4188e+07,0.0000e+00,0.0000e+00,5.4751e+06,5.6308e+05,6.5453e+05,6.5329e+05,97.2,0.0,0.5,2.2,3.0541e+29,2.9506e+29,9.0500e+27,1.3000e+27,2.3997e+28,0.0000e+00,96.6,3.0,0.4
20,3.1276e+29,3.0428e+29,0.0000e+00,1.6700e+27,6.8100e+27,1.8131e+29,1.2297e+29,0.0000e+00,0.0000e+00,9.4000e+26,7.3000e+26,3.7000e+27,3.1100e+27,4.4920e+28,0.0000e+00,4.1109e+08,1.4218e+07,0.0000e+00,0.0000e+00,5.5731e+06,5.9538e+05,6.5328e+05,6.5198e+05,97.3,0.0,0.5,2.2,3.1220e+29,3.0159e+29,9.1400e+27,1.4700e+27,2.3850e+28,0.0000e+00,96.6,2.9,0.5
21,3.1193e+29,3.0349e+29,0.0000e+00,1.6500e+27,6.7900e+27,1.7945e+29,1.2404e+29,0.0000e+00,0.0000e+00,8.6000e+26,7.9000e+26,3.5600e+27,3.2300e+27,4.4910e+28,0.0000e+00,4.0827e+08,1.4204e+07,0.0000e+00,0.0000e+00,5.5133e+06,5.4845e+05,6.5197e+05,6.5062e+05,97.3,0.0,0.5,2.2,3.1164e+29,3.0128e+29,8.8100e+27,1.5500e+27,2.3697e+28,0.0000e+00,96.7,2.8,0.5
22,3.1924e+29,3.1097e+29,0.0000e+00,1.4100e+27,6.8600e+27,1.8233e+29,1.2864e+29,0.0000e+00,0.0000e+00,6.8000e+26,7.3000e+26,3.2700e+27,3.5900e+27,4.4890e+28,0.0000e+00,4.0458e+08,1.4248e+07,0.0000e+00,0.0000e+00,5.4001e+06,5.8982e+05,6.5061e+05,6.4919e+05,97.4,0.0,0.4,2.1,3.2013e+29,3.0863e+29,9.4900e+27,2.0100e+27,2.3707e+28,0.0000e+00,96.4,3.0,0.6
23,3.2013e+29,3.1174e+29,0.0000e+00,1.6600e+27,6.7300e+27,1.8186e+29,1.2988e+29,0.0000e+00,0.0000e+00,8.4000e+26,8.2000e+26,3.4400e+27,3.2900e+27,4.3810e+28,0.0000e+00,4.0042e+08,1.4385e+07,0.0000e+00,0.0000e+00,5.2488e+06,6.4603e+05,6.4918e+05,6.4771e+05,97.4,0.0,0.5,2.1,3.1914e+29,3.0799e+29,9.2000e+27,1.9500e+27,2.3541e+28,0.0000e+00,96.5,2.9,0.6
24,3.2427e+29,3.1564e+29,0.0000e+00,1.8800e+27,6.7500e+27,1.8293e+29,1.3271e+29,0.0000e+00,0.0000e+00,1.0100e+27,8.7000e+26,3.2600e+27,3.4900e+27,4.2830e+28,0.0000e+00,3.9671e+08,1.4368e+07,0.0000e+00,0.0000e+00,5.1489e+06,6.8769e+05,6.4770e+05,6.4618e+05,97.3,0.0,0.6,2.1,3.2374e+29,3.1196e+29,9.4600e+27,2.3200e+27,2.3369e+28,0.0000e+00,96.4,2.9,0.7
25,3.2311e+29,3.1469e+29,0.0000e+00,1.6700e+27,6.7500e+27,1.8099e+29,1.3370e+29,0.0000e+00,0.0000e+00,9.0000e+26,7.7000e+26,3.3800e+27,3.3700e+27,4.1550e+28,0.0000e+00,3.9348e+08,1.4254e+07,0.0000e+00,0.0000e+00,5.1451e+06,7.2051e+05,6.4616e+05,6.4457e+05,97.4,0.0,0.5,2.1,3.2375e+29,3.1181e+29,9.3300e+27,2.6100e+27,2.3357e+28,0.0000e+00,96.3,2.9,0.8
26,3.2980e+29,3.2136e+29,0.0000e+00,1.6100e+27,6.8300e+27,1.8533e+29,1.3603e+29,0.0000e+00,0.0000e+00,8.8000e+26,7.3000e+26,3.2500e+27,3.5800e+27,4.3960e+28,0.0000e+00,3.9065e+08,1.4307e+07,0.0000e+00,0.0000e+00,5.0951e+06,7.1865e+05,6.4456e+05,6.4292e+05,97.4,0.0,0.5,2.1,3.2912e+29,3.1694e+29,9.4900e+27,2.6900e+27,2.3172e+28,0.0000e+00,96.3,2.9,0.8
27,3.3152e+29,3.2285e+29,0.0000e+00,1.8700e+27,6.8000e+27,1.8528e+29,1.3757e+29,0.0000e+00,0.0000e+00,8.4000e+26,1.0300e+27,3.3600e+27,3.4400e+27,4.2110e+28,0.0000e+00,3.8791e+08,1.4416e+07,0.0000e+00,0.0000e+00,5.0991e+06,7.0125e+05,6.4291e+05,6.4121e+05,97.4,0.0,0.6,2.1,3.3214e+29,3.2015e+29,9.0700e+27,2.9200e+27,2.3144e+28,0.0000e+00,96.4,2.7,0.9
28,3.3376e+29,3.2504e+29,0.0000e+00,1.8600e+27,6.8600e+27,1.8622e+29,1.3882e+29,0.0000e+00,0.0000e+00,9.5000e+26,9.1000e+26,3.3000e+27,3.5600e+27,4.2770e+28,0.0000e+00,3.8566e+08,1.4287e+07,0.0000e+00,0.0000e+00,5.0984e+06,7.1555e+05,6.4120e+05,6.3944e+05,97.4,0.0,0.6,2.1,3.3344e+29,3.2098e+29,9.3000e+27,3.1600e+27,2.2947e+28,0.0000e+00,96.3,2.8,0.9
29,3.3190e+29,3.2337e+29,0.0000e+00,1.7100e+27,6.8200e+27,1.8549e+29,1.3788e+29,0.0000e+00,0.0000e+00,8.7000e+26,8.4000e+26,3.3200e+27,3.5000e+27,4.1980e+28,0.0000e+00,3.8200e+08,1.4061e+07,0.0000e+00,0.0000e+00,5.1782e+06,7.0127e+05,6.3943e+05,6.3763e+05,97.4,0.0,0.5,2.1,3.3220e+29,3.1968e+29,9.2100e+27,3.3100e+27,2.2746e+28,0.0000e+00,96.2,2.8,1.0
30,3.3465e+29,3.2582e+29,0.0000e+00,1.9900e+27,6.8400e+27,1.8694e+29,1.3888e+29,0.0000e+00,0.0000e+00,1.0500e+27,9.4000e+26,3.5200e+27,3.3200e+27,4.1090e+28,0.0000e+00,3.7839e+08,1.4033e+07,0.0000e+00,0.0000e+00,5.0386e+06,7.3624e+05,6.3761e+05,6.3575e+05,97.4,0.0,0.6,2.0,3.3407e+29,3.2131e+29,8.8200e+27,3.9400e+27,2.2698e+28,0.0000e+00,96.2,2.6,1.2
31,3.3648e+29,3.2802e+29,0.0000e+00,1.7300e+27,6.7300e+27,1.8735e+29,1.4067e+29,0.0000e+00,0.0000e+00,9.6000e+26,7.7000e+26,3.1500e+27,3.5800e+27,4.0870e+28,0.0000e+00,3.7480e+08,1.3854e+07,0.0000e+00,0.0000e+00,5.1266e+06,7.7139e+05,6.3574e+05,6.3383e+05,97.5,0.0,0.5,2.0,3.3654e+29,3.2406e+29,8.6700e+27,3.8100e+27,2.2485e+28,0.0000e+00,96.3,2.6,1.1
32,3.3569e+29,3.2692e+29,0.0000e+00,1.9900e+27,6.7800e+27,1.8579e+29,1.4113e+29,0.0000e+00,0.0000e+00,9.0000e+26,1.0900e+27,3.4400e+27,3.3400e+27,4.0950e+28,0.0000e+00,3.7116e+08,1.3757e+07,0.0000e+00,0.0000e+00,5.1150e+06,7.5704e+05,6.3382e+05,6.3185e+05,97.4,0.0,0.6,2.0,3.3612e+29,3.2352e+29,8.6700e+27,3.9300e+27,2.2423e+28,0.0000e+00,96.3,2.6,1.2
33,3.3344e+29,3.2482e+29,0.0000e+00,1.8700e+27,6.7500e+27,1.8583e+29,1.3899e+29,0.0000e+00,0.0000e+00,9.7000e+26,9.0000e+26,3.6000e+27,3.1500e+27,4.0480e+28,0.0000e+00,3.6717e+08,1.3806e+07,0.0000e+00,0.0000e+00,5.0328e+06,7.2932e+05,6.3184e+05,6.2983e+05,97.4,0.0,0.6,2.0,3.3312e+29,3.1945e+29,9.4400e+27,4.2300e+27,2.2200e+28,0.0000e+00,95.9,2.8,1.3
34,3.3795e+29,3.2960e+29,0.0000e+00,1.4700e+27,6.8800e+27,1.8761e+29,1.4199e+29,0.0000e+00,0.0000e+00,8.1000e+26,6.6000e+26,3.5400e+27,3.3400e+27,4.0560e+28,0.0000e+00,3.6375e+08,1.3528e+07,0.0000e+00,0.0000e+00,4.9998e+06,7.4080e+05,6.2981e+05,6.2775e+05,97.5,0.0,0.4,2.0,3.3807e+29,3.2516e+29,8.9500e+27,3.9600e+27,2.2125e+28,0.0000e+00,96.2,2.6,1.2
35,3.3540e+29,3.2687e+29,0.0000e+00,1.6800e+27,6.8500e+27,1.8657e+29,1.4030e+29,0.0000e+00,0.0000e+00,9.0000e+26,7.8000e+26,3.4200e+27,3.4300e+27,4.0200e+28,0.0000e+00,3.6045e+08,1.3357e+07,0.0000e+00,0.0000e+00,4.9048e+06,7.4843e+05,6.2773e+05,6.2563e+05,97.5,0.0,0.5,2.0,3.3564e+29,3.2206e+29,8.8900e+27,4.6900e+27,2.1892e+28,0.0000e+00,96.0,2.6,1.4
36,3.3674e+29,3.2802e+29,0.0000e+00,1.9100e+27,6.8100e+27,1.8624e+29,1.4178e+29,0.0000e+00,0.0000e+00,9.4000e+26,9.7000e+26,3.2700e+27,3.5400e+27,4.0120e+28,0.0000e+00,3.5773e+08,1.3339e+07,0.0000e+00,0.0000e+00,4.8873e+06,7.4979e+05,6.2561e+05,6.2345e+05,97.4,0.0,0.6,2.0,3.3701e+29,3.2415e+29,8.2100e+27,4.6500e+27,2.1804e+28,0.0000e+00,96.2,2.4,1.4
37,3.3436e+29,3.2601e+29,0.0000e+00,1.5600e+27,6.7900e+27,1.8653e+29,1.3948e+29,0.0000e+00,0.0000e+00,8.4000e+26,7.2000e+26,3.5000e+27,3.2900e+27,4.0570e+28,0.0000e+00,3.5532e+08,1.3125e+07,0.0000e+00,0.0000e+00,4.7926e+06,7.3147e+05,6.2343e+05,6.2123e+05,97.5,0.0,0.5,2.0,3.3413e+29,3.2132e+29,8.1000e+27,4.7100e+27,2.1562e+28,0.0000e+00,96.2,2.4,1.4
38,3.3478e+29,3.2630e+29,0.0000e+00,1.6300e+27,6.8500e+27,1.8633e+29,1.3997e+29,0.0000e+00,0.0000e+00,8.2000e+26,8.1000e+26,3.5400e+27,3.3100e+27,4.1200e+28,0.0000e+00,3.5331e+08,1.2954e+07,0.0000e+00,0.0000e+00,4.6891e+06,7.4888e+05,6.2121e+05,6.1896e+05,97.5,0.0,0.5,2.0,3.3489e+29,3.2158e+29,8.0400e+27,5.2700e+27,2.1463e+28,0.0000e+00,96.0,2.4,1.6
39,3.3255e+29,3.2401e+29,0.0000e+00,1.7000e+27,6.8400e+27,1.8381e+29,1.4020e+29,0.0000e+00,0.0000e+00,1.0000e+27,7.0000e+26,3.4700e+27,3.3700e+27,4.0030e+28,0.0000e+00,3.5035e+08,1.2776e+07,0.0000e+00,0.0000e+00,4.6589e+06,7.3543e+05,6.1895e+05,6.1665e+05,97.4,0.0,0.5,2.1,3.3261e+29,3.1997e+29,7.7800e+27,4.8600e+27,2.1213e+28,0.0000e+00,96.2,2.3,1.5
40,3.3253e+29,3.2409e+29,0.0000e+00,1.7200e+27,6.7200e+27,1.8328e+29,1.4081e+29,0.0000e+00,0.0000e+00,8.6000e+26,8.6000e+26,3.3600e+27,3.3600e+27,4.0160e+28,0.0000e+00,3.4770e+08,1.2590e+07,0.0000e+00,0.0000e+00,4.6221e+06,7.4656e+05,6.1664e+05,6.1430e+05,97.5,0.0,0.5,2.0,3.3330e+29,3.1993e+29,8.1700e+27,5.2000e+27,2.1102e+28,0.0000e+00,96.0,2.5,1.6
41,3.3069e+29,3.2194e+29,0.0000e+00,1.8600e+27,6.8900e+27,1.8274e+29,1.3920e+29,0.0000e+00,0.0000e+00,9.5000e+26,9.1000e+26,3.6400e+27,3.2500e+27,4.1180e+28,0.0000e+00,3.4509e+08,1.2121e+07,0.0000e+00,0.0000e+00,4.6531e+06,7.4244e+05,6.1428e+05,6.1189e+05,97.4,0.0,0.6,2.1,3.3134e+29,3.1880e+29,7.7000e+27,4.8400e+27,2.0985e+28,0.0000e+00,96.2,2.3,1.5
42,3.3141e+29,3.2289e+29,0.0000e+00,1.7600e+27,6.7600e+27,1.8486e+29,1.3803e+29,0.0000e+00,0.0000e+00,9.2000e+26,8.4000e+26,3.3600e+27,3.4000e+27,4.0780e+28,0.0000e+00,3.4301e+08,1.1739e+07,0.0000e+00,0.0000e+00,4.5942e+06,7.4514e+05,6.1187e+05,6.0945e+05,97.4,0.0,0.5,2.0,3.3077e+29,3.1760e+29,7.9300e+27,5.2400e+27,2.0722e+28,0.0000e+00,96.0,2.4,1.6
43,3.2989e+29,3.2114e+29,0.0000e+00,1.8600e+27,6.8900e+27,1.8294e+29,1.3820e+29,0.0000e+00,0.0000e+00,9.4000e+26,9.2000e+26,3.4900e+27,3.4000e+27,4.0770e+28,0.0000e+00,3.4072e+08,1.1432e+07,0.0000e+00,0.0000e+00,4.4899e+06,7.0564e+05,6.0943e+05,6.0696e+05,97.3,0.0,0.6,2.1,3.2975e+29,3.1678e+29,7.8800e+27,5.0900e+27,2.0595e+28,0.0000e+00,96.1,2.4,1.5
44,3.2960e+29,3.2117e+29,0.0000e+00,1.3900e+27,7.0400e+27,1.8261e+29,1.3856e+29,0.0000e+00,0.0000e+00,7.6000e+26,6.3000e+26,3.6500e+27,3.3900e+27,4.0770e+28,0.0000e+00,3.3872e+08,1.1138e+07,0.0000e+00,0.0000e+00,4.3856e+06,7.0553e+05,6.0695e+05,6.0445e+05,97.4,0.0,0.4,2.1,3.3059e+29,3.1759e+29,7.6000e+27,5.4000e+27,2.0327e+28,0.0000e+00,96.1,2.3,1.6
45,3.3059e+29,3.2215e+29,0.0000e+00,1.5900e+27,6.8500e+27,1.8555e+29,1.3660e+29,0.0000e+00,0.0000e+00,8.2000e+26,7.7000e+26,3.4100e+27,3.4400e+27,4.1340e+28,0.0000e+00,3.3653e+08,1.0772e+07,0.0000e+00,0.0000e+00,4.2657e+06,7.1523e+05,6.0443e+05,6.0189e+05,97.4,0.0,0.5,2.1,3.2995e+29,3.1753e+29,6.9800e+27,5.4400e+27,2.0190e+28,0.0000e+00,96.2,2.1,1.6
46,3.2985e+29,3.2124e+29,0.0000e+00,1.7200e+27,6.8900e+27,1.8362e+29,1.3762e+29,0.0000e+00,0.0000e+00,1.0000e+27,7.2000e+26,3.3400e+27,3.5500e+27,4.2480e+28,0.0000e+00,3.3414e+08,1.0544e+07,0.0000e+00,0.0000e+00,4.2356e+06,7.2636e+05,6.0187e+05,5.9928e+05,97.4,0.0,0.5,2.1,3.3056e+29,3.1801e+29,6.8100e+27,5.7400e+27,2.0048e+28,0.0000e+00,96.2,2.1,1.7
47,3.2980e+29,3.2108e+29,0.0000e+00,1.9200e+27,6.8000e+27,1.8383e+29,1.3725e+29,0.0000e+00,0.0000e+00,9.9000e+26,9.3000e+26,3.3900e+27,3.4100e+27,4.2250e+28,0.0000e+00,3.3180e+08,1.0309e+07,0.0000e+00,0.0000e+00,4.1274e+06,7.1173e+05,5.9926e+05,5.9664e+05,97.4,0.0,0.6,2.1,3.2946e+29,3.1666e+29,7.3300e+27,5.4700e+27,1.9900e+28,0.0000e+00,96.1,2.2,1.7
48,3.2826e+29,3.1985e+29,0.0000e+00,1.6300e+27,6.7800e+27,1.8263e+29,1.3722e+29,0.0000e+00,0.0000e+00,7.7000e+26,8.6000e+26,3.5100e+27,3.2700e+27,4.3010e+28,0.0000e+00,3.2925e+08,1.0044e+07,0.0000e+00,0.0000e+00,4.0799e+06,7.1559e+05,5.9662e+05,5.9397e+05,97.4,0.0,0.5,2.1,3.2870e+29,3.1579e+29,7.0700e+27,5.8400e+27,1.9619e+28,0.0000e+00,96.1,2.2,1.8
49,3.2735e+29,3.1879e+29,0.0000e+00,1.6800e+27,6.8800e+27,1.8295e+29,1.3584e+29,0.0000e+00,0.0000e+00,7.9000e+26,8.9000e+26,3.2300e+27,3.6500e+27,4.1990e+28,0.0000e+00,3.2725e+08,9.6767e+06,0.0000e+00,0.0000e+00,3.9549e+06,6.9806e+05,5.9395e+05,5.9125e+05,97.4,0.0,0.5,2.1,3.2723e+29,3.1451e+29,7.2200e+27,5.5000e+27,1.9463e+28,0.0000e+00,96.1,2.2,1.7
