Time_hours,TAA,Exosphere_Total,Surface_Total,Gen_Total,Gen_PSD,Gen_TD,Gen_SWS,Gen_MMV,Loss_Total,Loss_Stuck,Loss_Ionized,Loss_Escaped,Supply_Internal,Trans_Inward
29557.777777777777,0.004613984076968336,1.504e+28,1.7625159143862967e+31,9.950000000000002e+27,9.58e+27,0.0,2e+25,3.5e+26,3.012000000000016e+28,2.9290000000000163e+28,8.3e+26,0.0,1.2813938826112553e+27,0.0
29561.555555555555,1.0035978740661449,9.67e+27,1.7657131092261659e+31,2.0534e+29,1.977e+29,0.0,8.500000000000003e+26,6.78999999999999e+27,2.1070999999999974e+29,2.045499999999998e+29,5.899999999999999e+27,2.6e+26,2.4894453216448845e+28,0.0
29565.333333333332,2.0024777896696833,9.989999999999999e+27,1.7680302165355556e+31,2.1060000000000007e+29,2.0287000000000004e+29,0.0,9.500000000000002e+26,6.77999999999999e+27,2.102799999999997e+29,2.0418999999999974e+29,5.829999999999999e+27,2.6e+26,2.488670602747906e+28,0.0
29569.11111111111,3.001149752583842,1.0470000000000001e+28,1.7704478148383301e+31,2.195600000000001e+29,2.1172000000000002e+29,0.0,1.0500000000000001e+27,6.78999999999999e+27,2.1907999999999972e+29,2.1202999999999966e+29,6.69e+27,3.600000000000001e+26,2.4871245505938524e+28,0.0
29572.916666666668,4.006850565499008,1.046e+28,1.772687480083212e+31,2.248800000000002e+29,2.1712999999999996e+29,0.0,9.400000000000005e+26,6.80999999999999e+27,2.2488999999999975e+29,2.1814999999999957e+29,6.480000000000004e+27,2.6e+26,2.5030922725694004e+28,0.0
29576.694444444445,5.004794939285603,1.134e+28,1.7750537774684783e+31,2.322e+29,2.2459000000000007e+29,0.0,8.300000000000003e+26,6.779999999999991e+27,2.313199999999996e+29,2.2405999999999965e+29,7.019999999999999e+27,2.4e+26,2.4817388748696293e+28,0.0
29580.472222222223,6.002221622954494,1.1299999999999999e+28,1.7772694155133599e+31,2.3598000000000005e+29,2.2816000000000006e+29,0.0,1.0400000000000008e+27,6.779999999999991e+27,2.360199999999996e+29,2.2883999999999958e+29,6.850000000000001e+27,3.3000000000000006e+26,2.47791299120634e+28,0.0
29584.277777777777,7.006355805322528,1.185e+28,1.7796125736182463e+31,2.4622e+29,2.3791000000000002e+29,0.0,1.5e+27,6.80999999999999e+27,2.4566999999999945e+29,2.3830999999999958e+29,7.010000000000002e+27,3.500000000000001e+26,2.4914953557053713e+28,0.0
29588.055555555555,8.002435972621242,1.251e+28,1.7818834208420347e+31,2.505199999999999e+29,2.4253999999999997e+29,0.0,1.23e+27,6.74999999999999e+27,2.4985999999999967e+29,2.419099999999995e+29,7.560000000000003e+27,3.9000000000000026e+26,2.4679726486300197e+28,0.0
29591.86111111111,9.005008106069909,1.302e+28,1.784139987799732e+31,2.5766999999999994e+29,2.496699999999999e+29,0.0,1.19e+27,6.80999999999999e+27,2.5715999999999952e+29,2.4922999999999955e+29,7.450000000000004e+27,4.8000000000000035e+26,2.479983468077559e+28,0.0
29595.666666666668,10.006642251123594,1.2980000000000002e+28,1.7863346217372283e+31,2.6241000000000005e+29,2.5425999999999983e+29,0.0,1.3499999999999996e+27,6.79999999999999e+27,2.6244999999999945e+29,2.537799999999995e+29,8.02e+27,6.500000000000006e+26,2.4730849120901242e+28,0.0
29599.472222222223,11.007237818787871,1.3120000000000002e+28,1.7884199094067897e+31,2.6647999999999997e+29,2.5826999999999993e+29,0.0,1.38e+27,6.829999999999989e+27,2.663399999999995e+29,2.5792999999999945e+29,7.950000000000003e+27,4.600000000000003e+26,2.465447699856506e+28,0.0
29603.277777777777,12.006691724029224,1.325e+28,1.7907329725141532e+31,2.7428e+29,2.6620999999999994e+29,0.0,1.2899999999999998e+27,6.77999999999999e+27,2.7414999999999934e+29,2.650599999999995e+29,8.579999999999997e+27,5.1000000000000066e+26,2.457099883898094e+28,0.0
29607.083333333332,13.004907008396003,1.43e+28,1.7927274143295345e+31,2.7695999999999986e+29,2.6889999999999994e+29,0.0,1.3400000000000005e+27,6.71999999999999e+27,2.7590999999999927e+29,2.6703999999999957e+29,8.370000000000005e+27,5.0000000000000056e+26,2.448027060626874e+28,0.0
29610.88888888889,14.001781400720574,1.388e+28,1.7950334801451096e+31,2.8323999999999986e+29,2.7518999999999997e+29,0.0,1.3e+27,6.74999999999999e+27,2.8365999999999955e+29,2.7485999999999953e+29,8.01e+27,7.900000000000006e+26,2.4382512039513673e+28,0.0
29614.722222222223,15.00448100761787,1.365e+28,1.797178505688934e+31,2.8922999999999993e+29,2.809099999999998e+29,0.0,1.4799999999999997e+27,6.83999999999999e+27,2.894599999999995e+29,2.7957999999999946e+29,9.050000000000006e+27,8.300000000000003e+26,2.4454826412914868e+28,0.0
29618.555555555555,16.00562305434778,1.402e+28,1.799205171421315e+31,2.9343e+29,2.8529999999999992e+29,0.0,1.3899999999999997e+27,6.73999999999999e+27,2.9305999999999946e+29,2.8301999999999943e+29,9.200000000000002e+27,8.400000000000004e+26,2.4341933588153768e+28,0.0
29622.38888888889,17.005112599375934,1.475e+28,1.8012075373728827e+31,2.9646999999999982e+29,2.882399999999998e+29,0.0,1.48e+27,6.74999999999999e+27,2.9573999999999936e+29,2.858499999999994e+29,8.979999999999997e+27,9.100000000000002e+26,2.422230700220615e+28,0.0
29626.222222222223,18.00285225893549,1.396e+28,1.8033147972040048e+31,2.9985e+29,2.9139999999999962e+29,0.0,1.6699999999999996e+27,6.77999999999999e+27,3.0063999999999927e+29,2.9043999999999948e+29,9.110000000000003e+27,1.0900000000000008e+27,2.4096099629423675e+28,0.0
29630.083333333332,19.005959042609902,1.4650000000000001e+28,1.805375698783145e+31,3.061499999999998e+29,2.9796999999999964e+29,0.0,1.3100000000000006e+27,6.869999999999989e+27,3.054599999999994e+29,2.9526999999999946e+29,9.160000000000004e+27,1.0300000000000009e+27,2.413664169920789e+28,0.0
29633.944444444445,20.007098782366484,1.4550000000000002e+28,1.807127996017539e+31,3.0531999999999995e+29,2.9690999999999986e+29,0.0,1.5899999999999996e+27,6.819999999999988e+27,3.0541999999999937e+29,2.9503999999999946e+29,9.100000000000003e+27,1.2800000000000007e+27,2.3995861130547145e+28,0.0
29637.805555555555,21.006181921215102,1.479e+28,1.8092464304374796e+31,3.1232999999999987e+29,3.038599999999997e+29,0.0,1.669999999999999e+27,6.79999999999999e+27,3.1208999999999917e+29,3.0153999999999942e+29,9.07e+27,1.4799999999999997e+27,2.384896549729674e+28,0.0
29641.666666666668,22.00311353141751,1.482e+28,1.8110736702829505e+31,3.119299999999998e+29,3.0347999999999968e+29,0.0,1.6499999999999993e+27,6.79999999999999e+27,3.1189999999999948e+29,3.0144999999999933e+29,8.890000000000003e+27,1.5600000000000002e+27,2.3696020732180266e+28,0.0
29645.555555555555,23.004953424037012,1.46e+28,1.8131834898506577e+31,3.195499999999999e+29,3.1127999999999963e+29,0.0,1.41e+27,6.859999999999989e+27,3.1976999999999946e+29,3.083099999999993e+29,9.460000000000003e+27,1.9999999999999992e+27,2.370610975447727e+28,0.0
29649.444444444445,24.00443394508602,1.5339999999999999e+28,1.8150025337296957e+31,3.2018999999999975e+29,3.1179999999999995e+29,0.0,1.6599999999999996e+27,6.72999999999999e+27,3.194499999999994e+29,3.083199999999995e+29,9.169999999999999e+27,1.959999999999999e+27,2.3539512158978996e+28,0.0
29653.333333333332,25.001460617982048,1.5570000000000001e+28,1.8169956107542608e+31,3.2394999999999985e+29,3.1530999999999973e+29,0.0,1.8899999999999988e+27,6.74999999999999e+27,3.237199999999997e+29,3.119399999999993e+29,9.480000000000003e+27,2.2999999999999979e+27,2.3367496727600288e+28,0.0
29657.25,26.003048653217775,1.512e+28,1.8185772029802875e+31,3.233999999999997e+29,3.149799999999998e+29,0.0,1.669999999999999e+27,6.74999999999999e+27,3.2384999999999944e+29,3.1191999999999937e+29,9.309999999999998e+27,2.6199999999999984e+27,2.335532618013715e+28,0.0
29661.166666666668,27.0019799175343,1.5740000000000002e+28,1.820545299185859e+31,3.297199999999998e+29,3.212899999999999e+29,0.0,1.6099999999999998e+27,6.819999999999991e+27,3.290999999999994e+29,3.168699999999992e+29,9.52e+27,2.7099999999999994e+27,2.317045920836709e+28,0.0
29665.11111111111,28.00522643509339,1.541e+28,1.8224619645490826e+31,3.315899999999999e+29,3.229099999999997e+29,0.0,1.869999999999999e+27,6.80999999999999e+27,3.3191999999999936e+29,3.199099999999995e+29,9.079999999999998e+27,2.930000000000001e+27,2.3142956524042085e+28,0.0
29669.055555555555,29.005606455742054,1.535e+28,1.8243673577116208e+31,3.334199999999997e+29,3.2470999999999974e+29,0.0,1.8499999999999995e+27,6.859999999999989e+27,3.334799999999994e+29,3.2102999999999914e+29,9.300000000000004e+27,3.1500000000000017e+27,2.2945904336425105e+28,0.0
29673.0,30.003044531214073,1.533e+28,1.8260561266279736e+31,3.321599999999998e+29,3.236299999999997e+29,0.0,1.7099999999999989e+27,6.819999999999988e+27,3.3217999999999954e+29,3.196699999999992e+29,9.200000000000005e+27,3.310000000000001e+27,2.2744236354308634e+28,0.0
29676.972222222223,31.0044533078526,1.5490000000000002e+28,1.8276722696089533e+31,3.344099999999997e+29,3.255599999999997e+29,0.0,2.0099999999999983e+27,6.83999999999999e+27,3.342499999999993e+29,3.215399999999994e+29,8.780000000000007e+27,3.930000000000002e+27,2.2696242183626244e+28,0.0
29680.944444444445,32.00271981885089,1.566e+28,1.829545782138732e+31,3.3657e+29,3.281199999999997e+29,0.0,1.7199999999999996e+27,6.729999999999989e+27,3.363999999999993e+29,3.239099999999991e+29,8.690000000000003e+27,3.800000000000003e+27,2.2483385774603285e+28,0.0
29684.944444444445,33.00471602220841,1.53e+28,1.8311510298494305e+31,3.356999999999998e+29,3.269299999999996e+29,0.0,1.9899999999999992e+27,6.77999999999999e+27,3.360599999999994e+29,3.234399999999992e+29,8.690000000000004e+27,3.930000000000003e+27,2.2421667484188836e+28,0.0
29688.944444444445,34.003375284204594,1.5079999999999998e+28,1.8324209186348707e+31,3.332699999999998e+29,3.246599999999999e+29,0.0,1.859999999999999e+27,6.749999999999992e+27,3.334899999999993e+29,3.1981999999999945e+29,9.430000000000007e+27,4.240000000000001e+27,2.2198262135068545e+28,0.0
29692.972222222223,35.00552557374431,1.528e+28,1.8341138309408266e+31,3.381699999999997e+29,3.298099999999998e+29,0.0,1.4899999999999994e+27,6.869999999999989e+27,3.379699999999993e+29,3.249799999999993e+29,9.000000000000002e+27,3.9900000000000026e+27,2.212323915585277e+28,0.0
29697.0,36.00414959593218,1.526e+28,1.8355848064326656e+31,3.356499999999998e+29,3.271299999999996e+29,0.0,1.6699999999999996e+27,6.849999999999991e+27,3.356699999999995e+29,3.221299999999994e+29,8.860000000000002e+27,4.680000000000001e+27,2.1890084607993725e+28,0.0
29701.055555555555,37.00602931426238,1.502e+28,1.8371512247311085e+31,3.364599999999997e+29,3.277299999999998e+29,0.0,1.9099999999999998e+27,6.81999999999999e+27,3.366999999999993e+29,3.238899999999993e+29,8.190000000000002e+27,4.620000000000002e+27,2.180253776087581e+28,0.0
29705.11111111111,38.00419875568241,1.5520000000000002e+28,1.8385786123701052e+31,3.3466999999999996e+29,3.2632999999999994e+29,0.0,1.55e+27,6.78999999999999e+27,3.341699999999994e+29,3.2137999999999916e+29,8.070000000000002e+27,4.7200000000000035e+27,2.1560462369223156e+28,0.0
29709.194444444445,39.005386379531956,1.502e+28,1.8399766839174289e+31,3.344499999999998e+29,3.2594999999999964e+29,0.0,1.649999999999999e+27,6.84999999999999e+27,3.349499999999993e+29,3.216399999999995e+29,8.049999999999999e+27,5.260000000000006e+27,2.146104403357422e+28,0.0
29713.277777777777,40.00268691729707,1.486e+28,1.841430595854142e+31,3.324299999999998e+29,3.239099999999997e+29,0.0,1.6899999999999995e+27,6.829999999999989e+27,3.325899999999993e+29,3.199099999999994e+29,7.800000000000001e+27,4.88e+27,2.121086191621557e+28,0.0
29717.38888888889,41.0027849822809,1.4370000000000001e+28,1.8428321063778006e+31,3.326999999999999e+29,3.242699999999997e+29,0.0,1.7100000000000002e+27,6.71999999999999e+27,3.331899999999993e+29,3.198599999999994e+29,8.150000000000002e+27,5.180000000000003e+27,2.110033811864055e+28,0.0
29721.527777777777,42.005535486106965,1.375e+28,1.8441667952560157e+31,3.308099999999998e+29,3.2202999999999984e+29,0.0,1.8799999999999983e+27,6.899999999999988e+27,3.314299999999994e+29,3.187799999999993e+29,7.760000000000001e+27,4.8900000000000016e+27,2.098286239392119e+28,0.0
29725.666666666668,43.00411472425367,1.4360000000000003e+28,1.8455965977988711e+31,3.3134999999999986e+29,3.228599999999999e+29,0.0,1.7399999999999988e+27,6.749999999999993e+27,3.307399999999994e+29,3.176599999999993e+29,7.860000000000004e+27,5.220000000000003e+27,2.0720444769436077e+28,0.0
29729.833333333332,44.005128244846674,1.4330000000000003e+28,1.8469133213455264e+31,3.297799999999998e+29,3.210299999999999e+29,0.0,1.8599999999999994e+27,6.88999999999999e+27,3.2980999999999966e+29,3.1684999999999927e+29,7.890000000000006e+27,5.070000000000005e+27,2.0593079698197053e+28,0.0
29734.0,45.001806313835914,1.354e+28,1.8485181795201448e+31,3.295799999999999e+29,3.211399999999998e+29,0.0,1.3900000000000005e+27,7.049999999999985e+27,3.303699999999992e+29,3.173399999999994e+29,7.640000000000005e+27,5.390000000000004e+27,2.0324728441787057e+28,0.0
29738.194444444445,46.00070392554244,1.41e+28,1.8500598582003714e+31,3.303699999999997e+29,3.219299999999998e+29,0.0,1.5999999999999993e+27,6.839999999999988e+27,3.2980999999999945e+29,3.173999999999993e+29,6.939999999999999e+27,5.470000000000001e+27,2.0188347126044215e+28,0.0
29742.416666666668,47.00168539260085,1.3430000000000002e+28,1.8516547261655816e+31,3.301999999999999e+29,3.215699999999997e+29,0.0,1.7299999999999988e+27,6.89999999999999e+27,3.308699999999993e+29,3.1833999999999945e+29,6.830000000000001e+27,5.7e+27,2.004594623711283e+28,0.0
