Time_hours,TAA,Gen_Total,Gen_PSD,Gen_TD,Gen_SWS,Gen_MMV,Loss_Total,Loss_Stuck,Loss_Ionized,Loss_Escaped,Supply_Internal,Trans_Inward
29557.777777777777,0.00461430146060593,4.8999999999999947e+27,1.2200000000000006e+27,3.6199999999999937e+27,1e+25,5e+25,5.460000000000045e+27,5.240000000000045e+27,2.2e+26,0.0,1.8305626894283403e+26,0.0
29561.555555555555,1.0035974065940536,4.679999999999995e+27,1.29e+27,3.3399999999999947e+27,0.0,5e+25,5.260000000000049e+27,5.110000000000049e+27,1.5e+26,0.0,1.8302800723334903e+26,0.0
29565.333333333332,2.002477254328369,5.089999999999994e+27,1.2900000000000004e+27,3.729999999999993e+27,2e+25,5e+25,4.910000000000051e+27,4.8300000000000507e+27,8e+25,0.0,1.829431062375745e+26,0.0
29569.11111111111,3.001149505202193,5.219999999999993e+27,1.3599999999999998e+27,3.7899999999999934e+27,2e+25,5e+25,5.210000000000053e+27,5.030000000000052e+27,1.6e+26,2e+25,1.82802860699635e+26,0.0
29572.916666666668,4.006850556154859,5.389999999999992e+27,1.2600000000000002e+27,4.059999999999992e+27,2e+25,5e+25,5.500000000000043e+27,5.340000000000042e+27,1.6e+26,0.0,1.826024104400101e+26,0.0
29576.694444444445,5.004794303826202,5.159999999999994e+27,1.2400000000000005e+27,3.839999999999993e+27,3.0000000000000005e+25,5e+25,5.110000000000054e+27,4.9400000000000533e+27,1.6e+26,1e+25,1.8235023124771948e+26,0.0
29580.472222222223,6.0022217199166334,5.159999999999993e+27,1.1900000000000007e+27,3.9199999999999926e+27,0.0,5e+25,5.23000000000005e+27,5.10000000000005e+27,1.3e+26,0.0,1.8204096133086407e+26,0.0
29584.277777777777,7.006356128182233,5.599999999999992e+27,1.260000000000001e+27,4.2699999999999917e+27,2e+25,5e+25,5.260000000000049e+27,5.110000000000049e+27,1.5e+26,0.0,1.8167577181258844e+26,0.0
29588.055555555555,8.002436129660055,5.409999999999991e+27,1.1900000000000006e+27,4.159999999999992e+27,1e+25,5e+25,5.300000000000049e+27,5.140000000000048e+27,1.6e+26,0.0,1.8125565291060745e+26,0.0
29591.86111111111,9.005008575085412,5.089999999999994e+27,1.2000000000000008e+27,3.809999999999993e+27,3.0000000000000005e+25,5e+25,5.160000000000053e+27,4.960000000000054e+27,1.9e+26,1e+25,1.807787358529706e+26,0.0
29595.666666666668,10.006642529365308,4.909999999999994e+27,1.2000000000000001e+27,3.6499999999999933e+27,1e+25,5e+25,5.330000000000048e+27,5.130000000000049e+27,1.9e+26,1e+25,1.8024981304784736e+26,0.0
29599.472222222223,11.007237573796374,5.099999999999992e+27,1.1999999999999999e+27,3.839999999999993e+27,1e+25,5e+25,5.370000000000047e+27,5.180000000000047e+27,1.9e+26,0.0,1.7966512849014203e+26,0.0
