TAA_Bin,Band_Index,EffCos_Lo,EffCos_Hi,Gen_PSD_Dawn,Gen_TD_Dawn,Gen_PSD_Dusk,Gen_TD_Dusk,Stock_Dawn,Stock_Dusk,Step_Count
16,4,0.3500,0.5500,2.4400e+27,6.6410e+28,1.8700e+27,5.4870e+28,1.4495e+31,9.8873e+30,138
16,5,0.5500,1.0100,7.5000e+26,1.5741e+29,1.0000e+27,1.5751e+29,3.2487e+30,2.9275e+30,138
17,0,0.0000,0.0500,4.5700e+27,5.3000e+26,2.6500e+27,4.9000e+26,4.3755e+32,2.3321e+32,138
17,1,0.0500,0.1000,5.0300e+27,2.8900e+27,2.5100e+27,1.3900e+27,1.5757e+32,8.1133e+31,138
17,2,0.1000,0.2000,1.1780e+28,1.9910e+28,5.2600e+27,1.0190e+28,2.1430e+32,9.1626e+31,138
17,3,0.2000,0.3500,8.1700e+27,4.1600e+28,3.8300e+27,2.9850e+28,7.3685e+31,3.6122e+31,138
17,4,0.3500,0.5500,2.4700e+27,6.3810e+28,1.7400e+27,5.4960e+28,1.4469e+31,9.8447e+30,138
17,5,0.5500,1.0100,9.7000e+26,1.6363e+29,8.7000e+26,1.5745e+29,3.2982e+30,2.9615e+30,138
18,0,0.0000,0.0500,4.5600e+27,4.5000e+26,2.6100e+27,4.0000e+26,4.4105e+32,2.3500e+32,139
18,1,0.0500,0.1000,5.3600e+27,2.4200e+27,2.3000e+27,1.5600e+27,1.5861e+32,8.1731e+31,139
18,2,0.1000,0.2000,1.2780e+28,2.0810e+28,5.3900e+27,1.0180e+28,2.1531e+32,9.2166e+31,139
18,3,0.2000,0.3500,7.5300e+27,4.2450e+28,3.8000e+27,2.9590e+28,7.3989e+31,3.6335e+31,139
18,4,0.3500,0.5500,2.4400e+27,6.3580e+28,1.7200e+27,5.5610e+28,1.4560e+31,9.9989e+30,139
18,5,0.5500,1.0100,9.9000e+26,1.5720e+29,7.6000e+26,1.5893e+29,3.3240e+30,3.0056e+30,139
19,0,0.0000,0.0500,4.7900e+27,4.8000e+26,2.8500e+27,3.6000e+26,4.4137e+32,2.3314e+32,139
19,1,0.0500,0.1000,5.0200e+27,2.5200e+27,2.5300e+27,1.5300e+27,1.5847e+32,8.3694e+31,139
19,2,0.1000,0.2000,1.2370e+28,1.9750e+28,5.3300e+27,1.0960e+28,2.1477e+32,9.2108e+31,139
19,3,0.2000,0.3500,7.6100e+27,4.2220e+28,3.8800e+27,2.9960e+28,7.3701e+31,3.6382e+31,139
19,4,0.3500,0.5500,2.3800e+27,6.1980e+28,1.7300e+27,5.6760e+28,1.4589e+31,1.0031e+31,139
19,5,0.5500,1.0100,8.0000e+26,1.5500e+29,7.2000e+26,1.5373e+29,3.3057e+30,2.9878e+30,139
20,0,0.0000,0.0500,4.6400e+27,4.4000e+26,2.3800e+27,3.2000e+26,4.4173e+32,2.3290e+32,139
20,1,0.0500,0.1000,5.2800e+27,2.3500e+27,2.6100e+27,1.4700e+27,1.5835e+32,8.4028e+31,139
20,2,0.1000,0.2000,1.1860e+28,1.9060e+28,5.1600e+27,1.0240e+28,2.1425e+32,9.2063e+31,139
20,3,0.2000,0.3500,7.8900e+27,3.8950e+28,4.1000e+27,3.0600e+28,7.3326e+31,3.6485e+31,139
20,4,0.3500,0.5500,2.5200e+27,6.2650e+28,1.8100e+27,5.4970e+28,1.4568e+31,1.0014e+31,139
20,5,0.5500,1.0100,9.8000e+26,1.5339e+29,9.3000e+26,1.5382e+29,3.3203e+30,2.9718e+30,139
21,0,0.0000,0.0500,4.7900e+27,4.0000e+26,2.8200e+27,3.7000e+26,4.4211e+32,2.3292e+32,139
21,1,0.0500,0.1000,5.0700e+27,2.7300e+27,2.5600e+27,1.5100e+27,1.5817e+32,8.4084e+31,139
21,2,0.1000,0.2000,1.2130e+28,1.8570e+28,5.6100e+27,1.0020e+28,2.1379e+32,9.2059e+31,139
21,3,0.2000,0.3500,7.3300e+27,3.9760e+28,3.7600e+27,3.0240e+28,7.3053e+31,3.6513e+31,139
21,4,0.3500,0.5500,2.5700e+27,5.8930e+28,1.6300e+27,4.7890e+28,1.4510e+31,9.9582e+30,139
21,5,0.5500,1.0100,8.2000e+26,1.5040e+29,8.7000e+26,1.4847e+29,3.3211e+30,2.9789e+30,139
22,0,0.0000,0.0500,4.5300e+27,4.2000e+26,2.5400e+27,3.5000e+26,4.4566e+32,2.3463e+32,140
22,1,0.0500,0.1000,5.2300e+27,2.3800e+27,2.5300e+27,1.5600e+27,1.5915e+32,8.4732e+31,140
22,2,0.1000,0.2000,1.2100e+28,1.7830e+28,5.1200e+27,1.0340e+28,2.1488e+32,9.2738e+31,140
22,3,0.2000,0.3500,7.2100e+27,3.9820e+28,3.7500e+27,3.2070e+28,7.3309e+31,3.6813e+31,140
22,4,0.3500,0.5500,2.7000e+27,5.9330e+28,1.8600e+27,5.1710e+28,1.4562e+31,1.0025e+31,140
22,5,0.5500,1.0100,1.0000e+27,1.4551e+29,6.7000e+26,1.4376e+29,3.3106e+30,3.0028e+30,140
23,0,0.0000,0.0500,4.4400e+27,3.8000e+26,2.5000e+27,3.1000e+26,4.4595e+32,2.3473e+32,140
23,1,0.0500,0.1000,5.3800e+27,2.7300e+27,2.6200e+27,1.4000e+27,1.5904e+32,8.4753e+31,140
23,2,0.1000,0.2000,1.2040e+28,1.8320e+28,5.1100e+27,9.9500e+27,2.1441e+32,9.2672e+31,140
23,3,0.2000,0.3500,7.9000e+27,4.0080e+28,4.0900e+27,3.1220e+28,7.3025e+31,3.6847e+31,140
23,4,0.3500,0.5500,2.5300e+27,5.7950e+28,1.8000e+27,5.1900e+28,1.4463e+31,1.0046e+31,140
23,5,0.5500,1.0100,9.1000e+26,1.4190e+29,9.6000e+26,1.4554e+29,3.2814e+30,3.0130e+30,140
24,0,0.0000,0.0500,4.4800e+27,4.0000e+26,2.7000e+27,4.1000e+26,4.4636e+32,2.3478e+32,140
24,1,0.0500,0.1000,5.3000e+27,2.5700e+27,2.7600e+27,1.8000e+27,1.5893e+32,8.4803e+31,140
24,2,0.1000,0.2000,1.1940e+28,1.8550e+28,5.1400e+27,1.0650e+28,2.1705e+32,9.2678e+31,140
24,3,0.2000,0.3500,7.2600e+27,3.8070e+28,3.8800e+27,3.0630e+28,6.9714e+31,3.6951e+31,140
24,4,0.3500,0.5500,2.5400e+27,5.8160e+28,1.9200e+27,4.9930e+28,1.4448e+31,1.0084e+31,140
24,5,0.5500,1.0100,8.5000e+26,1.4606e+29,7.9000e+26,1.4267e+29,3.2807e+30,3.0165e+30,140
25,0,0.0000,0.0500,4.7100e+27,4.5000e+26,2.6200e+27,3.6000e+26,4.4989e+32,2.3649e+32,141
25,1,0.0500,0.1000,5.2300e+27,2.4400e+27,2.4000e+27,1.5400e+27,1.5994e+32,8.5483e+31,141
25,2,0.1000,0.2000,1.2460e+28,1.8790e+28,5.3500e+27,1.0500e+28,2.1834e+32,9.3422e+31,141
25,3,0.2000,0.3500,6.7700e+27,3.7950e+28,3.7400e+27,3.0800e+28,6.9691e+31,3.7330e+31,141
25,4,0.3500,0.5500,2.5500e+27,5.5030e+28,1.6800e+27,5.4090e+28,1.4478e+31,1.0147e+31,141
25,5,0.5500,1.0100,8.3000e+26,1.3962e+29,8.9000e+26,1.4189e+29,3.2739e+30,3.0353e+30,141
26,0,0.0000,0.0500,4.5700e+27,3.4000e+26,2.6900e+27,2.5000e+26,4.5026e+32,2.3657e+32,141
26,1,0.0500,0.1000,5.1000e+27,2.6000e+27,2.5300e+27,1.5000e+27,1.5981e+32,8.5579e+31,141
26,2,0.1000,0.2000,1.1980e+28,1.9040e+28,5.5100e+27,1.0750e+28,2.1706e+32,9.3502e+31,141
26,3,0.2000,0.3500,7.4100e+27,3.7730e+28,4.0400e+27,2.9550e+28,7.0306e+31,3.7444e+31,141
26,4,0.3500,0.5500,2.3700e+27,5.5830e+28,1.7900e+27,5.0990e+28,1.4322e+31,1.0159e+31,141
26,5,0.5500,1.0100,7.6000e+26,1.3832e+29,7.3000e+26,1.3721e+29,3.2760e+30,3.0065e+30,141
27,0,0.0000,0.0500,4.6300e+27,4.3000e+26,2.5200e+27,3.3000e+26,4.5384e+32,2.3834e+32,142
27,1,0.0500,0.1000,4.6700e+27,2.6600e+27,2.6900e+27,1.3500e+27,1.6085e+32,8.6270e+31,142
27,2,0.1000,0.2000,1.1960e+28,1.6900e+28,5.1600e+27,1.0080e+28,2.1573e+32,9.4185e+31,142
27,3,0.2000,0.3500,6.9800e+27,3.7810e+28,4.2700e+27,2.9210e+28,7.2872e+31,3.7778e+31,142
27,4,0.3500,0.5500,2.4100e+27,5.3280e+28,1.6900e+27,4.9830e+28,1.4366e+31,1.0223e+31,142
27,5,0.5500,1.0100,9.7000e+26,1.2973e+29,9.3000e+26,1.3850e+29,3.2630e+30,2.9865e+30,142
28,0,0.0000,0.0500,4.6800e+27,3.4000e+26,2.6900e+27,2.8000e+26,4.5427e+32,2.3835e+32,142
28,1,0.0500,0.1000,5.1600e+27,2.3800e+27,2.5000e+27,1.2700e+27,1.6075e+32,8.6347e+31,142
28,2,0.1000,0.2000,1.1590e+28,1.7250e+28,5.2800e+27,9.9900e+27,2.1527e+32,9.4224e+31,142
28,3,0.2000,0.3500,7.0900e+27,3.6040e+28,3.6200e+27,2.7980e+28,7.2583e+31,3.7779e+31,142
28,4,0.3500,0.5500,2.5800e+27,5.1080e+28,1.6900e+27,4.5750e+28,1.4248e+31,1.0165e+31,142
28,5,0.5500,1.0100,8.1000e+26,1.3813e+29,8.9000e+26,1.3512e+29,3.2573e+30,2.9485e+30,142
29,0,0.0000,0.0500,4.7600e+27,4.0000e+26,2.4100e+27,2.4000e+26,4.5469e+32,2.3840e+32,142
29,1,0.0500,0.1000,5.0900e+27,2.2800e+27,2.5100e+27,1.1200e+27,1.6063e+32,8.6421e+31,142
29,2,0.1000,0.2000,1.1860e+28,1.6860e+28,4.7400e+27,9.4900e+27,2.1482e+32,9.4217e+31,142
29,3,0.2000,0.3500,7.1100e+27,3.3520e+28,3.9600e+27,2.8170e+28,7.2183e+31,3.7796e+31,142
29,4,0.3500,0.5500,2.4500e+27,5.2240e+28,1.6600e+27,4.5460e+28,1.4185e+31,1.0079e+31,142
29,5,0.5500,1.0100,8.8000e+26,1.3398e+29,9.3000e+26,1.3089e+29,3.2231e+30,2.9324e+30,142
30,0,0.0000,0.0500,4.2100e+27,2.4000e+26,2.4100e+27,3.1000e+26,4.5824e+32,2.4020e+32,143
30,1,0.0500,0.1000,5.0100e+27,2.4100e+27,2.5100e+27,1.4300e+27,1.6167e+32,8.7122e+31,143
30,2,0.1000,0.2000,1.2350e+28,1.6510e+28,4.9100e+27,9.5900e+27,2.1586e+32,9.4889e+31,143
30,3,0.2000,0.3500,7.1900e+27,3.4690e+28,4.1200e+27,2.6130e+28,7.2342e+31,3.8029e+31,143
30,4,0.3500,0.5500,2.2400e+27,4.9050e+28,1.7600e+27,4.7950e+28,1.4254e+31,1.0149e+31,143
30,5,0.5500,1.0100,8.0000e+26,1.2917e+29,8.4000e+26,1.2892e+29,3.2546e+30,2.9414e+30,143
31,0,0.0000,0.0500,4.8100e+27,3.1000e+26,2.5900e+27,2.9000e+26,4.5862e+32,2.4237e+32,143
31,1,0.0500,0.1000,4.9600e+27,2.3700e+27,2.4900e+27,1.2100e+27,1.6156e+32,8.5084e+31,143
31,2,0.1000,0.2000,1.2120e+28,1.6830e+28,5.3300e+27,9.5300e+27,2.1540e+32,9.4874e+31,143
31,3,0.2000,0.3500,7.1300e+27,3.3330e+28,3.9800e+27,2.6740e+28,7.1992e+31,3.8055e+31,143
31,4,0.3500,0.5500,2.3200e+27,4.7130e+28,1.8200e+27,4.2220e+28,1.4201e+31,1.0123e+31,143
31,5,0.5500,1.0100,8.8000e+26,1.2436e+29,7.4000e+26,1.1954e+29,3.2314e+30,2.9055e+30,143
32,0,0.0000,0.0500,5.1700e+27,4.0000e+26,2.6800e+27,1.9000e+26,4.6230e+32,2.4461e+32,144
32,1,0.0500,0.1000,5.0500e+27,2.5900e+27,2.4600e+27,1.2900e+27,1.6255e+32,8.5280e+31,144
32,2,0.1000,0.2000,1.1600e+28,1.6650e+28,4.8400e+27,8.4400e+27,2.1637e+32,9.5559e+31,144
32,3,0.2000,0.3500,7.2900e+27,3.4210e+28,3.8300e+27,2.5420e+28,7.2162e+31,3.8291e+31,144
32,4,0.3500,0.5500,2.2800e+27,4.8200e+28,1.7300e+27,4.1930e+28,1.4246e+31,1.0146e+31,144
32,5,0.5500,1.0100,7.8000e+26,1.1913e+29,8.5000e+26,1.1570e+29,3.2012e+30,2.8724e+30,144
33,0,0.0000,0.0500,5.0600e+27,3.2000e+26,2.8300e+27,3.0000e+26,4.6277e+32,2.4470e+32,144
33,1,0.0500,0.1000,4.9800e+27,2.6200e+27,2.5400e+27,9.3000e+26,1.6244e+32,8.5347e+31,144
33,2,0.1000,0.2000,1.1420e+28,1.6600e+28,5.2800e+27,8.5400e+27,2.1590e+32,9.5549e+31,144
33,3,0.2000,0.3500,7.2700e+27,3.3830e+28,3.9000e+27,2.5120e+28,7.1861e+31,3.8278e+31,144
33,4,0.3500,0.5500,2.3100e+27,4.6320e+28,1.2200e+27,4.1410e+28,1.4128e+31,1.0100e+31,144
33,5,0.5500,1.0100,8.2000e+26,1.0934e+29,6.9000e+26,1.1502e+29,3.1202e+30,2.8587e+30,144
34,0,0.0000,0.0500,4.5300e+27,3.3000e+26,2.5900e+27,1.8000e+26,4.6650e+32,2.4653e+32,145
34,1,0.0500,0.1000,4.8700e+27,2.4200e+27,2.4800e+27,1.2500e+27,1.6350e+32,8.5987e+31,145
34,2,0.1000,0.2000,1.1990e+28,1.6760e+28,5.5100e+27,8.9500e+27,2.1699e+32,9.7044e+31,145
34,3,0.2000,0.3500,7.3100e+27,3.2750e+28,3.7600e+27,2.5010e+28,7.1995e+31,3.7683e+31,145
34,4,0.3500,0.5500,2.0500e+27,4.4150e+28,1.7000e+27,4.0510e+28,1.4054e+31,1.0085e+31,145
34,5,0.5500,1.0100,8.4000e+26,1.1516e+29,7.1000e+26,1.1450e+29,3.1433e+30,2.8807e+30,145
35,0,0.0000,0.0500,4.6400e+27,4.4000e+26,2.8400e+27,2.1000e+26,4.6697e+32,2.4859e+32,145
35,1,0.0500,0.1000,4.9500e+27,2.6300e+27,2.5700e+27,1.0900e+27,1.6341e+32,8.4143e+31,145
35,2,0.1000,0.2000,1.1890e+28,1.6690e+28,5.0800e+27,8.7600e+27,2.1653e+32,9.7624e+31,145
35,3,0.2000,0.3500,7.1900e+27,3.1550e+28,3.8400e+27,2.4500e+28,7.1630e+31,3.7132e+31,145
35,4,0.3500,0.5500,2.4600e+27,4.2820e+28,1.8100e+27,3.8620e+28,1.3913e+31,1.0052e+31,145
