TAA_Bin,Gen_Total,Gen_PSD,Gen_TD,Gen_SWS,Gen_MMV,Gen_PSD_Dawn,Gen_PSD_Dusk,Gen_TD_Dawn,Gen_TD_Dusk,Gen_SWS_Dawn,Gen_SWS_Dusk,Gen_MMV_Dawn,Gen_MMV_Dusk,Gen_PSD_Dawn_Terminator,Gen_TD_Dawn_Terminator,Max_Flux_PSD,Min_Flux_PSD,Max_Flux_TD,Min_Flux_TD,Max_Flux_SWS,Min_Flux_SWS,Max_Flux_MMV,Min_Flux_MMV,Pct_PSD,Pct_TD,Pct_SWS,Pct_MMV,Loss_Total,Loss_Stuck,Loss_Ionized,Loss_Escaped,Supply_Internal,Trans_Inward,Pct_Stuck,Pct_Ionized,Pct_Escaped
10,6.3151e+29,5.0540e+28,5.7116e+29,2.9800e+27,6.8300e+27,3.3690e+28,1.6850e+28,3.0346e+29,2.6770e+29,1.5100e+27,1.4700e+27,3.3000e+27,3.5300e+27,1.7410e+28,1.4150e+28,1.8696e+08,1.4656e+05,1.9579e+09,2.1675e-05,5.4635e+07,5.2368e+04,6.6297e+05,6.6229e+05,8.0,90.4,0.5,1.1,6.3250e+29,6.1014e+29,2.1590e+28,7.7000e+26,2.4655e+28,0.0000e+00,96.5,3.4,0.1
11,6.2044e+29,5.0580e+28,5.6005e+29,3.0300e+27,6.7800e+27,3.3760e+28,1.6820e+28,2.9981e+29,2.6024e+29,1.5800e+27,1.4500e+27,3.3700e+27,3.4100e+27,1.6910e+28,1.4280e+28,1.8630e+08,1.4894e+05,2.0831e+09,1.8850e-05,5.3411e+07,5.6497e+04,6.6228e+05,6.6154e+05,8.2,90.3,0.5,1.1,6.2048e+29,5.9862e+29,2.1070e+28,7.9000e+26,2.4572e+28,0.0000e+00,96.5,3.4,0.1
12,6.2587e+29,5.1260e+28,5.6495e+29,2.9400e+27,6.7200e+27,3.4250e+28,1.7010e+28,3.0540e+29,2.5955e+29,1.7900e+27,1.1500e+27,3.5300e+27,3.1900e+27,1.7950e+28,1.3260e+28,1.8581e+08,1.5470e+05,1.9869e+09,1.6451e-05,5.2877e+07,5.6286e+04,6.6153e+05,6.6073e+05,8.2,90.3,0.5,1.1,6.2460e+29,6.0355e+29,2.0220e+28,8.3000e+26,2.4481e+28,0.0000e+00,96.6,3.2,0.1
13,6.1256e+29,4.9460e+28,5.5321e+29,3.1400e+27,6.7500e+27,3.3140e+28,1.6320e+28,2.9780e+29,2.5541e+29,1.8200e+27,1.3200e+27,3.4000e+27,3.3500e+27,1.7300e+28,1.3210e+28,1.8551e+08,1.4752e+05,2.1757e+09,1.4418e-05,5.3257e+07,5.5928e+04,6.6072e+05,6.5985e+05,8.1,90.3,0.5,1.1,6.1455e+29,5.9279e+29,2.0770e+28,9.9000e+26,2.4383e+28,0.0000e+00,96.5,3.4,0.2
14,6.1846e+29,4.9980e+28,5.5856e+29,3.0700e+27,6.8500e+27,3.3360e+28,1.6620e+28,2.9978e+29,2.5878e+29,1.9300e+27,1.1400e+27,3.4300e+27,3.4200e+27,1.7410e+28,1.3500e+28,1.8530e+08,1.3767e+05,2.2851e+09,1.2704e-05,5.3068e+07,4.9600e+04,6.5985e+05,6.5891e+05,8.1,90.3,0.5,1.1,6.1878e+29,5.9723e+29,2.0650e+28,9.0000e+26,2.4456e+28,0.0000e+00,96.5,3.3,0.1
15,6.0673e+29,5.0280e+28,5.4635e+29,3.3700e+27,6.7300e+27,3.4200e+28,1.6080e+28,2.9563e+29,2.5072e+29,1.7900e+27,1.5800e+27,3.3200e+27,3.4100e+27,1.8020e+28,1.2120e+28,1.8505e+08,1.3438e+05,2.0982e+09,1.1259e-05,5.2782e+07,4.7268e+04,6.5891e+05,6.5791e+05,8.3,90.0,0.6,1.1,6.0600e+29,5.8513e+29,1.9810e+28,1.0600e+27,2.4343e+28,0.0000e+00,96.6,3.3,0.2
16,6.0690e+29,4.9600e+28,5.4753e+29,3.0200e+27,6.7500e+27,3.3060e+28,1.6540e+28,2.9191e+29,2.5562e+29,1.7500e+27,1.2700e+27,3.4500e+27,3.3000e+27,1.7230e+28,1.2760e+28,1.8419e+08,1.2795e+05,2.0822e+09,1.0029e-05,5.2132e+07,4.5078e+04,6.5790e+05,6.5685e+05,8.2,90.2,0.5,1.1,6.0795e+29,5.8772e+29,1.9400e+28,8.3000e+26,2.4223e+28,0.0000e+00,96.7,3.2,0.1
17,6.0641e+29,4.9850e+28,5.4670e+29,3.0800e+27,6.7800e+27,3.2990e+28,1.6860e+28,2.9237e+29,2.5433e+29,1.5500e+27,1.5300e+27,3.5000e+27,3.2800e+27,1.6690e+28,1.3020e+28,1.8357e+08,1.2652e+05,1.6377e+09,8.9975e-06,5.1928e+07,5.4008e+04,6.5684e+05,6.5573e+05,8.2,90.2,0.5,1.1,6.0593e+29,5.8534e+29,1.9510e+28,1.0800e+27,2.4097e+28,0.0000e+00,96.6,3.2,0.2
18,6.0347e+29,5.0240e+28,5.4318e+29,3.1800e+27,6.8700e+27,3.3660e+28,1.6580e+28,2.8691e+29,2.5627e+29,1.7400e+27,1.4400e+27,3.3800e+27,3.4900e+27,1.7970e+28,1.2410e+28,1.8303e+08,1.3220e+05,1.7240e+09,8.1311e-06,5.1480e+07,4.8276e+04,6.5572e+05,6.5453e+05,8.3,90.0,0.5,1.1,6.0464e+29,5.8360e+29,1.9950e+28,1.0900e+27,2.4138e+28,0.0000e+00,96.5,3.3,0.2
19,5.9537e+29,5.0010e+28,5.3525e+29,3.2900e+27,6.8200e+27,3.2970e+28,1.7040e+28,2.8195e+29,2.5330e+29,1.9000e+27,1.3900e+27,3.3400e+27,3.4800e+27,1.7770e+28,1.1880e+28,1.8247e+08,1.4647e+05,1.7286e+09,7.4138e-06,5.0489e+07,5.2320e+04,6.5453e+05,6.5329e+05,8.4,89.9,0.6,1.1,5.9610e+29,5.7599e+29,1.9090e+28,1.0200e+27,2.3997e+28,0.0000e+00,96.6,3.2,0.2
20,5.8856e+29,5.0160e+28,5.2826e+29,3.3300e+27,6.8100e+27,3.3170e+28,1.6990e+28,2.7684e+29,2.5142e+29,1.9200e+27,1.4100e+27,3.7000e+27,3.1100e+27,1.7230e+28,1.1220e+28,1.8173e+08,1.3885e+05,2.0783e+09,6.8244e-06,5.0122e+07,4.7619e+04,6.5328e+05,6.5198e+05,8.5,89.8,0.6,1.2,5.8920e+29,5.6921e+29,1.8710e+28,1.2800e+27,2.3850e+28,0.0000e+00,96.6,3.2,0.2
21,5.6940e+29,4.9960e+28,5.0929e+29,3.3600e+27,6.7900e+27,3.2710e+28,1.7250e+28,2.7079e+29,2.3850e+29,1.7800e+27,1.5800e+27,3.5600e+27,3.2300e+27,1.7630e+28,1.1580e+28,1.8102e+08,1.2534e+05,1.5194e+09,6.3473e-06,4.9286e+07,4.7620e+04,6.5197e+05,6.5062e+05,8.8,89.4,0.6,1.2,5.7091e+29,5.5068e+29,1.8730e+28,1.5000e+27,2.3697e+28,0.0000e+00,96.5,3.3,0.3
22,5.6431e+29,4.9240e+28,5.0508e+29,3.1300e+27,6.8600e+27,3.2770e+28,1.6470e+28,2.6529e+29,2.3979e+29,1.6300e+27,1.5000e+27,3.2700e+27,3.5900e+27,1.7150e+28,1.0950e+28,1.8023e+08,1.3075e+05,1.5826e+09,5.9747e-06,4.8072e+07,4.4794e+04,6.5061e+05,6.4919e+05,8.7,89.5,0.6,1.2,5.6503e+29,5.4639e+29,1.7140e+28,1.5000e+27,2.3707e+28,0.0000e+00,96.7,3.0,0.3
23,5.6160e+29,5.0280e+28,5.0168e+29,2.9100e+27,6.7300e+27,3.3200e+28,1.7080e+28,2.6136e+29,2.4032e+29,1.5500e+27,1.3600e+27,3.4400e+27,3.2900e+27,1.7150e+28,1.1320e+28,1.7947e+08,1.2299e+05,1.5773e+09,5.6903e-06,4.7629e+07,4.2139e+04,6.4918e+05,6.4771e+05,9.0,89.3,0.5,1.2,5.6162e+29,5.4329e+29,1.6830e+28,1.5000e+27,2.3541e+28,0.0000e+00,96.7,3.0,0.3
24,5.5923e+29,4.9560e+28,4.9990e+29,3.0200e+27,6.7500e+27,3.2370e+28,1.7190e+28,2.6381e+29,2.3609e+29,1.5400e+27,1.4800e+27,3.2600e+27,3.4900e+27,1.7120e+28,1.0770e+28,1.7881e+08,1.1968e+05,1.8606e+09,5.4792e-06,4.6619e+07,4.1002e+04,6.4770e+05,6.4617e+05,8.9,89.4,0.5,1.2,5.5937e+29,5.4130e+29,1.6600e+28,1.4700e+27,2.3369e+28,0.0000e+00,96.8,3.0,0.3
25,5.5278e+29,4.9230e+28,4.9346e+29,3.3400e+27,6.7500e+27,3.2550e+28,1.6680e+28,2.5428e+29,2.3918e+29,1.8600e+27,1.4800e+27,3.3800e+27,3.3700e+27,1.7830e+28,1.0990e+28,1.7818e+08,1.3736e+05,2.1100e+09,5.3434e-06,4.6141e+07,4.7059e+04,6.4616e+05,6.4457e+05,8.9,89.3,0.6,1.2,5.5452e+29,5.3656e+29,1.6260e+28,1.7000e+27,2.3357e+28,0.0000e+00,96.8,2.9,0.3
26,5.4327e+29,4.9480e+28,4.8411e+29,2.8500e+27,6.8300e+27,3.2190e+28,1.7290e+28,2.5386e+29,2.3025e+29,1.5700e+27,1.2800e+27,3.2500e+27,3.5800e+27,1.6950e+28,1.0930e+28,1.7748e+08,1.3811e+05,1.8118e+09,5.2825e-06,4.5589e+07,4.7426e+04,6.4456e+05,6.4292e+05,9.1,89.1,0.5,1.3,5.4364e+29,5.2666e+29,1.5130e+28,1.8500e+27,2.3172e+28,0.0000e+00,96.9,2.8,0.3
27,5.2901e+29,4.8880e+28,4.7011e+29,3.2200e+27,6.8000e+27,3.1620e+28,1.7260e+28,2.4081e+29,2.2930e+29,1.7600e+27,1.4600e+27,3.3600e+27,3.4400e+27,1.6560e+28,1.0850e+28,1.7681e+08,1.4119e+05,1.5954e+09,5.2787e-06,4.5280e+07,5.3927e+04,6.4291e+05,6.4121e+05,9.2,88.9,0.6,1.3,5.2959e+29,5.1285e+29,1.4890e+28,1.8500e+27,2.3144e+28,0.0000e+00,96.8,2.8,0.3
28,5.2389e+29,4.8580e+28,4.6561e+29,2.8400e+27,6.8600e+27,3.1910e+28,1.6670e+28,2.4522e+29,2.2039e+29,1.5400e+27,1.3000e+27,3.3000e+27,3.5600e+27,1.7070e+28,1.0580e+28,1.7612e+08,1.3826e+05,2.0643e+09,5.2964e-06,4.5032e+07,5.9821e+04,6.4119e+05,6.3944e+05,9.3,88.9,0.5,1.3,5.2490e+29,5.0829e+29,1.4690e+28,1.9200e+27,2.2947e+28,0.0000e+00,96.8,2.8,0.4
29,5.1295e+29,4.8360e+28,4.5465e+29,3.1200e+27,6.8200e+27,3.2150e+28,1.6210e+28,2.3928e+29,2.1537e+29,1.7300e+27,1.3900e+27,3.3200e+27,3.5000e+27,1.7250e+28,9.7200e+27,1.7536e+08,1.3800e+05,2.0667e+09,5.3876e-06,4.4536e+07,5.6504e+04,6.3943e+05,6.3763e+05,9.4,88.6,0.6,1.3,5.1248e+29,4.9691e+29,1.3690e+28,1.8800e+27,2.2746e+28,0.0000e+00,97.0,2.7,0.4
30,5.0434e+29,4.8350e+28,4.4640e+29,2.7500e+27,6.8400e+27,3.1800e+28,1.6550e+28,2.3207e+29,2.1433e+29,1.5600e+27,1.1900e+27,3.5200e+27,3.3200e+27,1.6710e+28,9.8400e+27,1.7459e+08,1.3645e+05,1.8824e+09,5.5620e-06,4.3423e+07,5.8251e+04,6.3761e+05,6.3575e+05,9.6,88.5,0.5,1.4,5.0658e+29,4.8990e+29,1.4220e+28,2.4600e+27,2.2698e+28,0.0000e+00,96.7,2.8,0.5
31,4.8269e+29,4.9170e+28,4.2386e+29,2.9300e+27,6.7300e+27,3.2220e+28,1.6950e+28,2.2433e+29,1.9953e+29,1.5200e+27,1.4100e+27,3.1500e+27,3.5800e+27,1.7490e+28,1.0030e+28,1.7387e+08,1.3810e+05,1.4686e+09,5.8300e-06,4.3206e+07,5.2164e+04,6.3574e+05,6.3383e+05,10.2,87.8,0.6,1.4,4.8295e+29,4.6805e+29,1.2660e+28,2.2400e+27,2.2485e+28,0.0000e+00,96.9,2.6,0.5
32,4.7263e+29,4.8560e+28,4.1415e+29,3.1400e+27,6.7800e+27,3.2170e+28,1.6390e+28,2.2118e+29,1.9297e+29,1.5900e+27,1.5500e+27,3.4400e+27,3.3400e+27,1.7440e+28,1.0480e+28,1.7318e+08,1.3511e+05,2.0641e+09,6.2130e-06,4.2353e+07,5.9703e+04,6.3382e+05,6.3185e+05,10.3,87.6,0.7,1.4,4.7425e+29,4.5910e+29,1.2490e+28,2.6600e+27,2.2423e+28,0.0000e+00,96.8,2.6,0.6
33,4.5846e+29,4.8320e+28,4.0035e+29,3.0400e+27,6.7500e+27,3.1860e+28,1.6460e+28,2.0903e+29,1.9132e+29,1.5600e+27,1.4800e+27,3.6000e+27,3.1500e+27,1.6960e+28,1.0260e+28,1.7240e+08,1.3473e+05,2.0764e+09,6.7257e-06,4.1754e+07,5.5957e+04,6.3184e+05,6.2983e+05,10.5,87.3,0.7,1.5,4.5823e+29,4.4401e+29,1.1740e+28,2.4800e+27,2.2200e+28,0.0000e+00,96.9,2.6,0.5
34,4.5999e+29,4.8340e+28,4.0197e+29,2.8000e+27,6.8800e+27,3.1590e+28,1.6750e+28,2.1157e+29,1.9040e+29,1.5400e+27,1.2600e+27,3.5400e+27,3.3400e+27,1.6560e+28,1.0080e+28,1.7174e+08,1.3593e+05,1.3781e+09,7.3814e-06,4.1072e+07,5.1863e+04,6.2982e+05,6.2775e+05,10.5,87.4,0.6,1.5,4.6065e+29,4.4651e+29,1.1580e+28,2.5600e+27,2.2125e+28,0.0000e+00,96.9,2.5,0.6
35,4.4536e+29,4.8890e+28,3.8671e+29,2.9100e+27,6.8500e+27,3.1890e+28,1.7000e+28,2.0052e+29,1.8619e+29,1.4700e+27,1.4400e+27,3.4200e+27,3.4300e+27,1.6960e+28,1.0700e+28,1.7116e+08,1.3123e+05,1.4774e+09,8.2291e-06,4.0448e+07,5.1936e+04,6.2773e+05,6.2563e+05,11.0,86.8,0.7,1.5,4.4574e+29,4.3235e+29,1.0680e+28,2.7100e+27,2.1892e+28,0.0000e+00,97.0,2.4,0.6
36,4.3865e+29,4.8620e+28,3.8016e+29,3.0600e+27,6.8100e+27,3.1590e+28,1.7030e+28,2.0020e+29,1.7996e+29,1.6500e+27,1.4100e+27,3.2700e+27,3.5400e+27,1.7040e+28,1.0170e+28,1.7036e+08,1.3350e+05,1.4494e+09,9.3240e-06,4.0121e+07,5.0951e+04,6.2561e+05,6.2345e+05,11.1,86.7,0.7,1.6,4.3994e+29,4.2644e+29,1.0910e+28,2.5900e+27,2.1804e+28,0.0000e+00,96.9,2.5,0.6
37,4.2105e+29,4.7960e+28,3.6372e+29,2.5800e+27,6.7900e+27,3.1870e+28,1.6090e+28,1.9217e+29,1.7155e+29,1.2900e+27,1.2900e+27,3.5000e+27,3.2900e+27,1.7270e+28,9.6800e+27,1.6954e+08,1.3227e+05,1.3414e+09,1.0712e-05,3.9680e+07,5.2877e+04,6.2343e+05,6.2123e+05,11.4,86.4,0.6,1.6,4.2194e+29,4.0881e+29,1.0330e+28,2.8000e+27,2.1562e+28,0.0000e+00,96.9,2.4,0.7
38,4.2594e+29,4.8580e+28,3.6743e+29,3.0800e+27,6.8500e+27,3.2210e+28,1.6370e+28,1.9535e+29,1.7208e+29,1.5500e+27,1.5300e+27,3.5400e+27,3.3100e+27,1.7170e+28,1.0520e+28,1.6877e+08,1.4539e+05,1.3798e+09,1.2482e-05,3.8715e+07,5.8255e+04,6.2121e+05,6.1896e+05,11.4,86.3,0.7,1.6,4.2540e+29,4.1278e+29,9.7600e+27,2.8600e+27,2.1463e+28,0.0000e+00,97.0,2.3,0.7
39,4.2829e+29,4.9030e+28,3.6930e+29,3.1200e+27,6.8400e+27,3.2680e+28,1.6350e+28,1.9588e+29,1.7342e+29,1.6700e+27,1.4500e+27,3.4700e+27,3.3700e+27,1.7900e+28,1.1030e+28,1.6814e+08,1.4739e+05,2.0932e+09,1.4758e-05,3.8412e+07,5.7824e+04,6.1894e+05,6.1666e+05,11.4,86.2,0.7,1.6,4.2864e+29,4.1623e+29,9.3800e+27,3.0300e+27,2.1213e+28,0.0000e+00,97.1,2.2,0.7
40,4.1758e+29,4.8840e+28,3.5934e+29,2.6800e+27,6.7200e+27,3.1940e+28,1.6900e+28,1.8972e+29,1.6962e+29,1.4100e+27,1.2700e+27,3.3600e+27,3.3600e+27,1.7880e+28,9.0900e+27,1.6724e+08,1.4098e+05,2.1548e+09,1.7678e-05,3.7938e+07,5.6194e+04,6.1664e+05,6.1430e+05,11.7,86.1,0.6,1.6,4.1828e+29,4.0575e+29,9.7200e+27,2.8100e+27,2.1102e+28,0.0000e+00,97.0,2.3,0.7
41,4.0736e+29,4.9070e+28,3.4890e+29,2.5000e+27,6.8900e+27,3.2830e+28,1.6240e+28,1.8317e+29,1.6573e+29,1.4200e+27,1.0800e+27,3.6400e+27,3.2500e+27,1.8050e+28,9.9800e+27,1.6649e+08,1.3974e+05,1.9798e+09,2.1497e-05,3.6972e+07,5.2697e+04,6.1428e+05,6.1189e+05,12.0,85.6,0.6,1.7,4.0792e+29,3.9524e+29,9.5700e+27,3.1100e+27,2.0985e+28,0.0000e+00,96.9,2.3,0.8
42,4.0208e+29,4.8450e+28,3.4404e+29,2.8300e+27,6.7600e+27,3.1590e+28,1.6860e+28,1.8160e+29,1.6244e+29,1.6000e+27,1.2300e+27,3.3600e+27,3.4000e+27,1.7610e+28,1.0050e+28,1.6559e+08,1.4615e+05,2.0554e+09,2.6485e-05,3.6688e+07,5.3764e+04,6.1187e+05,6.0945e+05,12.0,85.6,0.7,1.7,4.0230e+29,3.9073e+29,8.6400e+27,2.9300e+27,2.0722e+28,0.0000e+00,97.1,2.1,0.7
43,3.9181e+29,4.8910e+28,3.3333e+29,2.6800e+27,6.8900e+27,3.2610e+28,1.6300e+28,1.7755e+29,1.5578e+29,1.4400e+27,1.2400e+27,3.4900e+27,3.4000e+27,1.8360e+28,1.0970e+28,1.6483e+08,1.4479e+05,1.3887e+09,3.2947e-05,3.6690e+07,5.1731e+04,6.0943e+05,6.0696e+05,12.5,85.1,0.7,1.8,3.9193e+29,3.8013e+29,8.7500e+27,3.0500e+27,2.0595e+28,0.0000e+00,97.0,2.2,0.8
44,4.0112e+29,4.9030e+28,3.4249e+29,2.5600e+27,7.0400e+27,3.2700e+28,1.6330e+28,1.8369e+29,1.5880e+29,1.3400e+27,1.2200e+27,3.6500e+27,3.3900e+27,1.7950e+28,1.0970e+28,1.6423e+08,1.4003e+05,2.0674e+09,4.1470e-05,3.5971e+07,5.7786e+04,6.0695e+05,6.0445e+05,12.2,85.4,0.6,1.8,4.0154e+29,3.8972e+29,8.6700e+27,3.1500e+27,2.0326e+28,0.0000e+00,97.1,2.2,0.8
45,3.9018e+29,4.7710e+28,3.3276e+29,2.8600e+27,6.8500e+27,3.1880e+28,1.5830e+28,1.8219e+29,1.5057e+29,1.5300e+27,1.3300e+27,3.4100e+27,3.4400e+27,1.7920e+28,1.0780e+28,1.6347e+08,1.4593e+05,1.3037e+09,3.8149e-05,3.5127e+07,5.4758e+04,6.0443e+05,6.0189e+05,12.2,85.3,0.7,1.8,3.9058e+29,3.7956e+29,7.9200e+27,3.1000e+27,2.0190e+28,0.0000e+00,97.2,2.0,0.8
46,3.7526e+29,4.7870e+28,3.1788e+29,2.6200e+27,6.8900e+27,3.2040e+28,1.5830e+28,1.7369e+29,1.4419e+29,1.2700e+27,1.3500e+27,3.3400e+27,3.5500e+27,1.8150e+28,1.0140e+28,1.6278e+08,1.4244e+05,2.1180e+09,2.6166e-05,3.4773e+07,5.5118e+04,6.0187e+05,5.9928e+05,12.8,84.7,0.7,1.8,3.7587e+29,3.6484e+29,7.8300e+27,3.2000e+27,2.0048e+28,0.0000e+00,97.1,2.1,0.9
47,3.8246e+29,4.8480e+28,3.2435e+29,2.8300e+27,6.8000e+27,3.2550e+28,1.5930e+28,1.7407e+29,1.5028e+29,1.5800e+27,1.2500e+27,3.3900e+27,3.4100e+27,1.8430e+28,1.0820e+28,1.6209e+08,1.3547e+05,1.3103e+09,1.7379e-05,3.4554e+07,5.4778e+04,5.9926e+05,5.9663e+05,12.7,84.8,0.7,1.8,3.8209e+29,3.7123e+29,7.5400e+27,3.3200e+27,1.9900e+28,0.0000e+00,97.2,2.0,0.9
48,3.7675e+29,4.8880e+28,3.1847e+29,2.6200e+27,6.7800e+27,3.3340e+28,1.5540e+28,1.7176e+29,1.4671e+29,1.5200e+27,1.1000e+27,3.5100e+27,3.2700e+27,1.9480e+28,1.1300e+28,1.6125e+08,1.3536e+05,1.3229e+09,1.1113e-05,3.4450e+07,5.4751e+04,5.9662e+05,5.9396e+05,13.0,84.5,0.7,1.8,3.7667e+29,3.6611e+29,7.5200e+27,3.0400e+27,1.9619e+28,0.0000e+00,97.2,2.0,0.8
49,3.8009e+29,4.8130e+28,3.2228e+29,2.8000e+27,6.8800e+27,3.2220e+28,1.5910e+28,1.7602e+29,1.4626e+29,1.4700e+27,1.3300e+27,3.2300e+27,3.6500e+27,1.8170e+28,1.1780e+28,1.6028e+08,1.4111e+05,1.2774e+09,6.8018e-06,3.3446e+07,5.5853e+04,5.9395e+05,5.9125e+05,12.7,84.8,0.7,1.8,3.8118e+29,3.7084e+29,7.0400e+27,3.3000e+27,1.9463e+28,0.0000e+00,97.3,1.8,0.9
