Time_hours,TAA,Exosphere_Total,Surface_Total,Gen_Total,Gen_PSD,Gen_TD,Gen_SWS,Gen_MMV,Loss_Total,Loss_Stuck,Loss_Ionized,Loss_Escaped,Supply_Internal,Trans_Inward
29557.777777777777,0.004613984076968336,1.352e+28,3.3340538935451094e+31,6.750000000000006e+27,6.130000000000005e+27,0.0,2.7e+26,3.5e+26,3.1070000000000154e+28,3.029000000000015e+28,7.600000000000002e+26,2e+25,1.2813938826112553e+27,0.0
29561.555555555555,1.0035978740661449,7.029999999999999e+27,3.3374268860891474e+31,1.3096000000000011e+29,1.1972000000000018e+29,0.0,4.450000000000003e+27,6.78999999999999e+27,1.3744999999999999e+29,1.3306000000000004e+29,3.670000000000003e+27,7.200000000000006e+26,2.4894453216448845e+28,0.0
29565.333333333332,2.0024777896696833,6.23e+27,3.3401510906273933e+31,1.3337000000000002e+29,1.2184000000000015e+29,0.0,4.750000000000003e+27,6.77999999999999e+27,1.3416999999999998e+29,1.2918999999999997e+29,4.040000000000002e+27,9.400000000000004e+26,2.488670602747906e+28,0.0
29569.11111111111,3.001149752583842,6.780000000000001e+27,3.3426624008892224e+31,1.3349000000000009e+29,1.225100000000001e+29,0.0,4.190000000000002e+27,6.78999999999999e+27,1.3294000000000004e+29,1.2837999999999991e+29,3.6900000000000014e+27,8.700000000000002e+26,2.4871245505938524e+28,0.0
29572.916666666668,4.006850565499008,6.86e+27,3.3454443348343086e+31,1.3801000000000012e+29,1.267800000000001e+29,0.0,4.42e+27,6.80999999999999e+27,1.3792999999999997e+29,1.3270999999999994e+29,4.3400000000000027e+27,8.800000000000009e+26,2.5030922725694004e+28,0.0
29576.694444444445,5.004794939285603,6.8e+27,3.3482566305049498e+31,1.3760000000000007e+29,1.2622000000000006e+29,0.0,4.6000000000000023e+27,6.779999999999991e+27,1.3765999999999992e+29,1.3298999999999993e+29,3.7900000000000016e+27,8.800000000000009e+26,2.4817388748696293e+28,0.0
29580.472222222223,6.002221622954494,7.15e+27,3.350870240860091e+31,1.375900000000001e+29,1.2593000000000019e+29,0.0,4.879999999999999e+27,6.779999999999991e+27,1.3723999999999993e+29,1.3231999999999999e+29,3.870000000000001e+27,1.0500000000000004e+27,2.47791299120634e+28,0.0
29584.277777777777,7.006355805322528,6.97e+27,3.3535154278741024e+31,1.3945000000000015e+29,1.2833000000000017e+29,0.0,4.310000000000001e+27,6.80999999999999e+27,1.3962999999999995e+29,1.3467999999999996e+29,4.000000000000001e+27,9.500000000000007e+26,2.4914953557053713e+28,0.0
29588.055555555555,8.002435972621242,7.59e+27,3.3562674259086668e+31,1.4101000000000014e+29,1.2965000000000014e+29,0.0,4.610000000000002e+27,6.74999999999999e+27,1.4038999999999993e+29,1.3550999999999993e+29,4.040000000000002e+27,8.400000000000004e+26,2.4679726486300197e+28,0.0
29591.86111111111,9.005008106069909,6.98e+27,3.3588750470129822e+31,1.4080000000000018e+29,1.2925000000000021e+29,0.0,4.74e+27,6.80999999999999e+27,1.4141e+29,1.3610999999999993e+29,4.190000000000003e+27,1.1100000000000011e+27,2.479983468077559e+28,0.0
29595.666666666668,10.006642251123594,7.230000000000001e+27,3.361408942210523e+31,1.415200000000001e+29,1.2995000000000022e+29,0.0,4.770000000000003e+27,6.79999999999999e+27,1.4127e+29,1.3621999999999995e+29,3.9800000000000007e+27,1.0699999999999999e+27,2.4730849120901242e+28,0.0
29599.472222222223,11.007237818787871,7.56e+27,3.3639984320411895e+31,1.4323000000000009e+29,1.3167000000000019e+29,0.0,4.7300000000000027e+27,6.829999999999989e+27,1.4289999999999992e+29,1.3782999999999992e+29,4.16e+27,9.100000000000005e+26,2.465447699856506e+28,0.0
29603.277777777777,12.006691724029224,7.3e+27,3.366509798365677e+31,1.4308000000000016e+29,1.315600000000001e+29,0.0,4.74e+27,6.77999999999999e+27,1.433399999999999e+29,1.3809000000000004e+29,4.220000000000003e+27,1.0300000000000005e+27,2.457099883898094e+28,0.0
29607.083333333332,13.004907008396003,7.240000000000001e+27,3.36905651519061e+31,1.4434000000000007e+29,1.3289000000000017e+29,0.0,4.730000000000001e+27,6.71999999999999e+27,1.443999999999999e+29,1.3917999999999999e+29,4.1100000000000043e+27,1.1100000000000002e+27,2.448027060626874e+28,0.0
29610.88888888889,14.001781400720574,7.069999999999999e+27,3.371574425194682e+31,1.452000000000002e+29,1.3374000000000021e+29,0.0,4.710000000000001e+27,6.74999999999999e+27,1.4537e+29,1.3993999999999994e+29,4.2099999999999996e+27,1.2200000000000009e+27,2.4382512039513673e+28,0.0
29614.722222222223,15.00448100761787,7.46e+27,3.3740586336234144e+31,1.4763000000000017e+29,1.3591000000000019e+29,0.0,4.88e+27,6.83999999999999e+27,1.4723999999999998e+29,1.411799999999999e+29,4.5900000000000004e+27,1.4700000000000005e+27,2.4454826412914868e+28,0.0
29618.555555555555,16.00562305434778,7.78e+27,3.376701259206711e+31,1.4981000000000013e+29,1.3770000000000022e+29,0.0,5.370000000000001e+27,6.73999999999999e+27,1.4948999999999991e+29,1.4386999999999995e+29,4.1500000000000025e+27,1.4700000000000003e+27,2.4341933588153768e+28,0.0
29622.38888888889,17.005112599375934,7.61e+27,3.379347438987749e+31,1.5073000000000017e+29,1.3898000000000018e+29,0.0,5.000000000000003e+27,6.74999999999999e+27,1.5089999999999992e+29,1.4467999999999995e+29,4.720000000000002e+27,1.5000000000000002e+27,2.422230700220615e+28,0.0
29626.222222222223,18.00285225893549,7.37e+27,3.3818099400375653e+31,1.4952000000000013e+29,1.378000000000001e+29,0.0,4.940000000000004e+27,6.77999999999999e+27,1.497599999999999e+29,1.4371999999999998e+29,4.390000000000002e+27,1.6500000000000002e+27,2.4096099629423675e+28,0.0
29630.083333333332,19.005959042609902,6.69e+27,3.384512334978923e+31,1.5302000000000013e+29,1.4090000000000012e+29,0.0,5.250000000000002e+27,6.869999999999989e+27,1.5369999999999986e+29,1.4753999999999994e+29,4.2500000000000016e+27,1.9099999999999987e+27,2.413664169920789e+28,0.0
29633.944444444445,20.007098782366484,7.489999999999999e+27,3.386714723103431e+31,1.5058000000000009e+29,1.3884000000000014e+29,0.0,4.920000000000001e+27,6.819999999999988e+27,1.497799999999999e+29,1.4357e+29,4.490000000000001e+27,1.7199999999999994e+27,2.3995861130547145e+28,0.0
29637.805555555555,21.006181921215102,7.89e+27,3.3893550502028204e+31,1.5556000000000013e+29,1.4364000000000024e+29,0.0,5.120000000000002e+27,6.79999999999999e+27,1.5515999999999988e+29,1.4876999999999992e+29,4.4400000000000007e+27,1.9499999999999994e+27,2.384896549729674e+28,0.0
29641.666666666668,22.00311353141751,7.64e+27,3.3917059250797616e+31,1.5336000000000017e+29,1.4128000000000012e+29,0.0,5.280000000000001e+27,6.79999999999999e+27,1.5360999999999991e+29,1.466599999999999e+29,4.640000000000003e+27,2.3099999999999978e+27,2.3696020732180266e+28,0.0
29645.555555555555,23.004953424037012,7.52e+27,3.394308487058163e+31,1.5727000000000015e+29,1.4511000000000016e+29,0.0,5.300000000000004e+27,6.859999999999989e+27,1.573899999999999e+29,1.5069999999999988e+29,4.330000000000003e+27,2.359999999999998e+27,2.370610975447727e+28,0.0
29649.444444444445,24.00443394508602,7.65e+27,3.3963892369859e+31,1.5295000000000013e+29,1.4113000000000016e+29,0.0,5.090000000000004e+27,6.72999999999999e+27,1.5281999999999984e+29,1.4624999999999994e+29,4.2300000000000034e+27,2.339999999999998e+27,2.3539512158978996e+28,0.0
29653.333333333332,25.001460617982048,8.02e+27,3.398635174710364e+31,1.558800000000003e+29,1.4397000000000009e+29,0.0,5.160000000000003e+27,6.74999999999999e+27,1.5550999999999987e+29,1.4865999999999997e+29,4.3800000000000025e+27,2.469999999999998e+27,2.3367496727600288e+28,0.0
29657.25,26.003048653217775,7.950000000000001e+27,3.4009787435030166e+31,1.5762000000000019e+29,1.454400000000002e+29,0.0,5.430000000000003e+27,6.74999999999999e+27,1.5768999999999986e+29,1.5079999999999992e+29,4.330000000000004e+27,2.5599999999999986e+27,2.335532618013715e+28,0.0
