Time_hours,TAA,Gen_Total,Gen_PSD,Gen_TD,Gen_SWS,Gen_MMV,Loss_Total,Loss_Stuck,Loss_Ionized,Loss_Escaped,Supply_Internal,Trans_Inward
0.08333333333333333,0.0063963322958784374,1.0242000000000318e+28,2.199999999999952e+27,7.934000000000367e+27,5.8000000000000015e+25,5.000000000000004e+25,4.338000000000201e+27,4.1970000000002014e+27,1.4099999999999963e+26,0.0,2.5449610609151658e+26,0.0
3.861111111111111,1.0054067296525773,1.2673000000000552e+28,1.89699999999997e+27,1.0680000000000583e+28,4.6e+25,5.000000000000004e+25,1.2792999999998112e+28,1.2392999999998111e+28,3.9300000000000194e+26,6.999999999999998e+24,2.544700684220594e+26,0.0
7.638888888888889,2.0043122961221798,1.195500000000051e+28,1.7859999999999763e+27,1.0073000000000534e+28,4.6e+25,5.000000000000004e+25,1.1927999999998977e+28,1.1545999999998976e+28,3.7400000000000175e+26,7.999999999999998e+24,2.543945660500727e+26,0.0
11.416666666666666,3.003011034237147,1.1151000000000457e+28,1.7339999999999793e+27,9.329000000000477e+27,3.7999999999999983e+25,5.000000000000004e+25,1.1023999999999871e+28,1.067099999999987e+28,3.4500000000000145e+26,7.999999999999998e+24,2.5427121185997536e+26,0.0
15.194444444444445,4.001397695617811,1.054300000000042e+28,1.6399999999999848e+27,8.812000000000436e+27,4.099999999999999e+25,5.000000000000004e+25,1.0646000000000295e+28,1.0256000000000292e+28,3.780000000000018e+26,1.1999999999999996e+25,2.5409566683657608e+26,0.0
19.0,5.006707809993202,9.67400000000037e+27,1.5079999999999925e+27,8.075000000000378e+27,4.1e+25,5.000000000000004e+25,9.903000000000626e+27,9.575000000000626e+27,3.200000000000012e+26,7.999999999999998e+24,2.5386961707267193e+26,0.0
22.77777777777778,6.00415924475783,9.189000000000331e+27,1.5089999999999926e+27,7.59200000000034e+27,3.799999999999999e+25,5.000000000000004e+25,9.328000000000581e+27,8.99900000000058e+27,3.220000000000012e+26,6.999999999999998e+24,2.535965930023826e+26,0.0
26.555555555555557,7.000991690631906,8.760000000000305e+27,1.452999999999996e+27,7.22000000000031e+27,3.699999999999999e+25,5.000000000000004e+25,8.850000000000548e+27,8.580000000000547e+27,2.6000000000000062e+26,9.999999999999997e+24,2.532762573332259e+26,0.0
30.36111111111111,8.004424350988131,8.339000000000273e+27,1.4409999999999966e+27,6.804000000000277e+27,4.399999999999999e+25,5.000000000000004e+25,8.400000000000514e+27,8.151000000000513e+27,2.4600000000000048e+26,3e+24,2.5290261536119383e+26,0.0
34.166666666666664,9.007020526269116,7.985000000000256e+27,1.38e+27,6.527000000000256e+27,2.8999999999999986e+25,4.9000000000000035e+25,7.93400000000048e+27,7.718000000000479e+27,2.1200000000000013e+26,4e+24,2.5247955595329083e+26,0.0
37.94444444444444,10.001372027937805,7.62500000000023e+27,1.3520000000000017e+27,6.192000000000229e+27,3.099999999999999e+25,5.000000000000004e+25,7.60200000000045e+27,7.355000000000451e+27,2.390000000000004e+26,7.999999999999998e+24,2.5201200928464026e+26,0.0
41.75,11.001998503818072,7.465000000000216e+27,1.3540000000000016e+27,6.024000000000216e+27,3.699999999999999e+25,5.000000000000004e+25,7.419000000000438e+27,7.195000000000438e+27,2.2300000000000024e+26,1e+24,2.5149333446640126e+26,0.0
