TAA_Bin,Gen_Total,Gen_PSD,Gen_TD,Gen_SWS,Gen_MMV,Gen_PSD_Dawn,Gen_PSD_Dusk,Gen_TD_Dawn,Gen_TD_Dusk,Gen_SWS_Dawn,Gen_SWS_Dusk,Gen_MMV_Dawn,Gen_MMV_Dusk,Pct_PSD,Pct_TD,Pct_SWS,Pct_MMV,Loss_Total,Loss_Stuck,Loss_Ionized,Loss_Escaped,Supply_Internal,Trans_Inward,Pct_Stuck,Pct_Ionized,Pct_Escaped
281,8.5240e+29,4.2372e+29,4.1549e+29,6.2940e+27,6.8990e+27,3.4423e+29,7.9493e+28,2.6984e+29,1.4565e+29,3.9620e+27,2.3320e+27,3.4220e+27,3.4770e+27,49.7,48.7,0.7,0.8,8.5256e+29,8.2902e+29,1.3118e+28,1.0422e+28,2.6387e+28,0.0000e+00,97.2,1.5,1.2
282,8.4214e+29,4.1706e+29,4.1231e+29,5.8930e+27,6.8710e+27,3.3904e+29,7.8026e+28,2.6672e+29,1.4559e+29,3.7250e+27,2.1680e+27,3.5100e+27,3.3610e+27,49.5,49.0,0.7,0.8,8.4213e+29,8.1887e+29,1.3004e+28,1.0257e+28,2.6449e+28,0.0000e+00,97.2,1.5,1.2
283,8.3339e+29,4.1139e+29,4.0946e+29,5.6740e+27,6.8720e+27,3.3413e+29,7.7260e+28,2.6463e+29,1.4483e+29,3.4650e+27,2.2090e+27,3.4190e+27,3.4530e+27,49.4,49.1,0.7,0.8,8.3350e+29,8.1043e+29,1.2966e+28,1.0102e+28,2.6652e+28,0.0000e+00,97.2,1.6,1.2
284,8.2712e+29,4.0653e+29,4.0817e+29,5.5520e+27,6.8750e+27,3.3062e+29,7.5904e+28,2.6429e+29,1.4388e+29,3.4950e+27,2.0570e+27,3.4800e+27,3.3950e+27,49.1,49.3,0.7,0.8,8.2700e+29,8.0391e+29,1.2916e+28,1.0167e+28,2.6854e+28,0.0000e+00,97.2,1.6,1.2
285,8.2093e+29,4.0160e+29,4.0708e+29,5.3660e+27,6.8840e+27,3.2640e+29,7.5197e+28,2.6245e+29,1.4463e+29,3.2660e+27,2.1000e+27,3.4460e+27,3.4380e+27,48.9,49.6,0.7,0.8,8.2130e+29,7.9838e+29,1.2802e+28,1.0118e+28,2.7054e+28,0.0000e+00,97.2,1.6,1.2
286,8.1280e+29,3.9666e+29,4.0408e+29,5.1620e+27,6.8950e+27,3.2274e+29,7.3927e+28,2.6035e+29,1.4373e+29,3.1230e+27,2.0390e+27,3.5500e+27,3.3450e+27,48.8,49.7,0.6,0.8,8.1263e+29,7.8980e+29,1.2871e+28,9.9570e+27,2.7251e+28,0.0000e+00,97.2,1.6,1.2
287,8.0346e+29,3.8936e+29,4.0211e+29,5.1260e+27,6.8590e+27,3.1621e+29,7.3149e+28,2.5761e+29,1.4450e+29,3.0840e+27,2.0420e+27,3.4490e+27,3.4100e+27,48.5,50.0,0.6,0.9,8.0368e+29,7.8110e+29,1.2666e+28,9.9110e+27,2.7289e+28,0.0000e+00,97.2,1.6,1.2
288,7.9927e+29,3.8603e+29,4.0135e+29,4.9880e+27,6.9000e+27,3.1338e+29,7.2655e+28,2.5604e+29,1.4531e+29,3.0220e+27,1.9660e+27,3.3900e+27,3.5100e+27,48.3,50.2,0.6,0.9,7.9930e+29,7.7662e+29,1.2934e+28,9.7440e+27,2.7636e+28,0.0000e+00,97.2,1.6,1.2
289,7.8617e+29,3.7915e+29,3.9544e+29,4.7100e+27,6.8640e+27,3.0745e+29,7.1701e+28,2.5195e+29,1.4349e+29,2.8120e+27,1.8980e+27,3.4000e+27,3.4640e+27,48.2,50.3,0.6,0.9,7.8598e+29,7.6361e+29,1.2669e+28,9.7060e+27,2.7664e+28,0.0000e+00,97.2,1.6,1.2
290,7.7833e+29,3.7307e+29,3.9381e+29,4.5900e+27,6.8620e+27,3.0260e+29,7.0470e+28,2.5025e+29,1.4356e+29,2.7200e+27,1.8700e+27,3.4430e+27,3.4190e+27,47.9,50.6,0.6,0.9,7.7900e+29,7.5669e+29,1.2639e+28,9.6630e+27,2.7846e+28,0.0000e+00,97.1,1.6,1.2
291,7.7269e+29,3.6768e+29,3.9359e+29,4.5600e+27,6.8590e+27,2.9825e+29,6.9431e+28,2.4937e+29,1.4422e+29,2.7570e+27,1.8030e+27,3.4610e+27,3.3980e+27,47.6,50.9,0.6,0.9,7.7250e+29,7.5069e+29,1.2458e+28,9.3450e+27,2.8025e+28,0.0000e+00,97.2,1.6,1.2
292,7.6227e+29,3.6247e+29,3.8853e+29,4.4000e+27,6.8590e+27,2.9372e+29,6.8752e+28,2.4508e+29,1.4345e+29,2.4890e+27,1.9110e+27,3.4040e+27,3.4550e+27,47.6,51.0,0.6,0.9,7.6227e+29,7.4053e+29,1.2429e+28,9.3120e+27,2.8201e+28,0.0000e+00,97.1,1.6,1.2
293,7.5602e+29,3.5768e+29,3.8727e+29,4.2250e+27,6.8530e+27,2.8937e+29,6.8309e+28,2.4317e+29,1.4409e+29,2.4380e+27,1.7870e+27,3.4520e+27,3.4010e+27,47.3,51.2,0.6,0.9,7.5617e+29,7.3422e+29,1.2630e+28,9.3210e+27,2.8372e+28,0.0000e+00,97.1,1.7,1.2
294,7.4911e+29,3.5137e+29,3.8654e+29,4.3420e+27,6.8530e+27,2.8409e+29,6.7279e+28,2.4284e+29,1.4371e+29,2.5320e+27,1.8100e+27,3.4130e+27,3.4400e+27,46.9,51.6,0.6,0.9,7.4903e+29,7.2754e+29,1.2403e+28,9.0880e+27,2.8540e+28,0.0000e+00,97.1,1.7,1.2
295,7.4231e+29,3.4591e+29,3.8549e+29,4.0520e+27,6.8550e+27,2.7971e+29,6.6199e+28,2.4207e+29,1.4342e+29,2.2850e+27,1.7670e+27,3.5030e+27,3.3520e+27,46.6,51.9,0.5,0.9,7.4253e+29,7.2101e+29,1.2396e+28,9.1270e+27,2.8704e+28,0.0000e+00,97.1,1.7,1.2
296,7.3686e+29,3.4093e+29,3.8481e+29,4.2640e+27,6.8500e+27,2.7285e+29,6.8089e+28,2.2933e+29,1.5548e+29,2.6270e+27,1.6370e+27,3.4370e+27,3.4130e+27,46.3,52.2,0.6,0.9,7.3696e+29,7.1558e+29,1.2450e+28,8.9320e+27,2.8864e+28,0.0000e+00,97.1,1.7,1.2
297,7.3115e+29,3.3718e+29,3.8286e+29,4.2680e+27,6.8420e+27,2.6875e+29,6.8433e+28,2.2457e+29,1.5829e+29,2.6600e+27,1.6080e+27,3.4460e+27,3.3960e+27,46.1,52.4,0.6,0.9,7.3092e+29,7.0963e+29,1.2425e+28,8.8620e+27,2.9019e+28,0.0000e+00,97.1,1.7,1.2
298,7.3238e+29,3.3478e+29,3.8641e+29,4.3060e+27,6.8800e+27,2.6682e+29,6.7957e+28,2.2561e+29,1.6080e+29,2.7020e+27,1.6040e+27,3.3430e+27,3.5370e+27,45.7,52.8,0.6,0.9,7.3231e+29,7.1103e+29,1.2469e+28,8.8120e+27,2.9349e+28,0.0000e+00,97.1,1.7,1.2
299,7.1804e+29,3.2795e+29,3.7912e+29,4.1320e+27,6.8430e+27,2.6144e+29,6.6506e+28,2.2111e+29,1.5801e+29,2.5470e+27,1.5850e+27,3.4620e+27,3.3810e+27,45.7,52.8,0.6,1.0,7.1842e+29,6.9721e+29,1.2341e+28,8.8600e+27,2.9318e+28,0.0000e+00,97.0,1.7,1.2
300,7.1658e+29,3.2450e+29,3.8118e+29,4.0580e+27,6.8380e+27,2.5787e+29,6.6633e+28,2.2151e+29,1.5967e+29,2.5170e+27,1.5410e+27,3.4700e+27,3.3680e+27,45.3,53.2,0.6,1.0,7.1640e+29,6.9533e+29,1.2434e+28,8.6350e+27,2.9459e+28,0.0000e+00,97.1,1.7,1.2
301,7.1192e+29,3.2027e+29,3.8103e+29,3.8010e+27,6.8180e+27,2.5433e+29,6.5936e+28,2.2097e+29,1.6006e+29,2.3120e+27,1.4890e+27,3.4080e+27,3.4100e+27,45.0,53.5,0.5,1.0,7.1181e+29,6.9109e+29,1.2337e+28,8.3810e+27,2.9594e+28,0.0000e+00,97.1,1.7,1.2
302,7.1335e+29,3.1873e+29,3.8399e+29,3.7630e+27,6.8690e+27,2.5291e+29,6.5826e+28,2.2176e+29,1.6222e+29,2.2100e+27,1.5530e+27,3.4050e+27,3.4640e+27,44.7,53.8,0.5,1.0,7.1336e+29,6.9253e+29,1.2417e+28,8.4110e+27,2.9912e+28,0.0000e+00,97.1,1.7,1.2
303,7.0555e+29,3.1288e+29,3.8212e+29,3.7380e+27,6.8130e+27,2.4757e+29,6.5309e+28,2.2086e+29,1.6125e+29,2.2040e+27,1.5340e+27,3.4290e+27,3.3840e+27,44.3,54.2,0.5,1.0,7.0553e+29,6.8497e+29,1.2282e+28,8.2770e+27,2.9852e+28,0.0000e+00,97.1,1.7,1.2
304,7.0543e+29,3.1028e+29,3.8462e+29,3.6900e+27,6.8440e+27,2.4543e+29,6.4849e+28,2.2162e+29,1.6300e+29,2.2100e+27,1.4800e+27,3.4030e+27,3.4410e+27,44.0,54.5,0.5,1.0,7.0553e+29,6.8499e+29,1.2417e+28,8.1230e+27,3.0162e+28,0.0000e+00,97.1,1.8,1.2
305,6.9803e+29,3.0659e+29,3.8100e+29,3.5920e+27,6.8440e+27,2.4205e+29,6.4540e+28,2.1954e+29,1.6146e+29,2.0810e+27,1.5110e+27,3.4810e+27,3.3630e+27,43.9,54.6,0.5,1.0,6.9803e+29,6.7798e+29,1.2115e+28,7.9370e+27,3.0279e+28,0.0000e+00,97.1,1.7,1.1
306,6.9213e+29,3.0280e+29,3.7902e+29,3.4760e+27,6.8300e+27,2.3853e+29,6.4270e+28,2.1753e+29,1.6149e+29,2.1020e+27,1.3740e+27,3.4360e+27,3.3940e+27,43.7,54.8,0.5,1.0,6.9232e+29,6.7246e+29,1.2144e+28,7.7160e+27,3.0390e+28,0.0000e+00,97.1,1.8,1.1
307,6.8852e+29,2.9896e+29,3.7934e+29,3.3940e+27,6.8230e+27,2.3527e+29,6.3686e+28,2.1808e+29,1.6126e+29,1.9810e+27,1.4130e+27,3.4000e+27,3.4230e+27,43.4,55.1,0.5,1.0,6.8834e+29,6.6869e+29,1.2244e+28,7.4060e+27,3.0496e+28,0.0000e+00,97.1,1.8,1.1
308,6.9009e+29,2.9647e+29,3.8335e+29,3.4180e+27,6.8530e+27,2.3300e+29,6.3478e+28,2.1855e+29,1.6479e+29,1.9990e+27,1.4190e+27,3.4370e+27,3.4160e+27,43.0,55.6,0.5,1.0,6.9027e+29,6.7068e+29,1.2364e+28,7.2250e+27,3.0793e+28,0.0000e+00,97.2,1.8,1.0
309,6.8660e+29,2.9323e+29,3.8307e+29,3.4620e+27,6.8360e+27,2.2976e+29,6.3466e+28,2.1817e+29,1.6490e+29,1.9990e+27,1.4630e+27,3.5200e+27,3.3160e+27,42.7,55.8,0.5,1.0,6.8648e+29,6.6708e+29,1.2393e+28,7.0040e+27,3.0889e+28,0.0000e+00,97.2,1.8,1.0
310,6.8059e+29,2.8832e+29,3.8211e+29,3.3260e+27,6.8280e+27,2.2587e+29,6.2445e+28,2.1636e+29,1.6576e+29,1.9020e+27,1.4240e+27,3.4030e+27,3.4250e+27,42.4,56.1,0.5,1.0,6.8072e+29,6.6147e+29,1.2418e+28,6.8300e+27,3.0979e+28,0.0000e+00,97.2,1.8,1.0
311,6.7423e+29,2.8493e+29,3.7922e+29,3.2570e+27,6.8180e+27,2.2232e+29,6.2611e+28,2.1382e+29,1.6540e+29,1.8880e+27,1.3690e+27,3.4120e+27,3.4060e+27,42.3,56.2,0.5,1.0,6.7444e+29,6.5573e+29,1.2408e+28,6.3040e+27,3.1062e+28,0.0000e+00,97.2,1.8,0.9
312,6.6888e+29,2.8107e+29,3.7780e+29,3.2040e+27,6.7990e+27,2.1897e+29,6.2104e+28,2.1227e+29,1.6553e+29,1.8250e+27,1.3790e+27,3.3550e+27,3.4440e+27,42.0,56.5,0.5,1.0,6.6866e+29,6.5016e+29,1.2299e+28,6.1980e+27,3.1138e+28,0.0000e+00,97.2,1.8,0.9
313,6.7253e+29,2.8015e+29,3.8237e+29,3.1820e+27,6.8300e+27,2.1734e+29,6.2812e+28,2.1370e+29,1.6866e+29,1.8390e+27,1.3430e+27,3.4560e+27,3.3740e+27,41.7,56.9,0.5,1.0,6.7282e+29,6.5454e+29,1.2310e+28,5.9680e+27,3.1415e+28,0.0000e+00,97.3,1.8,0.9
314,6.6674e+29,2.7605e+29,3.8077e+29,3.1140e+27,6.8090e+27,2.1409e+29,6.1965e+28,2.1254e+29,1.6822e+29,1.7610e+27,1.3530e+27,3.4490e+27,3.3600e+27,41.4,57.1,0.5,1.0,6.6672e+29,6.4866e+29,1.2725e+28,5.3420e+27,3.1480e+28,0.0000e+00,97.3,1.9,0.8
315,6.6662e+29,2.7436e+29,3.8236e+29,3.0440e+27,6.8520e+27,2.1198e+29,6.2377e+28,2.1392e+29,1.6844e+29,1.7210e+27,1.3230e+27,3.4190e+27,3.4330e+27,41.2,57.4,0.5,1.0,6.6638e+29,6.4855e+29,1.2557e+28,5.2780e+27,3.1749e+28,0.0000e+00,97.3,1.9,0.8
316,6.6069e+29,2.6946e+29,3.8136e+29,3.0380e+27,6.8310e+27,2.0819e+29,6.1272e+28,2.1268e+29,1.6869e+29,1.7290e+27,1.3090e+27,3.3500e+27,3.4810e+27,40.8,57.7,0.5,1.0,6.6069e+29,6.4306e+29,1.2638e+28,4.9880e+27,3.1804e+28,0.0000e+00,97.3,1.9,0.8
317,6.5755e+29,2.6630e+29,3.8139e+29,3.0460e+27,6.8040e+27,2.0465e+29,6.1652e+28,2.1248e+29,1.6892e+29,1.6770e+27,1.3690e+27,3.3500e+27,3.4540e+27,40.5,58.0,0.5,1.0,6.5758e+29,6.4037e+29,1.2603e+28,4.6110e+27,3.1851e+28,0.0000e+00,97.4,1.9,0.7
318,6.5796e+29,2.6404e+29,3.8391e+29,3.1700e+27,6.8380e+27,2.0291e+29,6.1126e+28,2.1203e+29,1.7188e+29,1.7950e+27,1.3750e+27,3.3660e+27,3.4720e+27,40.1,58.3,0.5,1.0,6.5808e+29,6.4094e+29,1.2857e+28,4.2900e+27,3.2106e+28,0.0000e+00,97.4,2.0,0.7
319,6.4830e+29,2.5857e+29,3.8011e+29,2.8610e+27,6.7610e+27,1.9793e+29,6.0640e+28,2.1035e+29,1.6976e+29,1.6220e+27,1.2390e+27,3.4240e+27,3.3370e+27,39.9,58.6,0.4,1.0,6.4854e+29,6.3208e+29,1.2623e+28,3.8320e+27,3.1923e+28,0.0000e+00,97.5,1.9,0.6
320,6.5563e+29,2.5938e+29,3.8648e+29,2.9270e+27,6.8410e+27,1.9773e+29,6.1652e+28,2.1350e+29,1.7298e+29,1.5530e+27,1.3740e+27,3.3950e+27,3.4460e+27,39.6,58.9,0.4,1.0,6.5553e+29,6.3917e+29,1.2797e+28,3.5620e+27,3.2386e+28,0.0000e+00,97.5,2.0,0.5
321,6.5221e+29,2.5579e+29,3.8670e+29,2.8920e+27,6.8250e+27,1.9463e+29,6.1160e+28,2.1276e+29,1.7394e+29,1.5580e+27,1.3340e+27,3.4140e+27,3.4110e+27,39.2,59.3,0.4,1.0,6.5222e+29,6.3573e+29,1.3239e+28,3.2530e+27,3.2408e+28,0.0000e+00,97.5,2.0,0.5
322,6.4907e+29,2.5244e+29,3.8710e+29,2.7230e+27,6.8040e+27,1.9097e+29,6.1469e+28,2.1213e+29,1.7497e+29,1.4930e+27,1.2300e+27,3.4820e+27,3.3220e+27,38.9,59.6,0.4,1.0,6.4934e+29,6.3350e+29,1.2865e+28,2.9670e+27,3.2423e+28,0.0000e+00,97.6,2.0,0.5
323,6.5001e+29,2.5039e+29,3.8986e+29,2.9410e+27,6.8220e+27,1.8905e+29,6.1336e+28,2.1303e+29,1.7683e+29,1.5940e+27,1.3470e+27,3.3640e+27,3.4580e+27,38.5,60.0,0.5,1.0,6.4947e+29,6.3379e+29,1.2996e+28,2.6830e+27,3.2653e+28,0.0000e+00,97.6,2.0,0.4
324,6.4988e+29,2.4814e+29,3.9210e+29,2.8470e+27,6.7950e+27,1.8683e+29,6.1316e+28,2.1380e+29,1.7830e+29,1.5780e+27,1.2690e+27,3.3600e+27,3.4350e+27,38.2,60.3,0.4,1.0,6.4985e+29,6.3416e+29,1.3086e+28,2.6100e+27,3.2654e+28,0.0000e+00,97.6,2.0,0.4
325,6.5230e+29,2.4665e+29,3.9597e+29,2.8500e+27,6.8220e+27,1.8493e+29,6.1720e+28,2.1655e+29,1.7942e+29,1.5400e+27,1.3100e+27,3.4780e+27,3.3440e+27,37.8,60.7,0.4,1.0,6.5229e+29,6.3660e+29,1.3368e+28,2.3220e+27,3.2875e+28,0.0000e+00,97.6,2.0,0.4
326,6.5033e+29,2.4340e+29,3.9732e+29,2.8090e+27,6.7930e+27,1.8189e+29,6.1514e+28,2.1737e+29,1.7995e+29,1.5160e+27,1.2930e+27,3.4310e+27,3.3620e+27,37.4,61.1,0.4,1.0,6.5015e+29,6.3480e+29,1.3364e+28,1.9830e+27,3.2863e+28,0.0000e+00,97.6,2.1,0.3
327,6.4797e+29,2.4089e+29,3.9749e+29,2.8030e+27,6.7800e+27,1.7930e+29,6.1584e+28,2.1737e+29,1.8013e+29,1.5000e+27,1.3030e+27,3.3770e+27,3.4030e+27,37.2,61.3,0.4,1.0,6.4755e+29,6.3205e+29,1.3561e+28,1.9370e+27,3.2842e+28,0.0000e+00,97.6,2.1,0.3
328,6.5873e+29,2.4219e+29,4.0686e+29,2.8290e+27,6.8510e+27,1.7982e+29,6.2364e+28,2.2303e+29,1.8383e+29,1.5450e+27,1.2840e+27,3.4840e+27,3.3670e+27,36.8,61.8,0.4,1.0,6.5841e+29,6.4257e+29,1.4059e+28,1.7800e+27,3.3276e+28,0.0000e+00,97.6,2.1,0.3
329,6.5437e+29,2.3758e+29,4.0713e+29,2.8980e+27,6.7630e+27,1.7551e+29,6.2073e+28,2.2127e+29,1.8586e+29,1.5650e+27,1.3330e+27,3.3690e+27,3.3940e+27,36.3,62.2,0.4,1.0,6.5432e+29,6.3848e+29,1.4228e+28,1.6150e+27,3.3011e+28,0.0000e+00,97.6,2.2,0.2
330,6.6483e+29,2.3821e+29,4.1694e+29,2.8520e+27,6.8330e+27,1.7559e+29,6.2619e+28,2.2683e+29,1.9011e+29,1.5280e+27,1.3240e+27,3.4780e+27,3.3550e+27,35.8,62.7,0.4,1.0,6.6414e+29,6.4800e+29,1.4651e+28,1.4860e+27,3.3436e+28,0.0000e+00,97.6,2.2,0.2
331,6.6397e+29,2.3656e+29,4.1783e+29,2.7760e+27,6.7990e+27,1.7365e+29,6.2909e+28,2.2538e+29,1.9245e+29,1.4940e+27,1.2820e+27,3.4490e+27,3.3500e+27,35.6,62.9,0.4,1.0,6.6391e+29,6.4766e+29,1.4928e+28,1.3160e+27,3.3390e+28,0.0000e+00,97.6,2.2,0.2
332,6.6619e+29,2.3381e+29,4.2282e+29,2.7950e+27,6.7710e+27,1.7137e+29,6.2439e+28,2.2833e+29,1.9449e+29,1.4870e+27,1.3080e+27,3.3790e+27,3.3920e+27,35.1,63.5,0.4,1.0,6.6544e+29,6.4905e+29,1.5132e+28,1.2600e+27,3.3335e+28,0.0000e+00,97.5,2.3,0.2
333,6.7317e+29,2.3369e+29,4.2989e+29,2.7970e+27,6.7930e+27,1.6966e+29,6.4025e+28,2.3338e+29,1.9651e+29,1.5030e+27,1.2940e+27,3.4480e+27,3.3450e+27,34.7,63.9,0.4,1.0,6.7280e+29,6.5624e+29,1.5403e+28,1.1550e+27,3.3509e+28,0.0000e+00,97.5,2.3,0.2
334,6.8229e+29,2.3326e+29,4.3934e+29,2.8880e+27,6.7970e+27,1.6925e+29,6.4013e+28,2.3721e+29,2.0213e+29,1.5470e+27,1.3410e+27,3.4130e+27,3.3840e+27,34.2,64.4,0.4,1.0,6.8169e+29,6.6467e+29,1.5984e+28,1.0430e+27,3.3679e+28,0.0000e+00,97.5,2.3,0.2
335,6.9207e+29,2.3355e+29,4.4875e+29,2.9450e+27,6.8300e+27,1.6865e+29,6.4896e+28,2.4230e+29,2.0646e+29,1.5680e+27,1.3770e+27,3.3600e+27,3.4700e+27,33.7,64.8,0.4,1.0,6.9138e+29,6.7398e+29,1.6321e+28,1.0760e+27,3.3843e+28,0.0000e+00,97.5,2.4,0.2
336,6.9721e+29,2.3208e+29,4.5538e+29,2.9500e+27,6.7920e+27,1.6645e+29,6.5627e+28,2.4324e+29,2.1214e+29,1.5830e+27,1.3670e+27,3.3470e+27,3.4450e+27,33.3,65.3,0.4,1.0,6.9662e+29,6.7888e+29,1.6819e+28,9.2100e+26,3.3760e+28,0.0000e+00,97.5,2.4,0.1
337,7.0316e+29,2.3015e+29,4.6331e+29,2.9320e+27,6.7630e+27,1.6450e+29,6.5643e+28,2.4865e+29,2.1467e+29,1.5580e+27,1.3740e+27,3.3850e+27,3.3780e+27,32.7,65.9,0.4,1.0,7.0251e+29,6.8457e+29,1.7092e+28,8.4900e+26,3.3669e+28,0.0000e+00,97.4,2.4,0.1
338,7.2016e+29,2.3222e+29,4.7818e+29,2.9410e+27,6.8220e+27,1.6536e+29,6.6865e+28,2.5655e+29,2.2163e+29,1.6110e+27,1.3300e+27,3.5000e+27,3.3220e+27,32.2,66.4,0.4,0.9,7.1951e+29,7.0072e+29,1.7954e+28,8.3700e+26,3.4057e+28,0.0000e+00,97.4,2.5,0.1
339,7.2623e+29,2.3108e+29,4.8544e+29,2.9340e+27,6.7840e+27,1.6365e+29,6.7423e+28,2.5927e+29,2.2617e+29,1.5910e+27,1.3430e+27,3.3990e+27,3.3850e+27,31.8,66.8,0.4,0.9,7.2553e+29,7.0652e+29,1.8181e+28,8.3200e+26,3.3952e+28,0.0000e+00,97.4,2.5,0.1
340,7.3681e+29,2.3098e+29,4.9603e+29,2.9960e+27,6.8050e+27,1.6283e+29,6.8152e+28,2.6454e+29,2.3149e+29,1.5570e+27,1.4390e+27,3.4430e+27,3.3620e+27,31.3,67.3,0.4,0.9,7.3594e+29,7.1618e+29,1.9000e+28,7.6100e+26,3.4085e+28,0.0000e+00,97.3,2.6,0.1
341,7.4351e+29,2.3017e+29,5.0345e+29,3.1270e+27,6.7640e+27,1.6145e+29,6.8721e+28,2.6949e+29,2.3396e+29,1.6980e+27,1.4290e+27,3.3470e+27,3.4170e+27,31.0,67.7,0.4,0.9,7.4272e+29,7.2281e+29,1.9167e+28,7.4700e+26,3.3965e+28,0.0000e+00,97.3,2.6,0.1
342,7.6003e+29,2.3205e+29,5.1800e+29,3.1660e+27,6.8210e+27,1.6196e+29,7.0083e+28,2.7726e+29,2.4074e+29,1.6420e+27,1.5240e+27,3.3920e+27,3.4290e+27,30.5,68.2,0.4,0.9,7.5907e+29,7.3825e+29,2.0088e+28,7.3100e+26,3.4332e+28,0.0000e+00,97.3,2.6,0.1
343,7.6897e+29,2.3089e+29,5.2815e+29,3.1440e+27,6.7920e+27,1.6053e+29,7.0358e+28,2.8393e+29,2.4423e+29,1.6700e+27,1.4740e+27,3.3300e+27,3.4620e+27,30.0,68.7,0.4,0.9,7.6866e+29,7.4721e+29,2.0738e+28,7.1200e+26,3.4198e+28,0.0000e+00,97.2,2.7,0.1
344,7.8076e+29,2.3085e+29,5.3991e+29,3.2000e+27,6.7980e+27,1.6008e+29,7.0768e+28,2.8911e+29,2.5080e+29,1.7130e+27,1.4870e+27,3.2900e+27,3.5080e+27,29.6,69.2,0.4,0.9,7.7929e+29,7.5741e+29,2.1256e+28,6.1800e+26,3.4306e+28,0.0000e+00,97.2,2.7,0.1
345,7.8784e+29,2.2981e+29,5.4811e+29,3.1640e+27,6.7580e+27,1.5889e+29,7.0923e+28,2.9370e+29,2.5440e+29,1.6700e+27,1.4940e+27,3.3440e+27,3.4140e+27,29.2,69.6,0.4,0.9,7.8732e+29,7.6509e+29,2.1519e+28,7.1100e+26,3.4157e+28,0.0000e+00,97.2,2.7,0.1
346,8.0652e+29,2.3256e+29,5.6379e+29,3.3510e+27,6.8190e+27,1.5972e+29,7.2836e+28,3.0088e+29,2.6291e+29,1.8010e+27,1.5500e+27,3.4480e+27,3.3710e+27,28.8,69.9,0.4,0.8,8.0570e+29,7.8270e+29,2.2313e+28,6.8900e+26,3.4500e+28,0.0000e+00,97.1,2.8,0.1
347,8.1243e+29,2.3003e+29,5.7236e+29,3.2790e+27,6.7700e+27,1.5791e+29,7.2114e+28,3.0518e+29,2.6718e+29,1.7630e+27,1.5160e+27,3.4470e+27,3.3230e+27,28.3,70.4,0.4,0.8,8.1198e+29,7.8866e+29,2.2632e+28,6.8700e+26,3.4338e+28,0.0000e+00,97.1,2.8,0.1
348,8.2585e+29,2.3119e+29,5.8450e+29,3.3650e+27,6.7870e+27,1.5803e+29,7.3162e+28,3.1252e+29,2.7198e+29,1.8220e+27,1.5430e+27,3.3980e+27,3.3890e+27,28.0,70.8,0.4,0.8,8.2486e+29,8.0111e+29,2.3162e+28,5.9000e+26,3.4418e+28,0.0000e+00,97.1,2.8,0.1
349,8.3696e+29,2.3132e+29,5.9542e+29,3.4200e+27,6.7930e+27,1.5735e+29,7.3975e+28,3.1864e+29,2.7678e+29,1.8020e+27,1.6180e+27,3.3470e+27,3.4460e+27,27.6,71.1,0.4,0.8,8.3598e+29,8.1180e+29,2.3539e+28,6.4000e+26,3.4493e+28,0.0000e+00,97.1,2.8,0.1
350,8.4628e+29,2.3134e+29,6.0471e+29,3.4320e+27,6.8040e+27,1.5666e+29,7.4680e+28,3.2128e+29,2.8343e+29,1.8440e+27,1.5880e+27,3.3980e+27,3.4060e+27,27.3,71.5,0.4,0.8,8.4607e+29,8.2144e+29,2.3955e+28,6.7100e+26,3.4560e+28,0.0000e+00,97.1,2.8,0.1
351,8.4876e+29,2.2955e+29,6.0903e+29,3.4170e+27,6.7530e+27,1.5466e+29,7.4898e+28,3.2400e+29,2.8504e+29,1.8370e+27,1.5800e+27,3.4270e+27,3.3260e+27,27.0,71.8,0.4,0.8,8.4843e+29,8.2346e+29,2.4345e+28,6.2100e+26,3.4369e+28,0.0000e+00,97.1,2.9,0.1
352,8.6392e+29,2.3197e+29,6.2158e+29,3.5410e+27,6.8230e+27,1.5594e+29,7.6029e+28,3.3040e+29,2.9118e+29,1.8690e+27,1.6720e+27,3.4560e+27,3.3670e+27,26.9,71.9,0.4,0.8,8.6310e+29,8.3765e+29,2.4813e+28,6.3400e+26,3.4675e+28,0.0000e+00,97.1,2.9,0.1
353,8.6655e+29,2.3048e+29,6.2579e+29,3.5200e+27,6.7580e+27,1.5447e+29,7.6016e+28,3.3297e+29,2.9282e+29,1.8690e+27,1.6510e+27,3.3920e+27,3.3660e+27,26.6,72.2,0.4,0.8,8.6606e+29,8.4024e+29,2.5184e+28,6.3900e+26,3.4470e+28,0.0000e+00,97.0,2.9,0.1
354,8.7372e+29,2.3004e+29,6.3332e+29,3.5980e+27,6.7660e+27,1.5328e+29,7.6757e+28,3.3663e+29,2.9669e+29,1.9590e+27,1.6390e+27,3.4430e+27,3.3230e+27,26.3,72.5,0.4,0.8,8.7316e+29,8.4706e+29,2.5438e+28,6.6400e+26,3.4510e+28,0.0000e+00,97.0,2.9,0.1
355,8.8592e+29,2.3180e+29,6.4374e+29,3.5610e+27,6.8180e+27,1.5413e+29,7.7669e+28,3.4109e+29,3.0265e+29,1.8830e+27,1.6780e+27,3.4010e+27,3.4170e+27,26.2,72.7,0.4,0.8,8.8593e+29,8.5942e+29,2.5844e+28,6.5700e+26,3.4798e+28,0.0000e+00,97.0,2.9,0.1
