# Wavelength Flux(MR)
5.89097364e+02 -2.65045212e+27
5.89100659e+02 -2.20124357e+27
5.89103954e+02 -7.66596067e+26
5.89107249e+02 3.93052862e+26
5.89110544e+02 8.19310475e+25
5.89113839e+02 -1.99082969e+27
5.89117135e+02 -7.38593483e+26
5.89120430e+02 8.91607608e+26
5.89123725e+02 -2.99399101e+27
5.89127020e+02 -1.68568145e+27
5.89130315e+02 3.57723918e+26
5.89133610e+02 8.77932028e+26
5.89136905e+02 9.38465274e+26
5.89140200e+02 3.03434316e+27
5.89143496e+02 2.92874814e+27
5.89146791e+02 1.36269528e+27
5.89150086e+02 2.25937962e+26
5.89153381e+02 -1.85328948e+26
5.89156676e+02 -3.13016454e+26
5.89159971e+02 2.49091573e+26
5.89163266e+02 4.04546627e+26
5.89166561e+02 -1.41120174e+27
5.89169856e+02 -6.50141379e+26
5.89173152e+02 -2.73027093e+27
5.89176447e+02 3.24328760e+26
5.89179742e+02 5.34366158e+25
5.89183037e+02 6.52862967e+26
5.89186332e+02 -3.19948254e+26
5.89189627e+02 -7.35512472e+26
5.89192922e+02 -2.24216578e+25
5.89196217e+02 -1.26042682e+27
5.89199513e+02 -2.92935447e+27
5.89202808e+02 -1.07170883e+27
5.89206103e+02 -3.36363618e+27
5.89209398e+02 -5.07187960e+27
5.89212693e+02 -5.75105431e+27
5.89215988e+02 -7.87439661e+27
5.89219283e+02 -5.98184012e+27
5.89222578e+02 -5.00292052e+27
5.89225873e+02 1.21192156e+27
5.89229169e+02 1.91480490e+28
5.89232464e+02 4.17052380e+28
5.89235759e+02 6.96034365e+28
5.89239054e+02 8.47258374e+28
5.89242349e+02 7.20133616e+28
5.89245644e+02 3.85776206e+28
5.89248939e+02 1.39485868e+28
5.89252234e+02 3.43313640e+27
5.89255530e+02 1.37530224e+27
5.89258825e+02 3.56154466e+26
5.89262120e+02 8.29439336e+26
5.89265415e+02 -9.13669358e+26
5.89268710e+02 -2.22247204e+26
5.89272005e+02 -1.03081008e+27
5.89275300e+02 -1.21797825e+27
5.89278595e+02 -2.78150253e+27
5.89281890e+02 -9.44789026e+26
5.89285186e+02 -2.02166192e+27
5.89288481e+02 4.95106800e+26
5.89291776e+02 5.43948446e+26
5.89295071e+02 9.67992870e+26
5.89298366e+02 1.74509374e+27
5.89301661e+02 -3.71479826e+26
5.89304956e+02 -1.37590680e+27
5.89308251e+02 5.53733288e+25
5.89311547e+02 -4.65782511e+25
5.89314842e+02 -2.05233573e+27
5.89318137e+02 1.51917404e+26
5.89321432e+02 2.28261098e+27
5.89324727e+02 -7.54985284e+26
5.89328022e+02 -2.31766792e+27
5.89331317e+02 -2.33846202e+27
5.89334612e+02 -7.50950957e+26
5.89337907e+02 -1.36755143e+25
