Wavelength(nm) Intensity
5.89097364e+02 9.70393445e+03
5.89100659e+02 9.67314285e+03
5.89103954e+02 9.51139092e+03
5.89107249e+02 9.49835879e+03
5.89110544e+02 9.25713394e+03
5.89113839e+02 8.62682712e+03
5.89117135e+02 8.83930713e+03
5.89120430e+02 8.59958035e+03
5.89123725e+02 7.91769424e+03
5.89127020e+02 7.70188106e+03
5.89130315e+02 8.14842498e+03
5.89133610e+02 8.39444057e+03
5.89136905e+02 8.99032214e+03
5.89140200e+02 8.65247213e+03
5.89143496e+02 8.78705371e+03
5.89146791e+02 8.49604458e+03
5.89150086e+02 7.89790137e+03
5.89153381e+02 7.88402009e+03
5.89156676e+02 8.01094355e+03
5.89159971e+02 7.68521844e+03
5.89163266e+02 7.30006124e+03
5.89166561e+02 7.20602376e+03
5.89169856e+02 6.62743135e+03
5.89173152e+02 6.29226449e+03
5.89176447e+02 6.84386453e+03
5.89179742e+02 6.41989336e+03
5.89183037e+02 6.13570820e+03
5.89186332e+02 5.92098376e+03
5.89189627e+02 5.34849895e+03
5.89192922e+02 4.97837248e+03
5.89196217e+02 5.05770038e+03
5.89199513e+02 4.19532398e+03
5.89202808e+02 3.57187907e+03
5.89206103e+02 3.19514866e+03
5.89209398e+02 2.50273445e+03
5.89212693e+02 2.07161393e+03
5.89215988e+02 1.38518695e+03
5.89219283e+02 1.01603913e+03
5.89222578e+02 1.29789955e+03
5.89225873e+02 3.86710872e+03
5.89229169e+02 6.94779784e+03
5.89232464e+02 1.37518358e+04
5.89235759e+02 2.12277575e+04
5.89239054e+02 2.47100292e+04
5.89242349e+02 2.21216234e+04
5.89245644e+02 1.50117681e+04
5.89248939e+02 8.99780549e+03
5.89252234e+02 6.68549485e+03
5.89255530e+02 6.50255536e+03
5.89258825e+02 6.80690456e+03
5.89262120e+02 7.02857366e+03
5.89265415e+02 7.13492906e+03
5.89268710e+02 7.19697615e+03
5.89272005e+02 6.95394090e+03
5.89275300e+02 7.15143082e+03
5.89278595e+02 7.38936747e+03
5.89281890e+02 7.65714184e+03
5.89285186e+02 8.07775555e+03
5.89288481e+02 8.29126511e+03
5.89291776e+02 8.85541796e+03
5.89295071e+02 8.73280939e+03
5.89298366e+02 8.80099610e+03
5.89301661e+02 8.68591995e+03
5.89304956e+02 8.39123668e+03
5.89308251e+02 8.39005603e+03
5.89311547e+02 8.57487314e+03
5.89314842e+02 8.48796496e+03
5.89318137e+02 8.53776736e+03
5.89321432e+02 7.75856228e+03
5.89324727e+02 7.68402672e+03
5.89328022e+02 7.19705215e+03
5.89331317e+02 7.52288127e+03
5.89334612e+02 8.13190764e+03
5.89337907e+02 8.53039971e+03
5.89341203e+02 8.59889744e+03
