Wavelength(nm) Intensity
5.89097364e+02 8.69680122e+03
5.89100659e+02 8.91680146e+03
5.89103954e+02 8.95792484e+03
5.89107249e+02 8.66464285e+03
5.89110544e+02 9.08667731e+03
5.89113839e+02 8.60099465e+03
5.89117135e+02 8.52682588e+03
5.89120430e+02 7.99987676e+03
5.89123725e+02 7.32234244e+03
5.89127020e+02 7.25401588e+03
5.89130315e+02 7.76312519e+03
5.89133610e+02 7.80006312e+03
5.89136905e+02 7.95125134e+03
5.89140200e+02 8.47280425e+03
5.89143496e+02 8.17280067e+03
5.89146791e+02 7.78697659e+03
5.89150086e+02 7.77296391e+03
5.89153381e+02 7.45229330e+03
5.89156676e+02 7.43312880e+03
5.89159971e+02 6.87079071e+03
5.89163266e+02 6.97244086e+03
5.89166561e+02 6.31372976e+03
5.89169856e+02 6.04578909e+03
5.89173152e+02 5.46077224e+03
5.89176447e+02 5.64669211e+03
5.89179742e+02 6.26705015e+03
5.89183037e+02 5.77140455e+03
5.89186332e+02 5.51479866e+03
5.89189627e+02 5.03582236e+03
5.89192922e+02 4.79296245e+03
5.89196217e+02 4.08194665e+03
5.89199513e+02 3.78358607e+03
5.89202808e+02 3.40447884e+03
5.89206103e+02 3.00097144e+03
5.89209398e+02 2.44876912e+03
5.89212693e+02 1.32950041e+03
5.89215988e+02 1.23098632e+03
5.89219283e+02 9.58053114e+02
5.89222578e+02 1.44245171e+03
5.89225873e+02 2.91610438e+03
5.89229169e+02 6.47134290e+03
5.89232464e+02 1.24912233e+04
5.89235759e+02 1.95364766e+04
5.89239054e+02 2.30672268e+04
5.89242349e+02 2.09364013e+04
5.89245644e+02 1.38668687e+04
5.89248939e+02 8.21205777e+03
5.89252234e+02 6.35416891e+03
5.89255530e+02 6.15606572e+03
5.89258825e+02 6.04705493e+03
5.89262120e+02 6.85286204e+03
5.89265415e+02 6.98200770e+03
5.89268710e+02 6.49498936e+03
5.89272005e+02 6.61002771e+03
5.89275300e+02 6.59476230e+03
5.89278595e+02 6.94504532e+03
5.89281890e+02 7.09266455e+03
5.89285186e+02 7.32228909e+03
5.89288481e+02 7.93934631e+03
5.89291776e+02 8.35944323e+03
5.89295071e+02 8.09463017e+03
5.89298366e+02 8.27206900e+03
5.89301661e+02 8.16510470e+03
5.89304956e+02 8.10215844e+03
5.89308251e+02 8.00069635e+03
5.89311547e+02 7.94307198e+03
5.89314842e+02 7.65651301e+03
5.89318137e+02 7.50523993e+03
5.89321432e+02 7.62236783e+03
5.89324727e+02 7.11327783e+03
5.89328022e+02 6.60655708e+03
5.89331317e+02 6.93540492e+03
5.89334612e+02 7.26861887e+03
5.89337907e+02 7.58247213e+03
5.89341203e+02 7.57414997e+03
5.89344498e+02 8.29147597e+03
5.89347793e+02 8.14675241e+03
5.89351088e+02 8.54432119e+03
5.89354383e+02 8.61891041e+03
5.89357678e+02 8.95713753e+03
5.89360973e+02 8.96460602e+03
5.89364268e+02 9.28762967e+03
5.89367564e+02 9.38045594e+03
5.89370859e+02 8.82083942e+03
5.89374154e+02 9.04413091e+03
5.89377449e+02 9.19517614e+03
5.89380744e+02 9.04710879e+03
5.89384039e+02 8.86498327e+03
5.89387334e+02 9.00607122e+03
5.89390629e+02 9.07530941e+03
5.89393924e+02 8.75529249e+03
5.89397220e+02 8.18028838e+03
5.89400515e+02 7.80500756e+03
5.89403810e+02 7.57673229e+03
5.89407105e+02 7.96755435e+03
5.89410400e+02 8.23631715e+03
5.89413695e+02 8.81872523e+03
5.89416990e+02 8.88224100e+03
5.89420285e+02 9.18752120e+03
5.89423581e+02 8.86516780e+03
5.89426876e+02 8.79145949e+03
5.89430171e+02 9.53729860e+03
5.89433466e+02 9.36973368e+03
5.89436761e+02 9.21181054e+03
5.89440056e+02 9.34999621e+03
5.89443351e+02 9.28093760e+03
5.89446646e+02 9.48102213e+03
5.89449941e+02 9.40770122e+03
5.89453237e+02 9.33400784e+03
5.89456532e+02 9.24158237e+03
5.89459827e+02 8.81313881e+03
5.89463122e+02 8.42736463e+03
5.89466417e+02 8.69380017e+03
5.89469712e+02 8.47779179e+03
5.89473007e+02 8.73984640e+03
5.89476302e+02 9.01118451e+03
5.89479598e+02 9.04089868e+03
5.89482893e+02 8.93984269e+03
5.89486188e+02 8.83661817e+03
5.89489483e+02 8.44809822e+03
5.89492778e+02 8.00481929e+03
5.89496073e+02 7.99481810e+03
5.89499368e+02 7.71313032e+03
5.89502663e+02 6.73541336e+03
5.89505959e+02 6.39892386e+03
5.89509254e+02 5.53103049e+03
5.89512549e+02 5.15911422e+03
5.89515844e+02 5.31480727e+03
5.89519139e+02 6.37644307e+03
5.89522434e+02 7.56000093e+03
5.89525729e+02 8.45305491e+03
5.89529024e+02 8.94102795e+03
5.89532319e+02 9.23919829e+03
5.89535615e+02 9.79763082e+03
5.89538910e+02 9.13098406e+03
5.89542205e+02 9.06171102e+03
5.89545500e+02 9.11220786e+03
5.89548795e+02 9.00039333e+03
5.89552090e+02 9.41181184e+03
5.89555385e+02 9.56589136e+03
5.89558680e+02 9.44484715e+03
5.89561976e+02 9.23343583e+03
5.89565271e+02 9.21144554e+03
5.89568566e+02 9.03069259e+03
5.89571861e+02 9.38109848e+03
5.89575156e+02 9.39456389e+03
