TAA_Bin,Gen_Total,Gen_PSD,Gen_TD,Gen_SWS,Gen_MMV,Gen_PSD_Dawn,Gen_PSD_Dusk,Gen_TD_Dawn,Gen_TD_Dusk,Gen_SWS_Dawn,Gen_SWS_Dusk,Gen_MMV_Dawn,Gen_MMV_Dusk,Max_Flux_PSD,Min_Flux_PSD,Max_Flux_TD,Min_Flux_TD,Max_Flux_SWS,Min_Flux_SWS,Max_Flux_MMV,Min_Flux_MMV,Pct_PSD,Pct_TD,Pct_SWS,Pct_MMV,Loss_Total,Loss_Stuck,Loss_Ionized,Loss_Escaped,Supply_Internal,Trans_Inward,Pct_Stuck,Pct_Ionized,Pct_Escaped
322,6.4273e+29,2.2780e+29,4.0583e+29,2.3030e+27,6.8040e+27,1.7484e+29,5.2954e+28,2.2471e+29,1.8112e+29,1.2200e+27,1.0830e+27,3.4820e+27,3.3220e+27,3.4329e+08,2.7543e+06,3.3547e+08,1.0647e-06,2.4636e+07,1.7402e+05,6.2347e+05,6.2126e+05,35.4,63.1,0.4,1.1,6.4300e+29,6.2748e+29,1.2752e+28,2.7720e+27,3.2423e+28,0.0000e+00,97.6,2.0,0.4
323,6.4317e+29,2.2621e+29,4.0778e+29,2.3540e+27,6.8220e+27,1.7329e+29,5.2925e+28,2.2523e+29,1.8255e+29,1.3290e+27,1.0250e+27,3.3640e+27,3.4580e+27,3.4089e+08,2.8145e+06,3.3729e+08,9.4080e-07,2.4173e+07,1.6366e+05,6.2564e+05,6.2348e+05,35.2,63.4,0.4,1.1,6.4274e+29,6.2719e+29,1.3027e+28,2.5220e+27,3.2653e+28,0.0000e+00,97.6,2.0,0.4
324,6.4151e+29,2.2306e+29,4.0928e+29,2.3750e+27,6.7950e+27,1.7025e+29,5.2808e+28,2.2731e+29,1.8197e+29,1.3610e+27,1.0140e+27,3.3600e+27,3.4350e+27,3.3867e+08,2.8390e+06,3.6460e+08,8.4918e-07,2.3915e+07,1.6874e+05,6.2777e+05,6.2566e+05,34.8,63.8,0.4,1.1,6.4156e+29,6.2591e+29,1.3287e+28,2.3620e+27,3.2654e+28,0.0000e+00,97.6,2.1,0.4
325,6.4273e+29,2.2190e+29,4.1168e+29,2.3200e+27,6.8220e+27,1.6895e+29,5.2957e+28,2.2725e+29,1.8444e+29,1.2960e+27,1.0240e+27,3.4780e+27,3.3440e+27,3.3663e+08,3.0057e+06,3.1427e+08,7.7142e-07,2.3498e+07,1.8509e+05,6.2985e+05,6.2778e+05,34.5,64.1,0.4,1.1,6.4247e+29,6.2693e+29,1.3446e+28,2.0990e+27,3.2875e+28,0.0000e+00,97.6,2.1,0.3
326,6.4356e+29,2.1924e+29,4.1517e+29,2.3520e+27,6.7930e+27,1.6624e+29,5.3003e+28,2.2796e+29,1.8722e+29,1.2730e+27,1.0790e+27,3.4310e+27,3.3620e+27,3.3468e+08,3.1127e+06,3.2482e+08,7.1595e-07,2.3282e+07,1.5343e+05,6.3187e+05,6.2987e+05,34.1,64.5,0.4,1.1,6.4349e+29,6.2802e+29,1.3563e+28,1.9040e+27,3.2863e+28,0.0000e+00,97.6,2.1,0.3
327,6.4233e+29,2.1704e+29,4.1623e+29,2.2830e+27,6.7800e+27,1.6385e+29,5.3193e+28,2.2901e+29,1.8722e+29,1.2430e+27,1.0400e+27,3.3770e+27,3.4030e+27,3.3247e+08,2.9373e+06,3.3475e+08,6.7156e-07,2.3110e+07,1.4820e+05,6.3384e+05,6.3189e+05,33.8,64.8,0.4,1.1,6.4195e+29,6.2645e+29,1.3734e+28,1.7670e+27,3.2842e+28,0.0000e+00,97.6,2.1,0.3
328,6.5093e+29,2.1677e+29,4.2496e+29,2.3430e+27,6.8510e+27,1.6328e+29,5.3485e+28,2.3452e+29,1.9044e+29,1.2580e+27,1.0850e+27,3.4840e+27,3.3670e+27,3.3052e+08,2.7567e+06,3.2652e+08,6.3839e-07,2.2869e+07,1.7589e+05,6.3578e+05,6.3385e+05,33.3,65.3,0.4,1.1,6.5077e+29,6.3495e+29,1.4177e+28,1.6360e+27,3.3276e+28,0.0000e+00,97.6,2.2,0.3
329,6.4482e+29,2.1360e+29,4.2219e+29,2.2740e+27,6.7630e+27,1.6037e+29,5.3228e+28,2.3215e+29,1.9004e+29,1.2580e+27,1.0160e+27,3.3690e+27,3.3940e+27,3.2887e+08,2.9120e+06,3.4773e+08,6.1995e-07,2.2295e+07,1.5745e+05,6.3764e+05,6.3579e+05,33.1,65.5,0.4,1.0,6.4432e+29,6.2895e+29,1.3884e+28,1.4780e+27,3.3011e+28,0.0000e+00,97.6,2.2,0.2
330,6.5548e+29,2.1417e+29,4.3209e+29,2.3830e+27,6.8330e+27,1.5984e+29,5.4329e+28,2.3660e+29,1.9549e+29,1.2330e+27,1.1500e+27,3.4780e+27,3.3550e+27,3.2730e+08,2.7913e+06,3.4849e+08,6.0999e-07,2.2009e+07,1.6284e+05,6.3946e+05,6.3765e+05,32.7,65.9,0.4,1.0,6.5543e+29,6.3931e+29,1.4762e+28,1.3520e+27,3.3436e+28,0.0000e+00,97.5,2.3,0.2
331,6.5907e+29,2.1259e+29,4.3732e+29,2.3620e+27,6.7990e+27,1.5814e+29,5.4452e+28,2.3959e+29,1.9772e+29,1.2880e+27,1.0740e+27,3.4490e+27,3.3500e+27,3.2535e+08,2.7655e+06,3.5379e+08,6.0413e-07,2.1886e+07,1.6656e+05,6.4123e+05,6.3948e+05,32.3,66.4,0.4,1.0,6.5802e+29,6.4203e+29,1.4780e+28,1.2130e+27,3.3390e+28,0.0000e+00,97.6,2.2,0.2
332,6.6181e+29,2.1025e+29,4.4242e+29,2.3680e+27,6.7710e+27,1.5570e+29,5.4553e+28,2.4233e+29,2.0010e+29,1.2160e+27,1.1520e+27,3.3790e+27,3.3920e+27,3.2358e+08,2.7847e+06,3.6935e+08,6.0312e-07,2.1507e+07,1.7594e+05,6.4293e+05,6.4124e+05,31.8,66.9,0.4,1.0,6.6153e+29,6.4531e+29,1.5122e+28,1.0950e+27,3.3335e+28,0.0000e+00,97.5,2.3,0.2
333,6.6953e+29,2.0958e+29,4.5083e+29,2.3280e+27,6.7930e+27,1.5474e+29,5.4834e+28,2.4616e+29,2.0467e+29,1.1990e+27,1.1290e+27,3.4480e+27,3.3450e+27,3.2221e+08,3.0874e+06,3.5738e+08,6.0403e-07,2.1225e+07,1.6970e+05,6.4459e+05,6.4295e+05,31.3,67.3,0.3,1.0,6.6906e+29,6.5259e+29,1.5429e+28,1.0380e+27,3.3509e+28,0.0000e+00,97.5,2.3,0.2
334,6.7696e+29,2.0968e+29,4.5810e+29,2.3830e+27,6.7970e+27,1.5394e+29,5.5741e+28,2.5020e+29,2.0790e+29,1.2210e+27,1.1620e+27,3.4130e+27,3.3840e+27,3.2019e+08,3.0547e+06,3.5022e+08,6.1372e-07,2.1300e+07,1.8812e+05,6.4619e+05,6.4460e+05,31.0,67.7,0.4,1.0,6.7622e+29,6.5900e+29,1.6248e+28,9.6900e+26,3.3679e+28,0.0000e+00,97.5,2.4,0.1
335,6.8881e+29,2.1007e+29,4.6949e+29,2.4280e+27,6.8300e+27,1.5344e+29,5.6628e+28,2.5600e+29,2.1349e+29,1.3080e+27,1.1200e+27,3.3600e+27,3.4700e+27,3.1809e+08,3.2569e+06,3.6159e+08,6.3766e-07,2.1088e+07,1.8543e+05,6.4774e+05,6.4620e+05,30.5,68.2,0.4,1.0,6.8832e+29,6.7104e+29,1.6380e+28,9.0600e+26,3.3843e+28,0.0000e+00,97.5,2.4,0.1
336,6.9449e+29,2.0779e+29,4.7740e+29,2.5190e+27,6.7920e+27,1.5124e+29,5.6548e+28,2.6020e+29,2.1719e+29,1.3300e+27,1.1890e+27,3.3470e+27,3.4450e+27,3.1558e+08,3.2631e+06,3.4383e+08,6.6123e-07,2.1055e+07,1.8631e+05,6.4922e+05,6.4775e+05,29.9,68.7,0.4,1.0,6.9373e+29,6.7586e+29,1.7031e+28,8.3500e+26,3.3760e+28,0.0000e+00,97.4,2.5,0.1
337,7.0213e+29,2.0712e+29,4.8582e+29,2.4210e+27,6.7630e+27,1.5001e+29,5.7106e+28,2.6354e+29,2.2228e+29,1.2570e+27,1.1640e+27,3.3850e+27,3.3780e+27,3.1343e+08,3.4139e+06,3.5816e+08,6.9553e-07,2.0914e+07,1.8811e+05,6.5064e+05,6.4923e+05,29.5,69.2,0.3,1.0,7.0128e+29,6.8286e+29,1.7616e+28,8.0500e+26,3.3669e+28,0.0000e+00,97.4,2.5,0.1
338,7.1652e+29,2.0848e+29,4.9880e+29,2.4180e+27,6.8220e+27,1.5036e+29,5.8119e+28,2.7032e+29,2.2847e+29,1.2460e+27,1.1720e+27,3.5000e+27,3.3220e+27,3.1087e+08,3.2155e+06,3.6756e+08,7.3899e-07,2.0529e+07,1.9267e+05,6.5201e+05,6.5065e+05,29.1,69.6,0.3,1.0,7.1567e+29,6.9666e+29,1.8268e+28,7.4100e+26,3.4057e+28,0.0000e+00,97.3,2.6,0.1
339,7.2403e+29,2.0715e+29,5.0760e+29,2.4940e+27,6.7840e+27,1.4872e+29,5.8433e+28,2.7510e+29,2.3250e+29,1.2970e+27,1.1970e+27,3.3990e+27,3.3850e+27,3.0839e+08,3.4425e+06,3.6046e+08,7.9599e-07,2.0300e+07,2.0392e+05,6.5332e+05,6.5202e+05,28.6,70.1,0.3,0.9,7.2326e+29,7.0404e+29,1.8413e+28,8.0000e+26,3.3952e+28,0.0000e+00,97.3,2.5,0.1
340,7.3410e+29,2.0709e+29,5.1765e+29,2.5640e+27,6.8050e+27,1.4823e+29,5.8855e+28,2.7937e+29,2.3828e+29,1.3980e+27,1.1660e+27,3.4430e+27,3.3620e+27,3.0608e+08,3.3350e+06,3.6006e+08,8.6207e-07,2.0314e+07,2.1329e+05,6.5456e+05,6.5333e+05,28.2,70.5,0.3,0.9,7.3335e+29,7.1326e+29,1.9426e+28,6.6400e+26,3.4085e+28,0.0000e+00,97.3,2.6,0.1
341,7.4288e+29,2.0607e+29,5.2744e+29,2.6060e+27,6.7640e+27,1.4684e+29,5.9226e+28,2.8484e+29,2.4260e+29,1.3540e+27,1.2520e+27,3.3470e+27,3.4170e+27,3.0374e+08,3.5475e+06,4.0713e+08,9.5108e-07,2.0170e+07,2.0237e+05,6.5575e+05,6.5457e+05,27.7,71.0,0.4,0.9,7.4186e+29,7.2134e+29,1.9845e+28,6.7500e+26,3.3965e+28,0.0000e+00,97.2,2.7,0.1
342,7.6004e+29,2.0761e+29,5.4296e+29,2.6480e+27,6.8210e+27,1.4726e+29,6.0348e+28,2.9240e+29,2.5057e+29,1.4290e+27,1.2190e+27,3.3920e+27,3.4290e+27,3.0159e+08,3.6566e+06,3.9898e+08,1.0430e-06,2.0131e+07,2.1479e+05,6.5688e+05,6.5576e+05,27.3,71.4,0.3,0.9,7.5937e+29,7.3807e+29,2.0630e+28,6.7100e+26,3.4332e+28,0.0000e+00,97.2,2.7,0.1
343,7.6706e+29,2.0696e+29,5.5072e+29,2.5920e+27,6.7920e+27,1.4599e+29,6.0974e+28,2.9642e+29,2.5429e+29,1.3900e+27,1.2020e+27,3.3300e+27,3.4620e+27,2.9875e+08,3.4812e+06,3.9665e+08,1.1566e-06,2.0077e+07,2.1046e+05,6.5794e+05,6.5689e+05,27.0,71.8,0.3,0.9,7.6631e+29,7.4471e+29,2.0984e+28,6.1300e+26,3.4198e+28,0.0000e+00,97.2,2.7,0.1
344,7.7804e+29,2.0702e+29,5.6154e+29,2.6870e+27,6.7980e+27,1.4566e+29,6.1362e+28,3.0311e+29,2.5842e+29,1.4490e+27,1.2380e+27,3.2900e+27,3.5080e+27,2.9625e+08,3.8223e+06,4.3011e+08,1.2858e-06,2.0238e+07,2.3521e+05,6.5894e+05,6.5795e+05,26.6,72.2,0.3,0.9,7.7700e+29,7.5507e+29,2.1313e+28,6.1600e+26,3.4306e+28,0.0000e+00,97.2,2.7,0.1
345,7.8789e+29,2.0602e+29,5.7245e+29,2.6610e+27,6.7580e+27,1.4408e+29,6.1937e+28,3.1012e+29,2.6233e+29,1.3990e+27,1.2620e+27,3.3440e+27,3.4140e+27,2.9372e+08,4.0830e+06,5.0873e+08,1.4379e-06,1.9878e+07,2.3316e+05,6.5988e+05,6.5895e+05,26.1,72.7,0.3,0.9,7.8697e+29,7.6405e+29,2.2340e+28,5.8600e+26,3.4157e+28,0.0000e+00,97.1,2.8,0.1
346,8.0549e+29,2.0779e+29,5.8817e+29,2.7160e+27,6.8190e+27,1.4455e+29,6.3236e+28,3.1681e+29,2.7136e+29,1.4060e+27,1.3100e+27,3.4480e+27,3.3710e+27,2.9082e+08,4.2325e+06,4.2260e+08,1.6150e-06,1.9832e+07,2.3545e+05,6.6076e+05,6.5989e+05,25.8,73.0,0.3,0.8,8.0455e+29,7.8112e+29,2.2815e+28,6.1100e+26,3.4500e+28,0.0000e+00,97.1,2.8,0.1
347,8.1071e+29,2.0622e+29,5.9484e+29,2.8820e+27,6.7700e+27,1.4312e+29,6.3098e+28,3.1973e+29,2.7511e+29,1.5350e+27,1.3470e+27,3.4470e+27,3.3230e+27,2.8813e+08,4.0131e+06,4.4399e+08,1.8356e-06,1.9699e+07,2.5399e+05,6.6157e+05,6.6076e+05,25.4,73.4,0.4,0.8,8.1010e+29,7.8654e+29,2.2962e+28,6.0300e+26,3.4338e+28,0.0000e+00,97.1,2.8,0.1
348,8.2059e+29,2.0665e+29,6.0433e+29,2.8190e+27,6.7870e+27,1.4286e+29,6.3795e+28,3.2417e+29,2.8017e+29,1.4930e+27,1.3260e+27,3.3980e+27,3.3890e+27,2.8514e+08,4.3330e+06,4.4847e+08,2.0857e-06,1.9558e+07,2.4789e+05,6.6232e+05,6.6157e+05,25.2,73.6,0.3,0.8,8.1981e+29,7.9557e+29,2.3682e+28,5.5600e+26,3.4418e+28,0.0000e+00,97.0,2.9,0.1
349,8.3036e+29,2.0674e+29,6.1408e+29,2.7410e+27,6.7930e+27,1.4231e+29,6.4437e+28,3.2951e+29,2.8457e+29,1.4110e+27,1.3300e+27,3.3470e+27,3.4460e+27,2.8258e+08,4.2732e+06,4.4375e+08,2.3775e-06,1.9640e+07,2.5451e+05,6.6301e+05,6.6232e+05,24.9,74.0,0.3,0.8,8.2981e+29,8.0496e+29,2.4327e+28,5.2300e+26,3.4493e+28,0.0000e+00,97.0,2.9,0.1
350,8.4225e+29,2.0712e+29,6.2534e+29,2.9880e+27,6.8040e+27,1.4182e+29,6.5298e+28,3.3464e+29,2.9070e+29,1.5970e+27,1.3910e+27,3.3980e+27,3.4060e+27,2.7990e+08,4.6131e+06,4.6558e+08,2.7171e-06,1.9429e+07,2.7947e+05,6.6363e+05,6.6301e+05,24.6,74.2,0.4,0.8,8.4188e+29,8.1646e+29,2.4848e+28,5.7200e+26,3.4560e+28,0.0000e+00,97.0,3.0,0.1
351,8.4308e+29,2.0533e+29,6.2808e+29,2.9270e+27,6.7530e+27,1.4003e+29,6.5293e+28,3.3638e+29,2.9169e+29,1.5490e+27,1.3780e+27,3.4270e+27,3.3260e+27,2.7710e+08,4.6650e+06,4.5938e+08,3.1011e-06,1.9279e+07,2.7196e+05,6.6418e+05,6.6363e+05,24.4,74.5,0.3,0.8,8.4222e+29,8.1685e+29,2.4791e+28,5.7700e+26,3.4369e+28,0.0000e+00,97.0,2.9,0.1
352,8.5863e+29,2.0586e+29,6.4290e+29,3.0410e+27,6.8230e+27,1.4012e+29,6.5746e+28,3.4319e+29,2.9971e+29,1.5650e+27,1.4760e+27,3.4560e+27,3.3670e+27,2.7396e+08,4.2422e+06,4.7701e+08,3.5411e-06,1.8961e+07,3.0260e+05,6.6467e+05,6.6418e+05,24.0,74.9,0.4,0.8,8.5818e+29,8.3203e+29,2.5606e+28,5.4400e+26,3.4675e+28,0.0000e+00,97.0,3.0,0.1
353,8.6053e+29,2.0522e+29,6.4566e+29,2.9000e+27,6.7580e+27,1.3897e+29,6.6242e+28,3.4544e+29,3.0022e+29,1.5330e+27,1.3670e+27,3.3920e+27,3.3660e+27,2.7224e+08,4.8955e+06,4.7793e+08,4.0508e-06,1.8999e+07,2.8649e+05,6.6510e+05,6.6467e+05,23.8,75.0,0.3,0.8,8.5979e+29,8.3352e+29,2.5676e+28,5.9600e+26,3.4470e+28,0.0000e+00,96.9,3.0,0.1
354,8.6638e+29,2.0503e+29,6.5154e+29,3.0400e+27,6.7660e+27,1.3805e+29,6.6982e+28,3.4818e+29,3.0336e+29,1.6330e+27,1.4070e+27,3.4430e+27,3.3230e+27,2.7045e+08,4.9204e+06,5.2381e+08,4.6312e-06,1.8870e+07,3.0708e+05,6.6546e+05,6.6510e+05,23.7,75.2,0.4,0.8,8.6622e+29,8.3973e+29,2.5941e+28,5.5100e+26,3.4510e+28,0.0000e+00,96.9,3.0,0.1
355,8.7888e+29,2.0642e+29,6.6269e+29,2.9540e+27,6.8180e+27,1.3861e+29,6.7810e+28,3.5262e+29,3.1006e+29,1.5570e+27,1.3970e+27,3.4010e+27,3.4170e+27,2.6893e+08,5.0274e+06,5.5538e+08,5.3287e-06,1.8879e+07,3.0460e+05,6.6576e+05,6.6546e+05,23.5,75.4,0.3,0.8,8.7845e+29,8.5140e+29,2.6482e+28,5.6000e+26,3.4798e+28,0.0000e+00,96.9,3.0,0.1
356,8.7832e+29,2.0469e+29,6.6374e+29,3.1120e+27,6.7830e+27,1.3734e+29,6.7352e+28,3.5490e+29,3.0883e+29,1.6630e+27,1.4490e+27,3.3450e+27,3.4380e+27,2.6680e+08,5.0322e+06,5.0025e+08,6.1130e-06,1.8765e+07,3.0793e+05,6.6598e+05,6.6576e+05,23.3,75.6,0.4,0.8,8.7802e+29,8.5095e+29,2.6472e+28,5.9800e+26,3.4571e+28,0.0000e+00,96.9,3.0,0.1
357,8.8126e+29,2.0392e+29,6.6746e+29,3.0970e+27,6.7840e+27,1.3594e+29,6.7975e+28,3.5699e+29,3.1047e+29,1.6440e+27,1.4530e+27,3.3980e+27,3.3860e+27,2.6525e+08,4.9266e+06,4.8598e+08,7.0210e-06,1.8664e+07,3.0487e+05,6.6615e+05,6.6599e+05,23.1,75.7,0.4,0.8,8.8109e+29,8.5374e+29,2.6773e+28,5.7300e+26,3.4592e+28,0.0000e+00,96.9,3.0,0.1
358,8.8263e+29,2.0291e+29,6.6996e+29,2.9780e+27,6.7800e+27,1.3495e+29,6.7961e+28,3.5689e+29,3.1308e+29,1.5750e+27,1.4030e+27,3.3610e+27,3.4190e+27,2.6331e+08,5.1950e+06,5.0445e+08,7.9998e-06,1.8671e+07,3.0850e+05,6.6625e+05,6.6615e+05,23.0,75.9,0.3,0.8,8.8244e+29,8.5492e+29,2.6942e+28,5.7900e+26,3.4605e+28,0.0000e+00,96.9,3.1,0.1
359,8.8435e+29,2.0224e+29,6.7216e+29,3.1620e+27,6.7820e+27,1.3413e+29,6.8113e+28,3.5662e+29,3.1555e+29,1.6630e+27,1.4990e+27,3.3890e+27,3.3930e+27,2.6167e+08,5.1657e+06,5.6650e+08,5.9709e-06,1.8719e+07,3.2401e+05,6.6629e+05,6.6625e+05,22.9,76.0,0.4,0.8,8.8363e+29,8.5630e+29,2.6741e+28,5.8400e+26,3.4612e+28,0.0000e+00,96.9,3.0,0.1
