TAA_Bin,Gen_Total,Gen_PSD,Gen_TD,Gen_SWS,Gen_MMV,Gen_PSD_Dawn,Gen_PSD_Dusk,Gen_TD_Dawn,Gen_TD_Dusk,Gen_SWS_Dawn,Gen_SWS_Dusk,Gen_MMV_Dawn,Gen_MMV_Dusk,Pct_PSD,Pct_TD,Pct_SWS,Pct_MMV,Loss_Total,Loss_Stuck,Loss_Ionized,Loss_Escaped,Supply_Internal,Trans_Inward,Pct_Stuck,Pct_Ionized,Pct_Escaped
257,2.8802e+29,1.4493e+29,1.3386e+29,2.2870e+27,6.9480e+27,1.3074e+29,1.4186e+28,1.1832e+29,1.5532e+28,1.6300e+27,6.5700e+26,3.4600e+27,3.4880e+27,50.3,46.5,0.8,2.4,2.8806e+29,2.8108e+29,3.6530e+27,3.3230e+27,0.0000e+00,0.0000e+00,97.6,1.3,1.2
258,2.8270e+29,1.4273e+29,1.3083e+29,2.2110e+27,6.9400e+27,1.2901e+29,1.3713e+28,1.1523e+29,1.5601e+28,1.5230e+27,6.8800e+26,3.5240e+27,3.4160e+27,50.5,46.3,0.8,2.5,2.8277e+29,2.7565e+29,3.7790e+27,3.3400e+27,0.0000e+00,0.0000e+00,97.5,1.3,1.2
259,2.7843e+29,1.4097e+29,1.2842e+29,2.0930e+27,6.9570e+27,1.2779e+29,1.3176e+28,1.1396e+29,1.4453e+28,1.4970e+27,5.9600e+26,3.4630e+27,3.4940e+27,50.6,46.1,0.8,2.5,2.7865e+29,2.7173e+29,3.5960e+27,3.3260e+27,0.0000e+00,0.0000e+00,97.5,1.3,1.2
260,2.7146e+29,1.3863e+29,1.2389e+29,2.0030e+27,6.9370e+27,1.2559e+29,1.3040e+28,1.1019e+29,1.3707e+28,1.3680e+27,6.3500e+26,3.4380e+27,3.4990e+27,51.1,45.6,0.7,2.6,2.7134e+29,2.6443e+29,3.5510e+27,3.3600e+27,0.0000e+00,0.0000e+00,97.5,1.3,1.2
261,2.6360e+29,1.3571e+29,1.1914e+29,1.8420e+27,6.9090e+27,1.2349e+29,1.2224e+28,1.0681e+29,1.2327e+28,1.2420e+27,6.0000e+26,3.5030e+27,3.4060e+27,51.5,45.2,0.7,2.6,2.6374e+29,2.5700e+29,3.3630e+27,3.3800e+27,0.0000e+00,0.0000e+00,97.4,1.3,1.3
262,2.6055e+29,1.3417e+29,1.1776e+29,1.6830e+27,6.9420e+27,1.2218e+29,1.1982e+28,1.0438e+29,1.3375e+28,1.1710e+27,5.1200e+26,3.4800e+27,3.4620e+27,51.5,45.2,0.6,2.7,2.6067e+29,2.5391e+29,3.4360e+27,3.3260e+27,0.0000e+00,0.0000e+00,97.4,1.3,1.3
263,2.5581e+29,1.3200e+29,1.1520e+29,1.6470e+27,6.9560e+27,1.2026e+29,1.1744e+28,1.0200e+29,1.3200e+28,1.1320e+27,5.1500e+26,3.5450e+27,3.4110e+27,51.6,45.0,0.6,2.7,2.5577e+29,2.4905e+29,3.3770e+27,3.3380e+27,0.0000e+00,0.0000e+00,97.4,1.3,1.3
264,2.5133e+29,1.2927e+29,1.1327e+29,1.8590e+27,6.9320e+27,1.1760e+29,1.1669e+28,9.9034e+28,1.4237e+28,1.3290e+27,5.3000e+26,3.5010e+27,3.4310e+27,51.4,45.1,0.7,2.8,2.5149e+29,2.4474e+29,3.3530e+27,3.3990e+27,0.0000e+00,0.0000e+00,97.3,1.3,1.4
265,2.4422e+29,1.2729e+29,1.0829e+29,1.7360e+27,6.9100e+27,1.1579e+29,1.1500e+28,9.4143e+28,1.4143e+28,1.2480e+27,4.8800e+26,3.4900e+27,3.4200e+27,52.1,44.3,0.7,2.8,2.4427e+29,2.3770e+29,3.3400e+27,3.2280e+27,0.0000e+00,0.0000e+00,97.3,1.4,1.3
266,2.3946e+29,1.2572e+29,1.0515e+29,1.6700e+27,6.9250e+27,1.1429e+29,1.1422e+28,9.1480e+28,1.3673e+28,1.2040e+27,4.6600e+26,3.4750e+27,3.4500e+27,52.5,43.9,0.7,2.9,2.3944e+29,2.3292e+29,3.1590e+27,3.3550e+27,0.0000e+00,0.0000e+00,97.3,1.3,1.4
267,2.3356e+29,1.2406e+29,1.0090e+29,1.6550e+27,6.9440e+27,1.1303e+29,1.1031e+28,8.7912e+28,1.2989e+28,1.1950e+27,4.6000e+26,3.5120e+27,3.4320e+27,53.1,43.2,0.7,3.0,2.3366e+29,2.2707e+29,3.1970e+27,3.4000e+27,0.0000e+00,0.0000e+00,97.2,1.4,1.5
268,2.2878e+29,1.2167e+29,9.8749e+28,1.4400e+27,6.9200e+27,1.1107e+29,1.0600e+28,8.5969e+28,1.2780e+28,9.7300e+26,4.6700e+26,3.4910e+27,3.4290e+27,53.2,43.2,0.6,3.0,2.2889e+29,2.2227e+29,3.1850e+27,3.4320e+27,0.0000e+00,0.0000e+00,97.1,1.4,1.5
269,2.2479e+29,1.1941e+29,9.6980e+28,1.5050e+27,6.8940e+27,1.0909e+29,1.0316e+28,8.3530e+28,1.3450e+28,1.0590e+27,4.4600e+26,3.4600e+27,3.4340e+27,53.1,43.1,0.7,3.1,2.2481e+29,2.1834e+29,3.0930e+27,3.3820e+27,0.0000e+00,0.0000e+00,97.1,1.4,1.5
270,2.2100e+29,1.1782e+29,9.4791e+28,1.4790e+27,6.9050e+27,1.0774e+29,1.0088e+28,8.1777e+28,1.3014e+28,1.0450e+27,4.3400e+26,3.4060e+27,3.4990e+27,53.3,42.9,0.7,3.1,2.2100e+29,2.1446e+29,3.1390e+27,3.3970e+27,0.0000e+00,0.0000e+00,97.0,1.4,1.5
271,2.1728e+29,1.1612e+29,9.2918e+28,1.3250e+27,6.9170e+27,1.0636e+29,9.7570e+27,8.0200e+28,1.2718e+28,9.1500e+26,4.1000e+26,3.4660e+27,3.4510e+27,53.4,42.8,0.6,3.2,2.1753e+29,2.1116e+29,3.0730e+27,3.2990e+27,0.0000e+00,0.0000e+00,97.1,1.4,1.5
272,2.1285e+29,1.1389e+29,9.0787e+28,1.2790e+27,6.8890e+27,1.0429e+29,9.6020e+27,7.8777e+28,1.2010e+28,8.3200e+26,4.4700e+26,3.3860e+27,3.5030e+27,53.5,42.7,0.6,3.2,2.1284e+29,2.0643e+29,2.9670e+27,3.4400e+27,0.0000e+00,0.0000e+00,97.0,1.4,1.6
273,2.0752e+29,1.1224e+29,8.7160e+28,1.2180e+27,6.9070e+27,1.0274e+29,9.4980e+27,7.5306e+28,1.1854e+28,8.6800e+26,3.5000e+26,3.4410e+27,3.4660e+27,54.1,42.0,0.6,3.3,2.0749e+29,2.0129e+29,2.8340e+27,3.3720e+27,0.0000e+00,0.0000e+00,97.0,1.4,1.6
274,2.0287e+29,1.1004e+29,8.4844e+28,1.0750e+27,6.9100e+27,1.0094e+29,9.1040e+27,7.3192e+28,1.1652e+28,7.4200e+26,3.3300e+26,3.4260e+27,3.4840e+27,54.2,41.8,0.5,3.4,2.0283e+29,1.9656e+29,2.8870e+27,3.3800e+27,0.0000e+00,0.0000e+00,96.9,1.4,1.7
275,1.9881e+29,1.0770e+29,8.3155e+28,1.0740e+27,6.8860e+27,9.8900e+28,8.7950e+27,7.1304e+28,1.1851e+28,7.2500e+26,3.4900e+26,3.4470e+27,3.4390e+27,54.2,41.8,0.5,3.5,1.9900e+29,1.9276e+29,2.8170e+27,3.4210e+27,0.0000e+00,0.0000e+00,96.9,1.4,1.7
276,1.9511e+29,1.0588e+29,8.1224e+28,1.1050e+27,6.9020e+27,9.7321e+28,8.5560e+27,6.9326e+28,1.1898e+28,7.5500e+26,3.5000e+26,3.4460e+27,3.4560e+27,54.3,41.6,0.6,3.5,1.9517e+29,1.8902e+29,2.7460e+27,3.3960e+27,0.0000e+00,0.0000e+00,96.9,1.4,1.7
277,1.9131e+29,1.0428e+29,7.8936e+28,1.1720e+27,6.9190e+27,9.5530e+28,8.7530e+27,6.6493e+28,1.2443e+28,8.6000e+26,3.1200e+26,3.4840e+27,3.4350e+27,54.5,41.3,0.6,3.6,1.9136e+29,1.8530e+29,2.7760e+27,3.2820e+27,0.0000e+00,0.0000e+00,96.8,1.5,1.7
278,1.8812e+29,1.0236e+29,7.7728e+28,1.1550e+27,6.8780e+27,9.3761e+28,8.5960e+27,6.5611e+28,1.2117e+28,8.0900e+26,3.4600e+26,3.4280e+27,3.4500e+27,54.4,41.3,0.6,3.7,1.8822e+29,1.8221e+29,2.6780e+27,3.3310e+27,0.0000e+00,0.0000e+00,96.8,1.4,1.8
279,1.8395e+29,1.0086e+29,7.5120e+28,1.0840e+27,6.8850e+27,9.2448e+28,8.4080e+27,6.2561e+28,1.2559e+28,7.7100e+26,3.1300e+26,3.4420e+27,3.4430e+27,54.8,40.8,0.6,3.7,1.8399e+29,1.7787e+29,2.8150e+27,3.3020e+27,0.0000e+00,0.0000e+00,96.7,1.5,1.8
280,1.8040e+29,9.9180e+28,7.3253e+28,1.0700e+27,6.8920e+27,9.1079e+28,8.1010e+27,6.1304e+28,1.1949e+28,7.8500e+26,2.8500e+26,3.4280e+27,3.4640e+27,55.0,40.6,0.6,3.8,1.8035e+29,1.7441e+29,2.6310e+27,3.3060e+27,0.0000e+00,0.0000e+00,96.7,1.5,1.8
281,1.7713e+29,9.7956e+28,7.1291e+28,9.8800e+26,6.8990e+27,8.9880e+28,8.0760e+27,5.9567e+28,1.1724e+28,7.0600e+26,2.8200e+26,3.4220e+27,3.4770e+27,55.3,40.2,0.6,3.9,1.7722e+29,1.7126e+29,2.6330e+27,3.3290e+27,0.0000e+00,0.0000e+00,96.6,1.5,1.9
282,1.7152e+29,9.5458e+28,6.8260e+28,9.3300e+26,6.8710e+27,8.7812e+28,7.6460e+27,5.7383e+28,1.0877e+28,6.7200e+26,2.6100e+26,3.5100e+27,3.3610e+27,55.7,39.8,0.5,4.0,1.7175e+29,1.6597e+29,2.5040e+27,3.2730e+27,0.0000e+00,0.0000e+00,96.6,1.5,1.9
283,1.6884e+29,9.4246e+28,6.6796e+28,9.2900e+26,6.8720e+27,8.6699e+28,7.5470e+27,5.6109e+28,1.0687e+28,6.6500e+26,2.6400e+26,3.4190e+27,3.4530e+27,55.8,39.6,0.6,4.1,1.6889e+29,1.6320e+29,2.4730e+27,3.2240e+27,0.0000e+00,0.0000e+00,96.6,1.5,1.9
284,1.6487e+29,9.2724e+28,6.4406e+28,8.6900e+26,6.8750e+27,8.5320e+28,7.4040e+27,5.4171e+28,1.0235e+28,6.0000e+26,2.6900e+26,3.4800e+27,3.3950e+27,56.2,39.1,0.5,4.2,1.6483e+29,1.5914e+29,2.4200e+27,3.2710e+27,0.0000e+00,0.0000e+00,96.5,1.5,2.0
285,1.6113e+29,9.1261e+28,6.2229e+28,7.5900e+26,6.8840e+27,8.4064e+28,7.1970e+27,5.2445e+28,9.7840e+27,5.4000e+26,2.1900e+26,3.4460e+27,3.4380e+27,56.6,38.6,0.5,4.3,1.6123e+29,1.5547e+29,2.4640e+27,3.3050e+27,0.0000e+00,0.0000e+00,96.4,1.5,2.0
286,1.5905e+29,8.9388e+28,6.1977e+28,7.8700e+26,6.8950e+27,8.2392e+28,6.9960e+27,5.1583e+28,1.0394e+28,5.4300e+26,2.4400e+26,3.5500e+27,3.3450e+27,56.2,39.0,0.5,4.3,1.5912e+29,1.5341e+29,2.4330e+27,3.2800e+27,0.0000e+00,0.0000e+00,96.4,1.5,2.1
287,1.5586e+29,8.7656e+28,6.0620e+28,7.2000e+26,6.8590e+27,8.0825e+28,6.8310e+27,5.0074e+28,1.0546e+28,5.2200e+26,1.9800e+26,3.4490e+27,3.4100e+27,56.2,38.9,0.5,4.4,1.5587e+29,1.5038e+29,2.3830e+27,3.1090e+27,0.0000e+00,0.0000e+00,96.5,1.5,2.0
288,1.5409e+29,8.6987e+28,5.9518e+28,6.8300e+26,6.9000e+27,7.9946e+28,7.0410e+27,4.9184e+28,1.0334e+28,4.7500e+26,2.0800e+26,3.3900e+27,3.5100e+27,56.5,38.6,0.4,4.5,1.5408e+29,1.4854e+29,2.3700e+27,3.1750e+27,0.0000e+00,0.0000e+00,96.4,1.5,2.1
289,1.4980e+29,8.4646e+28,5.7620e+28,6.7200e+26,6.8640e+27,7.8048e+28,6.5980e+27,4.7636e+28,9.9840e+27,4.4800e+26,2.2400e+26,3.4000e+27,3.4640e+27,56.5,38.5,0.4,4.6,1.4985e+29,1.4429e+29,2.3000e+27,3.2610e+27,0.0000e+00,0.0000e+00,96.3,1.5,2.2
290,1.4705e+29,8.3139e+28,5.6378e+28,6.7000e+26,6.8620e+27,7.6587e+28,6.5520e+27,4.6123e+28,1.0255e+28,4.4900e+26,2.2100e+26,3.4430e+27,3.4190e+27,56.5,38.3,0.5,4.7,1.4717e+29,1.4172e+29,2.3460e+27,3.1060e+27,0.0000e+00,0.0000e+00,96.3,1.6,2.1
291,1.4334e+29,8.1683e+28,5.4196e+28,6.0500e+26,6.8590e+27,7.5193e+28,6.4900e+27,4.4527e+28,9.6690e+27,4.1500e+26,1.9000e+26,3.4610e+27,3.3980e+27,57.0,37.8,0.4,4.8,1.4347e+29,1.3811e+29,2.2520e+27,3.1080e+27,0.0000e+00,0.0000e+00,96.3,1.6,2.2
292,1.4076e+29,7.9848e+28,5.3468e+28,5.8000e+26,6.8590e+27,7.3611e+28,6.2370e+27,4.3170e+28,1.0298e+28,4.0200e+26,1.7800e+26,3.4040e+27,3.4550e+27,56.7,38.0,0.4,4.9,1.4073e+29,1.3548e+29,2.2540e+27,2.9910e+27,0.0000e+00,0.0000e+00,96.3,1.6,2.1
293,1.3816e+29,7.8483e+28,5.2266e+28,5.5900e+26,6.8530e+27,7.2355e+28,6.1280e+27,4.1870e+28,1.0396e+28,3.6700e+26,1.9200e+26,3.4520e+27,3.4010e+27,56.8,37.8,0.4,5.0,1.3826e+29,1.3310e+29,2.1610e+27,3.0050e+27,0.0000e+00,0.0000e+00,96.3,1.6,2.2
294,1.3516e+29,7.6868e+28,5.0908e+28,5.2600e+26,6.8530e+27,7.0803e+28,6.0650e+27,4.0699e+28,1.0209e+28,3.3400e+26,1.9200e+26,3.4130e+27,3.4400e+27,56.9,37.7,0.4,5.1,1.3510e+29,1.3015e+29,2.0690e+27,2.8830e+27,0.0000e+00,0.0000e+00,96.3,1.5,2.1
295,1.3350e+29,7.5575e+28,5.0577e+28,4.9400e+26,6.8550e+27,6.9458e+28,6.1170e+27,4.0821e+28,9.7560e+27,3.1800e+26,1.7600e+26,3.5030e+27,3.3520e+27,56.6,37.9,0.4,5.1,1.3355e+29,1.2854e+29,2.0780e+27,2.9380e+27,0.0000e+00,0.0000e+00,96.2,1.6,2.2
296,1.3115e+29,7.3905e+28,4.9805e+28,5.8600e+26,6.8500e+27,6.7924e+28,5.9810e+27,3.9342e+28,1.0463e+28,4.2300e+26,1.6300e+26,3.4370e+27,3.4130e+27,56.4,38.0,0.4,5.2,1.3129e+29,1.2634e+29,2.0330e+27,2.9200e+27,0.0000e+00,0.0000e+00,96.2,1.5,2.2
297,1.2879e+29,7.2578e+28,4.8793e+28,5.8000e+26,6.8420e+27,6.6649e+28,5.9290e+27,3.8341e+28,1.0452e+28,4.3400e+26,1.4600e+26,3.4460e+27,3.3960e+27,56.4,37.9,0.5,5.3,1.2876e+29,1.2377e+29,2.1260e+27,2.8600e+27,0.0000e+00,0.0000e+00,96.1,1.7,2.2
298,1.2800e+29,7.2162e+28,4.8374e+28,5.7900e+26,6.8800e+27,6.6119e+28,6.0430e+27,3.7651e+28,1.0723e+28,4.0900e+26,1.7000e+26,3.3430e+27,3.5370e+27,56.4,37.8,0.5,5.4,1.2803e+29,1.2313e+29,2.0920e+27,2.8030e+27,0.0000e+00,0.0000e+00,96.2,1.6,2.2
299,1.2360e+29,6.9994e+28,4.6246e+28,5.1200e+26,6.8430e+27,6.4252e+28,5.7420e+27,3.5543e+28,1.0703e+28,3.6700e+26,1.4500e+26,3.4620e+27,3.3810e+27,56.6,37.4,0.4,5.5,1.2366e+29,1.1897e+29,1.9320e+27,2.7630e+27,0.0000e+00,0.0000e+00,96.2,1.6,2.2
300,1.2092e+29,6.9061e+28,4.4503e+28,5.1600e+26,6.8380e+27,6.3349e+28,5.7120e+27,3.3895e+28,1.0608e+28,3.6300e+26,1.5300e+26,3.4700e+27,3.3680e+27,57.1,36.8,0.4,5.7,1.2100e+29,1.1615e+29,2.0250e+27,2.8290e+27,0.0000e+00,0.0000e+00,96.0,1.7,2.3
301,1.1935e+29,6.7929e+28,4.4124e+28,4.7500e+26,6.8180e+27,6.2202e+28,5.7270e+27,3.3408e+28,1.0716e+28,3.2000e+26,1.5500e+26,3.4080e+27,3.4100e+27,56.9,37.0,0.4,5.7,1.1942e+29,1.1468e+29,1.9640e+27,2.7830e+27,0.0000e+00,0.0000e+00,96.0,1.6,2.3
302,1.1844e+29,6.7097e+28,4.4011e+28,4.6200e+26,6.8690e+27,6.1414e+28,5.6830e+27,3.3195e+28,1.0816e+28,3.3000e+26,1.3200e+26,3.4050e+27,3.4640e+27,56.7,37.2,0.4,5.8,1.1851e+29,1.1385e+29,1.9620e+27,2.7020e+27,0.0000e+00,0.0000e+00,96.1,1.7,2.3
303,1.1503e+29,6.5496e+28,4.2245e+28,4.7800e+26,6.8130e+27,5.9993e+28,5.5030e+27,3.2498e+28,9.7470e+27,3.2000e+26,1.5800e+26,3.4290e+27,3.3840e+27,56.9,36.7,0.4,5.9,1.1513e+29,1.1063e+29,1.9560e+27,2.5430e+27,0.0000e+00,0.0000e+00,96.1,1.7,2.2
304,1.1307e+29,6.4663e+28,4.1137e+28,4.2100e+26,6.8440e+27,5.9106e+28,5.5570e+27,3.1293e+28,9.8440e+27,3.0800e+26,1.1300e+26,3.4030e+27,3.4410e+27,57.2,36.4,0.4,6.1,1.1300e+29,1.0863e+29,1.9300e+27,2.4400e+27,0.0000e+00,0.0000e+00,96.1,1.7,2.2
305,1.1132e+29,6.3607e+28,4.0445e+28,4.2700e+26,6.8440e+27,5.8197e+28,5.4100e+27,3.0378e+28,1.0067e+28,2.9200e+26,1.3500e+26,3.4810e+27,3.3630e+27,57.1,36.3,0.4,6.1,1.1137e+29,1.0699e+29,1.8570e+27,2.5240e+27,0.0000e+00,0.0000e+00,96.1,1.7,2.3
306,1.0959e+29,6.2320e+28,4.0028e+28,4.1400e+26,6.8300e+27,5.7012e+28,5.3080e+27,2.9977e+28,1.0051e+28,2.8800e+26,1.2600e+26,3.4360e+27,3.3940e+27,56.9,36.5,0.4,6.2,1.0970e+29,1.0536e+29,1.8210e+27,2.5200e+27,0.0000e+00,0.0000e+00,96.0,1.7,2.3
307,1.0758e+29,6.1270e+28,3.9077e+28,4.1100e+26,6.8230e+27,5.5976e+28,5.2940e+27,2.9084e+28,9.9930e+27,2.6300e+26,1.4800e+26,3.4000e+27,3.4230e+27,57.0,36.3,0.4,6.3,1.0755e+29,1.0337e+29,1.9040e+27,2.2790e+27,0.0000e+00,0.0000e+00,96.1,1.8,2.1
308,1.0698e+29,6.0420e+28,3.9346e+28,3.6400e+26,6.8530e+27,5.5276e+28,5.1440e+27,2.9637e+28,9.7090e+27,2.5400e+26,1.1000e+26,3.4370e+27,3.4160e+27,56.5,36.8,0.3,6.4,1.0701e+29,1.0290e+29,1.7740e+27,2.3430e+27,0.0000e+00,0.0000e+00,96.2,1.7,2.2
309,1.0459e+29,5.9149e+28,3.8256e+28,3.4500e+26,6.8360e+27,5.4161e+28,4.9880e+27,2.8862e+28,9.3940e+27,2.2900e+26,1.1600e+26,3.5200e+27,3.3160e+27,56.6,36.6,0.3,6.5,1.0458e+29,1.0052e+29,1.8220e+27,2.2390e+27,0.0000e+00,0.0000e+00,96.1,1.7,2.1
310,1.0285e+29,5.8018e+28,3.7660e+28,3.4700e+26,6.8280e+27,5.3012e+28,5.0060e+27,2.8337e+28,9.3230e+27,2.4200e+26,1.0500e+26,3.4030e+27,3.4250e+27,56.4,36.6,0.3,6.6,1.0298e+29,9.8971e+28,1.7680e+27,2.2410e+27,0.0000e+00,0.0000e+00,96.1,1.7,2.2
311,1.0172e+29,5.6904e+28,3.7654e+28,3.4400e+26,6.8180e+27,5.1975e+28,4.9290e+27,2.7561e+28,1.0093e+28,2.4000e+26,1.0400e+26,3.4120e+27,3.4060e+27,55.9,37.0,0.3,6.7,1.0172e+29,9.7926e+28,1.8230e+27,1.9740e+27,0.0000e+00,0.0000e+00,96.3,1.8,1.9
312,1.0006e+29,5.5924e+28,3.7016e+28,3.2100e+26,6.7990e+27,5.1014e+28,4.9100e+27,2.7024e+28,9.9920e+27,2.1000e+26,1.1100e+26,3.3550e+27,3.4440e+27,55.9,37.0,0.3,6.8,1.0015e+29,9.6442e+28,1.7590e+27,1.9530e+27,0.0000e+00,0.0000e+00,96.3,1.8,1.9
313,9.9023e+28,5.5211e+28,3.6686e+28,2.9600e+26,6.8300e+27,5.0299e+28,4.9120e+27,2.6690e+28,9.9960e+27,2.0300e+26,9.3000e+25,3.4560e+27,3.3740e+27,55.8,37.0,0.3,6.9,9.9130e+28,9.5592e+28,1.6810e+27,1.8570e+27,0.0000e+00,0.0000e+00,96.4,1.7,1.9
314,9.6736e+28,5.4089e+28,3.5528e+28,3.1000e+26,6.8090e+27,4.9258e+28,4.8310e+27,2.5548e+28,9.9800e+27,2.1300e+26,9.7000e+25,3.4490e+27,3.3600e+27,55.9,36.7,0.3,7.0,9.6793e+28,9.3376e+28,1.7040e+27,1.7130e+27,0.0000e+00,0.0000e+00,96.5,1.8,1.8
315,9.6553e+28,5.3508e+28,3.5887e+28,3.0600e+26,6.8520e+27,4.8638e+28,4.8700e+27,2.5132e+28,1.0755e+28,1.8500e+26,1.2100e+26,3.4190e+27,3.4330e+27,55.4,37.2,0.3,7.1,9.6554e+28,9.3217e+28,1.6790e+27,1.6580e+27,0.0000e+00,0.0000e+00,96.5,1.7,1.7
316,9.3679e+28,5.2284e+28,3.4278e+28,2.8600e+26,6.8310e+27,4.7478e+28,4.8060e+27,2.4157e+28,1.0121e+28,2.0000e+26,8.6000e+25,3.3500e+27,3.4810e+27,55.8,36.6,0.3,7.3,9.3716e+28,9.0359e+28,1.7440e+27,1.6130e+27,0.0000e+00,0.0000e+00,96.4,1.9,1.7
317,9.2495e+28,5.1264e+28,3.4195e+28,2.3200e+26,6.8040e+27,4.6494e+28,4.7700e+27,2.4302e+28,9.8930e+27,1.6700e+26,6.5000e+25,3.3500e+27,3.4540e+27,55.4,37.0,0.3,7.4,9.2507e+28,8.9424e+28,1.6020e+27,1.4810e+27,0.0000e+00,0.0000e+00,96.7,1.7,1.6
318,9.1548e+28,5.0638e+28,3.3794e+28,2.7800e+26,6.8380e+27,4.5895e+28,4.7430e+27,2.3963e+28,9.8310e+27,1.8900e+26,8.9000e+25,3.3660e+27,3.4720e+27,55.3,36.9,0.3,7.5,9.1673e+28,8.8521e+28,1.6760e+27,1.4760e+27,0.0000e+00,0.0000e+00,96.6,1.8,1.6
319,9.0278e+28,4.9302e+28,3.3963e+28,2.5200e+26,6.7610e+27,4.4675e+28,4.6270e+27,2.3674e+28,1.0289e+28,1.6500e+26,8.7000e+25,3.4240e+27,3.3370e+27,54.6,37.6,0.3,7.5,9.0404e+28,8.7483e+28,1.6300e+27,1.2910e+27,0.0000e+00,0.0000e+00,96.8,1.8,1.4
320,8.9795e+28,4.8988e+28,3.3714e+28,2.5200e+26,6.8410e+27,4.4316e+28,4.6720e+27,2.3504e+28,1.0210e+28,1.7500e+26,7.7000e+25,3.3950e+27,3.4460e+27,54.6,37.5,0.3,7.6,8.9654e+28,8.6848e+28,1.6770e+27,1.1290e+27,0.0000e+00,0.0000e+00,96.9,1.9,1.3
321,8.8270e+28,4.7814e+28,3.3368e+28,2.6300e+26,6.8250e+27,4.3155e+28,4.6590e+27,2.2895e+28,1.0473e+28,1.8000e+26,8.3000e+25,3.4140e+27,3.4110e+27,54.2,37.8,0.3,7.7,8.8357e+28,8.5548e+28,1.6510e+27,1.1580e+27,0.0000e+00,0.0000e+00,96.8,1.9,1.3
322,8.7381e+28,4.6862e+28,3.3462e+28,2.5300e+26,6.8040e+27,4.2270e+28,4.5920e+27,2.2804e+28,1.0658e+28,1.6300e+26,9.0000e+25,3.4820e+27,3.3220e+27,53.6,38.3,0.3,7.8,8.7529e+28,8.4855e+28,1.6110e+27,1.0630e+27,0.0000e+00,0.0000e+00,96.9,1.8,1.2
323,8.6385e+28,4.6325e+28,3.2998e+28,2.4000e+26,6.8220e+27,4.1763e+28,4.5620e+27,2.2484e+28,1.0514e+28,1.5900e+26,8.1000e+25,3.3640e+27,3.4580e+27,53.6,38.2,0.3,7.9,8.6234e+28,8.3638e+28,1.5980e+27,9.9800e+26,0.0000e+00,0.0000e+00,97.0,1.9,1.2
324,8.5094e+28,4.5390e+28,3.2684e+28,2.2500e+26,6.7950e+27,4.0906e+28,4.4840e+27,2.2927e+28,9.7570e+27,1.4600e+26,7.9000e+25,3.3600e+27,3.4350e+27,53.3,38.4,0.3,8.0,8.5249e+28,8.2633e+28,1.6340e+27,9.8200e+26,0.0000e+00,0.0000e+00,96.9,1.9,1.2
325,8.4369e+28,4.4798e+28,3.2536e+28,2.1300e+26,6.8220e+27,4.0222e+28,4.5760e+27,2.2167e+28,1.0369e+28,1.3000e+26,8.3000e+25,3.4780e+27,3.3440e+27,53.1,38.6,0.3,8.1,8.4361e+28,8.1933e+28,1.5940e+27,8.3400e+26,0.0000e+00,0.0000e+00,97.1,1.9,1.0
326,8.4180e+28,4.3795e+28,3.3374e+28,2.1800e+26,6.7930e+27,3.9315e+28,4.4800e+27,2.2810e+28,1.0564e+28,1.3500e+26,8.3000e+25,3.4310e+27,3.3620e+27,52.0,39.6,0.3,8.1,8.4200e+28,8.1881e+28,1.5810e+27,7.3800e+26,0.0000e+00,0.0000e+00,97.2,1.9,0.9
327,8.3513e+28,4.2995e+28,3.3519e+28,2.1900e+26,6.7800e+27,3.8536e+28,4.4590e+27,2.2063e+28,1.1456e+28,1.2900e+26,9.0000e+25,3.3770e+27,3.4030e+27,51.5,40.1,0.3,8.1,8.3504e+28,8.1138e+28,1.6580e+27,7.0800e+26,0.0000e+00,0.0000e+00,97.2,2.0,0.8
328,8.4163e+28,4.3006e+28,3.4100e+28,2.0600e+26,6.8510e+27,3.8454e+28,4.5520e+27,2.2543e+28,1.1557e+28,1.3100e+26,7.5000e+25,3.4840e+27,3.3670e+27,51.1,40.5,0.2,8.1,8.4148e+28,8.1817e+28,1.6570e+27,6.7400e+26,0.0000e+00,0.0000e+00,97.2,2.0,0.8
329,8.3131e+28,4.1500e+28,3.4650e+28,2.1800e+26,6.7630e+27,3.7138e+28,4.3620e+27,2.2685e+28,1.1965e+28,1.2800e+26,9.0000e+25,3.3690e+27,3.3940e+27,49.9,41.7,0.3,8.1,8.3143e+28,8.0908e+28,1.6330e+27,6.0200e+26,0.0000e+00,0.0000e+00,97.3,2.0,0.7
330,8.4721e+28,4.1582e+28,3.6094e+28,2.1200e+26,6.8330e+27,3.7050e+28,4.5320e+27,2.3516e+28,1.2578e+28,1.3300e+26,7.9000e+25,3.4780e+27,3.3550e+27,49.1,42.6,0.3,8.1,8.4724e+28,8.2486e+28,1.7190e+27,5.1900e+26,0.0000e+00,0.0000e+00,97.4,2.0,0.6
331,8.3481e+28,4.0838e+28,3.5648e+28,1.9600e+26,6.7990e+27,3.6329e+28,4.5090e+27,2.3568e+28,1.2080e+28,1.2500e+26,7.1000e+25,3.4490e+27,3.3500e+27,48.9,42.7,0.2,8.1,8.3489e+28,8.1315e+28,1.6970e+27,4.7700e+26,0.0000e+00,0.0000e+00,97.4,2.0,0.6
