Time_hours,TAA,Exosphere_Total,Surface_Total,Gen_Total,Gen_PSD,Gen_TD,Gen_SWS,Gen_MMV,Loss_Total,Loss_Stuck,Loss_Ionized,Loss_Escaped,Supply_Internal,Trans_Inward
29557.777777777777,0.004613984076968336,3.387e+28,3.3316738784287e+31,4.465000000000014e+28,0.0,4.403000000000014e+28,2.7e+26,3.5e+26,4.861999999999999e+28,4.739999999999998e+28,1.2000000000000001e+27,2e+25,1.2813938826112553e+27,0.0
29561.555555555555,1.0035978740661449,2.7430000000000003e+28,3.3336054191311797e+31,7.467899999999993e+29,0.0,7.357399999999998e+29,4.2600000000000035e+27,6.78999999999999e+27,7.532300000000055e+29,7.34770000000005e+29,1.7810000000000002e+28,6.500000000000006e+26,2.4894453216448845e+28,0.0
29565.333333333332,2.0024777896696833,2.6030000000000007e+28,3.33547442255766e+31,7.02429999999999e+29,0.0,6.91369999999999e+29,4.280000000000002e+27,6.77999999999999e+27,7.038300000000062e+29,6.870300000000064e+29,1.6039999999999995e+28,7.600000000000007e+26,2.488670602747906e+28,0.0
29569.11111111111,3.001149752583842,2.677e+28,3.337016404835571e+31,6.956299999999992e+29,0.0,6.846699999999992e+29,4.170000000000002e+27,6.78999999999999e+27,6.948900000000063e+29,6.782600000000064e+29,1.5790000000000001e+28,8.400000000000003e+26,2.4871245505938524e+28,0.0
29572.916666666668,4.006850565499008,2.435e+28,3.338750969595837e+31,6.718699999999991e+29,0.0,6.609999999999991e+29,4.0600000000000004e+27,6.80999999999999e+27,6.742900000000064e+29,6.579400000000062e+29,1.5540000000000001e+28,8.100000000000004e+26,2.5030922725694004e+28,0.0
29576.694444444445,5.004794939285603,2.4490000000000004e+28,3.340275217758472e+31,6.554499999999985e+29,0.0,6.444199999999986e+29,4.25e+27,6.779999999999991e+27,6.553100000000064e+29,6.391200000000064e+29,1.5489999999999993e+28,7.000000000000007e+26,2.4817388748696293e+28,0.0
29580.472222222223,6.002221622954494,2.442e+28,3.34186614527248e+31,6.359599999999987e+29,0.0,6.250399999999988e+29,4.140000000000002e+27,6.779999999999991e+27,6.360300000000059e+29,6.200200000000058e+29,1.5180000000000004e+28,8.300000000000005e+26,2.47791299120634e+28,0.0
29584.277777777777,7.006355805322528,2.4170000000000005e+28,3.343560016203234e+31,6.325699999999987e+29,0.0,6.214999999999992e+29,4.2600000000000013e+27,6.80999999999999e+27,6.328200000000056e+29,6.1740000000000576e+29,1.453e+28,8.900000000000004e+26,2.4914953557053713e+28,0.0
29588.055555555555,8.002435972621242,2.427e+28,3.345012832835762e+31,6.249299999999988e+29,0.0,6.140499999999986e+29,4.130000000000001e+27,6.74999999999999e+27,6.24830000000006e+29,6.0908000000000574e+29,1.4949999999999997e+28,8.000000000000005e+26,2.4679726486300197e+28,0.0
29591.86111111111,9.005008106069909,2.42e+28,3.346594355680931e+31,6.242599999999988e+29,0.0,6.1330999999999895e+29,4.140000000000004e+27,6.80999999999999e+27,6.243300000000058e+29,6.091300000000057e+29,1.4349999999999989e+28,8.500000000000003e+26,2.479983468077559e+28,0.0
29595.666666666668,10.006642251123594,2.3370000000000003e+28,3.34825770320852e+31,6.102399999999988e+29,0.0,5.994799999999985e+29,3.960000000000004e+27,6.79999999999999e+27,6.110700000000053e+29,5.960100000000053e+29,1.4129999999999993e+28,9.300000000000003e+26,2.4730849120901242e+28,0.0
29599.472222222223,11.007237818787871,2.3800000000000004e+28,3.3499021587028344e+31,6.0758999999999884e+29,0.0,5.9681999999999895e+29,3.94e+27,6.829999999999989e+27,6.071600000000049e+29,5.9200000000000526e+29,1.4310000000000003e+28,8.500000000000004e+26,2.465447699856506e+28,0.0
29603.277777777777,12.006691724029224,2.3110000000000005e+28,3.3515219248339937e+31,6.110599999999989e+29,0.0,5.9995999999999886e+29,4.3200000000000044e+27,6.77999999999999e+27,6.1175000000000536e+29,5.964200000000055e+29,1.4539999999999995e+28,7.900000000000006e+26,2.457099883898094e+28,0.0
29607.083333333332,13.004907008396003,2.207e+28,3.3531890927195835e+31,5.938899999999989e+29,0.0,5.827399999999989e+29,4.430000000000004e+27,6.71999999999999e+27,5.949300000000049e+29,5.792800000000049e+29,1.4619999999999995e+28,1.0300000000000002e+27,2.448027060626874e+28,0.0
29610.88888888889,14.001781400720574,2.196e+28,3.3548383807658535e+31,5.741699999999989e+29,0.0,5.63579999999999e+29,3.840000000000004e+27,6.74999999999999e+27,5.7428000000000424e+29,5.6002000000000435e+29,1.3329999999999998e+28,9.299999999999999e+26,2.4382512039513673e+28,0.0
29614.722222222223,15.00448100761787,2.195e+28,3.3563914020546893e+31,5.767699999999988e+29,0.0,5.6582999999999896e+29,4.100000000000003e+27,6.83999999999999e+27,5.7678000000000445e+29,5.6142000000000444e+29,1.4109999999999994e+28,1.2500000000000002e+27,2.4454826412914868e+28,0.0
29618.555555555555,16.00562305434778,2.172e+28,3.35824363944234e+31,5.840199999999991e+29,0.0,5.728899999999987e+29,4.390000000000002e+27,6.73999999999999e+27,5.84250000000005e+29,5.690000000000045e+29,1.4119999999999997e+28,1.1300000000000004e+27,2.4341933588153768e+28,0.0
29622.38888888889,17.005112599375934,2.1590000000000004e+28,3.359816558441594e+31,5.730699999999988e+29,0.0,5.6154999999999914e+29,4.769999999999999e+27,6.74999999999999e+27,5.732000000000046e+29,5.581800000000042e+29,1.3820000000000002e+28,1.2000000000000003e+27,2.422230700220615e+28,0.0
29626.222222222223,18.00285225893549,2.183e+28,3.361695084422318e+31,5.6479999999999904e+29,0.0,5.536699999999992e+29,4.350000000000001e+27,6.77999999999999e+27,5.645600000000043e+29,5.500000000000043e+29,1.3200000000000001e+28,1.36e+27,2.4096099629423675e+28,0.0
29630.083333333332,19.005959042609902,2.0470000000000003e+28,3.363294722874716e+31,5.620699999999991e+29,0.0,5.508099999999992e+29,4.3900000000000033e+27,6.869999999999989e+27,5.6343000000000415e+29,5.499900000000038e+29,1.2260000000000002e+28,1.1800000000000003e+27,2.413664169920789e+28,0.0
29633.944444444445,20.007098782366484,1.971e+28,3.3648614642905004e+31,5.3753999999999915e+29,0.0,5.267399999999988e+29,3.980000000000002e+27,6.819999999999988e+27,5.383000000000037e+29,5.250000000000036e+29,1.2079999999999999e+28,1.2200000000000003e+27,2.3995861130547145e+28,0.0
29637.805555555555,21.006181921215102,1.972e+28,3.366306059848484e+31,5.331399999999992e+29,0.0,5.22239999999999e+29,4.1e+27,6.79999999999999e+27,5.331300000000034e+29,5.198100000000036e+29,1.2120000000000002e+28,1.2000000000000003e+27,2.384896549729674e+28,0.0
29641.666666666668,22.00311353141751,1.934e+28,3.368027262060563e+31,5.364699999999992e+29,0.0,5.255699999999993e+29,4.1000000000000013e+27,6.79999999999999e+27,5.368500000000034e+29,5.237400000000036e+29,1.166e+28,1.4499999999999995e+27,2.3696020732180266e+28,0.0
29645.555555555555,23.004953424037012,1.8949999999999998e+28,3.3698262185052695e+31,5.26369999999999e+29,0.0,5.154899999999988e+29,4.0200000000000005e+27,6.859999999999989e+27,5.267600000000035e+29,5.1355000000000345e+29,1.1720000000000001e+28,1.4899999999999996e+27,2.370610975447727e+28,0.0
29649.444444444445,24.00443394508602,1.9820000000000003e+28,3.37169316817577e+31,5.211999999999992e+29,0.0,5.101699999999991e+29,4.300000000000003e+27,6.72999999999999e+27,5.203300000000033e+29,5.078800000000032e+29,1.106e+28,1.3900000000000008e+27,2.3539512158978996e+28,0.0
29653.333333333332,25.001460617982048,1.973e+28,3.373709977024157e+31,5.3174999999999926e+29,0.0,5.20939999999999e+29,4.060000000000003e+27,6.74999999999999e+27,5.3184000000000326e+29,5.188900000000032e+29,1.1630000000000003e+28,1.3200000000000002e+27,2.3367496727600288e+28,0.0
29657.25,26.003048653217775,1.822e+28,3.3758025514886565e+31,5.26829999999999e+29,0.0,5.159999999999991e+29,4.0800000000000014e+27,6.74999999999999e+27,5.2834000000000326e+29,5.1577000000000306e+29,1.1179999999999998e+28,1.3900000000000003e+27,2.335532618013715e+28,0.0
29661.166666666668,27.0019799175343,1.743e+28,3.377761912014565e+31,5.025399999999992e+29,0.0,4.916699999999992e+29,4.0500000000000023e+27,6.819999999999991e+27,5.033300000000026e+29,4.908500000000028e+29,1.0899999999999998e+28,1.58e+27,2.317045920836709e+28,0.0
29665.11111111111,28.00522643509339,1.712e+28,3.379736249267133e+31,4.8509999999999944e+29,0.0,4.736099999999993e+29,4.6800000000000015e+27,6.80999999999999e+27,4.8541000000000214e+29,4.737500000000022e+29,9.860000000000005e+27,1.799999999999999e+27,2.3142956524042085e+28,0.0
29669.055555555555,29.005606455742054,1.635e+28,3.3816799525471417e+31,4.788399999999992e+29,0.0,4.6804999999999924e+29,3.9300000000000006e+27,6.859999999999989e+27,4.7961000000000204e+29,4.681600000000022e+29,9.780000000000001e+27,1.6699999999999993e+27,2.2945904336425105e+28,0.0
29673.0,30.003044531214073,1.616e+28,3.3836783978122735e+31,4.697199999999992e+29,0.0,4.585199999999993e+29,4.379999999999999e+27,6.819999999999988e+27,4.699100000000018e+29,4.5861000000000155e+29,9.5e+27,1.799999999999999e+27,2.2744236354308634e+28,0.0
29676.972222222223,31.0044533078526,1.5830000000000002e+28,3.385535705997984e+31,4.628599999999992e+29,0.0,4.520199999999992e+29,4.0000000000000017e+27,6.83999999999999e+27,4.6319000000000126e+29,4.5212000000000134e+29,9.450000000000001e+27,1.6199999999999995e+27,2.2696242183626244e+28,0.0
29680.944444444445,32.00271981885089,1.5419999999999998e+28,3.3875246134264793e+31,4.506899999999993e+29,0.0,4.401899999999992e+29,3.770000000000002e+27,6.729999999999989e+27,4.51100000000001e+29,4.40490000000001e+29,8.790000000000002e+27,1.8199999999999993e+27,2.2483385774603285e+28,0.0
29684.944444444445,33.00471602220841,1.478e+28,3.3895393918154933e+31,4.4657999999999924e+29,0.0,4.352599999999995e+29,4.5400000000000025e+27,6.77999999999999e+27,4.472200000000012e+29,4.365500000000012e+29,8.490000000000001e+27,2.1799999999999986e+27,2.2421667484188836e+28,0.0
29688.944444444445,34.003375284204594,1.447e+28,3.39139622133898e+31,4.2902999999999946e+29,0.0,4.178199999999997e+29,4.460000000000005e+27,6.749999999999992e+27,4.293400000000008e+29,4.188600000000006e+29,8.490000000000002e+27,1.9899999999999992e+27,2.2198262135068545e+28,0.0
29692.972222222223,35.00552557374431,1.373e+28,3.393371685857564e+31,4.217299999999996e+29,0.0,4.100099999999994e+29,4.8500000000000017e+27,6.869999999999989e+27,4.224700000000005e+29,4.127900000000004e+29,7.800000000000001e+27,1.8799999999999994e+27,2.212323915585277e+28,0.0
29697.0,36.00414959593218,1.3080000000000003e+28,3.3953027744221676e+31,4.1549999999999954e+29,0.0,4.046399999999993e+29,4.010000000000003e+27,6.849999999999991e+27,4.1615000000000064e+29,4.055600000000004e+29,8.58e+27,2.009999999999999e+27,2.1890084607993725e+28,0.0
29701.055555555555,37.00602931426238,1.3280000000000001e+28,3.397147882942344e+31,4.028099999999995e+29,0.0,3.9149999999999955e+29,4.4899999999999997e+27,6.81999999999999e+27,4.0261e+29,3.9282999999999985e+29,7.980000000000002e+27,1.7999999999999985e+27,2.180253776087581e+28,0.0
29705.11111111111,38.00419875568241,1.349e+28,3.399172702759952e+31,4.024299999999995e+29,0.0,3.918299999999994e+29,3.8100000000000016e+27,6.78999999999999e+27,4.022199999999997e+29,3.9347e+29,6.810000000000004e+27,1.9399999999999986e+27,2.1560462369223156e+28,0.0
29709.194444444445,39.005386379531956,1.221e+28,3.401306283816123e+31,3.9080999999999936e+29,0.0,3.7970999999999966e+29,4.250000000000002e+27,6.84999999999999e+27,3.9208999999999946e+29,3.8332999999999964e+29,6.840000000000003e+27,1.9199999999999984e+27,2.146104403357422e+28,0.0
29713.277777777777,40.00268691729707,1.1720000000000001e+28,3.4032579549276246e+31,3.7250999999999976e+29,0.0,3.611599999999996e+29,4.520000000000003e+27,6.829999999999989e+27,3.729999999999996e+29,3.6419999999999974e+29,6.879999999999997e+27,1.919999999999998e+27,2.121086191621557e+28,0.0
29717.38888888889,41.0027849822809,1.1220000000000001e+28,3.405396040083916e+31,3.677999999999997e+29,0.0,3.565399999999998e+29,4.540000000000002e+27,6.71999999999999e+27,3.682999999999993e+29,3.5919999999999946e+29,6.840000000000002e+27,2.259999999999998e+27,2.110033811864055e+28,0.0
29721.527777777777,42.005535486106965,1.066e+28,3.4073331495233307e+31,3.545999999999997e+29,0.0,3.440399999999998e+29,3.6600000000000007e+27,6.899999999999988e+27,3.5515999999999925e+29,3.471799999999994e+29,6.090000000000002e+27,1.8899999999999993e+27,2.098286239392119e+28,0.0
29725.666666666668,43.00411472425367,1.099e+28,3.409337515434384e+31,3.5601999999999976e+29,0.0,3.450499999999999e+29,4.2200000000000015e+27,6.749999999999993e+27,3.556899999999994e+29,3.475499999999996e+29,6.14e+27,1.9999999999999987e+27,2.0720444769436077e+28,0.0
29729.833333333332,44.005128244846674,1.066e+28,3.411362892367053e+31,3.538499999999996e+29,0.0,3.428199999999996e+29,4.140000000000002e+27,6.88999999999999e+27,3.541799999999993e+29,3.462999999999992e+29,5.840000000000004e+27,2.0399999999999985e+27,2.0593079698197053e+28,0.0
29734.0,45.001806313835914,1.063e+28,3.4133957176481285e+31,3.470099999999997e+29,0.0,3.355999999999998e+29,4.3600000000000037e+27,7.049999999999985e+27,3.470399999999992e+29,3.390599999999991e+29,6.050000000000005e+27,1.929999999999999e+27,2.0324728441787057e+28,0.0
29738.194444444445,46.00070392554244,9.36e+27,3.415220440049636e+31,3.290699999999997e+29,0.0,3.1819999999999975e+29,4.0300000000000024e+27,6.839999999999988e+27,3.303399999999993e+29,3.226199999999993e+29,5.470000000000002e+27,2.249999999999998e+27,2.0188347126044215e+28,0.0
29742.416666666668,47.00168539260085,9.959999999999999e+27,3.4169970230214226e+31,3.316000000000001e+29,0.0,3.206899999999999e+29,4.0100000000000014e+27,6.89999999999999e+27,3.3099999999999956e+29,3.230599999999994e+29,5.810000000000001e+27,2.129999999999998e+27,2.004594623711283e+28,0.0
29746.666666666668,48.004611567426764,9.48e+27,3.4190282314763337e+31,3.3383e+29,0.0,3.2264999999999975e+29,4.3800000000000036e+27,6.79999999999999e+27,3.343099999999993e+29,3.2634999999999944e+29,5.809999999999999e+27,2.149999999999999e+27,1.9897776747444604e+28,0.0
29750.916666666668,49.00284454740995,9.260000000000001e+27,3.421002439245885e+31,3.199799999999999e+29,0.0,3.0893999999999996e+29,4.270000000000001e+27,6.769999999999991e+27,3.2019999999999925e+29,3.126799999999993e+29,5.240000000000002e+27,2.2799999999999988e+27,1.9616676379706677e+28,0.0
29755.194444444445,50.002822641674356,9.17e+27,3.422989275196047e+31,3.2332999999999966e+29,0.0,3.1187999999999986e+29,4.5600000000000036e+27,6.889999999999988e+27,3.234199999999993e+29,3.1576999999999935e+29,5.529999999999998e+27,2.1199999999999985e+27,1.9461192774969978e+28,0.0
29759.5,51.004414351022206,8.93e+27,3.424973941629963e+31,3.1738e+29,0.0,3.0677999999999977e+29,3.8100000000000027e+27,6.78999999999999e+27,3.1761999999999955e+29,3.1057999999999938e+29,5.180000000000005e+27,1.8599999999999983e+27,1.9300492535042192e+28,0.0
29763.805555555555,52.00107477755773,8.61e+27,3.426794164772329e+31,3.0123999999999992e+29,0.0,2.9e+29,4.3700000000000034e+27,6.869999999999987e+27,3.0155999999999942e+29,2.946199999999994e+29,4.770000000000002e+27,2.1699999999999991e+27,1.9013179886405623e+28,0.0
29768.166666666668,53.00553487950492,7.669999999999999e+27,3.4288845175784234e+31,3.0545999999999982e+29,0.0,2.9385999999999998e+29,4.770000000000002e+27,6.82999999999999e+27,3.0639999999999944e+29,2.9952999999999942e+29,4.800000000000002e+27,2.069999999999999e+27,1.896633912829579e+28,0.0
29772.527777777777,54.004874866488535,8.18e+27,3.430721233620144e+31,2.8561e+29,0.0,2.748100000000001e+29,3.910000000000002e+27,6.889999999999988e+27,2.8509999999999963e+29,2.7865999999999945e+29,4.530000000000002e+27,1.909999999999999e+27,1.8673530528442886e+28,0.0
29776.916666666668,55.005382798110986,8.379999999999999e+27,3.432570127741524e+31,2.829800000000001e+29,0.0,2.7234000000000002e+29,3.840000000000003e+27,6.799999999999991e+27,2.8277999999999957e+29,2.763799999999995e+29,4.230000000000003e+27,2.1699999999999983e+27,1.8498082127803364e+28,0.0
29781.305555555555,56.00065394897865,7.88e+27,3.4343903797882104e+31,2.8128e+29,0.0,2.701600000000001e+29,4.3599999999999993e+27,6.759999999999991e+27,2.817799999999996e+29,2.751899999999996e+29,4.5600000000000025e+27,2.0299999999999985e+27,1.8204325702393904e+28,0.0
29785.75,57.00316668173491,8e+27,3.4361596572535577e+31,2.8065e+29,0.0,2.6954000000000013e+29,4.1600000000000033e+27,6.949999999999989e+27,2.8052999999999946e+29,2.7380999999999978e+29,4.500000000000003e+27,2.2199999999999981e+27,1.8137160792657494e+28,0.0
29790.194444444445,58.00026458011598,8.04e+27,3.4378614730067987e+31,2.739300000000001e+29,0.0,2.6264999999999995e+29,4.3900000000000017e+27,6.889999999999988e+27,2.7388999999999956e+29,2.667499999999997e+29,4.880000000000002e+27,2.2599999999999983e+27,1.7839673841336046e+28,0.0
29794.694444444445,59.00429795129003,7.51e+27,3.4397899523356334e+31,2.7398e+29,0.0,2.624500000000002e+29,4.5900000000000054e+27,6.939999999999987e+27,2.745099999999998e+29,2.680099999999994e+29,4.1600000000000033e+27,2.339999999999998e+27,1.7761878115185886e+28,0.0
29799.194444444445,60.0027540685569,7.41e+27,3.441546723952696e+31,2.6206000000000006e+29,0.0,2.5109000000000013e+29,4.19e+27,6.779999999999987e+27,2.6215999999999956e+29,2.5590999999999956e+29,4.030000000000003e+27,2.219999999999998e+27,1.7461540893649218e+28,0.0
29803.722222222223,61.00173500668643,7.9e+27,3.4433321573185523e+31,2.6656000000000013e+29,0.0,2.5565e+29,4.0200000000000033e+27,6.889999999999987e+27,2.6606999999999957e+29,2.6013999999999974e+29,3.920000000000001e+27,2.0099999999999983e+27,1.7268917566378283e+28,0.0
29808.277777777777,62.00112468513362,7.090000000000001e+27,3.4452740801195025e+31,2.678300000000001e+29,0.0,2.5681000000000028e+29,4.14e+27,6.879999999999989e+27,2.6863999999999963e+29,2.619199999999996e+29,4.4100000000000016e+27,2.3099999999999984e+27,1.7073498136689295e+28,0.0
29812.86111111111,63.00081937842879,7.27e+27,3.447051076224007e+31,2.558800000000001e+29,0.0,2.4498000000000026e+29,4.020000000000003e+27,6.879999999999988e+27,2.5569999999999966e+29,2.499899999999997e+29,3.6500000000000043e+27,2.0599999999999984e+27,1.687571798957833e+28,0.0
29817.472222222223,64.00070868425337,6.62e+27,3.4489997394855155e+31,2.5982000000000034e+29,0.0,2.486400000000001e+29,4.350000000000002e+27,6.82999999999999e+27,2.6046999999999972e+29,2.5493999999999963e+29,3.580000000000002e+27,1.9499999999999988e+27,1.667559072657068e+28,0.0
29822.11111111111,65.00068511882,6.31e+27,3.450692528701394e+31,2.4841000000000012e+29,0.0,2.3694000000000023e+29,4.6300000000000003e+27,6.839999999999989e+27,2.487199999999997e+29,2.4266999999999963e+29,3.7100000000000025e+27,2.3399999999999972e+27,1.6473524880211725e+28,0.0
29826.777777777777,66.00064637813011,6.83e+27,3.4522495949704044e+31,2.4403000000000025e+29,0.0,2.3252000000000022e+29,4.7000000000000025e+27,6.809999999999989e+27,2.4350999999999948e+29,2.3791999999999963e+29,3.530000000000002e+27,2.059999999999998e+27,1.626958757365235e+28,0.0
29831.472222222223,67.00049104378922,6.530000000000001e+27,3.4540846040789156e+31,2.4739000000000016e+29,0.0,2.357800000000002e+29,4.7600000000000034e+27,6.849999999999989e+27,2.4768999999999963e+29,2.4210999999999975e+29,3.450000000000002e+27,2.1299999999999985e+27,1.6064104969646238e+28,0.0
29836.194444444445,68.00012067072475,6.590000000000001e+27,3.455959349048785e+31,2.4552000000000036e+29,0.0,2.3368000000000012e+29,4.980000000000002e+27,6.859999999999988e+27,2.4545999999999977e+29,2.400399999999996e+29,3.200000000000003e+27,2.2199999999999981e+27,1.5857216013836384e+28,0.0
29840.972222222223,69.00526629947035,6.11e+27,3.457645673126745e+31,2.4561000000000027e+29,0.0,2.3397000000000022e+29,4.7400000000000035e+27,6.899999999999989e+27,2.460899999999998e+29,2.402199999999997e+29,3.390000000000004e+27,2.479999999999999e+27,1.5739839264106226e+28,0.0
29845.75,70.00414846010699,5.97e+27,3.4590845715637615e+31,2.344600000000002e+29,0.0,2.2312000000000028e+29,4.4600000000000017e+27,6.879999999999989e+27,2.3459999999999968e+29,2.2897999999999987e+29,3.4200000000000016e+27,2.1999999999999977e+27,1.5438461102561317e+28,0.0
