TAA_Bin,Band_Index,EffCos_Lo,EffCos_Hi,Gen_PSD_Dawn,Gen_TD_Dawn,Gen_PSD_Dusk,Gen_TD_Dusk,Stock_Dawn,Stock_Dusk,Step_Count
33,2,0.1000,0.2000,8.6200e+27,4.8900e+27,6.2100e+27,3.7700e+27,1.5522e+32,1.0991e+32,144
33,3,0.2000,0.3500,1.3580e+28,2.4340e+28,1.1620e+28,2.3680e+28,1.2826e+32,1.0581e+32,144
33,4,0.3500,0.5500,1.1780e+28,7.3840e+28,9.8000e+27,7.0660e+28,6.8417e+31,5.6540e+31,144
33,5,0.5500,1.0100,7.9600e+27,3.0961e+29,7.1600e+27,3.0263e+29,2.7007e+31,2.4114e+31,144
34,0,0.0000,0.0500,1.9400e+27,4.0000e+25,1.4100e+27,5.0000e+25,1.8933e+32,1.1390e+32,145
34,1,0.0500,0.1000,2.5300e+27,4.3000e+26,1.7600e+27,2.7000e+26,7.7347e+31,6.1906e+31,145
34,2,0.1000,0.2000,9.0900e+27,5.0000e+27,6.5300e+27,4.3000e+27,1.5621e+32,1.1248e+32,145
34,3,0.2000,0.3500,1.4010e+28,2.5220e+28,1.1270e+28,2.1880e+28,1.2891e+32,1.0446e+32,145
34,4,0.3500,0.5500,1.2060e+28,7.2990e+28,9.4500e+27,6.8050e+28,6.8553e+31,5.6856e+31,145
34,5,0.5500,1.0100,7.5000e+27,3.1232e+29,7.0300e+27,2.9047e+29,2.7212e+31,2.4356e+31,145
35,0,0.0000,0.0500,2.0400e+27,5.0000e+25,1.4000e+27,6.0000e+25,1.8946e+32,1.1659e+32,145
35,1,0.0500,0.1000,2.1800e+27,4.1000e+26,1.5800e+27,2.1000e+26,7.7347e+31,5.9368e+31,145
35,2,0.1000,0.2000,9.3700e+27,5.3400e+27,6.8700e+27,3.5600e+27,1.5616e+32,1.1369e+32,145
35,3,0.2000,0.3500,1.3250e+28,2.4820e+28,1.0680e+28,2.1030e+28,1.2864e+32,1.0300e+32,145
35,4,0.3500,0.5500,1.1490e+28,7.2570e+28,1.0180e+28,6.8540e+28,6.8244e+31,5.6693e+31,145
