TAA_Bin,Gen_Total,Gen_PSD,Gen_TD,Gen_SWS,Gen_MMV,Gen_PSD_Dawn,Gen_PSD_Dusk,Gen_TD_Dawn,Gen_TD_Dusk,Gen_SWS_Dawn,Gen_SWS_Dusk,Gen_MMV_Dawn,Gen_MMV_Dusk,Max_Flux_PSD,Min_Flux_PSD,Max_Flux_TD,Min_Flux_TD,Max_Flux_SWS,Min_Flux_SWS,Max_Flux_MMV,Min_Flux_MMV,Pct_PSD,Pct_TD,Pct_SWS,Pct_MMV,Loss_Total,Loss_Stuck,Loss_Ionized,Loss_Escaped,Supply_Internal,Trans_Inward,Pct_Stuck,Pct_Ionized,Pct_Escaped
17,6.8697e+29,1.5517e+29,5.2253e+29,2.4900e+27,6.7800e+27,1.0108e+29,5.4090e+28,2.7567e+29,2.4686e+29,1.1800e+27,1.3100e+27,3.5000e+27,3.2800e+27,3.6125e+08,2.3114e+06,1.6186e+09,1.5266e-06,1.6927e+07,1.8763e+05,6.5684e+05,6.5573e+05,22.6,76.1,0.4,1.0,6.8828e+29,6.6772e+29,1.9490e+28,1.0700e+27,2.4097e+28,0.0000e+00,97.0,2.8,0.2
18,6.8753e+29,1.5736e+29,5.2082e+29,2.4800e+27,6.8700e+27,1.0266e+29,5.4700e+28,2.7466e+29,2.4616e+29,1.3600e+27,1.1200e+27,3.3800e+27,3.4900e+27,3.5875e+08,2.8738e+06,1.4781e+09,1.3789e-06,1.5990e+07,1.7065e+05,6.5572e+05,6.5453e+05,22.9,75.8,0.4,1.0,6.8746e+29,6.6643e+29,1.9820e+28,1.2100e+27,2.4138e+28,0.0000e+00,96.9,2.9,0.2
19,6.7691e+29,1.5650e+29,5.1136e+29,2.2300e+27,6.8200e+27,1.0218e+29,5.4320e+28,2.6614e+29,2.4522e+29,1.1900e+27,1.0400e+27,3.3400e+27,3.4800e+27,3.5544e+08,2.5254e+06,1.5017e+09,1.2566e-06,1.6135e+07,1.1747e+05,6.5453e+05,6.5329e+05,23.1,75.5,0.3,1.0,6.7795e+29,6.5705e+29,1.9520e+28,1.3800e+27,2.3997e+28,0.0000e+00,96.9,2.9,0.2
20,6.6893e+29,1.5293e+29,5.0656e+29,2.6300e+27,6.8100e+27,9.7240e+28,5.5690e+28,2.5993e+29,2.4663e+29,1.3700e+27,1.2600e+27,3.7000e+27,3.1100e+27,3.5217e+08,2.4396e+06,1.4569e+09,1.1561e-06,1.5689e+07,1.5532e+05,6.5328e+05,6.5198e+05,22.9,75.7,0.4,1.0,6.6885e+29,6.4852e+29,1.8880e+28,1.4500e+27,2.3850e+28,0.0000e+00,97.0,2.8,0.2
21,6.5430e+29,1.5111e+29,4.9410e+29,2.3000e+27,6.7900e+27,9.7420e+28,5.3690e+28,2.5235e+29,2.4175e+29,1.3500e+27,9.5000e+26,3.5600e+27,3.2300e+27,3.4862e+08,2.6863e+06,1.2051e+09,1.0747e-06,1.7694e+07,1.8329e+05,6.5197e+05,6.5062e+05,23.1,75.5,0.4,1.0,6.5519e+29,6.3540e+29,1.8060e+28,1.7300e+27,2.3697e+28,0.0000e+00,97.0,2.8,0.3
22,6.5735e+29,1.5305e+29,4.9469e+29,2.7500e+27,6.8600e+27,9.8780e+28,5.4270e+28,2.5605e+29,2.3864e+29,1.4800e+27,1.2700e+27,3.2700e+27,3.5900e+27,3.4554e+08,2.4591e+06,1.3416e+09,1.0096e-06,1.7707e+07,1.4937e+05,6.5061e+05,6.4919e+05,23.3,75.3,0.4,1.0,6.5847e+29,6.3870e+29,1.8090e+28,1.6800e+27,2.3707e+28,0.0000e+00,97.0,2.7,0.3
23,6.4282e+29,1.5087e+29,4.8300e+29,2.2200e+27,6.7300e+27,9.6040e+28,5.4830e+28,2.4790e+29,2.3510e+29,1.1700e+27,1.0500e+27,3.4400e+27,3.2900e+27,3.4314e+08,2.4922e+06,1.2774e+09,9.5964e-07,1.7092e+07,1.3978e+05,6.4918e+05,6.4771e+05,23.5,75.1,0.3,1.0,6.4292e+29,6.2380e+29,1.7210e+28,1.9100e+27,2.3541e+28,0.0000e+00,97.0,2.7,0.3
24,6.3577e+29,1.4888e+29,4.7777e+29,2.3700e+27,6.7500e+27,9.5440e+28,5.3440e+28,2.4697e+29,2.3080e+29,1.2400e+27,1.1300e+27,3.2600e+27,3.4900e+27,3.4028e+08,2.5804e+06,1.4540e+09,9.3140e-07,1.5940e+07,1.3650e+05,6.4770e+05,6.4617e+05,23.4,75.1,0.4,1.1,6.3727e+29,6.1779e+29,1.7500e+28,1.9800e+27,2.3369e+28,0.0000e+00,96.9,2.7,0.3
25,6.2855e+29,1.5050e+29,4.6900e+29,2.3000e+27,6.7500e+27,9.6350e+28,5.4150e+28,2.4550e+29,2.2350e+29,1.3200e+27,9.8000e+26,3.3800e+27,3.3700e+27,3.3653e+08,2.3217e+06,1.3406e+09,9.0784e-07,1.5899e+07,1.4287e+05,6.4616e+05,6.4457e+05,23.9,74.6,0.4,1.1,6.2857e+29,6.0930e+29,1.7140e+28,2.1300e+27,2.3357e+28,0.0000e+00,96.9,2.7,0.3
26,6.1240e+29,1.5003e+29,4.5303e+29,2.5100e+27,6.8300e+27,9.6360e+28,5.3670e+28,2.3870e+29,2.1433e+29,1.3100e+27,1.2000e+27,3.2500e+27,3.5800e+27,3.3403e+08,2.0663e+06,1.4924e+09,8.9702e-07,1.5698e+07,1.4719e+05,6.4456e+05,6.4292e+05,24.5,74.0,0.4,1.1,6.1394e+29,5.9502e+29,1.6390e+28,2.5300e+27,2.3172e+28,0.0000e+00,96.9,2.7,0.4
27,5.9195e+29,1.4621e+29,4.3644e+29,2.5000e+27,6.8000e+27,9.4130e+28,5.2080e+28,2.2740e+29,2.0904e+29,1.4400e+27,1.0600e+27,3.3600e+27,3.4400e+27,3.3095e+08,2.0576e+06,2.0634e+09,8.9619e-07,1.5686e+07,1.8062e+05,6.4291e+05,6.4121e+05,24.7,73.7,0.4,1.1,5.9245e+29,5.7458e+29,1.5470e+28,2.4000e+27,2.3144e+28,0.0000e+00,97.0,2.6,0.4
28,5.8656e+29,1.4821e+29,4.2926e+29,2.2300e+27,6.8600e+27,9.4770e+28,5.3440e+28,2.2353e+29,2.0573e+29,1.1900e+27,1.0400e+27,3.3000e+27,3.5600e+27,3.2758e+08,2.5092e+06,1.1507e+09,8.9889e-07,1.6030e+07,1.4626e+05,6.4119e+05,6.3944e+05,25.3,73.2,0.4,1.2,5.8797e+29,5.6984e+29,1.5350e+28,2.7800e+27,2.2947e+28,0.0000e+00,96.9,2.6,0.5
29,5.7662e+29,1.4543e+29,4.2189e+29,2.4800e+27,6.8200e+27,9.1620e+28,5.3810e+28,2.1996e+29,2.0193e+29,1.3100e+27,1.1700e+27,3.3200e+27,3.5000e+27,3.2426e+08,1.7155e+06,1.4311e+09,9.1390e-07,1.6246e+07,1.5684e+05,6.3943e+05,6.3763e+05,25.2,73.2,0.4,1.2,5.7658e+29,5.5925e+29,1.4630e+28,2.7000e+27,2.2746e+28,0.0000e+00,97.0,2.5,0.5
30,5.6912e+29,1.4569e+29,4.1423e+29,2.3600e+27,6.8400e+27,9.2030e+28,5.3660e+28,2.1352e+29,2.0071e+29,1.1600e+27,1.2000e+27,3.5200e+27,3.3200e+27,3.2076e+08,2.0087e+06,1.3853e+09,9.4298e-07,1.6275e+07,1.1491e+05,6.3761e+05,6.3575e+05,25.6,72.8,0.4,1.2,5.7013e+29,5.5250e+29,1.4260e+28,3.3700e+27,2.2698e+28,0.0000e+00,96.9,2.5,0.6
31,5.4947e+29,1.4106e+29,3.9934e+29,2.3400e+27,6.7300e+27,8.8780e+28,5.2280e+28,2.0616e+29,1.9318e+29,1.1800e+27,1.1600e+27,3.1500e+27,3.5800e+27,3.1848e+08,1.4232e+06,1.2770e+09,9.8789e-07,1.6084e+07,6.5764e+04,6.3574e+05,6.3383e+05,25.7,72.7,0.4,1.2,5.5060e+29,5.3395e+29,1.3280e+28,3.3700e+27,2.2485e+28,0.0000e+00,97.0,2.4,0.6
32,5.2650e+29,1.4141e+29,3.7615e+29,2.1600e+27,6.7800e+27,8.8970e+28,5.2440e+28,1.9632e+29,1.7983e+29,1.1000e+27,1.0600e+27,3.4400e+27,3.3400e+27,3.1572e+08,1.6362e+06,1.1801e+09,1.0507e-06,1.5544e+07,1.0185e+05,6.3382e+05,6.3185e+05,26.9,71.4,0.4,1.3,5.2754e+29,5.1135e+29,1.2790e+28,3.4000e+27,2.2423e+28,0.0000e+00,96.9,2.4,0.6
33,5.1287e+29,1.3978e+29,3.6445e+29,1.8900e+27,6.7500e+27,8.9300e+28,5.0480e+28,1.8822e+29,1.7623e+29,8.9000e+26,1.0000e+27,3.6000e+27,3.1500e+27,3.1313e+08,1.9774e+06,1.2263e+09,1.1352e-06,1.4472e+07,1.0256e+05,6.3184e+05,6.2983e+05,27.3,71.1,0.4,1.3,5.1318e+29,4.9747e+29,1.2190e+28,3.5200e+27,2.2200e+28,0.0000e+00,96.9,2.4,0.7
34,5.1162e+29,1.3858e+29,3.6422e+29,1.9400e+27,6.8800e+27,8.8460e+28,5.0120e+28,1.9028e+29,1.7394e+29,8.7000e+26,1.0700e+27,3.5400e+27,3.3400e+27,3.1087e+08,1.9268e+06,1.2723e+09,1.2451e-06,1.3905e+07,1.2838e+05,6.2982e+05,6.2775e+05,27.1,71.2,0.4,1.3,5.1114e+29,4.9582e+29,1.1910e+28,3.4100e+27,2.2125e+28,0.0000e+00,97.0,2.3,0.7
35,5.1302e+29,1.3854e+29,3.6567e+29,1.9600e+27,6.8500e+27,8.8820e+28,4.9720e+28,1.9154e+29,1.7413e+29,9.8000e+26,9.8000e+26,3.4200e+27,3.4300e+27,3.0804e+08,1.2499e+06,1.3240e+09,1.3874e-06,1.3551e+07,1.2563e+05,6.2773e+05,6.2563e+05,27.0,71.3,0.4,1.3,5.1465e+29,4.9920e+29,1.1410e+28,4.0400e+27,2.1892e+28,0.0000e+00,97.0,2.2,0.8
36,5.0769e+29,1.3713e+29,3.6192e+29,1.8300e+27,6.8100e+27,8.8400e+28,4.8730e+28,1.9151e+29,1.7041e+29,8.6000e+26,9.7000e+26,3.2700e+27,3.5400e+27,3.0496e+08,1.2694e+06,1.2241e+09,1.5688e-06,1.3564e+07,1.2770e+05,6.2561e+05,6.2345e+05,27.0,71.3,0.4,1.3,5.0751e+29,4.9243e+29,1.1400e+28,3.6800e+27,2.1804e+28,0.0000e+00,97.0,2.2,0.7
37,4.9022e+29,1.3656e+29,3.4494e+29,1.9300e+27,6.7900e+27,8.7710e+28,4.8850e+28,1.7949e+29,1.6545e+29,1.0800e+27,8.5000e+26,3.5000e+27,3.2900e+27,3.0220e+08,1.7165e+06,1.0881e+09,1.8167e-06,1.3695e+07,9.7327e+04,6.2343e+05,6.2123e+05,27.9,70.4,0.4,1.4,4.9161e+29,4.7645e+29,1.1090e+28,4.0700e+27,2.1562e+28,0.0000e+00,96.9,2.3,0.8
38,4.8324e+29,1.3337e+29,3.4103e+29,1.9900e+27,6.8500e+27,8.5170e+28,4.8200e+28,1.7525e+29,1.6578e+29,1.1000e+27,8.9000e+26,3.5400e+27,3.3100e+27,2.9927e+08,1.6176e+06,1.4057e+09,2.1155e-06,1.3558e+07,9.3948e+04,6.2121e+05,6.1896e+05,27.6,70.6,0.4,1.4,4.8302e+29,4.6856e+29,1.0510e+28,3.9500e+27,2.1463e+28,0.0000e+00,97.0,2.2,0.8
39,4.8296e+29,1.3426e+29,3.3984e+29,2.0200e+27,6.8400e+27,8.5380e+28,4.8880e+28,1.7157e+29,1.6827e+29,1.1100e+27,9.1000e+26,3.4700e+27,3.3700e+27,2.9681e+08,1.3931e+06,1.2553e+09,2.4998e-06,1.3330e+07,7.8148e+04,6.1894e+05,6.1666e+05,27.8,70.4,0.4,1.4,4.8352e+29,4.6908e+29,1.0500e+28,3.9400e+27,2.1213e+28,0.0000e+00,97.0,2.2,0.8
40,4.7032e+29,1.3146e+29,3.3033e+29,1.8100e+27,6.7200e+27,8.2410e+28,4.9050e+28,1.6682e+29,1.6351e+29,8.9000e+26,9.2000e+26,3.3600e+27,3.3600e+27,2.9360e+08,1.6953e+06,1.1867e+09,3.0180e-06,1.3446e+07,1.0526e+05,6.1664e+05,6.1430e+05,28.0,70.2,0.4,1.4,4.7034e+29,4.5599e+29,9.9600e+27,4.3900e+27,2.1102e+28,0.0000e+00,96.9,2.1,0.9
41,4.5523e+29,1.3112e+29,3.1525e+29,1.9700e+27,6.8900e+27,8.3750e+28,4.7370e+28,1.5946e+29,1.5579e+29,9.2000e+26,1.0500e+27,3.6400e+27,3.2500e+27,2.9041e+08,1.5372e+06,1.3318e+09,3.6624e-06,1.2739e+07,1.2406e+05,6.1428e+05,6.1189e+05,28.8,69.3,0.4,1.5,4.5608e+29,4.4193e+29,9.6800e+27,4.4700e+27,2.0985e+28,0.0000e+00,96.9,2.1,1.0
42,4.4438e+29,1.3198e+29,3.0371e+29,1.9300e+27,6.7600e+27,8.4500e+28,4.7480e+28,1.5486e+29,1.4885e+29,1.0100e+27,9.2000e+26,3.3600e+27,3.4000e+27,2.8756e+08,1.2072e+06,1.0455e+09,4.5030e-06,1.2620e+07,8.5658e+04,6.1187e+05,6.0945e+05,29.7,68.3,0.4,1.5,4.4526e+29,4.3124e+29,9.2400e+27,4.7800e+27,2.0722e+28,0.0000e+00,96.9,2.1,1.1
43,4.3139e+29,1.2799e+29,2.9462e+29,1.8900e+27,6.8900e+27,8.1530e+28,4.6460e+28,1.5252e+29,1.4210e+29,8.7000e+26,1.0200e+27,3.4900e+27,3.4000e+27,2.8632e+08,1.6745e+06,1.4984e+09,5.4817e-06,1.2204e+07,8.6612e+04,6.0943e+05,6.0696e+05,29.7,68.3,0.4,1.6,4.3151e+29,4.1808e+29,9.1600e+27,4.2700e+27,2.0595e+28,0.0000e+00,96.9,2.1,1.0
44,4.2784e+29,1.2580e+29,2.9319e+29,1.8100e+27,7.0400e+27,8.2050e+28,4.3750e+28,1.5409e+29,1.3910e+29,9.6000e+26,8.5000e+26,3.6500e+27,3.3900e+27,2.8405e+08,1.5227e+06,1.0405e+09,3.9925e-06,1.1590e+07,7.9231e+04,6.0695e+05,6.0445e+05,29.4,68.5,0.4,1.6,4.2824e+29,4.1532e+29,8.4900e+27,4.4300e+27,2.0326e+28,0.0000e+00,97.0,2.0,1.0
45,4.1664e+29,1.2688e+29,2.8134e+29,1.5700e+27,6.8500e+27,8.2800e+28,4.4080e+28,1.5076e+29,1.3058e+29,8.3000e+26,7.4000e+26,3.4100e+27,3.4400e+27,2.8185e+08,1.4886e+06,1.1699e+09,2.8251e-06,1.1356e+07,7.2105e+04,6.0443e+05,6.0189e+05,30.5,67.5,0.4,1.6,4.1757e+29,4.0448e+29,8.5400e+27,4.5500e+27,2.0190e+28,0.0000e+00,96.9,2.0,1.1
46,4.0999e+29,1.2479e+29,2.7651e+29,1.8000e+27,6.8900e+27,8.0140e+28,4.4650e+28,1.4677e+29,1.2974e+29,9.0000e+26,9.0000e+26,3.3400e+27,3.5500e+27,2.7915e+08,1.1505e+06,1.2749e+09,1.9364e-06,1.1658e+07,7.0335e+04,6.0187e+05,5.9928e+05,30.4,67.4,0.4,1.7,4.1087e+29,3.9778e+29,8.5900e+27,4.5000e+27,2.0048e+28,0.0000e+00,96.8,2.1,1.1
47,4.1801e+29,1.2838e+29,2.8113e+29,1.7000e+27,6.8000e+27,8.3390e+28,4.4990e+28,1.4931e+29,1.3182e+29,7.7000e+26,9.3000e+26,3.3900e+27,3.4100e+27,2.7706e+08,1.1679e+06,1.2428e+09,1.2812e-06,1.1687e+07,7.1100e+04,5.9926e+05,5.9663e+05,30.7,67.3,0.4,1.6,4.1736e+29,4.0498e+29,7.8000e+27,4.5800e+27,1.9900e+28,0.0000e+00,97.0,1.9,1.1
48,4.1294e+29,1.2600e+29,2.7846e+29,1.7000e+27,6.7800e+27,8.2130e+28,4.3870e+28,1.4702e+29,1.3144e+29,1.0400e+27,6.6000e+26,3.5100e+27,3.2700e+27,2.7528e+08,1.3827e+06,1.0356e+09,8.1745e-07,1.1070e+07,8.4974e+04,5.9662e+05,5.9396e+05,30.5,67.4,0.4,1.6,4.1255e+29,3.9933e+29,8.1400e+27,5.0800e+27,1.9619e+28,0.0000e+00,96.8,2.0,1.2
49,4.0280e+29,1.2431e+29,2.6996e+29,1.6500e+27,6.8800e+27,8.1070e+28,4.3240e+28,1.4315e+29,1.2681e+29,8.9000e+26,7.6000e+26,3.2300e+27,3.6500e+27,2.7300e+08,1.2425e+06,1.1896e+09,4.9921e-07,1.0846e+07,8.6126e+04,5.9395e+05,5.9125e+05,30.9,67.0,0.4,1.7,4.0350e+29,3.9016e+29,8.5000e+27,4.8400e+27,1.9463e+28,0.0000e+00,96.7,2.1,1.2
50,4.0504e+29,1.2591e+29,2.7070e+29,1.6300e+27,6.8000e+27,8.3020e+28,4.2890e+28,1.3981e+29,1.3089e+29,9.6000e+26,6.7000e+26,3.4100e+27,3.3900e+27,2.7127e+08,1.5652e+06,1.0616e+09,2.9013e-07,1.0915e+07,8.1192e+04,5.9124e+05,5.8850e+05,31.1,66.8,0.4,1.7,4.0427e+29,3.9183e+29,7.5900e+27,4.8500e+27,1.9302e+28,0.0000e+00,96.9,1.9,1.2
51,3.9682e+29,1.2407e+29,2.6449e+29,1.3900e+27,6.8700e+27,8.1850e+28,4.2220e+28,1.3763e+29,1.2686e+29,7.0000e+26,6.9000e+26,3.5700e+27,3.3000e+27,2.6902e+08,1.3857e+06,1.0433e+09,1.6339e-07,1.1009e+07,6.4467e+04,5.8849e+05,5.8574e+05,31.3,66.7,0.4,1.7,3.9805e+29,3.8542e+29,7.7400e+27,4.8900e+27,1.9015e+28,0.0000e+00,96.8,1.9,1.2
52,3.9055e+29,1.2300e+29,2.5922e+29,1.5100e+27,6.8200e+27,8.0680e+28,4.2320e+28,1.3299e+29,1.2623e+29,7.3000e+26,7.8000e+26,3.4300e+27,3.3900e+27,2.6666e+08,1.4791e+06,1.0920e+09,8.4068e-08,1.0995e+07,8.9534e+04,5.8572e+05,5.8291e+05,31.5,66.4,0.4,1.7,3.9118e+29,3.7950e+29,7.1300e+27,4.5500e+27,1.8968e+28,0.0000e+00,97.0,1.8,1.2
53,3.8748e+29,1.2081e+29,2.5818e+29,1.6000e+27,6.8900e+27,7.9690e+28,4.1120e+28,1.3300e+29,1.2518e+29,9.0000e+26,7.0000e+26,3.3300e+27,3.5600e+27,2.6477e+08,1.8971e+06,1.0249e+09,4.0259e-08,9.9619e+06,1.0177e+05,5.8290e+05,5.8008e+05,31.2,66.6,0.4,1.8,3.8693e+29,3.7516e+29,7.3100e+27,4.4600e+27,1.8675e+28,0.0000e+00,97.0,1.9,1.2
