Time_hours,TAA,Exosphere_Total,Surface_Total,Gen_Total,Gen_PSD,Gen_TD,Gen_SWS,Gen_MMV,Loss_Total,Loss_Stuck,Loss_Ionized,Loss_Escaped,Supply_Internal,Trans_Inward
29557.777777777777,0.004613984076968336,3.7079999999999997e+28,3.3312142020276227e+31,4.949000000000012e+28,6.000000000000005e+27,4.299000000000012e+28,1.5000000000000002e+26,3.5e+26,5.024999999999993e+28,4.904999999999993e+28,1.18e+27,2e+25,1.2813938826112553e+27,0.0
29561.555555555555,1.0035978740661449,3.718e+28,3.331954363187234e+31,9.62560000000002e+29,1.1991000000000009e+29,8.314000000000021e+29,4.4600000000000006e+27,6.78999999999999e+27,9.624599999999987e+29,9.382599999999996e+29,2.344e+28,7.600000000000006e+26,2.4894453216448845e+28,0.0
29565.333333333332,2.0024777896696833,3.681e+28,3.3324908107004517e+31,9.63180000000002e+29,1.1780000000000012e+29,8.34510000000002e+29,4.090000000000002e+27,6.77999999999999e+27,9.635499999999988e+29,9.398299999999999e+29,2.282999999999999e+28,8.900000000000004e+26,2.488670602747906e+28,0.0
29569.11111111111,3.001149752583842,3.743e+28,3.3330450145747803e+31,9.583400000000018e+29,1.1713000000000013e+29,8.301700000000013e+29,4.250000000000003e+27,6.78999999999999e+27,9.577199999999996e+29,9.344000000000004e+29,2.2549999999999996e+28,7.700000000000007e+26,2.4871245505938524e+28,0.0
29572.916666666668,4.006850565499008,3.7519999999999996e+28,3.333921349583046e+31,9.762300000000024e+29,1.1862000000000013e+29,8.46410000000002e+29,4.390000000000002e+27,6.80999999999999e+27,9.761399999999983e+29,9.517799999999995e+29,2.3499999999999994e+28,8.600000000000002e+26,2.5030922725694004e+28,0.0
29576.694444444445,5.004794939285603,3.718e+28,3.33478367586269e+31,9.762800000000025e+29,1.1836000000000013e+29,8.472200000000024e+29,3.9200000000000025e+27,6.779999999999991e+27,9.76619999999998e+29,9.522599999999994e+29,2.3520000000000004e+28,8.400000000000007e+26,2.4817388748696293e+28,0.0
29580.472222222223,6.002221622954494,3.863e+28,3.335858282629684e+31,9.871100000000021e+29,1.1803000000000007e+29,8.581700000000024e+29,4.1300000000000037e+27,6.779999999999991e+27,9.856599999999978e+29,9.618699999999986e+29,2.2929999999999995e+28,8.600000000000002e+26,2.47791299120634e+28,0.0
29584.277777777777,7.006355805322528,3.7949999999999997e+28,3.336750648744393e+31,9.738100000000016e+29,1.1977000000000009e+29,8.429400000000019e+29,4.2900000000000026e+27,6.80999999999999e+27,9.744899999999988e+29,9.507799999999996e+29,2.3009999999999993e+28,7.000000000000008e+26,2.4914953557053713e+28,0.0
29588.055555555555,8.002435972621242,3.6280000000000004e+28,3.337693738958309e+31,9.470200000000017e+29,1.1783000000000017e+29,8.18180000000002e+29,4.2600000000000013e+27,6.74999999999999e+27,9.486900000000001e+29,9.247000000000004e+29,2.320999999999999e+28,7.800000000000004e+26,2.4679726486300197e+28,0.0
29591.86111111111,9.005008106069909,3.643e+28,3.338210160317269e+31,9.487700000000019e+29,1.1830000000000014e+29,8.194100000000018e+29,4.2500000000000016e+27,6.80999999999999e+27,9.486200000000005e+29,9.242100000000007e+29,2.348e+28,9.300000000000003e+26,2.479983468077559e+28,0.0
29595.666666666668,10.006642251123594,3.5239999999999997e+28,3.3393531590691696e+31,9.498100000000019e+29,1.1793000000000015e+29,8.211800000000017e+29,3.900000000000003e+27,6.79999999999999e+27,9.510000000000002e+29,9.275900000000001e+29,2.253e+28,8.799999999999999e+26,2.4730849120901242e+28,0.0
29599.472222222223,11.007237818787871,3.675e+28,3.3397913683196094e+31,9.409000000000016e+29,1.169300000000001e+29,8.128600000000014e+29,4.2800000000000035e+27,6.829999999999989e+27,9.39390000000001e+29,9.162200000000006e+29,2.224e+28,9.300000000000003e+26,2.465447699856506e+28,0.0
29603.277777777777,12.006691724029224,3.5709999999999996e+28,3.340534510344681e+31,9.28900000000002e+29,1.1632000000000012e+29,8.015200000000015e+29,4.2800000000000035e+27,6.77999999999999e+27,9.299400000000012e+29,9.072700000000011e+29,2.174e+28,9.300000000000005e+26,2.457099883898094e+28,0.0
29607.083333333332,13.004907008396003,3.5339999999999996e+28,3.341410520463309e+31,9.360900000000019e+29,1.1717000000000016e+29,8.083600000000017e+29,3.840000000000001e+27,6.71999999999999e+27,9.364600000000015e+29,9.137900000000002e+29,2.1750000000000008e+28,9.200000000000007e+26,2.448027060626874e+28,0.0
29610.88888888889,14.001781400720574,3.475e+28,3.3421660490955717e+31,8.999200000000012e+29,1.1663000000000016e+29,7.726200000000006e+29,3.92e+27,6.74999999999999e+27,9.005100000000012e+29,8.781600000000014e+29,2.1320000000000007e+28,1.0300000000000002e+27,2.4382512039513673e+28,0.0
29614.722222222223,15.00448100761787,3.4160000000000004e+28,3.3430070358749264e+31,9.119200000000013e+29,1.177700000000001e+29,7.83430000000001e+29,3.880000000000002e+27,6.83999999999999e+27,9.12510000000002e+29,8.895800000000012e+29,2.158000000000001e+28,1.3500000000000004e+27,2.4454826412914868e+28,0.0
29618.555555555555,16.00562305434778,3.42e+28,3.343596310985887e+31,8.956500000000007e+29,1.1504000000000016e+29,7.698100000000007e+29,4.0600000000000026e+27,6.73999999999999e+27,8.956100000000022e+29,8.73960000000001e+29,2.0620000000000004e+28,1.0300000000000005e+27,2.4341933588153768e+28,0.0
29622.38888888889,17.005112599375934,3.49e+28,3.3445785381585055e+31,8.99210000000001e+29,1.1679000000000012e+29,7.714900000000009e+29,4.18e+27,6.74999999999999e+27,8.985100000000018e+29,8.76500000000001e+29,2.0690000000000003e+28,1.32e+27,2.422230700220615e+28,0.0
29626.222222222223,18.00285225893549,3.307e+28,3.3459139037719155e+31,8.955900000000004e+29,1.1601000000000018e+29,7.689700000000005e+29,3.8300000000000015e+27,6.77999999999999e+27,8.974200000000027e+29,8.762900000000014e+29,2.003000000000001e+28,1.0999999999999998e+27,2.4096099629423675e+28,0.0
29630.083333333332,19.005959042609902,3.224e+28,3.3467683030406874e+31,8.830199999999999e+29,1.160500000000002e+29,7.561099999999996e+29,3.990000000000005e+27,6.869999999999989e+27,8.838500000000013e+29,8.61840000000001e+29,2.0770000000000005e+28,1.2400000000000003e+27,2.413664169920789e+28,0.0
29633.944444444445,20.007098782366484,3.175e+28,3.347792830885781e+31,8.635099999999989e+29,1.1632000000000012e+29,7.362299999999991e+29,4.1400000000000023e+27,6.819999999999988e+27,8.64000000000002e+29,8.420900000000016e+29,2.0369999999999995e+28,1.5399999999999997e+27,2.3995861130547145e+28,0.0
29637.805555555555,21.006181921215102,3.077e+28,3.3486155168456605e+31,8.555599999999997e+29,1.1583000000000006e+29,7.290899999999995e+29,3.84e+27,6.79999999999999e+27,8.565400000000022e+29,8.356700000000025e+29,1.9120000000000004e+28,1.7499999999999995e+27,2.384896549729674e+28,0.0
29641.666666666668,22.00311353141751,3.118e+28,3.349759278512547e+31,8.429899999999995e+29,1.1582000000000017e+29,7.163099999999993e+29,4.0600000000000004e+27,6.79999999999999e+27,8.425800000000024e+29,8.221000000000029e+29,1.824999999999999e+28,2.2299999999999987e+27,2.3696020732180266e+28,0.0
29645.555555555555,23.004953424037012,3.071e+28,3.350771030640538e+31,8.345999999999996e+29,1.1603000000000004e+29,7.075799999999995e+29,4.1300000000000015e+27,6.859999999999989e+27,8.350700000000037e+29,8.135200000000037e+29,1.931000000000001e+28,2.239999999999999e+27,2.370610975447727e+28,0.0
29649.444444444445,24.00443394508602,3.1360000000000003e+28,3.3520610139437544e+31,8.310999999999999e+29,1.1606000000000014e+29,7.043299999999988e+29,3.980000000000001e+27,6.72999999999999e+27,8.30450000000003e+29,8.100200000000039e+29,1.843e+28,1.9999999999999984e+27,2.3539512158978996e+28,0.0
