Time_hours,TAA,Exosphere_Total,Surface_Total,Gen_Total,Gen_PSD,Gen_TD,Gen_SWS,Gen_MMV,Loss_Total,Loss_Stuck,Loss_Ionized,Loss_Escaped,Supply_Internal,Trans_Inward
29557.777777777777,0.004613984076968336,2.068e+28,4.487263186328997e+31,2.020999999999998e+28,1.8879999999999977e+28,0.0,9.800000000000001e+26,3.5e+26,2.0930000000000026e+28,2.0070000000000024e+28,7.400000000000001e+26,1.2e+26,1.2813938826112553e+27,0.0
29561.555555555555,1.0035978740661449,2.0630000000000003e+28,4.488999399587657e+31,3.960299999999996e+29,3.754399999999996e+29,0.0,1.38e+28,6.78999999999999e+27,3.960800000000006e+29,3.8095000000000005e+29,1.2830000000000003e+28,2.299999999999999e+27,2.4894453216448845e+28,0.0
29565.333333333332,2.0024777896696833,2.1380000000000002e+28,4.490141228088468e+31,3.917899999999995e+29,3.709699999999996e+29,0.0,1.4039999999999993e+28,6.77999999999999e+27,3.910400000000003e+29,3.752800000000002e+29,1.357e+28,2.1899999999999988e+27,2.488670602747906e+28,0.0
29569.11111111111,3.001149752583842,2.1000000000000003e+28,4.491828124685604e+31,3.972599999999998e+29,3.760699999999997e+29,0.0,1.4399999999999997e+28,6.78999999999999e+27,3.976400000000004e+29,3.8089000000000055e+29,1.4359999999999996e+28,2.389999999999998e+27,2.4871245505938524e+28,0.0
29572.916666666668,4.006850565499008,2.058e+28,4.493360343626045e+31,3.973799999999997e+29,3.758099999999993e+29,0.0,1.4760000000000001e+28,6.80999999999999e+27,3.978000000000003e+29,3.8179000000000035e+29,1.3399999999999997e+28,2.6099999999999987e+27,2.5030922725694004e+28,0.0
29576.694444444445,5.004794939285603,2.0370000000000004e+28,4.495124020418481e+31,3.968099999999997e+29,3.763299999999995e+29,0.0,1.3699999999999997e+28,6.779999999999991e+27,3.970200000000006e+29,3.816600000000003e+29,1.3179999999999998e+28,2.1799999999999988e+27,2.4817388748696293e+28,0.0
29580.472222222223,6.002221622954494,2.073e+28,4.496617026679198e+31,3.946799999999995e+29,3.741899999999995e+29,0.0,1.3709999999999998e+28,6.779999999999991e+27,3.943200000000002e+29,3.784200000000003e+29,1.344999999999999e+28,2.449999999999999e+27,2.47791299120634e+28,0.0
29584.277777777777,7.006355805322528,2.132e+28,4.498291284828729e+31,4.012599999999995e+29,3.794399999999995e+29,0.0,1.5009999999999992e+28,6.80999999999999e+27,4.0067000000000036e+29,3.842700000000005e+29,1.3749999999999994e+28,2.649999999999999e+27,2.4914953557053713e+28,0.0
29588.055555555555,8.002435972621242,2.1210000000000004e+28,4.500239755903325e+31,3.990199999999997e+29,3.781199999999993e+29,0.0,1.4149999999999986e+28,6.74999999999999e+27,3.9913000000000044e+29,3.831700000000005e+29,1.3609999999999994e+28,2.3499999999999974e+27,2.4679726486300197e+28,0.0
29591.86111111111,9.005008106069909,2.114e+28,4.5017589219045055e+31,3.966099999999997e+29,3.757999999999994e+29,0.0,1.3999999999999994e+28,6.80999999999999e+27,3.966800000000004e+29,3.8148000000000025e+29,1.243e+28,2.7699999999999987e+27,2.479983468077559e+28,0.0
29595.666666666668,10.006642251123594,2.0900000000000004e+28,4.503465043851241e+31,3.995299999999997e+29,3.781499999999994e+29,0.0,1.4579999999999998e+28,6.79999999999999e+27,3.9977000000000056e+29,3.836100000000003e+29,1.339e+28,2.769999999999999e+27,2.4730849120901242e+28,0.0
29599.472222222223,11.007237818787871,2.0539999999999998e+28,4.5048365522381375e+31,3.963199999999998e+29,3.754699999999994e+29,0.0,1.401999999999999e+28,6.829999999999989e+27,3.9668000000000036e+29,3.798100000000002e+29,1.3959999999999993e+28,2.9100000000000004e+27,2.465447699856506e+28,0.0
29603.277777777777,12.006691724029224,2.0870000000000004e+28,4.50629383847098e+31,3.970399999999997e+29,3.754099999999998e+29,0.0,1.4849999999999997e+28,6.77999999999999e+27,3.967100000000002e+29,3.806300000000003e+29,1.3170000000000001e+28,2.9099999999999987e+27,2.457099883898094e+28,0.0
29607.083333333332,13.004907008396003,2.1420000000000006e+28,4.507786785769546e+31,3.9743e+29,3.766599999999993e+29,0.0,1.4050000000000005e+28,6.71999999999999e+27,3.9688e+29,3.807800000000005e+29,1.3009999999999997e+28,3.0899999999999997e+27,2.448027060626874e+28,0.0
29610.88888888889,14.001781400720574,2.1060000000000004e+28,4.5091960231817365e+31,3.9488999999999984e+29,3.7318999999999945e+29,0.0,1.4949999999999988e+28,6.74999999999999e+27,3.9525000000000014e+29,3.7949000000000025e+29,1.2600000000000005e+28,3.160000000000001e+27,2.4382512039513673e+28,0.0
29614.722222222223,15.00448100761787,2.031e+28,4.510953431726446e+31,4.011399999999995e+29,3.798799999999995e+29,0.0,1.442e+28,6.83999999999999e+27,4.018900000000003e+29,3.8506000000000024e+29,1.3620000000000002e+28,3.210000000000002e+27,2.4454826412914868e+28,0.0
29618.555555555555,16.00562305434778,2.0930000000000004e+28,4.5126429388791515e+31,4.0107999999999946e+29,3.798599999999998e+29,0.0,1.4480000000000003e+28,6.73999999999999e+27,4.0046e+29,3.841800000000003e+29,1.316e+28,3.120000000000001e+27,2.4341933588153768e+28,0.0
29622.38888888889,17.005112599375934,2.048e+28,4.514196178826537e+31,3.985199999999997e+29,3.780999999999995e+29,0.0,1.3670000000000003e+28,6.74999999999999e+27,3.989700000000004e+29,3.8242000000000026e+29,1.3230000000000002e+28,3.32e+27,2.422230700220615e+28,0.0
29626.222222222223,18.00285225893549,2.0690000000000003e+28,4.515663855381062e+31,3.985899999999998e+29,3.771499999999996e+29,0.0,1.466e+28,6.77999999999999e+27,3.983800000000004e+29,3.818500000000002e+29,1.2870000000000004e+28,3.660000000000003e+27,2.4096099629423675e+28,0.0
29630.083333333332,19.005959042609902,2.0810000000000004e+28,4.517383994635738e+31,4.0248e+29,3.807499999999997e+29,0.0,1.4860000000000005e+28,6.869999999999989e+27,4.023600000000007e+29,3.856400000000004e+29,1.3040000000000002e+28,3.680000000000002e+27,2.413664169920789e+28,0.0
29633.944444444445,20.007098782366484,2.1110000000000005e+28,4.518512937279554e+31,3.959499999999996e+29,3.752199999999994e+29,0.0,1.391e+28,6.819999999999988e+27,3.9564999999999995e+29,3.793499999999999e+29,1.262e+28,3.6800000000000006e+27,2.3995861130547145e+28,0.0
29637.805555555555,21.006181921215102,2.1110000000000005e+28,4.519740619820153e+31,3.972399999999998e+29,3.766599999999994e+29,0.0,1.3779999999999994e+28,6.79999999999999e+27,3.972400000000001e+29,3.7991000000000005e+29,1.2859999999999997e+28,4.470000000000002e+27,2.384896549729674e+28,0.0
29641.666666666668,22.00311353141751,1.9470000000000001e+28,4.521159927907775e+31,3.966999999999996e+29,3.7601999999999955e+29,0.0,1.388e+28,6.79999999999999e+27,3.9834e+29,3.807400000000001e+29,1.325e+28,4.3499999999999996e+27,2.3696020732180266e+28,0.0
