# Wavelength Flux(MR)
5.89097364e+02 -1.00502277e+27
5.89100659e+02 -1.62464283e+27
5.89103954e+02 -1.43685946e+27
5.89107249e+02 -2.26841975e+26
5.89110544e+02 -6.65737841e+26
5.89113839e+02 9.64135276e+25
5.89117135e+02 -4.67738332e+26
5.89120430e+02 -6.90731227e+26
5.89123725e+02 -2.41800860e+27
5.89127020e+02 -2.00208950e+27
5.89130315e+02 -1.01749048e+26
5.89133610e+02 -8.74614246e+25
5.89136905e+02 2.24811826e+27
5.89140200e+02 9.43831718e+26
5.89143496e+02 1.00650491e+27
5.89146791e+02 2.67330283e+26
5.89150086e+02 3.32196463e+26
5.89153381e+02 1.46654210e+26
5.89156676e+02 1.87101884e+27
5.89159971e+02 1.05847303e+27
5.89163266e+02 -1.08346919e+27
5.89166561e+02 -9.94819636e+26
5.89169856e+02 -5.99203472e+26
5.89173152e+02 -1.15354327e+27
5.89176447e+02 -5.56954322e+25
5.89179742e+02 1.09130827e+27
5.89183037e+02 -2.55471171e+26
5.89186332e+02 1.16032546e+27
5.89189627e+02 7.84637714e+26
5.89192922e+02 -5.96418148e+26
5.89196217e+02 -8.30094196e+26
5.89199513e+02 -2.46412399e+27
5.89202808e+02 -2.49352104e+27
5.89206103e+02 -1.36739950e+27
5.89209398e+02 1.55728795e+27
5.89212693e+02 7.40802448e+27
5.89215988e+02 2.07820160e+28
5.89219283e+02 4.13710210e+28
5.89222578e+02 5.81436702e+28
5.89225873e+02 5.52519841e+28
5.89229169e+02 3.59229453e+28
5.89232464e+02 1.20758893e+28
5.89235759e+02 9.82628207e+26
5.89239054e+02 1.69086429e+27
5.89242349e+02 -1.72342213e+26
5.89245644e+02 1.13395042e+27
5.89248939e+02 1.25170682e+27
5.89252234e+02 -9.66758060e+26
5.89255530e+02 -1.05698772e+26
5.89258825e+02 -4.10528950e+25
5.89262120e+02 -5.88562342e+26
5.89265415e+02 -4.10092315e+26
5.89268710e+02 1.85989462e+26
5.89272005e+02 -1.06380428e+27
5.89275300e+02 -1.69647929e+27
5.89278595e+02 -2.20051446e+27
5.89281890e+02 -2.09643854e+27
5.89285186e+02 -1.41616145e+26
5.89288481e+02 8.76552237e+26
5.89291776e+02 2.49992254e+26
5.89295071e+02 -3.27305181e+26
5.89298366e+02 1.56512694e+27
5.89301661e+02 1.28612296e+26
5.89304956e+02 1.08552662e+27
5.89308251e+02 1.27908377e+27
5.89311547e+02 -5.24437938e+24
5.89314842e+02 1.02561682e+27
5.89318137e+02 1.00766968e+27
5.89321432e+02 -5.70616918e+26
5.89324727e+02 5.28233999e+25
5.89328022e+02 -2.22120139e+26
5.89331317e+02 -1.35741538e+27
5.89334612e+02 -9.76658763e+26
5.89337907e+02 1.11516622e+27
5.89341203e+02 2.34687537e+27
5.89344498e+02 2.32715852e+27
5.89347793e+02 1.92575494e+27
5.89351088e+02 -3.39328025e+26
5.89354383e+02 5.33206285e+26
5.89357678e+02 -1.03117970e+26
5.89360973e+02 -1.66153785e+25
5.89364268e+02 -1.04612034e+27
5.89367564e+02 -1.20081636e+27
5.89370859e+02 -6.17786553e+26
5.89374154e+02 4.19398011e+26
5.89377449e+02 -1.76384927e+27
5.89380744e+02 -4.93338332e+26
5.89384039e+02 3.17460915e+26
5.89387334e+02 -1.92971531e+26
5.89390629e+02 8.58372258e+26
5.89393924e+02 -1.59923387e+26
5.89397220e+02 -5.17558928e+26
5.89400515e+02 -1.11683809e+27
5.89403810e+02 -1.51626447e+27
