# Wavelength Flux(MR)
5.89097364e+02 -1.50302787e+27
5.89100659e+02 -2.38855162e+27
5.89103954e+02 -2.40233990e+27
5.89107249e+02 -2.76748783e+27
5.89110544e+02 -5.02993394e+26
5.89113839e+02 1.51659615e+27
5.89117135e+02 1.30665788e+27
5.89120430e+02 -1.34558046e+27
5.89123725e+02 -1.57261291e+27
5.89127020e+02 -2.08153154e+27
5.89130315e+02 -6.73435419e+26
5.89133610e+02 1.43926500e+27
5.89136905e+02 3.29978140e+27
5.89140200e+02 2.25009677e+27
5.89143496e+02 2.08757680e+27
5.89146791e+02 5.20088256e+26
5.89150086e+02 -3.83578711e+26
5.89153381e+02 -3.16824245e+26
5.89156676e+02 1.36722542e+26
5.89159971e+02 1.66531234e+27
5.89163266e+02 1.13754158e+27
5.89166561e+02 -1.53760117e+27
5.89169856e+02 -1.98327989e+27
5.89173152e+02 8.02209122e+26
5.89176447e+02 8.30850721e+26
5.89179742e+02 1.29459939e+27
5.89183037e+02 -2.97136190e+26
5.89186332e+02 2.78837275e+26
5.89189627e+02 -1.02942672e+27
5.89192922e+02 -3.50473539e+27
5.89196217e+02 -2.43549911e+27
5.89199513e+02 -2.16890248e+27
5.89202808e+02 -3.85141695e+27
5.89206103e+02 -9.98039318e+26
5.89209398e+02 5.76193587e+26
5.89212693e+02 8.26862770e+27
5.89215988e+02 2.71750129e+28
5.89219283e+02 5.70543783e+28
5.89222578e+02 8.06961977e+28
5.89225873e+02 7.62351584e+28
5.89229169e+02 4.66426404e+28
5.89232464e+02 1.76449096e+28
5.89235759e+02 4.18178297e+27
5.89239054e+02 1.35626807e+27
5.89242349e+02 1.88971180e+26
5.89245644e+02 -2.40305419e+27
5.89248939e+02 -1.94614475e+27
5.89252234e+02 9.10012982e+26
5.89255530e+02 1.79125868e+26
5.89258825e+02 4.55401738e+26
5.89262120e+02 -1.23886274e+27
5.89265415e+02 1.03139394e+27
5.89268710e+02 1.15371166e+26
5.89272005e+02 2.50228169e+26
5.89275300e+02 -1.97356551e+27
5.89278595e+02 -2.24305790e+27
5.89281890e+02 -1.01297614e+27
5.89285186e+02 -1.19299708e+27
5.89288481e+02 2.95029718e+26
5.89291776e+02 1.54264838e+24
5.89295071e+02 2.22173501e+27
5.89298366e+02 -5.03801352e+26
5.89301661e+02 1.27390064e+27
5.89304956e+02 1.73385817e+27
5.89308251e+02 5.23678579e+25
5.89311547e+02 1.16146670e+26
5.89314842e+02 2.56448468e+27
5.89318137e+02 8.55085653e+25
5.89321432e+02 1.16380918e+26
5.89324727e+02 -2.62792675e+27
5.89328022e+02 -2.94361249e+27
5.89331317e+02 -1.68212715e+27
5.89334612e+02 4.01837921e+26
5.89337907e+02 2.96754857e+27
5.89341203e+02 1.46480442e+27
5.89344498e+02 1.32206037e+27
5.89347793e+02 1.58910722e+27
5.89351088e+02 1.43502980e+27
5.89354383e+02 -3.08510911e+26
5.89357678e+02 2.35243637e+26
5.89360973e+02 7.85574890e+26
5.89364268e+02 -3.96955187e+26
5.89367564e+02 -1.65301099e+27
5.89370859e+02 -8.23037916e+26
5.89374154e+02 -1.97857380e+26
5.89377449e+02 -2.13425093e+27
5.89380744e+02 -1.60681126e+27
5.89384039e+02 -6.17405766e+26
5.89387334e+02 -1.15632105e+26
5.89390629e+02 -4.82821676e+26
5.89393924e+02 6.60276199e+26
5.89397220e+02 -1.27547014e+26
5.89400515e+02 -3.54205720e+27
5.89403810e+02 -3.75561029e+27
5.89407105e+02 -1.75718210e+27
