# Wavelength Flux(MR)
5.89097364e+02 -4.78744164e+26
5.89100659e+02 -2.35557090e+27
5.89103954e+02 -1.57719608e+27
5.89107249e+02 -7.13979460e+26
5.89110544e+02 5.92881887e+26
5.89113839e+02 1.12826045e+27
5.89117135e+02 1.41058972e+26
5.89120430e+02 -1.21707421e+27
5.89123725e+02 -8.40134298e+26
5.89127020e+02 -2.16950040e+27
5.89130315e+02 -2.36730134e+26
5.89133610e+02 9.73001714e+26
5.89136905e+02 3.37210035e+27
5.89140200e+02 3.34905533e+27
5.89143496e+02 2.60463377e+27
5.89146791e+02 2.62374970e+26
5.89150086e+02 -4.41823207e+26
5.89153381e+02 -6.75316463e+26
5.89156676e+02 1.03072054e+27
5.89159971e+02 1.42828420e+27
5.89163266e+02 1.25990579e+27
5.89166561e+02 1.42577754e+27
5.89169856e+02 8.58927825e+26
5.89173152e+02 4.42741126e+26
5.89176447e+02 2.37491642e+27
5.89179742e+02 -3.57260612e+26
5.89183037e+02 2.04130183e+27
5.89186332e+02 -4.55027478e+26
5.89189627e+02 -2.13247555e+27
5.89192922e+02 -9.70796752e+26
5.89196217e+02 -2.03598940e+27
5.89199513e+02 -2.76819184e+27
5.89202808e+02 -2.29032019e+27
5.89206103e+02 -3.57242496e+27
5.89209398e+02 -8.40127923e+26
5.89212693e+02 8.47597346e+27
5.89215988e+02 2.82543910e+28
5.89219283e+02 5.82766580e+28
5.89222578e+02 7.97808142e+28
5.89225873e+02 7.41643431e+28
5.89229169e+02 4.36393358e+28
5.89232464e+02 1.52331781e+28
5.89235759e+02 4.40002385e+27
5.89239054e+02 2.52665273e+27
5.89242349e+02 1.91306175e+27
5.89245644e+02 -2.71916248e+26
5.89248939e+02 -1.44339479e+27
5.89252234e+02 -7.12050258e+26
5.89255530e+02 -6.76512041e+26
5.89258825e+02 -1.08999366e+27
5.89262120e+02 -9.49784209e+25
5.89265415e+02 -4.93994485e+26
5.89268710e+02 3.48247478e+26
5.89272005e+02 -1.53496353e+27
5.89275300e+02 -3.45658501e+27
5.89278595e+02 -2.48194601e+27
5.89281890e+02 2.24858841e+26
5.89285186e+02 1.57921543e+27
5.89288481e+02 -1.54632487e+27
5.89291776e+02 -2.08387801e+27
5.89295071e+02 -3.26935918e+26
5.89298366e+02 -8.74783486e+26
5.89301661e+02 2.51754910e+27
5.89304956e+02 -1.96757593e+26
5.89308251e+02 -8.13853805e+25
5.89311547e+02 2.46166620e+26
5.89314842e+02 1.42194655e+27
5.89318137e+02 1.33159023e+26
5.89321432e+02 1.72729745e+26
5.89324727e+02 -3.22432499e+27
5.89328022e+02 -2.47517437e+27
5.89331317e+02 -1.56981999e+27
5.89334612e+02 6.82867705e+26
5.89337907e+02 4.90867694e+27
5.89341203e+02 5.55739924e+27
5.89344498e+02 2.24153498e+27
5.89347793e+02 2.13387148e+26
5.89351088e+02 -1.20753536e+26
5.89354383e+02 3.31747819e+26
5.89357678e+02 -2.18516788e+27
5.89360973e+02 -1.17063472e+27
5.89364268e+02 2.54617278e+27
5.89367564e+02 -1.69028084e+26
5.89370859e+02 -4.41325999e+26
5.89374154e+02 -1.43064453e+27
5.89377449e+02 -7.81395502e+26
5.89380744e+02 5.41844570e+26
5.89384039e+02 1.08447297e+27
5.89387334e+02 2.91667512e+26
5.89390629e+02 1.17544981e+27
5.89393924e+02 -4.85555678e+26
5.89397220e+02 -2.86001570e+27
5.89400515e+02 -4.17894682e+27
5.89403810e+02 -3.24151004e+27
5.89407105e+02 3.62354984e+26
5.89410400e+02 3.28894639e+26
5.89413695e+02 1.86363531e+26
5.89416990e+02 2.30132645e+27
5.89420285e+02 4.44166120e+25
5.89423581e+02 4.72487138e+26
5.89426876e+02 -3.61590131e+26
5.89430171e+02 -1.24980119e+27
5.89433466e+02 -1.64305364e+27
5.89436761e+02 -3.40394926e+26
5.89440056e+02 -2.80717343e+26
5.89443351e+02 -2.95972821e+27
5.89446646e+02 -2.11712394e+27
5.89449941e+02 -5.98593613e+26
5.89453237e+02 -1.39310400e+26
5.89456532e+02 -1.64340301e+26
5.89459827e+02 1.17359761e+27
5.89463122e+02 7.42357940e+26
5.89466417e+02 -2.19077489e+27
5.89469712e+02 -8.03334316e+26
5.89473007e+02 8.81432337e+25
5.89476302e+02 4.26679397e+26
5.89479598e+02 -1.20961699e+27
5.89482893e+02 -1.70042317e+27
5.89486188e+02 -2.01605280e+27
5.89489483e+02 -1.71341437e+27
5.89492778e+02 -2.45865802e+27
5.89496073e+02 -3.89921491e+27
5.89499368e+02 -3.88847203e+27
5.89502663e+02 -1.71645466e+27
5.89505959e+02 -9.67062268e+25
5.89509254e+02 -2.57247513e+27
5.89512549e+02 -1.80438334e+27
5.89515844e+02 -1.89462966e+27
5.89519139e+02 -1.95760299e+26
5.89522434e+02 1.63839689e+27
5.89525729e+02 -4.65034865e+26
5.89529024e+02 -3.78150986e+26
5.89532319e+02 -1.10065658e+27
5.89535615e+02 5.47813189e+26
5.89538910e+02 -1.70463753e+27
5.89542205e+02 -1.47395680e+27
5.89545500e+02 -1.87736677e+27
5.89548795e+02 -2.12492157e+27
5.89552090e+02 -1.44714923e+27
5.89555385e+02 -1.01945897e+27
5.89558680e+02 -1.16379696e+27
5.89561976e+02 -3.76996966e+27
5.89565271e+02 2.53843854e+25
5.89568566e+02 -1.68699776e+27
5.89571861e+02 -2.60715208e+27
5.89575156e+02 -1.94170863e+27
5.89578451e+02 -1.25792254e+27
5.89581746e+02 -1.51346712e+27
5.89585041e+02 -2.55742841e+27
5.89588336e+02 -5.30691446e+26
5.89591632e+02 7.56751923e+26
5.89594927e+02 -1.03982857e+27
5.89598222e+02 -3.19277549e+27
5.89601517e+02 -2.55643536e+27
5.89604812e+02 -1.57199049e+27
5.89608107e+02 -3.92822057e+26
5.89611402e+02 -6.58219793e+26
5.89614697e+02 -7.66396305e+26
5.89617993e+02 1.33496253e+26
5.89621288e+02 3.73193104e+26
5.89624583e+02 -5.21700992e+26
5.89627878e+02 -1.25232051e+27
5.89631173e+02 -6.09639565e+26
5.89634468e+02 -3.51470570e+27
5.89637763e+02 4.41251632e+26
5.89641058e+02 -7.60526178e+26
5.89644353e+02 -1.44256965e+25
5.89647649e+02 -1.46298181e+27
5.89650944e+02 -1.10605758e+27
5.89654239e+02 2.67822110e+26
5.89657534e+02 -2.60646208e+27
5.89660829e+02 5.70513538e+26
5.89664124e+02 1.10149785e+26
5.89667419e+02 -1.63827729e+26
5.89670714e+02 -9.22642446e+26
5.89674010e+02 -8.47443055e+25
5.89677305e+02 -4.22641652e+26
5.89680600e+02 -6.07040714e+26
5.89683895e+02 -1.43639911e+27
5.89687190e+02 -1.83812855e+27
5.89690485e+02 -1.20954961e+27
5.89693780e+02 -2.69263007e+27
5.89697075e+02 -3.65303605e+27
5.89700370e+02 -2.73956004e+27
5.89703666e+02 -2.59125429e+27
5.89706961e+02 -1.36380961e+27
5.89710256e+02 -2.35999701e+27
5.89713551e+02 -5.27913503e+26
5.89716846e+02 -1.55097300e+27
5.89720141e+02 -1.87165121e+27
5.89723436e+02 -2.11861790e+27
5.89726731e+02 -1.29891629e+27
5.89730027e+02 -2.33880869e+27
5.89733322e+02 -1.17801783e+27
5.89736617e+02 -1.45770063e+27
5.89739912e+02 -9.38214150e+26
5.89743207e+02 -1.94192304e+27
5.89746502e+02 -1.15263671e+27
5.89749797e+02 -1.76475197e+27
5.89753092e+02 1.42896688e+26
5.89756387e+02 -9.06253146e+25
5.89759683e+02 1.70476923e+27
5.89762978e+02 1.50314999e+27
5.89766273e+02 2.88232508e+27
5.89769568e+02 2.75740212e+27
5.89772863e+02 2.05091441e+27
5.89776158e+02 1.41821305e+27
5.89779453e+02 7.11246825e+26
5.89782748e+02 2.55960847e+27
5.89786044e+02 -6.93119252e+26
5.89789339e+02 -8.95789127e+26
5.89792634e+02 -9.43638300e+26
5.89795929e+02 -1.99810007e+27
5.89799224e+02 -2.92139217e+27
5.89802519e+02 -4.55596753e+27
