# Wavelength Flux(MR)
5.89097364e+02 -1.39471805e+27
5.89100659e+02 -2.21530847e+27
5.89103954e+02 -2.16529746e+27
5.89107249e+02 -2.47206631e+27
5.89110544e+02 -1.65805366e+26
5.89113839e+02 1.87440585e+27
5.89117135e+02 1.66076032e+27
5.89120430e+02 -1.02029184e+27
5.89123725e+02 -1.30264768e+27
5.89127020e+02 -1.88142087e+27
5.89130315e+02 -5.48488770e+26
5.89133610e+02 1.49777636e+27
5.89136905e+02 3.31308216e+27
5.89140200e+02 2.25058342e+27
5.89143496e+02 2.10622538e+27
5.89146791e+02 5.87307382e+26
5.89150086e+02 -2.48953771e+26
5.89153381e+02 -1.09497337e+26
5.89156676e+02 4.08843185e+26
5.89159971e+02 1.98262491e+27
5.89163266e+02 1.47892986e+27
5.89166561e+02 -1.19165975e+27
5.89169856e+02 -1.65045777e+27
5.89173152e+02 1.11276139e+27
5.89176447e+02 1.12617217e+27
5.89179742e+02 1.58397900e+27
5.89183037e+02 -8.27260167e+23
5.89186332e+02 5.84887670e+26
5.89189627e+02 -7.16080311e+26
5.89192922e+02 -3.19940936e+27
5.89196217e+02 -2.16943031e+27
5.89199513e+02 -1.97374145e+27
5.89202808e+02 -3.75594168e+27
5.89206103e+02 -1.03008989e+27
5.89209398e+02 4.08856303e+26
5.89212693e+02 7.96466390e+27
5.89215988e+02 2.67404141e+28
5.89219283e+02 5.65042685e+28
5.89222578e+02 8.00689259e+28
5.89225873e+02 7.55925066e+28
5.89229169e+02 4.60374442e+28
5.89232464e+02 1.70931893e+28
5.89235759e+02 3.67562917e+27
5.89239054e+02 8.88397041e+26
5.89242349e+02 -2.40612407e+26
5.89245644e+02 -2.79223282e+27
5.89248939e+02 -2.29839885e+27
5.89252234e+02 5.91917742e+26
5.89255530e+02 -1.00859055e+26
5.89258825e+02 2.11398490e+26
5.89262120e+02 -1.44693998e+27
5.89265415e+02 8.50519725e+26
5.89268710e+02 -4.04122453e+25
5.89272005e+02 1.11674748e+26
5.89275300e+02 -2.09807668e+27
5.89278595e+02 -2.35901445e+27
5.89281890e+02 -1.12078037e+27
5.89285186e+02 -1.28400880e+27
5.89288481e+02 2.31388590e+26
5.89291776e+02 -1.63426182e+25
5.89295071e+02 2.26372254e+27
5.89298366e+02 -3.82429142e+26
5.89301661e+02 1.47599167e+27
5.89304956e+02 2.01448835e+27
5.89308251e+02 3.98760772e+26
5.89311547e+02 5.00350870e+26
5.89314842e+02 2.95008412e+27
5.89318137e+02 4.41186175e+26
5.89321432e+02 4.03556815e+26
5.89324727e+02 -2.43617270e+27
5.89328022e+02 -2.87153366e+27
5.89331317e+02 -1.74203555e+27
5.89334612e+02 2.11070719e+26
5.89337907e+02 2.66081601e+27
5.89341203e+02 1.07483112e+27
5.89344498e+02 8.84460232e+26
5.89347793e+02 1.14377356e+27
5.89351088e+02 1.01883568e+27
5.89354383e+02 -6.67133424e+26
5.89357678e+02 -5.40250196e+25
5.89360973e+02 5.69460637e+26
