# Wavelength Flux(MR)
5.89097364e+02 -1.27868904e+27
5.89100659e+02 -2.06806841e+27
5.89103954e+02 -1.74563295e+27
5.89107249e+02 -2.12274083e+25
5.89110544e+02 -5.81240609e+26
5.89113839e+02 4.91372921e+26
5.89117135e+02 -2.89487646e+26
5.89120430e+02 -6.28450563e+26
5.89123725e+02 -3.06278563e+27
5.89127020e+02 -2.56041464e+27
5.89130315e+02 -1.68200610e+25
5.89133610e+02 -6.11193814e+25
5.89136905e+02 3.11234707e+27
5.89140200e+02 1.30208296e+27
5.89143496e+02 1.40637319e+27
5.89146791e+02 4.35157448e+26
5.89150086e+02 5.90860641e+26
5.89153381e+02 4.08134171e+26
5.89156676e+02 2.84824150e+27
5.89159971e+02 1.77621814e+27
5.89163266e+02 -1.15011636e+27
5.89166561e+02 -1.02653045e+27
5.89169856e+02 -4.95282007e+26
5.89173152e+02 -1.27770038e+27
5.89176447e+02 2.19079900e+26
5.89179742e+02 1.79334028e+27
5.89183037e+02 -5.63136243e+25
5.89186332e+02 1.90390432e+27
5.89189627e+02 1.39227705e+27
5.89192922e+02 -5.20608939e+26
5.89196217e+02 -8.80484852e+26
5.89199513e+02 -3.20148187e+27
5.89202808e+02 -3.34363838e+27
5.89206103e+02 -1.91700294e+27
5.89209398e+02 1.97735919e+27
5.89212693e+02 9.90718873e+27
5.89215988e+02 2.82168976e+28
5.89219283e+02 5.64908250e+28
5.89222578e+02 7.95400549e+28
5.89225873e+02 7.55371461e+28
5.89229169e+02 4.89207290e+28
5.89232464e+02 1.60988801e+28
5.89235759e+02 8.51385906e+26
5.89239054e+02 1.86171534e+27
5.89242349e+02 -6.67374038e+26
5.89245644e+02 1.16897229e+27
5.89248939e+02 1.36854475e+27
5.89252234e+02 -1.64926190e+27
5.89255530e+02 -4.26210363e+26
5.89258825e+02 -3.00918893e+26
5.89262120e+02 -1.02100860e+27
5.89265415e+02 -7.45414775e+26
5.89268710e+02 9.95063882e+25
5.89272005e+02 -1.60431370e+27
5.89275300e+02 -2.46416891e+27
5.89278595e+02 -3.15008539e+27
5.89281890e+02 -2.99718789e+27
5.89285186e+02 -2.88474076e+26
5.89288481e+02 1.14280961e+27
5.89291776e+02 3.25327491e+26
5.89295071e+02 -4.07277816e+26
5.89298366e+02 2.27516341e+27
5.89301661e+02 3.79604489e+26
5.89304956e+02 1.77652736e+27
5.89308251e+02 2.10691689e+27
5.89311547e+02 3.76068395e+26
5.89314842e+02 1.80000450e+27
5.89318137e+02 1.74251683e+27
5.89321432e+02 -4.99509590e+26
5.89324727e+02 2.60499872e+26
5.89328022e+02 -2.38170357e+26
5.89331317e+02 -1.93219135e+27
5.89334612e+02 -1.53626367e+27
5.89337907e+02 1.23155427e+27
5.89341203e+02 2.84283519e+27
5.89344498e+02 2.76785609e+27
5.89347793e+02 2.20758417e+27
5.89351088e+02 -8.82932010e+26
5.89354383e+02 3.74203047e+26
5.89357678e+02 -4.32196710e+26
5.89360973e+02 -2.39319176e+26
5.89364268e+02 -1.58609104e+27
5.89367564e+02 -1.73280852e+27
5.89370859e+02 -8.67232110e+26
5.89374154e+02 6.21731075e+26
5.89377449e+02 -2.32664946e+27
