# Wavelength Flux(MR)
5.89097364e+02 -1.45853691e+27
5.89100659e+02 -2.30809230e+27
5.89103954e+02 -2.28483734e+27
5.89107249e+02 -2.61346706e+27
5.89110544e+02 -3.19473594e+26
5.89113839e+02 1.72025811e+27
5.89117135e+02 1.51879522e+27
5.89120430e+02 -1.13834708e+27
5.89123725e+02 -1.38677579e+27
5.89127020e+02 -1.92794013e+27
5.89130315e+02 -5.59442305e+26
5.89133610e+02 1.51335328e+27
5.89136905e+02 3.34017691e+27
5.89140200e+02 2.26956339e+27
5.89143496e+02 2.09797178e+27
5.89146791e+02 5.34596037e+26
5.89150086e+02 -3.56563528e+26
5.89153381e+02 -2.73948517e+26
5.89156676e+02 1.94261622e+26
5.89159971e+02 1.73202911e+27
5.89163266e+02 1.20910540e+27
5.89166561e+02 -1.46428975e+27
5.89169856e+02 -1.91181515e+27
5.89173152e+02 8.71193308e+26
5.89176447e+02 9.04743177e+26
5.89179742e+02 1.37960394e+27
5.89183037e+02 -1.93856713e+26
5.89186332e+02 4.00462211e+26
5.89189627e+02 -8.91749782e+26
5.89192922e+02 -3.36021991e+27
5.89196217e+02 -2.30249714e+27
5.89199513e+02 -2.06495402e+27
5.89202808e+02 -3.79236160e+27
5.89206103e+02 -1.00078037e+27
5.89209398e+02 5.06169130e+26
5.89212693e+02 8.12748596e+27
5.89215988e+02 2.69617578e+28
5.89219283e+02 5.67731590e+28
5.89222578e+02 8.03673624e+28
5.89225873e+02 7.58963652e+28
5.89229169e+02 4.63267099e+28
5.89232464e+02 1.73603864e+28
5.89235759e+02 3.92172124e+27
5.89239054e+02 1.11503691e+27
5.89242349e+02 -3.34746321e+25
5.89245644e+02 -2.60509312e+27
5.89248939e+02 -2.13004162e+27
5.89252234e+02 7.42512882e+26
5.89255530e+02 3.10810499e+25
5.89258825e+02 3.25831996e+26
5.89262120e+02 -1.34914895e+27
5.89265415e+02 9.35496924e+26
5.89268710e+02 3.38681489e+25
5.89272005e+02 1.79090604e+26
5.89275300e+02 -2.03550292e+27
5.89278595e+02 -2.29943086e+27
5.89281890e+02 -1.06506666e+27
5.89285186e+02 -1.23707648e+27
5.89288481e+02 2.62941744e+26
5.89291776e+02 -9.62871530e+24
5.89295071e+02 2.23775281e+27
5.89298366e+02 -4.49231964e+26
5.89301661e+02 1.36778549e+27
5.89304956e+02 1.86794755e+27
5.89308251e+02 2.22622381e+26
5.89311547e+02 3.09760946e+26
5.89314842e+02 2.76358667e+27
5.89318137e+02 2.75561111e+26
5.89321432e+02 2.76582033e+26
5.89324727e+02 -2.51201102e+27
5.89328022e+02 -2.88669464e+27
5.89331317e+02 -1.69288600e+27
5.89334612e+02 3.21695198e+26
5.89337907e+02 2.82354810e+27
5.89341203e+02 1.27294310e+27
5.89344498e+02 1.09924521e+27
5.89347793e+02 1.35547813e+27
5.89351088e+02 1.21023436e+27
5.89354383e+02 -5.08201178e+26
5.89357678e+02 6.79177957e+25
5.89360973e+02 6.54304707e+26
5.89364268e+02 -4.90631958e+26
5.89367564e+02 -1.71027614e+27
5.89370859e+02 -8.46649355e+26
5.89374154e+02 -1.88161587e+26
5.89377449e+02 -2.08993359e+27
5.89380744e+02 -1.53243208e+27
5.89384039e+02 -5.19240611e+26
5.89387334e+02 -3.32107513e+24
5.89390629e+02 -3.69353033e+26
5.89393924e+02 7.58085965e+26
5.89397220e+02 -5.87699755e+25
5.89400515e+02 -3.51190542e+27
5.89403810e+02 -3.77324143e+27
5.89407105e+02 -1.82477596e+27
5.89410400e+02 3.60117271e+26
5.89413695e+02 4.23411594e+27
5.89416990e+02 1.18205660e+27
5.89420285e+02 1.34023506e+27
5.89423581e+02 6.04392527e+26
5.89426876e+02 -2.21307459e+27
5.89430171e+02 -5.43916906e+26
5.89433466e+02 4.78056292e+26
5.89436761e+02 4.16726091e+26
5.89440056e+02 -1.01348784e+27
5.89443351e+02 -1.47991792e+27
5.89446646e+02 -3.59751292e+27
5.89449941e+02 -1.88790803e+27
5.89453237e+02 9.62636325e+26
5.89456532e+02 1.59899402e+26
5.89459827e+02 8.62868709e+26
5.89463122e+02 -2.10686530e+26
5.89466417e+02 -1.29162553e+26
5.89469712e+02 -4.76453023e+26
5.89473007e+02 3.77582804e+26
5.89476302e+02 1.59066375e+27
5.89479598e+02 1.87674347e+27
5.89482893e+02 -7.16725221e+26
5.89486188e+02 -9.24667530e+26
5.89489483e+02 -6.78491225e+26
5.89492778e+02 -2.72164965e+27
5.89496073e+02 -2.93213395e+27
5.89499368e+02 -4.91470907e+27
5.89502663e+02 -2.88042156e+27
5.89505959e+02 -8.22820764e+26
5.89509254e+02 -7.07785451e+26
5.89512549e+02 -3.33632754e+26
5.89515844e+02 1.43096203e+27
5.89519139e+02 7.06098998e+26
5.89522434e+02 -7.13825797e+26
5.89525729e+02 1.68657511e+27
5.89529024e+02 -1.41117143e+26
5.89532319e+02 -8.09677784e+26
5.89535615e+02 -1.64641346e+27
5.89538910e+02 -1.50466279e+26
5.89542205e+02 -1.67893935e+26
5.89545500e+02 -1.38975576e+27
5.89548795e+02 -1.10050685e+27
5.89552090e+02 -1.63895847e+27
5.89555385e+02 -2.15536395e+27
5.89558680e+02 -1.10035579e+27
5.89561976e+02 -1.49270095e+27
