# Wavelength Flux(MR)
5.89097364e+02 5.90116291e+26
5.89100659e+02 2.37242093e+27
5.89103954e+02 3.79557600e+27
5.89107249e+02 -3.57067322e+27
5.89110544e+02 9.70561739e+26
5.89113839e+02 7.45199915e+27
5.89117135e+02 -1.82041991e+27
5.89120430e+02 -1.49148061e+27
5.89123725e+02 -2.95042688e+27
5.89127020e+02 -4.42534656e+27
5.89130315e+02 -1.73113708e+27
5.89133610e+02 3.86852686e+27
5.89136905e+02 4.70286415e+27
5.89140200e+02 5.76526495e+27
5.89143496e+02 5.84611538e+27
5.89146791e+02 -1.09263708e+27
5.89150086e+02 -2.29595890e+27
5.89153381e+02 -2.51664773e+26
5.89156676e+02 -4.36834708e+27
5.89159971e+02 -2.26233469e+27
5.89163266e+02 -5.26289139e+27
5.89166561e+02 -3.00469334e+27
5.89169856e+02 2.83028679e+26
5.89173152e+02 2.18101714e+26
5.89176447e+02 1.89563181e+27
5.89179742e+02 3.85890962e+27
5.89183037e+02 2.20502905e+27
5.89186332e+02 -4.27170992e+27
5.89189627e+02 5.81253139e+26
5.89192922e+02 2.96363082e+27
5.89196217e+02 8.09077670e+26
5.89199513e+02 -3.59261616e+27
5.89202808e+02 -6.89677530e+27
5.89206103e+02 1.74242720e+27
5.89209398e+02 -1.34234257e+27
5.89212693e+02 9.85456003e+27
5.89215988e+02 3.45097987e+28
5.89219283e+02 5.56605122e+28
5.89222578e+02 7.79424905e+28
5.89225873e+02 7.20598735e+28
5.89229169e+02 4.27899179e+28
5.89232464e+02 1.76976542e+28
5.89235759e+02 4.92837118e+27
5.89239054e+02 2.16669225e+27
5.89242349e+02 1.15067652e+27
5.89245644e+02 -6.35237996e+27
5.89248939e+02 -4.58476163e+27
5.89252234e+02 -1.47127795e+27
5.89255530e+02 1.87381381e+27
5.89258825e+02 1.31895184e+27
5.89262120e+02 2.81888836e+27
5.89265415e+02 1.55292454e+27
5.89268710e+02 4.76284069e+27
5.89272005e+02 -8.40056063e+26
5.89275300e+02 -5.35050747e+27
5.89278595e+02 -1.67384111e+27
5.89281890e+02 -2.16784856e+27
5.89285186e+02 -8.94563398e+26
5.89288481e+02 -7.32958191e+27
5.89291776e+02 3.82130180e+27
5.89295071e+02 1.99995055e+25
5.89298366e+02 1.40863014e+27
5.89301661e+02 3.05720187e+27
5.89304956e+02 1.25632480e+27
5.89308251e+02 3.28809475e+27
5.89311547e+02 -8.60446467e+26
5.89314842e+02 -5.80095243e+26
5.89318137e+02 -4.26142225e+26
5.89321432e+02 8.24069620e+26
5.89324727e+02 -6.10673031e+26
5.89328022e+02 -1.06326851e+28
5.89331317e+02 2.08692512e+27
5.89334612e+02 6.61729481e+27
5.89337907e+02 5.80637243e+27
5.89341203e+02 8.44426865e+26
5.89344498e+02 4.87364201e+27
5.89347793e+02 1.15941708e+26
5.89351088e+02 -2.81508842e+25
5.89354383e+02 4.86200931e+24
5.89357678e+02 -5.04445093e+27
5.89360973e+02 -3.95291808e+26
5.89364268e+02 5.36285569e+27
5.89367564e+02 2.59287398e+26
5.89370859e+02 -3.13010782e+27
5.89374154e+02 -3.38660619e+27
5.89377449e+02 -4.31557762e+27
5.89380744e+02 -8.35186162e+26
5.89384039e+02 4.72430424e+27
5.89387334e+02 1.86389665e+27
5.89390629e+02 -1.20012087e+27
5.89393924e+02 -2.26900924e+27
