# Wavelength Flux(MR)
5.89097364e+02 -3.06396426e+26
5.89100659e+02 -1.40316271e+27
5.89103954e+02 -1.83871091e+27
5.89107249e+02 -1.42291261e+27
5.89110544e+02 -7.22978033e+25
5.89113839e+02 -1.54658892e+27
5.89117135e+02 -9.36536014e+26
5.89120430e+02 -2.12366881e+26
5.89123725e+02 -9.86359654e+26
5.89127020e+02 -5.89541571e+26
5.89130315e+02 -1.15782196e+27
5.89133610e+02 2.07488073e+27
5.89136905e+02 3.25345662e+27
5.89140200e+02 1.72422426e+27
5.89143496e+02 1.94934383e+27
5.89146791e+02 1.66238018e+27
5.89150086e+02 1.33461783e+27
5.89153381e+02 1.08553398e+26
5.89156676e+02 1.00174729e+27
5.89159971e+02 1.73297803e+25
5.89163266e+02 -2.53335294e+26
5.89166561e+02 3.61014017e+26
5.89169856e+02 1.23332444e+27
5.89173152e+02 -5.16525276e+26
5.89176447e+02 2.65185535e+26
5.89179742e+02 7.19032909e+26
5.89183037e+02 -1.16537742e+27
5.89186332e+02 -9.25122532e+26
5.89189627e+02 -9.23057650e+26
5.89192922e+02 -7.97165552e+26
5.89196217e+02 -3.03057413e+27
5.89199513e+02 -2.21276102e+27
5.89202808e+02 -2.26314655e+27
5.89206103e+02 -3.26855965e+27
5.89209398e+02 -1.44996047e+27
5.89212693e+02 8.45612954e+27
5.89215988e+02 2.73970938e+28
5.89219283e+02 5.74422037e+28
5.89222578e+02 7.78697195e+28
5.89225873e+02 7.36800678e+28
5.89229169e+02 4.73200139e+28
5.89232464e+02 1.44111625e+28
5.89235759e+02 2.00214230e+27
5.89239054e+02 5.38267442e+26
5.89242349e+02 9.50096744e+26
5.89245644e+02 9.54541165e+26
5.89248939e+02 1.28254711e+26
5.89252234e+02 -5.37543646e+26
5.89255530e+02 -1.87105411e+27
5.89258825e+02 -4.55431888e+26
5.89262120e+02 -1.55007853e+27
5.89265415e+02 -5.35627754e+26
5.89268710e+02 -1.38575540e+27
5.89272005e+02 -1.51578846e+27
5.89275300e+02 -1.91396556e+27
5.89278595e+02 -2.63472492e+27
5.89281890e+02 -1.06968205e+27
5.89285186e+02 -7.32290172e+26
5.89288481e+02 -4.04396924e+26
5.89291776e+02 -7.00903723e+26
5.89295071e+02 -1.65436383e+27
5.89298366e+02 2.97229069e+27
5.89301661e+02 2.11353502e+27
5.89304956e+02 2.11168928e+27
5.89308251e+02 1.91392063e+27
5.89311547e+02 1.42162705e+27
5.89314842e+02 4.90081968e+26
5.89318137e+02 4.56128819e+26
5.89321432e+02 2.73963687e+27
5.89324727e+02 -8.82310719e+26
5.89328022e+02 -3.17657208e+27
5.89331317e+02 -3.04973607e+27
5.89334612e+02 -1.48870777e+26
5.89337907e+02 2.55648229e+27
5.89341203e+02 2.20000492e+27
5.89344498e+02 4.02355094e+27
5.89347793e+02 8.07557450e+26
5.89351088e+02 -4.87610934e+26
5.89354383e+02 -1.31886818e+27
5.89357678e+02 6.95008198e+26
5.89360973e+02 3.55203357e+26
5.89364268e+02 -8.58904305e+26
5.89367564e+02 -9.58009960e+26
5.89370859e+02 -2.93529521e+26
5.89374154e+02 -1.32085934e+27
5.89377449e+02 -1.33440758e+27
5.89380744e+02 -1.36317992e+26
5.89384039e+02 7.10491924e+26
5.89387334e+02 8.53984942e+26
5.89390629e+02 2.56394825e+26
5.89393924e+02 -1.99182290e+27
5.89397220e+02 -1.29161730e+27
5.89400515e+02 -2.96386632e+27
5.89403810e+02 -1.86179210e+27
5.89407105e+02 -1.10161379e+27
5.89410400e+02 6.20567320e+26
5.89413695e+02 3.31924162e+27
5.89416990e+02 -1.05087813e+26
5.89420285e+02 1.71354787e+27
5.89423581e+02 -9.67937657e+26
5.89426876e+02 -1.16689611e+27
5.89430171e+02 -7.24536636e+26
5.89433466e+02 -4.68086251e+26
5.89436761e+02 7.45911401e+26
5.89440056e+02 1.06796816e+27
5.89443351e+02 -8.89974666e+24
5.89446646e+02 -1.15516566e+27
5.89449941e+02 -4.22638588e+26
5.89453237e+02 2.64157110e+26
5.89456532e+02 2.83160042e+26
5.89459827e+02 2.05853221e+27
5.89463122e+02 -3.84127816e+26
5.89466417e+02 -1.52067172e+27
5.89469712e+02 4.37342686e+26
5.89473007e+02 -3.27902537e+26
5.89476302e+02 8.78468375e+26
5.89479598e+02 6.82298451e+26
5.89482893e+02 3.39651564e+26
5.89486188e+02 -1.07706265e+27
