# Wavelength Flux(MR)
5.89097364e+02 -5.41682705e+26
5.89100659e+02 -2.44790172e+27
5.89103954e+02 -1.69601604e+27
5.89107249e+02 -8.54241739e+26
5.89110544e+02 4.40026593e+26
5.89113839e+02 9.74398869e+26
5.89117135e+02 -9.39182135e+23
5.89120430e+02 -1.33476429e+27
5.89123725e+02 -9.23676060e+26
5.89127020e+02 -2.21574874e+27
5.89130315e+02 -2.47159031e+26
5.89133610e+02 9.88840507e+26
5.89136905e+02 3.39972527e+27
5.89140200e+02 3.36892179e+27
5.89143496e+02 2.59703207e+27
5.89146791e+02 2.09954266e+26
5.89150086e+02 -5.49126630e+26
5.89153381e+02 -8.39610888e+26
5.89156676e+02 8.16741685e+26
5.89159971e+02 1.17787476e+27
5.89163266e+02 9.90357839e+26
5.89166561e+02 1.15439202e+27
5.89169856e+02 5.98738918e+26
5.89173152e+02 2.01203427e+26
5.89176447e+02 2.15421835e+27
5.89179742e+02 -5.62118296e+26
5.89183037e+02 1.84921482e+27
5.89186332e+02 -6.39687831e+26
5.89189627e+02 -2.30859745e+27
5.89192922e+02 -1.13079847e+27
5.89196217e+02 -2.16904261e+27
5.89199513e+02 -2.85976362e+27
5.89202808e+02 -2.32631773e+27
5.89206103e+02 -3.54412513e+27
5.89209398e+02 -7.43281795e+26
5.89212693e+02 8.63924275e+27
5.89215988e+02 2.84771529e+28
5.89219283e+02 5.85479886e+28
5.89222578e+02 8.00816583e+28
5.89225873e+02 7.44700941e+28
5.89229169e+02 4.39292982e+28
5.89232464e+02 1.55004579e+28
5.89235759e+02 4.64680954e+27
5.89239054e+02 2.75427718e+27
5.89242349e+02 2.12136976e+27
5.89245644e+02 -8.35225074e+25
5.89248939e+02 -1.27437865e+27
5.89252234e+02 -5.61509395e+26
5.89255530e+02 -5.44359678e+26
5.89258825e+02 -9.75601011e+26
5.89262120e+02 3.73290911e+24
5.89265415e+02 -4.09034551e+26
5.89268710e+02 4.23148409e+26
5.89272005e+02 -1.46767758e+27
5.89275300e+02 -3.39408528e+27
5.89278595e+02 -2.42196579e+27
5.89281890e+02 2.81571454e+26
5.89285186e+02 1.62772447e+27
5.89288481e+02 -1.51489070e+27
5.89291776e+02 -2.07739561e+27
5.89295071e+02 -3.53268330e+26
5.89298366e+02 -9.41244478e+26
5.89301661e+02 2.41030289e+27
5.89304956e+02 -3.43569027e+26
5.89308251e+02 -2.57215476e+26
5.89311547e+02 5.59454932e+25
5.89314842e+02 1.23538368e+27
5.89318137e+02 -3.21683555e+25
5.89321432e+02 4.60649493e+25
5.89324727e+02 -3.30015424e+27
5.89328022e+02 -2.48989031e+27
5.89331317e+02 -1.52026429e+27
5.89334612e+02 7.94089835e+26
5.89337907e+02 5.07277615e+27
5.89341203e+02 5.75770572e+27
5.89344498e+02 2.45736473e+27
5.89347793e+02 4.25313966e+26
5.89351088e+02 7.08124481e+25
5.89354383e+02 4.91625665e+26
5.89357678e+02 -2.06342328e+27
5.89360973e+02 -1.08580991e+27
5.89364268e+02 2.59793940e+27
5.89367564e+02 -1.49259120e+26
5.89370859e+02 -4.50000056e+26
5.89374154e+02 -1.46646993e+27
5.89377449e+02 -8.42285672e+26
5.89380744e+02 4.59210468e+26
5.89384039e+02 9.86094251e+26
5.89387334e+02 1.87324958e+26
5.89390629e+02 1.07944421e+27
5.89393924e+02 -5.59057604e+26
5.89397220e+02 -2.89737948e+27
5.89400515e+02 -4.16973140e+27
5.89403810e+02 -3.18063527e+27
5.89407105e+02 4.73380996e+26
5.89410400e+02 4.79660531e+26
5.89413695e+02 3.62630919e+26
5.89416990e+02 2.48697919e+27
5.89420285e+02 2.21020229e+26
5.89423581e+02 6.27180444e+26
5.89426876e+02 -2.38531413e+26
5.89430171e+02 -1.16275918e+27
5.89433466e+02 -1.59230372e+27
5.89436761e+02 -3.23429725e+26
5.89440056e+02 -2.95204775e+26
5.89443351e+02 -3.00370563e+27
5.89446646e+02 -2.18607581e+27
5.89449941e+02 -6.88422775e+26
5.89453237e+02 -2.45457685e+26
5.89456532e+02 -2.80868997e+26
5.89459827e+02 1.05391414e+27
5.89463122e+02 6.25100104e+26
5.89466417e+02 -2.30193161e+27
5.89469712e+02 -9.04532438e+26
5.89473007e+02 -3.38333127e+24
5.89476302e+02 3.43197047e+26
5.89479598e+02 -1.28685144e+27
5.89482893e+02 -1.76998437e+27
5.89486188e+02 -2.07401122e+27
5.89489483e+02 -1.75340467e+27
5.89492778e+02 -2.47456353e+27
5.89496073e+02 -3.88669763e+27
5.89499368e+02 -3.84582552e+27
5.89502663e+02 -1.64520213e+27
