TAA_Bin,Gen_Total,Gen_PSD,Gen_TD,Gen_SWS,Gen_MMV,Gen_PSD_Dawn,Gen_PSD_Dusk,Gen_TD_Dawn,Gen_TD_Dusk,Gen_SWS_Dawn,Gen_SWS_Dusk,Gen_MMV_Dawn,Gen_MMV_Dusk,Max_Flux_PSD,Min_Flux_PSD,Max_Flux_TD,Min_Flux_TD,Max_Flux_SWS,Min_Flux_SWS,Max_Flux_MMV,Min_Flux_MMV,Pct_PSD,Pct_TD,Pct_SWS,Pct_MMV,Loss_Total,Loss_Stuck,Loss_Ionized,Loss_Escaped,Supply_Internal,Trans_Inward,Pct_Stuck,Pct_Ionized,Pct_Escaped
18,7.9304e+29,1.1483e+29,6.6128e+29,1.0060e+28,6.8700e+27,7.2800e+28,4.2030e+28,3.4976e+29,3.1152e+29,5.5800e+27,4.4800e+27,3.3800e+27,3.4900e+27,1.7532e+08,1.3347e+06,1.4820e+09,2.2536e-06,7.5638e+07,5.0662e+05,6.5572e+05,6.5453e+05,14.5,83.4,1.3,0.9,7.9331e+29,7.6733e+29,2.3560e+28,2.4200e+27,3.0089e+28,0.0000e+00,96.7,3.0,0.3
19,7.9006e+29,1.1201e+29,6.6173e+29,9.5000e+27,6.8200e+27,7.0710e+28,4.1300e+28,3.5580e+29,3.0593e+29,5.0700e+27,4.4300e+27,3.3400e+27,3.4800e+27,1.7451e+08,1.2554e+06,1.2500e+09,2.0548e-06,7.4126e+07,4.8577e+05,6.5453e+05,6.5329e+05,14.2,83.8,1.2,0.9,7.9018e+29,7.6454e+29,2.2860e+28,2.7800e+27,2.9956e+28,0.0000e+00,96.8,2.9,0.4
20,7.8826e+29,1.1259e+29,6.5888e+29,9.9800e+27,6.8100e+27,7.1060e+28,4.1530e+28,3.5167e+29,3.0721e+29,5.3700e+27,4.6100e+27,3.7000e+27,3.1100e+27,1.7392e+08,1.2673e+06,1.5188e+09,1.8915e-06,7.4259e+07,4.3418e+05,6.5328e+05,6.5198e+05,14.3,83.6,1.3,0.9,7.8876e+29,7.6344e+29,2.2520e+28,2.8000e+27,2.9817e+28,0.0000e+00,96.8,2.9,0.4
21,7.7400e+29,1.1216e+29,6.4553e+29,9.5200e+27,6.7900e+27,7.0460e+28,4.1700e+28,3.4070e+29,3.0483e+29,5.3800e+27,4.1400e+27,3.5600e+27,3.2300e+27,1.7330e+08,1.2398e+06,1.3364e+09,1.7684e-06,7.2221e+07,4.2474e+05,6.5197e+05,6.5062e+05,14.5,83.4,1.2,0.9,7.7553e+29,7.5012e+29,2.2220e+28,3.1900e+27,2.9672e+28,0.0000e+00,96.7,2.9,0.4
22,7.6120e+29,1.1237e+29,6.3238e+29,9.5900e+27,6.8600e+27,7.1120e+28,4.1250e+28,3.3799e+29,2.9439e+29,5.2700e+27,4.3200e+27,3.2700e+27,3.5900e+27,1.7270e+08,1.1400e+06,1.5162e+09,1.6622e-06,7.1726e+07,4.3392e+05,6.5061e+05,6.4919e+05,14.8,83.1,1.3,0.9,7.6092e+29,7.3713e+29,2.0560e+28,3.2300e+27,2.9734e+28,0.0000e+00,96.9,2.7,0.4
23,7.5253e+29,1.1181e+29,6.2482e+29,9.1700e+27,6.7300e+27,6.9780e+28,4.2030e+28,3.3412e+29,2.9070e+29,4.8000e+27,4.3700e+27,3.4400e+27,3.2900e+27,1.7204e+08,1.1855e+06,1.5892e+09,1.5808e-06,7.0787e+07,4.7064e+05,6.4918e+05,6.4771e+05,14.9,83.0,1.2,0.9,7.5417e+29,7.3033e+29,2.0900e+28,2.9400e+27,2.9575e+28,0.0000e+00,96.8,2.8,0.4
24,7.5511e+29,1.1078e+29,6.2868e+29,8.9000e+27,6.7500e+27,6.9940e+28,4.0840e+28,3.4024e+29,2.8844e+29,4.6800e+27,4.2200e+27,3.2600e+27,3.4900e+27,1.7142e+08,1.2632e+06,1.3101e+09,1.5221e-06,6.9712e+07,4.5702e+05,6.4770e+05,6.4617e+05,14.7,83.3,1.2,0.9,7.5502e+29,7.3079e+29,2.0690e+28,3.5400e+27,2.9412e+28,0.0000e+00,96.8,2.7,0.5
25,7.3164e+29,1.1060e+29,6.0527e+29,9.0200e+27,6.7500e+27,7.0030e+28,4.0570e+28,3.2232e+29,2.8295e+29,4.9900e+27,4.0300e+27,3.3800e+27,3.3700e+27,1.7080e+08,1.1932e+06,1.8668e+09,1.4844e-06,6.8846e+07,4.9964e+05,6.4616e+05,6.4457e+05,15.1,82.7,1.2,0.9,7.3420e+29,7.1097e+29,1.9600e+28,3.6300e+27,2.9451e+28,0.0000e+00,96.8,2.7,0.5
26,7.2461e+29,1.1098e+29,5.9761e+29,9.1900e+27,6.8300e+27,6.9330e+28,4.1650e+28,3.1788e+29,2.7973e+29,4.8300e+27,4.3600e+27,3.2500e+27,3.5800e+27,1.7020e+08,1.3240e+06,1.4752e+09,1.4675e-06,6.8052e+07,4.5359e+05,6.4456e+05,6.4292e+05,15.3,82.5,1.3,0.9,7.2341e+29,6.9990e+29,1.9700e+28,3.8100e+27,2.9274e+28,0.0000e+00,96.8,2.7,0.5
27,7.2196e+29,1.1098e+29,5.9512e+29,9.0600e+27,6.8000e+27,6.9860e+28,4.1120e+28,3.1241e+29,2.8271e+29,5.0000e+27,4.0600e+27,3.3600e+27,3.4400e+27,1.6940e+08,1.2144e+06,1.6756e+09,1.4671e-06,6.7596e+07,4.7325e+05,6.4291e+05,6.4121e+05,15.4,82.4,1.3,0.9,7.2331e+29,7.0091e+29,1.8300e+28,4.1000e+27,2.9298e+28,0.0000e+00,96.9,2.5,0.6
28,7.1181e+29,1.1054e+29,5.8487e+29,9.5400e+27,6.8600e+27,6.9300e+28,4.1240e+28,3.0452e+29,2.8035e+29,5.2900e+27,4.2500e+27,3.3000e+27,3.5600e+27,1.6860e+08,1.1801e+06,1.4617e+09,1.4789e-06,6.6370e+07,5.2969e+05,6.4119e+05,6.3944e+05,15.5,82.2,1.3,1.0,7.1323e+29,6.9096e+29,1.8220e+28,4.0500e+27,2.9109e+28,0.0000e+00,96.9,2.6,0.6
29,6.8527e+29,1.0919e+29,5.6038e+29,8.8800e+27,6.8200e+27,6.8830e+28,4.0360e+28,2.9087e+29,2.6951e+29,4.7300e+27,4.1500e+27,3.3200e+27,3.5000e+27,1.6792e+08,1.0198e+06,1.5868e+09,1.5044e-06,6.5297e+07,5.2231e+05,6.3943e+05,6.3763e+05,15.9,81.8,1.3,1.0,6.8585e+29,6.6399e+29,1.7670e+28,4.1900e+27,2.8915e+28,0.0000e+00,96.8,2.6,0.6
30,6.7263e+29,1.0923e+29,5.4709e+29,9.4700e+27,6.8400e+27,6.7570e+28,4.1660e+28,2.8858e+29,2.5851e+29,5.2100e+27,4.2600e+27,3.5200e+27,3.3200e+27,1.6717e+08,1.0250e+06,1.3461e+09,1.5531e-06,6.4523e+07,5.0892e+05,6.3761e+05,6.3575e+05,16.2,81.3,1.4,1.0,6.7299e+29,6.5192e+29,1.6610e+28,4.4600e+27,2.8919e+28,0.0000e+00,96.9,2.5,0.7
31,6.6194e+29,1.1052e+29,5.3590e+29,8.7900e+27,6.7300e+27,6.9130e+28,4.1390e+28,2.8272e+29,2.5318e+29,4.7900e+27,4.0000e+27,3.1500e+27,3.5800e+27,1.6658e+08,9.5957e+05,1.2636e+09,1.6280e-06,6.3790e+07,5.3886e+05,6.3574e+05,6.3383e+05,16.7,81.0,1.3,1.0,6.6264e+29,6.4189e+29,1.6200e+28,4.5500e+27,2.8713e+28,0.0000e+00,96.9,2.4,0.7
32,6.5090e+29,1.0874e+29,5.2594e+29,9.4400e+27,6.7800e+27,6.7440e+28,4.1300e+28,2.7957e+29,2.4637e+29,5.1600e+27,4.2800e+27,3.4400e+27,3.3400e+27,1.6593e+08,1.0097e+06,1.4689e+09,1.7324e-06,6.3316e+07,5.4369e+05,6.3382e+05,6.3185e+05,16.7,80.8,1.5,1.0,6.5289e+29,6.3158e+29,1.6400e+28,4.9100e+27,2.8702e+28,0.0000e+00,96.7,2.5,0.8
33,6.4412e+29,1.0940e+29,5.1898e+29,8.9900e+27,6.7500e+27,6.8550e+28,4.0850e+28,2.7485e+29,2.4413e+29,5.0000e+27,3.9900e+27,3.6000e+27,3.1500e+27,1.6521e+08,1.0452e+06,1.5483e+09,1.8727e-06,6.2658e+07,5.2190e+05,6.3184e+05,6.2983e+05,17.0,80.6,1.4,1.0,6.4410e+29,6.2448e+29,1.4770e+28,4.8500e+27,2.8485e+28,0.0000e+00,97.0,2.3,0.8
34,6.2532e+29,1.0919e+29,5.0067e+29,8.5800e+27,6.8800e+27,6.9260e+28,3.9930e+28,2.6928e+29,2.3139e+29,4.6600e+27,3.9200e+27,3.5400e+27,3.3400e+27,1.6430e+08,1.0779e+06,1.4920e+09,2.0553e-06,6.1836e+07,5.0151e+05,6.2982e+05,6.2775e+05,17.5,80.1,1.4,1.1,6.2644e+29,6.0726e+29,1.4250e+28,4.9300e+27,2.8460e+28,0.0000e+00,96.9,2.3,0.8
35,6.1280e+29,1.0855e+29,4.8830e+29,9.1000e+27,6.8500e+27,6.7450e+28,4.1100e+28,2.5803e+29,2.3027e+29,4.7600e+27,4.3400e+27,3.4200e+27,3.4300e+27,1.6347e+08,1.0551e+06,1.2969e+09,2.2913e-06,6.1110e+07,4.8091e+05,6.2773e+05,6.2563e+05,17.7,79.7,1.5,1.1,6.1341e+29,5.9362e+29,1.4440e+28,5.3500e+27,2.8233e+28,0.0000e+00,96.8,2.4,0.9
36,6.0702e+29,1.0940e+29,4.8208e+29,8.7300e+27,6.8100e+27,6.8350e+28,4.1050e+28,2.4959e+29,2.3249e+29,4.6000e+27,4.1300e+27,3.2700e+27,3.5400e+27,1.6285e+08,1.1442e+06,1.3789e+09,2.5925e-06,6.0628e+07,5.2182e+05,6.2561e+05,6.2345e+05,18.0,79.4,1.4,1.1,6.0713e+29,5.8811e+29,1.3670e+28,5.3500e+27,2.8194e+28,0.0000e+00,96.9,2.3,0.9
37,5.9794e+29,1.0663e+29,4.7568e+29,8.8400e+27,6.7900e+27,6.6740e+28,3.9890e+28,2.5179e+29,2.2389e+29,4.8400e+27,4.0000e+27,3.5000e+27,3.2900e+27,1.6203e+08,1.1125e+06,1.3857e+09,2.9785e-06,5.9495e+07,4.5842e+05,6.2343e+05,6.2123e+05,17.8,79.6,1.5,1.1,5.9827e+29,5.7953e+29,1.3180e+28,5.5600e+27,2.7957e+28,0.0000e+00,96.9,2.2,0.9
38,5.8632e+29,1.0770e+29,4.6337e+29,8.4000e+27,6.8500e+27,6.8350e+28,3.9350e+28,2.5052e+29,2.1285e+29,4.3400e+27,4.0600e+27,3.5400e+27,3.3100e+27,1.6128e+08,1.1126e+06,1.3029e+09,3.4705e-06,5.8881e+07,4.7550e+05,6.2121e+05,6.1896e+05,18.4,79.0,1.4,1.2,5.8787e+29,5.6956e+29,1.2930e+28,5.3800e+27,2.7906e+28,0.0000e+00,96.9,2.2,0.9
39,5.7723e+29,1.0810e+29,4.5428e+29,8.0100e+27,6.8400e+27,6.7730e+28,4.0370e+28,2.4045e+29,2.1383e+29,4.5300e+27,3.4800e+27,3.4700e+27,3.3700e+27,1.6037e+08,1.0607e+06,1.4010e+09,4.1034e-06,5.8251e+07,4.5320e+05,6.1894e+05,6.1666e+05,18.7,78.7,1.4,1.2,5.7770e+29,5.6082e+29,1.1610e+28,5.2700e+27,2.7659e+28,0.0000e+00,97.1,2.0,0.9
40,5.7078e+29,1.0729e+29,4.4826e+29,8.5100e+27,6.7200e+27,6.7150e+28,4.0140e+28,2.3621e+29,2.1205e+29,4.6800e+27,3.8300e+27,3.3600e+27,3.3600e+27,1.5950e+08,9.8877e+05,1.4915e+09,4.9155e-06,5.7556e+07,4.6107e+05,6.1664e+05,6.1430e+05,18.8,78.5,1.5,1.2,5.7083e+29,5.5262e+29,1.2610e+28,5.6000e+27,2.7595e+28,0.0000e+00,96.8,2.2,1.0
41,5.7268e+29,1.1077e+29,4.4635e+29,8.6700e+27,6.8900e+27,7.0780e+28,3.9990e+28,2.3855e+29,2.0780e+29,4.6200e+27,4.0500e+27,3.6400e+27,3.2500e+27,1.5855e+08,1.0325e+06,1.4415e+09,5.9687e-06,5.7715e+07,4.3334e+05,6.1428e+05,6.1189e+05,19.3,77.9,1.5,1.2,5.7335e+29,5.5554e+29,1.1860e+28,5.9500e+27,2.7524e+28,0.0000e+00,96.9,2.1,1.0
42,5.5029e+29,1.0566e+29,4.2965e+29,8.2200e+27,6.7600e+27,6.6110e+28,3.9550e+28,2.3149e+29,1.9816e+29,4.5900e+27,3.6300e+27,3.3600e+27,3.4000e+27,1.5779e+08,8.6542e+05,1.3695e+09,7.3433e-06,5.7698e+07,4.4700e+05,6.1187e+05,6.0945e+05,19.2,78.1,1.5,1.2,5.5130e+29,5.3430e+29,1.1480e+28,5.5200e+27,2.7263e+28,0.0000e+00,96.9,2.1,1.0
43,5.4038e+29,1.0870e+29,4.1674e+29,8.0500e+27,6.8900e+27,6.9450e+28,3.9250e+28,2.2473e+29,1.9201e+29,4.2600e+27,3.7900e+27,3.4900e+27,3.4000e+27,1.5700e+08,8.9843e+05,1.2228e+09,9.1351e-06,5.6275e+07,4.2208e+05,6.0943e+05,6.0696e+05,20.1,77.1,1.5,1.3,5.3978e+29,5.2307e+29,1.0840e+28,5.8700e+27,2.7180e+28,0.0000e+00,96.9,2.0,1.1
44,5.3714e+29,1.0784e+29,4.1380e+29,8.4600e+27,7.0400e+27,6.8630e+28,3.9210e+28,2.2342e+29,1.9038e+29,4.6100e+27,3.8500e+27,3.6500e+27,3.3900e+27,1.5634e+08,1.0672e+06,1.3335e+09,1.1498e-05,5.5573e+07,4.2522e+05,6.0695e+05,6.0445e+05,20.1,77.0,1.6,1.3,5.3822e+29,5.2079e+29,1.1250e+28,6.1800e+27,2.6912e+28,0.0000e+00,96.8,2.1,1.1
45,5.2476e+29,1.0744e+29,4.0228e+29,8.1900e+27,6.8500e+27,6.8280e+28,3.9160e+28,2.1790e+29,1.8438e+29,4.4300e+27,3.7600e+27,3.4100e+27,3.4400e+27,1.5556e+08,1.0748e+06,1.1415e+09,9.9217e-06,5.5126e+07,3.9642e+05,6.0443e+05,6.0189e+05,20.5,76.7,1.6,1.3,5.2497e+29,5.0832e+29,1.0650e+28,6.0000e+27,2.6818e+28,0.0000e+00,96.8,2.0,1.1
46,5.2099e+29,1.0698e+29,3.9892e+29,8.2000e+27,6.8900e+27,6.8870e+28,3.8110e+28,2.1184e+29,1.8708e+29,4.3300e+27,3.8700e+27,3.3400e+27,3.5500e+27,1.5470e+08,9.5621e+05,1.2928e+09,6.8051e-06,5.4100e+07,4.1098e+05,6.0187e+05,5.9928e+05,20.5,76.6,1.6,1.3,5.2162e+29,5.0513e+29,1.0420e+28,6.0700e+27,2.6718e+28,0.0000e+00,96.8,2.0,1.2
47,5.1635e+29,1.0801e+29,3.9415e+29,7.3900e+27,6.8000e+27,6.9480e+28,3.8530e+28,2.0600e+29,1.8815e+29,3.6800e+27,3.7100e+27,3.3900e+27,3.4100e+27,1.5376e+08,9.2695e+05,1.1140e+09,4.5055e-06,5.2809e+07,3.7103e+05,5.9926e+05,5.9663e+05,20.9,76.3,1.4,1.3,5.1658e+29,5.0087e+29,1.0080e+28,5.6300e+27,2.6611e+28,0.0000e+00,97.0,2.0,1.1
48,5.0685e+29,1.0709e+29,3.8532e+29,7.6600e+27,6.7800e+27,6.8080e+28,3.9010e+28,2.1170e+29,1.7362e+29,4.1200e+27,3.5400e+27,3.5100e+27,3.2700e+27,1.5296e+08,9.5618e+05,1.1851e+09,2.8765e-06,5.2267e+07,3.6791e+05,5.9662e+05,5.9396e+05,21.1,76.0,1.5,1.3,5.0757e+29,4.9129e+29,1.0290e+28,5.9900e+27,2.6326e+28,0.0000e+00,96.8,2.0,1.2
49,5.0088e+29,1.0596e+29,3.8058e+29,7.4600e+27,6.8800e+27,6.8750e+28,3.7210e+28,2.0725e+29,1.7333e+29,3.7600e+27,3.7000e+27,3.2300e+27,3.6500e+27,1.5211e+08,9.4142e+05,1.1973e+09,1.7577e-06,5.1326e+07,4.2176e+05,5.9395e+05,5.9125e+05,21.2,76.0,1.5,1.4,5.0058e+29,4.8561e+29,9.4000e+27,5.5700e+27,2.6209e+28,0.0000e+00,97.0,1.9,1.1
50,5.0023e+29,1.0714e+29,3.7836e+29,7.9300e+27,6.8000e+27,6.9450e+28,3.7690e+28,2.0487e+29,1.7349e+29,4.3300e+27,3.6000e+27,3.4100e+27,3.3900e+27,1.5130e+08,1.0900e+06,1.1720e+09,1.0222e-06,5.1027e+07,4.1167e+05,5.9124e+05,5.8850e+05,21.4,75.6,1.6,1.4,5.0079e+29,4.8523e+29,9.5500e+27,6.0100e+27,2.6086e+28,0.0000e+00,96.9,1.9,1.2
51,4.9851e+29,1.0691e+29,3.7712e+29,7.6100e+27,6.8700e+27,6.9000e+28,3.7910e+28,2.0929e+29,1.6783e+29,4.1900e+27,3.4200e+27,3.5700e+27,3.3000e+27,1.5045e+08,9.7728e+05,1.2822e+09,5.6388e-07,4.9779e+07,3.7882e+05,5.8849e+05,5.8574e+05,21.4,75.6,1.5,1.4,4.9817e+29,4.8278e+29,9.4200e+27,5.9700e+27,2.5792e+28,0.0000e+00,96.9,1.9,1.2
52,5.0008e+29,1.0758e+29,3.7781e+29,7.8700e+27,6.8200e+27,7.0310e+28,3.7270e+28,2.1138e+29,1.6643e+29,4.1300e+27,3.7400e+27,3.4300e+27,3.3900e+27,1.4969e+08,1.0046e+06,1.1403e+09,2.9027e-07,4.9239e+07,3.9399e+05,5.8572e+05,5.8291e+05,21.5,75.5,1.6,1.4,4.9962e+29,4.8404e+29,9.6900e+27,5.8900e+27,2.5824e+28,0.0000e+00,96.9,1.9,1.2
53,5.1026e+29,1.0804e+29,3.8749e+29,7.8400e+27,6.8900e+27,6.9750e+28,3.8290e+28,2.1793e+29,1.6956e+29,3.9900e+27,3.8500e+27,3.3300e+27,3.5600e+27,1.4898e+08,1.1039e+06,1.2882e+09,1.3908e-07,4.8675e+07,3.7780e+05,5.8290e+05,5.8008e+05,21.2,75.9,1.5,1.4,5.1059e+29,4.9516e+29,9.5800e+27,5.8500e+27,2.5521e+28,0.0000e+00,97.0,1.9,1.1
