TAA_Bin,Gen_Total,Gen_PSD,Gen_TD,Gen_SWS,Gen_MMV,Gen_PSD_Dawn,Gen_PSD_Dusk,Gen_TD_Dawn,Gen_TD_Dusk,Gen_SWS_Dawn,Gen_SWS_Dusk,Gen_MMV_Dawn,Gen_MMV_Dusk,Max_Flux_PSD,Min_Flux_PSD,Max_Flux_TD,Min_Flux_TD,Max_Flux_SWS,Min_Flux_SWS,Max_Flux_MMV,Min_Flux_MMV,Pct_PSD,Pct_TD,Pct_SWS,Pct_MMV,Loss_Total,Loss_Stuck,Loss_Ionized,Loss_Escaped,Supply_Internal,Trans_Inward,Pct_Stuck,Pct_Ionized,Pct_Escaped
10,6.4176e+29,5.6330e+28,5.7026e+29,8.3400e+27,6.8300e+27,3.4340e+28,2.1990e+28,2.9559e+29,2.7467e+29,4.4900e+27,3.8500e+27,3.3000e+27,3.5300e+27,7.2057e+07,7.3533e+05,1.2618e+09,3.6985e-06,5.8160e+07,5.7450e+05,6.6297e+05,6.6229e+05,8.8,88.9,1.3,1.1,6.4147e+29,6.1987e+29,1.9910e+28,1.6900e+27,2.4655e+28,0.0000e+00,96.6,3.1,0.3
11,6.3627e+29,5.7240e+28,5.6380e+29,8.4500e+27,6.7800e+27,3.4430e+28,2.2810e+28,2.9226e+29,2.7154e+29,4.7800e+27,3.6700e+27,3.3700e+27,3.4100e+27,7.2032e+07,7.5757e+05,1.3346e+09,3.2166e-06,5.6812e+07,5.9349e+05,6.6228e+05,6.6154e+05,9.0,88.6,1.3,1.1,6.3598e+29,6.1523e+29,1.9140e+28,1.6100e+27,2.4572e+28,0.0000e+00,96.7,3.0,0.3
12,6.2712e+29,5.7510e+28,5.5505e+29,7.8400e+27,6.7200e+27,3.5370e+28,2.2140e+28,2.9036e+29,2.6469e+29,4.2400e+27,3.6000e+27,3.5300e+27,3.1900e+27,7.1863e+07,8.1483e+05,1.4769e+09,2.8073e-06,5.6355e+07,5.8472e+05,6.6153e+05,6.6073e+05,9.2,88.5,1.3,1.1,6.2833e+29,6.0738e+29,1.9150e+28,1.8000e+27,2.4481e+28,0.0000e+00,96.7,3.0,0.3
13,6.2188e+29,5.5400e+28,5.5182e+29,7.9100e+27,6.7500e+27,3.3940e+28,2.1460e+28,2.8761e+29,2.6421e+29,4.2600e+27,3.6500e+27,3.4000e+27,3.3500e+27,7.1761e+07,8.6495e+05,1.5000e+09,2.4604e-06,5.5686e+07,5.9698e+05,6.6072e+05,6.5985e+05,8.9,88.7,1.3,1.1,6.2134e+29,6.0101e+29,1.8900e+28,1.4300e+27,2.4383e+28,0.0000e+00,96.7,3.0,0.2
14,6.1944e+29,5.7340e+28,5.4726e+29,7.9900e+27,6.8500e+27,3.4650e+28,2.2690e+28,2.8859e+29,2.5867e+29,4.4800e+27,3.5100e+27,3.4300e+27,3.4200e+27,7.1636e+07,8.0913e+05,1.3895e+09,2.1650e-06,5.5487e+07,5.8771e+05,6.5985e+05,6.5891e+05,9.3,88.3,1.3,1.1,6.1967e+29,5.9928e+29,1.8630e+28,1.7600e+27,2.4456e+28,0.0000e+00,96.7,3.0,0.3
15,6.1434e+29,5.5100e+28,5.4449e+29,8.0200e+27,6.7300e+27,3.3740e+28,2.1360e+28,2.8453e+29,2.5996e+29,4.2700e+27,3.7500e+27,3.3200e+27,3.4100e+27,7.1644e+07,8.3932e+05,1.4784e+09,1.9159e-06,5.4857e+07,5.8553e+05,6.5891e+05,6.5791e+05,9.0,88.6,1.3,1.1,6.1493e+29,5.9407e+29,1.8780e+28,2.0800e+27,2.4343e+28,0.0000e+00,96.6,3.1,0.3
16,6.1325e+29,5.6100e+28,5.4274e+29,7.6600e+27,6.7500e+27,3.3450e+28,2.2650e+28,2.8000e+29,2.6274e+29,4.1300e+27,3.5300e+27,3.4500e+27,3.3000e+27,7.1458e+07,7.7027e+05,1.5249e+09,1.7136e-06,5.4069e+07,5.0891e+05,6.5790e+05,6.5685e+05,9.1,88.5,1.2,1.1,6.1448e+29,5.9411e+29,1.8500e+28,1.8700e+27,2.4223e+28,0.0000e+00,96.7,3.0,0.3
17,6.0754e+29,5.6760e+28,5.3551e+29,8.4900e+27,6.7800e+27,3.4140e+28,2.2620e+28,2.7710e+29,2.5841e+29,4.4900e+27,4.0000e+27,3.5000e+27,3.2800e+27,7.1232e+07,7.0470e+05,1.2350e+09,1.5442e-06,5.3682e+07,4.6560e+05,6.5684e+05,6.5573e+05,9.3,88.1,1.4,1.1,6.0706e+29,5.8742e+29,1.7820e+28,1.8200e+27,2.4097e+28,0.0000e+00,96.8,2.9,0.3
18,6.1232e+29,5.6720e+28,5.4031e+29,8.4200e+27,6.8700e+27,3.4220e+28,2.2500e+28,2.7678e+29,2.6353e+29,4.9200e+27,3.5000e+27,3.3800e+27,3.4900e+27,7.1055e+07,6.9378e+05,1.3705e+09,1.3955e-06,5.3323e+07,4.5838e+05,6.5572e+05,6.5453e+05,9.3,88.2,1.4,1.1,6.1260e+29,5.9208e+29,1.8500e+28,2.0200e+27,2.4138e+28,0.0000e+00,96.7,3.0,0.3
19,5.9895e+29,5.5040e+28,5.2907e+29,8.0200e+27,6.8200e+27,3.3840e+28,2.1200e+28,2.7263e+29,2.5644e+29,4.4800e+27,3.5400e+27,3.3400e+27,3.4800e+27,7.0904e+07,7.3827e+05,1.1879e+09,1.2725e-06,5.3446e+07,4.8779e+05,6.5453e+05,6.5329e+05,9.2,88.3,1.3,1.1,5.9998e+29,5.7977e+29,1.7950e+28,2.2600e+27,2.3997e+28,0.0000e+00,96.6,3.0,0.4
20,5.8238e+29,5.5990e+28,5.1123e+29,8.3500e+27,6.8100e+27,3.3340e+28,2.2650e+28,2.5917e+29,2.5206e+29,4.4600e+27,3.8900e+27,3.7000e+27,3.1100e+27,7.0774e+07,7.3828e+05,1.1731e+09,1.1714e-06,5.2992e+07,5.0186e+05,6.5328e+05,6.5198e+05,9.6,87.8,1.4,1.2,5.8332e+29,5.6419e+29,1.6740e+28,2.3900e+27,2.3850e+28,0.0000e+00,96.7,2.9,0.4
21,5.7866e+29,5.6010e+28,5.0736e+29,8.5000e+27,6.7900e+27,3.3100e+28,2.2910e+28,2.6397e+29,2.4339e+29,4.6400e+27,3.8600e+27,3.5600e+27,3.2300e+27,7.0599e+07,7.4509e+05,1.4147e+09,1.0986e-06,5.2275e+07,5.0585e+05,6.5197e+05,6.5062e+05,9.7,87.7,1.5,1.2,5.7944e+29,5.6109e+29,1.5890e+28,2.4600e+27,2.3697e+28,0.0000e+00,96.8,2.7,0.4
22,5.8405e+29,5.6930e+28,5.1219e+29,8.0700e+27,6.8600e+27,3.3240e+28,2.3690e+28,2.6298e+29,2.4921e+29,4.2700e+27,3.8000e+27,3.2700e+27,3.5900e+27,7.0389e+07,7.2334e+05,1.4135e+09,1.0327e-06,5.1401e+07,5.1900e+05,6.5061e+05,6.4919e+05,9.7,87.7,1.4,1.2,5.8497e+29,5.6612e+29,1.6250e+28,2.6000e+27,2.3707e+28,0.0000e+00,96.8,2.8,0.4
23,5.5822e+29,5.6510e+28,4.8766e+29,7.3200e+27,6.7300e+27,3.3450e+28,2.3060e+28,2.5695e+29,2.3071e+29,4.2300e+27,3.0900e+27,3.4400e+27,3.2900e+27,7.0172e+07,7.1786e+05,1.3631e+09,9.8218e-07,5.0812e+07,5.2222e+05,6.4918e+05,6.4771e+05,10.1,87.4,1.3,1.2,5.5860e+29,5.4063e+29,1.5460e+28,2.5100e+27,2.3541e+28,0.0000e+00,96.8,2.8,0.4
24,5.6365e+29,5.7240e+28,4.9169e+29,7.9700e+27,6.7500e+27,3.3620e+28,2.3620e+28,2.5790e+29,2.3379e+29,4.4600e+27,3.5100e+27,3.2600e+27,3.4900e+27,6.9950e+07,8.2427e+05,1.1820e+09,9.4577e-07,4.9850e+07,6.2751e+05,6.4770e+05,6.4617e+05,10.2,87.2,1.4,1.2,5.6325e+29,5.4575e+29,1.5080e+28,2.4200e+27,2.3369e+28,0.0000e+00,96.9,2.7,0.4
25,5.4767e+29,5.4900e+28,4.7833e+29,7.6900e+27,6.7500e+27,3.3240e+28,2.1660e+28,2.4741e+29,2.3092e+29,4.2000e+27,3.4900e+27,3.3800e+27,3.3700e+27,6.9912e+07,6.6996e+05,1.1867e+09,9.2237e-07,4.9732e+07,5.7954e+05,6.4616e+05,6.4457e+05,10.0,87.3,1.4,1.2,5.4969e+29,5.3208e+29,1.4860e+28,2.7500e+27,2.3357e+28,0.0000e+00,96.8,2.7,0.5
26,5.3677e+29,5.6340e+28,4.6574e+29,7.8600e+27,6.8300e+27,3.4220e+28,2.2120e+28,2.4062e+29,2.2512e+29,4.1100e+27,3.7500e+27,3.2500e+27,3.5800e+27,6.9629e+07,6.8180e+05,1.1340e+09,9.1189e-07,4.9244e+07,5.8744e+05,6.4456e+05,6.4292e+05,10.5,86.8,1.5,1.3,5.3654e+29,5.2017e+29,1.3560e+28,2.8100e+27,2.3172e+28,0.0000e+00,96.9,2.5,0.5
27,5.3287e+29,5.6580e+28,4.6123e+29,8.2600e+27,6.8000e+27,3.3910e+28,2.2670e+28,2.4150e+29,2.1973e+29,4.2500e+27,4.0100e+27,3.3600e+27,3.4400e+27,6.9531e+07,7.3070e+05,1.3016e+09,9.1125e-07,4.9115e+07,5.4444e+05,6.4291e+05,6.4121e+05,10.6,86.6,1.6,1.3,5.3405e+29,5.1690e+29,1.4100e+28,3.0500e+27,2.3144e+28,0.0000e+00,96.8,2.6,0.6
28,5.3018e+29,5.6270e+28,4.5937e+29,7.6800e+27,6.8600e+27,3.3460e+28,2.2810e+28,2.3917e+29,2.2020e+29,4.3300e+27,3.3500e+27,3.3000e+27,3.5600e+27,6.9284e+07,6.1672e+05,1.3294e+09,9.1433e-07,4.8508e+07,5.4035e+05,6.4119e+05,6.3944e+05,10.6,86.6,1.4,1.3,5.3073e+29,5.1375e+29,1.3920e+28,3.0600e+27,2.2947e+28,0.0000e+00,96.8,2.6,0.6
29,5.1036e+29,5.7460e+28,4.3819e+29,7.8900e+27,6.8200e+27,3.4260e+28,2.3200e+28,2.2513e+29,2.1306e+29,4.0800e+27,3.8100e+27,3.3200e+27,3.5000e+27,6.9079e+07,6.5838e+05,1.2317e+09,9.3012e-07,4.7808e+07,5.3131e+05,6.3943e+05,6.3763e+05,11.3,85.9,1.5,1.3,5.1105e+29,4.9471e+29,1.3050e+28,3.2900e+27,2.2746e+28,0.0000e+00,96.8,2.6,0.6
30,5.1045e+29,5.6270e+28,4.3955e+29,7.7900e+27,6.8400e+27,3.3350e+28,2.2920e+28,2.3098e+29,2.0857e+29,4.1500e+27,3.6400e+27,3.5200e+27,3.3200e+27,6.8777e+07,6.4158e+05,1.4409e+09,9.6026e-07,4.7346e+07,5.5473e+05,6.3761e+05,6.3575e+05,11.0,86.1,1.5,1.3,5.1063e+29,4.9490e+29,1.2530e+28,3.2000e+27,2.2698e+28,0.0000e+00,96.9,2.5,0.6
31,5.0267e+29,5.4990e+28,4.3343e+29,7.5200e+27,6.7300e+27,3.3160e+28,2.1830e+28,2.2334e+29,2.1009e+29,3.5900e+27,3.9300e+27,3.1500e+27,3.5800e+27,6.8506e+07,6.6705e+05,1.2255e+09,1.0066e-06,4.6634e+07,5.0208e+05,6.3574e+05,6.3383e+05,10.9,86.2,1.5,1.3,5.0222e+29,4.8675e+29,1.1930e+28,3.5400e+27,2.2485e+28,0.0000e+00,96.9,2.4,0.7
32,4.9110e+29,5.6060e+28,4.2124e+29,7.0200e+27,6.7800e+27,3.3790e+28,2.2270e+28,2.2196e+29,1.9928e+29,3.5100e+27,3.5100e+27,3.4400e+27,3.3400e+27,6.8248e+07,5.9444e+05,1.1495e+09,1.0712e-06,4.5925e+07,4.7858e+05,6.3382e+05,6.3185e+05,11.4,85.8,1.4,1.4,4.9322e+29,4.7751e+29,1.2010e+28,3.7000e+27,2.2423e+28,0.0000e+00,96.8,2.4,0.8
33,4.7966e+29,5.5240e+28,4.1017e+29,7.5000e+27,6.7500e+27,3.2980e+28,2.2260e+28,2.1264e+29,1.9753e+29,3.9000e+27,3.6000e+27,3.6000e+27,3.1500e+27,6.7975e+07,5.8560e+05,1.2224e+09,1.1580e-06,4.5146e+07,5.3173e+05,6.3184e+05,6.2983e+05,11.5,85.5,1.6,1.4,4.8104e+29,4.6614e+29,1.1270e+28,3.6300e+27,2.2200e+28,0.0000e+00,96.9,2.3,0.8
34,4.5790e+29,5.4750e+28,3.8835e+29,7.9200e+27,6.8800e+27,3.2580e+28,2.2170e+28,2.0763e+29,1.8072e+29,4.1100e+27,3.8100e+27,3.5400e+27,3.3400e+27,6.7681e+07,5.2732e+05,1.2240e+09,1.2709e-06,4.5182e+07,5.0009e+05,6.2982e+05,6.2775e+05,12.0,84.8,1.7,1.5,4.5763e+29,4.4353e+29,1.0550e+28,3.5500e+27,2.2125e+28,0.0000e+00,96.9,2.3,0.8
35,4.5513e+29,5.5230e+28,3.8502e+29,8.0300e+27,6.8500e+27,3.3460e+28,2.1770e+28,2.0293e+29,1.8209e+29,4.3500e+27,3.6800e+27,3.4200e+27,3.4300e+27,6.7416e+07,5.6089e+05,1.0832e+09,1.4170e-06,4.4940e+07,5.2100e+05,6.2773e+05,6.2563e+05,12.1,84.6,1.8,1.5,4.5604e+29,4.4144e+29,1.0790e+28,3.8100e+27,2.1892e+28,0.0000e+00,96.8,2.4,0.8
36,4.6476e+29,5.7100e+28,3.9333e+29,7.5200e+27,6.8100e+27,3.4610e+28,2.2490e+28,2.0189e+29,1.9144e+29,4.0300e+27,3.4900e+27,3.2700e+27,3.5400e+27,6.7118e+07,5.8155e+05,1.2383e+09,1.6033e-06,4.4176e+07,4.6907e+05,6.2561e+05,6.2345e+05,12.3,84.6,1.6,1.5,4.6374e+29,4.4916e+29,1.0550e+28,4.0300e+27,2.1804e+28,0.0000e+00,96.9,2.3,0.9
37,4.5473e+29,5.4240e+28,3.8602e+29,7.6800e+27,6.7900e+27,3.2240e+28,2.2000e+28,2.0131e+29,1.8471e+29,4.2000e+27,3.4800e+27,3.5000e+27,3.2900e+27,6.6838e+07,6.0286e+05,1.4075e+09,1.8421e-06,4.4161e+07,4.9661e+05,6.2343e+05,6.2123e+05,11.9,84.9,1.7,1.5,4.5582e+29,4.4162e+29,1.0430e+28,3.7700e+27,2.1562e+28,0.0000e+00,96.9,2.3,0.8
38,4.4833e+29,5.5350e+28,3.7894e+29,7.1900e+27,6.8500e+27,3.2900e+28,2.2450e+28,1.9960e+29,1.7934e+29,3.6900e+27,3.5000e+27,3.5400e+27,3.3100e+27,6.6543e+07,6.1944e+05,1.1307e+09,2.1465e-06,4.3429e+07,5.4242e+05,6.2121e+05,6.1896e+05,12.3,84.5,1.6,1.5,4.4877e+29,4.3511e+29,9.7300e+27,3.9300e+27,2.1463e+28,0.0000e+00,97.0,2.2,0.9
39,4.3084e+29,5.4540e+28,3.6211e+29,7.3500e+27,6.8400e+27,3.3050e+28,2.1490e+28,1.9190e+29,1.7021e+29,3.9100e+27,3.4400e+27,3.4700e+27,3.3700e+27,6.6197e+07,6.6444e+05,1.1381e+09,2.5380e-06,4.2990e+07,4.8306e+05,6.1894e+05,6.1666e+05,12.7,84.0,1.7,1.6,4.3186e+29,4.1866e+29,9.5700e+27,3.6300e+27,2.1213e+28,0.0000e+00,96.9,2.2,0.8
40,4.1371e+29,5.5750e+28,3.4390e+29,7.3400e+27,6.7200e+27,3.3570e+28,2.2180e+28,1.7561e+29,1.6829e+29,3.7700e+27,3.5700e+27,3.3600e+27,3.3600e+27,6.5944e+07,6.0293e+05,1.1557e+09,3.0404e-06,4.2218e+07,5.1392e+05,6.1664e+05,6.1430e+05,13.5,83.1,1.8,1.6,4.1426e+29,4.0150e+29,8.3600e+27,4.4000e+27,2.1102e+28,0.0000e+00,96.9,2.0,1.1
41,4.1813e+29,5.6490e+28,3.4726e+29,7.4900e+27,6.8900e+27,3.4620e+28,2.1870e+28,1.8077e+29,1.6649e+29,3.8300e+27,3.6600e+27,3.6400e+27,3.2500e+27,6.5675e+07,5.9643e+05,1.1454e+09,3.6920e-06,4.1451e+07,4.6705e+05,6.1428e+05,6.1189e+05,13.5,83.1,1.8,1.6,4.1754e+29,4.0426e+29,8.9800e+27,4.3000e+27,2.0985e+28,0.0000e+00,96.8,2.2,1.0
42,4.1573e+29,5.4940e+28,3.4684e+29,7.1900e+27,6.7600e+27,3.2640e+28,2.2300e+28,1.7985e+29,1.6699e+29,3.6100e+27,3.5800e+27,3.3600e+27,3.4000e+27,6.5421e+07,6.1006e+05,1.4819e+09,4.5426e-06,4.0342e+07,4.8982e+05,6.1187e+05,6.0945e+05,13.2,83.4,1.7,1.6,4.1663e+29,4.0339e+29,8.8700e+27,4.3700e+27,2.0722e+28,0.0000e+00,96.8,2.1,1.0
43,4.0942e+29,5.5520e+28,3.3980e+29,7.2100e+27,6.8900e+27,3.3070e+28,2.2450e+28,1.8011e+29,1.5969e+29,3.7500e+27,3.4600e+27,3.4900e+27,3.4000e+27,6.5088e+07,6.3234e+05,1.1837e+09,5.6512e-06,3.9451e+07,4.2397e+05,6.0943e+05,6.0696e+05,13.6,83.0,1.8,1.7,4.0968e+29,3.9686e+29,8.8000e+27,4.0200e+27,2.0595e+28,0.0000e+00,96.9,2.1,1.0
44,4.0004e+29,5.6090e+28,3.2997e+29,6.9400e+27,7.0400e+27,3.3950e+28,2.2140e+28,1.7518e+29,1.5479e+29,3.5800e+27,3.3600e+27,3.6500e+27,3.3900e+27,6.4722e+07,6.4461e+05,1.0398e+09,7.1135e-06,3.9102e+07,4.2903e+05,6.0695e+05,6.0445e+05,14.0,82.5,1.7,1.8,4.0012e+29,3.8770e+29,8.3200e+27,4.1000e+27,2.0326e+28,0.0000e+00,96.9,2.1,1.0
45,3.9066e+29,5.5470e+28,3.2082e+29,7.5200e+27,6.8500e+27,3.3910e+28,2.1560e+28,1.7241e+29,1.4841e+29,4.0900e+27,3.4300e+27,3.4100e+27,3.4400e+27,6.4442e+07,6.3756e+05,1.3325e+09,5.8875e-06,3.8743e+07,4.5976e+05,6.0443e+05,6.0189e+05,14.2,82.1,1.9,1.8,3.9112e+29,3.7885e+29,8.2100e+27,4.0600e+27,2.0190e+28,0.0000e+00,96.9,2.1,1.0
46,3.8361e+29,5.4610e+28,3.1547e+29,6.6400e+27,6.8900e+27,3.3280e+28,2.1330e+28,1.7017e+29,1.4530e+29,3.5400e+27,3.1000e+27,3.3400e+27,3.5500e+27,6.4069e+07,6.0162e+05,1.0873e+09,4.0383e-06,3.8407e+07,4.7001e+05,6.0187e+05,5.9928e+05,14.2,82.2,1.7,1.8,3.8407e+29,3.7207e+29,7.9200e+27,4.0800e+27,2.0048e+28,0.0000e+00,96.9,2.1,1.1
47,3.8949e+29,5.6350e+28,3.1946e+29,6.8800e+27,6.8000e+27,3.4270e+28,2.2080e+28,1.7625e+29,1.4321e+29,3.4500e+27,3.4300e+27,3.3900e+27,3.4100e+27,6.3737e+07,6.3203e+05,1.0745e+09,2.6738e-06,3.8194e+07,4.6003e+05,5.9926e+05,5.9663e+05,14.5,82.0,1.8,1.7,3.8949e+29,3.7747e+29,7.8100e+27,4.2100e+27,1.9900e+28,0.0000e+00,96.9,2.0,1.1
48,3.8242e+29,5.6000e+28,3.1291e+29,6.7300e+27,6.7800e+27,3.5180e+28,2.0820e+28,1.6877e+29,1.4414e+29,3.4500e+27,3.2800e+27,3.5100e+27,3.2700e+27,6.3487e+07,5.7903e+05,1.0580e+09,1.7072e-06,3.7293e+07,4.7698e+05,5.9662e+05,5.9396e+05,14.6,81.8,1.8,1.8,3.8316e+29,3.7134e+29,7.4800e+27,4.3400e+27,1.9619e+28,0.0000e+00,96.9,2.0,1.1
49,3.7355e+29,5.4880e+28,3.0472e+29,7.0700e+27,6.8800e+27,3.3980e+28,2.0900e+28,1.6526e+29,1.3946e+29,3.7500e+27,3.3200e+27,3.2300e+27,3.6500e+27,6.3227e+07,5.8964e+05,1.2531e+09,1.0432e-06,3.6953e+07,4.1760e+05,5.9395e+05,5.9125e+05,14.7,81.6,1.9,1.8,3.7380e+29,3.6242e+29,7.2600e+27,4.1200e+27,1.9463e+28,0.0000e+00,97.0,1.9,1.1
50,3.6678e+29,5.4730e+28,2.9789e+29,7.3600e+27,6.8000e+27,3.4040e+28,2.0690e+28,1.5916e+29,1.3873e+29,3.9800e+27,3.3800e+27,3.4100e+27,3.3900e+27,6.2892e+07,6.1561e+05,1.1123e+09,6.0668e-07,3.6470e+07,4.0927e+05,5.9124e+05,5.8850e+05,14.9,81.2,2.0,1.9,3.6715e+29,3.5561e+29,7.1100e+27,4.4300e+27,1.9302e+28,0.0000e+00,96.9,1.9,1.2
51,3.6051e+29,5.5900e+28,2.9099e+29,6.7500e+27,6.8700e+27,3.5080e+28,2.0820e+28,1.5945e+29,1.3154e+29,3.7000e+27,3.0500e+27,3.5700e+27,3.3000e+27,6.2588e+07,5.8349e+05,1.0192e+09,3.3470e-07,3.6327e+07,4.7003e+05,5.8849e+05,5.8574e+05,15.5,80.7,1.9,1.9,3.6065e+29,3.4944e+29,6.7700e+27,4.4400e+27,1.9015e+28,0.0000e+00,96.9,1.9,1.2
52,3.6420e+29,5.6240e+28,2.9438e+29,6.7600e+27,6.8200e+27,3.4810e+28,2.1430e+28,1.6477e+29,1.2961e+29,3.5400e+27,3.2200e+27,3.4300e+27,3.3900e+27,6.2302e+07,5.9580e+05,1.0249e+09,1.7230e-07,3.5817e+07,4.2861e+05,5.8572e+05,5.8291e+05,15.4,80.8,1.9,1.9,3.6371e+29,3.5271e+29,6.4400e+27,4.5600e+27,1.8968e+28,0.0000e+00,97.0,1.8,1.3
53,3.6049e+29,5.6000e+28,2.9058e+29,7.0200e+27,6.8900e+27,3.5880e+28,2.0120e+28,1.6382e+29,1.2676e+29,3.6200e+27,3.4000e+27,3.3300e+27,3.5600e+27,6.2055e+07,6.0175e+05,1.4873e+09,8.2556e-08,3.5179e+07,3.9977e+05,5.8290e+05,5.8008e+05,15.5,80.6,1.9,1.9,3.6037e+29,3.4884e+29,7.2300e+27,4.3000e+27,1.8675e+28,0.0000e+00,96.8,2.0,1.2
