TAA_Bin,Gen_Total,Gen_PSD,Gen_TD,Gen_SWS,Gen_MMV,Gen_PSD_Dawn,Gen_PSD_Dusk,Gen_TD_Dawn,Gen_TD_Dusk,Gen_SWS_Dawn,Gen_SWS_Dusk,Gen_MMV_Dawn,Gen_MMV_Dusk,Pct_PSD,Pct_TD,Pct_SWS,Pct_MMV,Loss_Total,Loss_Stuck,Loss_Ionized,Loss_Escaped,Supply_Internal,Trans_Inward,Pct_Stuck,Pct_Ionized,Pct_Escaped
211,2.3979e+30,1.0528e+30,1.3081e+30,2.9903e+28,7.0490e+27,7.6549e+29,2.8732e+29,9.2818e+29,3.7991e+29,1.8909e+28,1.0994e+28,3.5840e+27,3.4650e+27,43.9,54.6,1.2,0.3,2.3986e+30,2.3656e+30,2.7077e+28,5.9560e+27,1.6089e+28,0.0000e+00,98.6,1.1,0.2
212,2.3611e+30,1.0395e+30,1.2835e+30,3.1106e+28,7.0470e+27,7.3951e+29,2.9997e+29,8.7738e+29,4.0612e+29,2.0321e+28,1.0785e+28,3.4930e+27,3.5540e+27,44.0,54.4,1.3,0.3,2.3610e+30,2.3280e+30,2.6555e+28,6.3640e+27,1.6192e+28,0.0000e+00,98.6,1.1,0.3
213,2.3164e+30,1.0253e+30,1.2541e+30,3.0037e+28,7.0300e+27,7.3272e+29,2.9257e+29,8.6386e+29,3.9023e+29,1.9459e+28,1.0578e+28,3.5300e+27,3.5000e+27,44.3,54.1,1.3,0.3,2.3176e+30,2.2852e+30,2.5858e+28,6.5190e+27,1.6243e+28,0.0000e+00,98.6,1.1,0.3
214,2.2840e+30,1.0128e+30,1.2349e+30,2.9229e+28,7.0400e+27,7.2978e+29,2.8304e+29,8.6313e+29,3.7176e+29,1.8730e+28,1.0499e+28,3.5220e+27,3.5180e+27,44.3,54.1,1.3,0.3,2.2843e+30,2.2523e+30,2.5532e+28,6.4820e+27,1.6354e+28,0.0000e+00,98.6,1.1,0.3
215,2.2402e+30,9.9676e+29,1.2083e+30,2.8171e+28,7.0380e+27,7.2435e+29,2.7240e+29,8.5670e+29,3.5156e+29,1.7900e+28,1.0271e+28,3.4980e+27,3.5400e+27,44.5,53.9,1.3,0.3,2.2411e+30,2.2096e+30,2.5039e+28,6.4410e+27,1.6412e+28,0.0000e+00,98.6,1.1,0.3
216,2.2034e+30,9.8315e+29,1.1862e+30,2.6993e+28,7.0330e+27,7.1974e+29,2.6341e+29,8.5016e+29,3.3605e+29,1.7077e+28,9.9160e+27,3.5250e+27,3.5080e+27,44.6,53.8,1.2,0.3,2.2039e+30,2.1727e+30,2.4696e+28,6.4430e+27,1.6532e+28,0.0000e+00,98.6,1.1,0.3
217,2.1681e+30,9.7066e+29,1.1617e+30,2.8631e+28,7.0380e+27,6.9518e+29,2.7548e+29,8.0271e+29,3.5902e+29,1.8535e+28,1.0096e+28,3.4520e+27,3.5860e+27,44.8,53.6,1.3,0.3,2.1688e+30,2.1374e+30,2.4437e+28,6.9570e+27,1.6656e+28,0.0000e+00,98.6,1.1,0.3
218,2.1258e+30,9.5554e+29,1.1358e+30,2.7437e+28,7.0330e+27,6.9038e+29,2.6516e+29,7.9389e+29,3.4186e+29,1.7800e+28,9.6370e+27,3.4640e+27,3.5690e+27,45.0,53.4,1.3,0.3,2.1260e+30,2.0949e+30,2.4105e+28,7.0210e+27,1.6724e+28,0.0000e+00,98.5,1.1,0.3
219,2.0811e+30,9.3812e+29,1.1097e+30,2.6244e+28,7.0290e+27,6.8440e+29,2.5372e+29,7.8698e+29,3.2272e+29,1.6823e+28,9.4210e+27,3.4740e+27,3.5550e+27,45.1,53.3,1.3,0.3,2.0821e+30,2.0517e+30,2.3369e+28,7.0790e+27,1.6795e+28,0.0000e+00,98.5,1.1,0.3
220,2.0489e+30,9.2668e+29,1.0902e+30,2.4990e+28,7.0290e+27,6.8212e+29,2.4456e+29,7.8337e+29,3.0679e+29,1.5867e+28,9.1230e+27,3.5350e+27,3.4940e+27,45.2,53.2,1.2,0.3,2.0493e+30,2.0190e+30,2.3219e+28,6.9990e+27,1.6930e+28,0.0000e+00,98.5,1.1,0.3
221,2.0142e+30,9.1433e+29,1.0685e+30,2.4371e+28,7.0360e+27,6.7854e+29,2.3579e+29,7.7666e+29,2.9182e+29,1.5402e+28,8.9690e+27,3.4990e+27,3.5370e+27,45.4,53.0,1.2,0.3,2.0146e+30,1.9847e+30,2.3014e+28,6.8940e+27,1.7070e+28,0.0000e+00,98.5,1.1,0.3
222,1.9761e+30,8.9819e+29,1.0450e+30,2.5877e+28,7.0400e+27,6.5351e+29,2.4468e+29,7.3196e+29,3.1302e+29,1.6875e+28,9.0020e+27,3.4600e+27,3.5800e+27,45.5,52.9,1.3,0.4,1.9766e+30,1.9465e+30,2.2671e+28,7.4730e+27,1.7152e+28,0.0000e+00,98.5,1.1,0.4
223,1.9379e+30,8.8291e+29,1.0230e+30,2.4919e+28,7.0150e+27,6.4744e+29,2.3547e+29,7.2528e+29,2.9777e+29,1.6312e+28,8.6070e+27,3.5060e+27,3.5090e+27,45.6,52.8,1.3,0.4,1.9384e+30,1.9086e+30,2.2168e+28,7.7030e+27,1.7235e+28,0.0000e+00,98.5,1.1,0.4
224,1.9077e+30,8.7176e+29,1.0049e+30,2.4008e+28,7.0380e+27,6.4482e+29,2.2693e+29,7.2138e+29,2.8356e+29,1.5499e+28,8.5090e+27,3.5640e+27,3.4740e+27,45.7,52.7,1.3,0.4,1.9079e+30,1.8784e+30,2.1980e+28,7.4960e+27,1.7386e+28,0.0000e+00,98.5,1.2,0.4
225,1.8735e+30,8.5766e+29,9.8589e+29,2.2904e+28,7.0170e+27,6.4035e+29,2.1731e+29,7.1614e+29,2.6975e+29,1.4770e+28,8.1340e+27,3.5720e+27,3.4450e+27,45.8,52.6,1.2,0.4,1.8741e+30,1.8449e+30,2.1432e+28,7.7210e+27,1.7476e+28,0.0000e+00,98.4,1.1,0.4
226,1.8447e+30,8.4612e+29,9.6966e+29,2.1866e+28,7.0270e+27,6.3619e+29,2.0993e+29,7.1232e+29,2.5734e+29,1.4011e+28,7.8550e+27,3.4590e+27,3.5680e+27,45.9,52.6,1.2,0.4,1.8453e+30,1.8165e+30,2.1296e+28,7.5750e+27,1.7634e+28,0.0000e+00,98.4,1.2,0.4
227,1.8000e+30,8.2743e+29,9.4341e+29,2.2219e+28,6.9840e+27,6.1899e+29,2.0844e+29,6.8132e+29,2.6209e+29,1.4467e+28,7.7520e+27,3.5130e+27,3.4710e+27,46.0,52.4,1.2,0.4,1.8001e+30,1.7712e+30,2.1215e+28,7.6630e+27,1.7663e+28,0.0000e+00,98.4,1.2,0.4
228,1.7823e+30,8.2255e+29,9.3036e+29,2.2358e+28,7.0370e+27,6.1329e+29,2.0926e+29,6.6640e+29,2.6397e+29,1.4756e+28,7.6020e+27,3.4980e+27,3.5390e+27,46.2,52.2,1.3,0.4,1.7827e+30,1.7539e+30,2.0618e+28,8.2540e+27,1.7894e+28,0.0000e+00,98.4,1.2,0.5
229,1.7450e+30,8.0634e+29,9.1022e+29,2.1454e+28,6.9940e+27,6.0619e+29,2.0015e+29,6.6006e+29,2.5016e+29,1.3999e+28,7.4550e+27,3.4560e+27,3.5380e+27,46.2,52.2,1.2,0.4,1.7454e+30,1.7169e+30,2.0600e+28,7.9600e+27,1.7926e+28,0.0000e+00,98.4,1.2,0.5
230,1.7197e+30,7.9589e+29,8.9630e+29,2.0487e+28,7.0170e+27,6.0248e+29,1.9340e+29,6.5747e+29,2.3884e+29,1.3197e+28,7.2900e+27,3.5080e+27,3.5090e+27,46.3,52.1,1.2,0.4,1.7202e+30,1.6919e+30,2.0153e+28,8.1230e+27,1.8097e+28,0.0000e+00,98.4,1.2,0.5
231,1.6865e+30,7.8204e+29,8.7757e+29,1.9845e+28,7.0020e+27,5.9696e+29,1.8508e+29,6.4938e+29,2.2819e+29,1.2615e+28,7.2300e+27,3.5750e+27,3.4270e+27,46.4,52.0,1.2,0.4,1.6868e+30,1.6589e+30,1.9827e+28,8.0280e+27,1.8202e+28,0.0000e+00,98.3,1.2,0.5
232,1.6600e+30,7.7141e+29,8.6284e+29,1.8730e+28,7.0170e+27,5.9337e+29,1.7804e+29,6.4338e+29,2.1945e+29,1.1835e+28,6.8950e+27,3.5220e+27,3.4950e+27,46.5,52.0,1.1,0.4,1.6604e+30,1.6324e+30,1.9872e+28,8.1110e+27,1.8380e+28,0.0000e+00,98.3,1.2,0.5
233,1.6294e+30,7.5823e+29,8.4457e+29,1.9560e+28,7.0140e+27,5.7692e+29,1.8131e+29,6.1494e+29,2.2964e+29,1.2951e+28,6.6090e+27,3.5140e+27,3.5000e+27,46.5,51.8,1.2,0.4,1.6295e+30,1.6019e+30,1.9341e+28,8.2640e+27,1.8490e+28,0.0000e+00,98.3,1.2,0.5
234,1.6044e+30,7.4839e+29,8.2989e+29,1.9071e+28,7.0060e+27,5.7049e+29,1.7790e+29,6.0411e+29,2.2578e+29,1.2658e+28,6.4130e+27,3.4470e+27,3.5590e+27,46.6,51.7,1.2,0.4,1.6049e+30,1.5774e+30,1.8956e+28,8.5760e+27,1.8601e+28,0.0000e+00,98.3,1.2,0.5
235,1.5792e+30,7.3632e+29,8.1754e+29,1.8347e+28,6.9920e+27,5.6587e+29,1.7045e+29,6.0020e+29,2.1734e+29,1.2108e+28,6.2390e+27,3.5750e+27,3.4170e+27,46.6,51.8,1.2,0.4,1.5792e+30,1.5521e+30,1.8643e+28,8.4940e+27,1.8714e+28,0.0000e+00,98.3,1.2,0.5
236,1.5571e+30,7.2733e+29,8.0521e+29,1.7582e+28,7.0040e+27,5.6305e+29,1.6428e+29,5.9686e+29,2.0835e+29,1.1364e+28,6.2180e+27,3.5010e+27,3.5030e+27,46.7,51.7,1.1,0.4,1.5577e+30,1.5303e+30,1.8859e+28,8.4990e+27,1.8903e+28,0.0000e+00,98.2,1.2,0.5
237,1.5294e+30,7.1583e+29,7.8980e+29,1.6788e+28,6.9940e+27,5.5749e+29,1.5834e+29,5.9055e+29,1.9925e+29,1.0928e+28,5.8600e+27,3.5090e+27,3.4850e+27,46.8,51.6,1.1,0.5,1.5298e+30,1.5029e+30,1.8231e+28,8.6000e+27,1.9020e+28,0.0000e+00,98.2,1.2,0.6
238,1.5087e+30,7.0708e+29,7.7867e+29,1.5981e+28,7.0060e+27,5.5398e+29,1.5310e+29,5.8489e+29,1.9378e+29,1.0261e+28,5.7200e+27,3.4970e+27,3.5090e+27,46.9,51.6,1.1,0.5,1.5088e+30,1.4821e+30,1.8410e+28,8.3080e+27,1.9216e+28,0.0000e+00,98.2,1.2,0.6
239,1.4741e+30,6.9238e+29,7.5837e+29,1.6376e+28,6.9620e+27,5.4088e+29,1.5151e+29,5.6167e+29,1.9671e+29,1.0612e+28,5.7640e+27,3.4790e+27,3.4830e+27,47.0,51.4,1.1,0.5,1.4743e+30,1.4478e+30,1.7923e+28,8.5810e+27,1.9258e+28,0.0000e+00,98.2,1.2,0.6
240,1.4582e+30,6.8504e+29,7.4977e+29,1.6442e+28,6.9890e+27,5.3287e+29,1.5217e+29,5.4815e+29,2.0162e+29,1.1007e+28,5.4350e+27,3.4860e+27,3.5030e+27,47.0,51.4,1.1,0.5,1.4588e+30,1.4323e+30,1.7710e+28,8.7690e+27,1.9458e+28,0.0000e+00,98.2,1.2,0.6
241,1.4382e+30,6.7565e+29,7.3973e+29,1.5804e+28,7.0030e+27,5.2877e+29,1.4688e+29,5.4488e+29,1.9485e+29,1.0530e+28,5.2740e+27,3.4700e+27,3.5330e+27,47.0,51.4,1.1,0.5,1.4382e+30,1.4118e+30,1.7717e+28,8.7550e+27,1.9661e+28,0.0000e+00,98.2,1.2,0.6
242,1.4122e+30,6.6347e+29,7.2664e+29,1.5097e+28,6.9650e+27,5.2233e+29,1.4114e+29,5.3856e+29,1.8808e+29,9.9850e+27,5.1120e+27,3.4940e+27,3.4710e+27,47.0,51.5,1.1,0.5,1.4127e+30,1.3866e+30,1.7442e+28,8.6670e+27,1.9704e+28,0.0000e+00,98.2,1.2,0.6
243,1.3889e+30,6.5567e+29,7.1190e+29,1.4307e+28,6.9950e+27,5.1918e+29,1.3649e+29,5.3140e+29,1.8050e+29,9.2940e+27,5.0130e+27,3.5860e+27,3.4090e+27,47.2,51.3,1.0,0.5,1.3891e+30,1.3629e+30,1.7451e+28,8.7170e+27,1.9911e+28,0.0000e+00,98.1,1.3,0.6
244,1.3653e+30,6.4517e+29,6.9926e+29,1.3847e+28,6.9760e+27,5.1387e+29,1.3130e+29,5.2414e+29,1.7512e+29,8.8010e+27,5.0460e+27,3.4360e+27,3.5400e+27,47.3,51.2,1.0,0.5,1.3655e+30,1.3397e+30,1.6980e+28,8.8600e+27,2.0037e+28,0.0000e+00,98.1,1.2,0.6
245,1.3462e+30,6.3704e+29,6.8897e+29,1.3253e+28,6.9850e+27,5.0970e+29,1.2734e+29,5.1955e+29,1.6942e+29,8.4090e+27,4.8440e+27,3.4470e+27,3.5380e+27,47.3,51.2,1.0,0.5,1.3465e+30,1.3209e+30,1.6991e+28,8.6560e+27,2.0249e+28,0.0000e+00,98.1,1.3,0.6
246,1.3259e+30,6.2738e+29,6.7820e+29,1.3339e+28,6.9890e+27,5.0094e+29,1.2644e+29,5.0460e+29,1.7360e+29,8.7090e+27,4.6300e+27,3.5650e+27,3.4240e+27,47.3,51.1,1.0,0.5,1.3260e+30,1.3003e+30,1.7002e+28,8.7230e+27,2.0377e+28,0.0000e+00,98.1,1.3,0.7
247,1.3076e+30,6.1684e+29,6.7003e+29,1.3773e+28,6.9700e+27,4.8974e+29,1.2709e+29,4.9085e+29,1.7918e+29,9.2120e+27,4.5610e+27,3.4640e+27,3.5060e+27,47.2,51.2,1.1,0.5,1.3077e+30,1.2820e+30,1.6676e+28,8.9550e+27,2.0505e+28,0.0000e+00,98.0,1.3,0.7
248,1.2898e+30,6.0833e+29,6.6128e+29,1.3239e+28,6.9540e+27,4.8530e+29,1.2303e+29,4.8743e+29,1.7385e+29,8.7760e+27,4.4630e+27,3.5270e+27,3.4270e+27,47.2,51.3,1.0,0.5,1.2901e+30,1.2644e+30,1.6571e+28,9.0760e+27,2.0633e+28,0.0000e+00,98.0,1.3,0.7
249,1.2750e+30,6.0195e+29,6.5370e+29,1.2392e+28,7.0010e+27,4.8296e+29,1.1899e+29,4.8369e+29,1.7001e+29,8.1740e+27,4.2180e+27,3.5510e+27,3.4500e+27,47.2,51.3,1.0,0.5,1.2754e+30,1.2499e+30,1.6478e+28,9.0700e+27,2.0852e+28,0.0000e+00,98.0,1.3,0.7
250,1.2512e+30,5.9221e+29,6.3997e+29,1.2040e+28,6.9670e+27,4.7677e+29,1.1545e+29,4.7610e+29,1.6387e+29,8.0380e+27,4.0020e+27,3.4420e+27,3.5250e+27,47.3,51.1,1.0,0.6,1.2517e+30,1.2263e+30,1.6177e+28,9.1680e+27,2.0981e+28,0.0000e+00,98.0,1.3,0.7
251,1.2348e+30,5.8590e+29,6.3037e+29,1.1538e+28,6.9850e+27,4.7363e+29,1.1228e+29,4.6786e+29,1.6251e+29,7.5800e+27,3.9580e+27,3.4930e+27,3.4920e+27,47.4,51.1,0.9,0.6,1.2349e+30,1.2099e+30,1.5999e+28,8.9930e+27,2.1204e+28,0.0000e+00,98.0,1.3,0.7
252,1.2077e+30,5.7356e+29,6.1604e+29,1.1191e+28,6.9320e+27,4.6544e+29,1.0812e+29,4.6074e+29,1.5530e+29,7.1880e+27,4.0030e+27,3.4570e+27,3.4750e+27,47.5,51.0,0.9,0.6,1.2075e+30,1.1827e+30,1.5647e+28,9.1570e+27,2.1238e+28,0.0000e+00,97.9,1.3,0.8
253,1.1991e+30,5.6839e+29,6.1299e+29,1.0694e+28,6.9840e+27,4.6337e+29,1.0502e+29,4.5887e+29,1.5413e+29,6.8580e+27,3.8360e+27,3.5000e+27,3.4840e+27,47.4,51.1,0.9,0.6,1.1995e+30,1.1743e+30,1.5864e+28,9.2600e+27,2.1558e+28,0.0000e+00,97.9,1.3,0.8
254,1.1763e+30,5.5529e+29,6.0358e+29,1.0452e+28,6.9450e+27,4.5234e+29,1.0295e+29,4.4785e+29,1.5572e+29,6.8220e+27,3.6300e+27,3.4280e+27,3.5170e+27,47.2,51.3,0.9,0.6,1.1765e+30,1.1523e+30,1.5212e+28,9.0370e+27,2.1590e+28,0.0000e+00,97.9,1.3,0.8
255,1.1648e+30,5.5052e+29,5.9642e+29,1.0870e+28,6.9470e+27,4.4510e+29,1.0541e+29,4.3376e+29,1.6265e+29,7.3500e+27,3.5200e+27,3.5940e+27,3.3530e+27,47.3,51.2,0.9,0.6,1.1649e+30,1.1402e+30,1.5393e+28,9.3430e+27,2.1816e+28,0.0000e+00,97.9,1.3,0.8
256,1.1506e+30,5.4246e+29,5.9077e+29,1.0432e+28,6.9340e+27,4.3987e+29,1.0259e+29,4.3011e+29,1.6066e+29,6.9240e+27,3.5080e+27,3.4650e+27,3.4690e+27,47.1,51.3,0.9,0.6,1.1504e+30,1.1258e+30,1.5294e+28,9.2950e+27,2.1944e+28,0.0000e+00,97.9,1.3,0.8
257,1.1382e+30,5.3637e+29,5.8488e+29,1.0015e+28,6.9480e+27,4.3619e+29,1.0018e+29,4.2625e+29,1.5863e+29,6.6890e+27,3.3260e+27,3.4600e+27,3.4880e+27,47.1,51.4,0.9,0.6,1.1388e+30,1.1140e+30,1.5181e+28,9.6660e+27,2.2172e+28,0.0000e+00,97.8,1.3,0.8
258,1.1165e+30,5.2798e+29,5.7199e+29,9.6280e+27,6.9400e+27,4.3130e+29,9.6683e+28,4.1751e+29,1.5448e+29,6.3070e+27,3.3210e+27,3.5240e+27,3.4160e+27,47.3,51.2,0.9,0.6,1.1166e+30,1.0923e+30,1.4875e+28,9.4350e+27,2.2298e+28,0.0000e+00,97.8,1.3,0.8
259,1.1035e+30,5.2208e+29,5.6519e+29,9.3230e+27,6.9570e+27,4.2787e+29,9.4209e+28,4.1229e+29,1.5290e+29,6.0110e+27,3.3120e+27,3.4630e+27,3.4940e+27,47.3,51.2,0.8,0.6,1.1040e+30,1.0797e+30,1.4820e+28,9.4650e+27,2.2528e+28,0.0000e+00,97.8,1.3,0.9
260,1.0876e+30,5.1338e+29,5.5835e+29,8.9500e+27,6.9370e+27,4.2148e+29,9.1904e+28,4.0787e+29,1.5048e+29,5.8010e+27,3.1490e+27,3.4380e+27,3.4990e+27,47.2,51.3,0.8,0.6,1.0875e+30,1.0634e+30,1.4818e+28,9.3400e+27,2.2653e+28,0.0000e+00,97.8,1.4,0.9
261,1.0722e+30,5.0525e+29,5.5158e+29,8.4620e+27,6.9090e+27,4.1549e+29,8.9760e+28,4.0260e+29,1.4898e+29,5.4160e+27,3.0460e+27,3.5030e+27,3.4060e+27,47.1,51.4,0.8,0.6,1.0721e+30,1.0481e+30,1.4468e+28,9.5370e+27,2.2774e+28,0.0000e+00,97.8,1.3,0.9
262,1.0607e+30,4.9905e+29,5.4671e+29,7.9980e+27,6.9420e+27,4.1192e+29,8.7131e+28,3.9954e+29,1.4717e+29,5.0810e+27,2.9170e+27,3.4800e+27,3.4620e+27,47.0,51.5,0.8,0.7,1.0611e+30,1.0373e+30,1.4403e+28,9.3690e+27,2.3004e+28,0.0000e+00,97.8,1.4,0.9
263,1.0495e+30,4.9169e+29,5.4296e+29,7.9280e+27,6.9560e+27,4.0637e+29,8.5319e+28,3.9700e+29,1.4596e+29,5.0430e+27,2.8850e+27,3.5450e+27,3.4110e+27,46.8,51.7,0.8,0.7,1.0495e+30,1.0257e+30,1.4376e+28,9.4370e+27,2.3236e+28,0.0000e+00,97.7,1.4,0.9
264,1.0324e+30,4.8317e+29,5.3413e+29,8.1230e+27,6.9320e+27,3.9680e+29,8.6367e+28,3.8212e+29,1.5201e+29,5.3710e+27,2.7520e+27,3.5010e+27,3.4310e+27,46.8,51.7,0.8,0.7,1.0325e+30,1.0088e+30,1.4180e+28,9.4730e+27,2.3355e+28,0.0000e+00,97.7,1.4,0.9
265,1.0219e+30,4.7641e+29,5.3035e+29,8.2550e+27,6.9100e+27,3.9043e+29,8.5978e+28,3.7348e+29,1.5688e+29,5.5420e+27,2.7130e+27,3.4900e+27,3.4200e+27,46.6,51.9,0.8,0.7,1.0218e+30,9.9784e+29,1.4242e+28,9.7590e+27,2.3471e+28,0.0000e+00,97.7,1.4,1.0
266,1.0081e+30,4.7062e+29,5.2266e+29,7.9050e+27,6.9250e+27,3.8690e+29,8.3713e+28,3.6914e+29,1.5352e+29,5.2630e+27,2.6420e+27,3.4750e+27,3.4500e+27,46.7,51.8,0.8,0.7,1.0084e+30,9.8469e+29,1.3925e+28,9.7580e+27,2.3700e+28,0.0000e+00,97.7,1.4,1.0
267,9.9598e+29,4.6592e+29,5.1543e+29,7.6830e+27,6.9440e+27,3.8340e+29,8.2528e+28,3.6264e+29,1.5279e+29,5.0620e+27,2.6210e+27,3.5120e+27,3.4320e+27,46.8,51.8,0.8,0.7,9.9621e+29,9.7227e+29,1.4079e+28,9.8590e+27,2.3930e+28,0.0000e+00,97.6,1.4,1.0
268,9.7709e+29,4.5833e+29,5.0460e+29,7.2470e+27,6.9200e+27,3.7815e+29,8.0180e+28,3.5594e+29,1.4866e+29,4.7950e+27,2.4520e+27,3.4910e+27,3.4290e+27,46.9,51.6,0.7,0.7,9.7734e+29,9.5371e+29,1.3844e+28,9.7900e+27,2.4041e+28,0.0000e+00,97.6,1.4,1.0
269,9.6286e+29,4.5078e+29,4.9823e+29,6.9460e+27,6.8940e+27,3.7216e+29,7.8620e+28,3.5061e+29,1.4763e+29,4.6080e+27,2.3380e+27,3.4600e+27,3.4340e+27,46.8,51.7,0.7,0.7,9.6268e+29,9.3933e+29,1.3703e+28,9.6540e+27,2.4147e+28,0.0000e+00,97.6,1.4,1.0
270,9.5386e+29,4.4576e+29,4.9464e+29,6.5560e+27,6.9050e+27,3.6854e+29,7.7227e+28,3.4641e+29,1.4823e+29,4.2360e+27,2.3200e+27,3.4060e+27,3.4990e+27,46.7,51.9,0.7,0.7,9.5398e+29,9.3072e+29,1.3636e+28,9.6230e+27,2.4373e+28,0.0000e+00,97.6,1.4,1.0
271,9.4410e+29,4.4013e+29,4.9065e+29,6.4010e+27,6.9170e+27,3.6450e+29,7.5627e+28,3.4430e+29,1.4635e+29,4.0540e+27,2.3470e+27,3.4660e+27,3.4510e+27,46.6,52.0,0.7,0.7,9.4402e+29,9.2094e+29,1.3490e+28,9.5970e+27,2.4600e+28,0.0000e+00,97.6,1.4,1.0
272,9.3399e+29,4.3267e+29,4.8816e+29,6.2700e+27,6.8890e+27,3.5827e+29,7.4399e+28,3.4233e+29,1.4583e+29,3.9260e+27,2.3440e+27,3.3860e+27,3.5030e+27,46.3,52.3,0.7,0.7,9.3450e+29,9.1125e+29,1.3509e+28,9.7370e+27,2.4699e+28,0.0000e+00,97.5,1.4,1.0
273,9.2415e+29,4.2686e+29,4.8455e+29,5.8410e+27,6.9070e+27,3.5385e+29,7.3008e+28,3.3992e+29,1.4463e+29,3.6300e+27,2.2110e+27,3.4410e+27,3.4660e+27,46.2,52.4,0.6,0.7,9.2397e+29,9.0108e+29,1.3340e+28,9.5570e+27,2.4922e+28,0.0000e+00,97.5,1.4,1.0
274,9.1478e+29,4.2125e+29,4.8096e+29,5.6580e+27,6.9100e+27,3.4934e+29,7.1907e+28,3.3668e+29,1.4428e+29,3.5160e+27,2.1420e+27,3.4260e+27,3.4840e+27,46.0,52.6,0.6,0.8,9.1517e+29,8.9230e+29,1.3359e+28,9.5150e+27,2.5146e+28,0.0000e+00,97.5,1.5,1.0
275,8.9973e+29,4.1245e+29,4.7492e+29,5.4860e+27,6.8860e+27,3.4291e+29,6.9540e+28,3.3203e+29,1.4289e+29,3.3420e+27,2.1440e+27,3.4470e+27,3.4390e+27,45.8,52.8,0.6,0.8,8.9959e+29,8.7685e+29,1.3267e+28,9.4780e+27,2.5235e+28,0.0000e+00,97.5,1.5,1.1
276,8.9156e+29,4.0677e+29,4.7233e+29,5.5490e+27,6.9020e+27,3.3702e+29,6.9757e+28,3.2596e+29,1.4638e+29,3.4550e+27,2.0940e+27,3.4460e+27,3.4560e+27,45.6,53.0,0.6,0.8,8.9165e+29,8.6883e+29,1.3304e+28,9.5140e+27,2.5454e+28,0.0000e+00,97.4,1.5,1.1
277,8.8411e+29,4.0289e+29,4.6843e+29,5.8750e+27,6.9190e+27,3.3095e+29,7.1941e+28,3.1145e+29,1.5697e+29,3.8780e+27,1.9970e+27,3.4840e+27,3.4350e+27,45.6,53.0,0.7,0.8,8.8404e+29,8.6095e+29,1.3274e+28,9.8160e+27,2.5673e+28,0.0000e+00,97.4,1.5,1.1
278,8.7185e+29,3.9562e+29,4.6365e+29,5.7040e+27,6.8780e+27,3.2563e+29,6.9991e+28,3.0728e+29,1.5637e+29,3.7280e+27,1.9760e+27,3.4280e+27,3.4500e+27,45.4,53.2,0.7,0.8,8.7233e+29,8.4979e+29,1.2970e+28,9.5700e+27,2.5751e+28,0.0000e+00,97.4,1.5,1.1
279,8.6297e+29,3.9180e+29,4.5892e+29,5.3620e+27,6.8850e+27,3.2242e+29,6.9376e+28,3.0404e+29,1.5488e+29,3.4130e+27,1.9490e+27,3.4420e+27,3.4430e+27,45.4,53.2,0.6,0.8,8.6284e+29,8.4002e+29,1.3090e+28,9.7250e+27,2.5964e+28,0.0000e+00,97.4,1.5,1.1
280,8.5393e+29,3.8692e+29,4.5473e+29,5.3890e+27,6.8920e+27,3.1878e+29,6.8145e+28,3.0028e+29,1.5445e+29,3.3930e+27,1.9960e+27,3.4280e+27,3.4640e+27,45.3,53.3,0.6,0.8,8.5392e+29,8.3170e+29,1.2744e+28,9.4730e+27,2.6176e+28,0.0000e+00,97.4,1.5,1.1
281,8.4577e+29,3.8297e+29,4.5078e+29,5.1250e+27,6.8990e+27,3.1570e+29,6.7270e+28,2.9765e+29,1.5313e+29,3.2770e+27,1.8480e+27,3.4220e+27,3.4770e+27,45.3,53.3,0.6,0.8,8.4562e+29,8.2323e+29,1.2781e+28,9.6040e+27,2.6387e+28,0.0000e+00,97.4,1.5,1.1
282,8.3452e+29,3.7626e+29,4.4655e+29,4.8390e+27,6.8710e+27,3.1011e+29,6.6150e+28,2.9357e+29,1.5298e+29,3.0460e+27,1.7930e+27,3.5100e+27,3.3610e+27,45.1,53.5,0.6,0.8,8.3477e+29,8.1230e+29,1.2856e+28,9.6160e+27,2.6449e+28,0.0000e+00,97.3,1.5,1.2
283,8.2691e+29,3.7112e+29,4.4423e+29,4.6880e+27,6.8720e+27,3.0604e+29,6.5079e+28,2.9179e+29,1.5244e+29,2.9510e+27,1.7370e+27,3.4190e+27,3.4530e+27,44.9,53.7,0.6,0.8,8.2729e+29,8.0508e+29,1.2857e+28,9.3570e+27,2.6652e+28,0.0000e+00,97.3,1.6,1.1
284,8.2239e+29,3.6757e+29,4.4320e+29,4.7480e+27,6.8750e+27,3.0299e+29,6.4578e+28,2.9130e+29,1.5190e+29,2.9740e+27,1.7740e+27,3.4800e+27,3.3950e+27,44.7,53.9,0.6,0.8,8.2220e+29,8.0008e+29,1.2666e+28,9.4540e+27,2.6854e+28,0.0000e+00,97.3,1.5,1.1
285,8.1224e+29,3.6218e+29,4.3872e+29,4.4600e+27,6.8840e+27,2.9834e+29,6.3837e+28,2.8762e+29,1.5110e+29,2.7490e+27,1.7110e+27,3.4460e+27,3.4380e+27,44.6,54.0,0.5,0.8,8.1225e+29,7.9008e+29,1.2740e+28,9.4270e+27,2.7054e+28,0.0000e+00,97.3,1.6,1.2
