Time_hours,TAA,Gen_Total,Gen_PSD,Gen_TD,Gen_SWS,Gen_MMV,Loss_Total,Loss_Stuck,Loss_Ionized,Loss_Escaped,Supply_Internal,Trans_Inward
0.08333333333333333,0.0063963322958784374,1.022600000000032e+28,2.1639999999999541e+27,7.955000000000368e+27,5.700000000000001e+25,5.000000000000004e+25,4.092000000000182e+27,3.9580000000001826e+27,1.3399999999999968e+26,0.0,2.5449610609151658e+26,0.0
3.861111111111111,1.0054067296525773,1.3656000000000642e+28,1.808999999999975e+27,1.1751000000000669e+28,4.6e+25,5.000000000000004e+25,1.360699999999738e+28,1.3112999999997377e+28,4.8200000000000285e+26,1.1999999999999996e+25,2.544700684220594e+26,0.0
7.638888888888889,2.0043122961221798,1.2773000000000587e+28,1.6989999999999812e+27,1.0970000000000606e+28,5.400000000000001e+25,5.000000000000004e+25,1.2899999999998027e+28,1.2478999999998024e+28,4.110000000000021e+26,9.999999999999997e+24,2.543945660500727e+26,0.0
11.416666666666666,3.003011034237147,1.1795000000000527e+28,1.5869999999999878e+27,1.011100000000054e+28,4.7e+25,5.000000000000004e+25,1.1710999999999208e+28,1.1320999999999206e+28,3.810000000000018e+26,8.999999999999997e+24,2.5427121185997536e+26,0.0
15.194444444444445,4.001397695617811,1.1001000000000475e+28,1.498999999999993e+27,9.415000000000483e+27,3.699999999999999e+25,5.000000000000004e+25,1.0874000000000055e+28,1.0489000000000055e+28,3.760000000000018e+26,8.999999999999997e+24,2.5409566683657608e+26,0.0
19.0,5.006707809993202,1.0158000000000412e+28,1.478999999999994e+27,8.595000000000419e+27,3.3999999999999985e+25,5.000000000000004e+25,1.020700000000065e+28,9.868000000000649e+27,3.290000000000013e+26,9.999999999999997e+24,2.5386961707267193e+26,0.0
22.77777777777778,6.00415924475783,9.483000000000371e+27,1.3889999999999996e+27,8.006000000000372e+27,3.7999999999999983e+25,5.000000000000004e+25,9.383000000000586e+27,9.063000000000585e+27,3.190000000000012e+26,1e+24,2.535965930023826e+26,0.0
26.555555555555557,7.000991690631906,8.952000000000334e+27,1.3680000000000007e+27,7.511000000000333e+27,2.2999999999999994e+25,5.000000000000004e+25,8.968000000000556e+27,8.684000000000555e+27,2.770000000000008e+26,6.999999999999998e+24,2.532762573332259e+26,0.0
30.36111111111111,8.004424350988131,8.514000000000311e+27,1.2660000000000067e+27,7.160000000000305e+27,3.7999999999999983e+25,5.000000000000004e+25,8.550000000000524e+27,8.271000000000523e+27,2.7500000000000077e+26,4e+24,2.5290261536119383e+26,0.0
34.166666666666664,9.007020526269116,8.008000000000273e+27,1.2660000000000067e+27,6.671000000000267e+27,2.199999999999999e+25,4.9000000000000035e+25,8.147000000000492e+27,7.880000000000492e+27,2.580000000000006e+26,8.999999999999997e+24,2.5247955595329083e+26,0.0
