TAA_Bin,Band_Index,EffCos_Lo,EffCos_Hi,Gen_PSD_Dawn,Gen_TD_Dawn,Gen_PSD_Dusk,Gen_TD_Dusk,Stock_Dawn,Stock_Dusk,Step_Count
0,0,0.0000,0.0500,3.6900e+27,3.0000e+25,2.3300e+27,2.0000e+25,3.0721e+32,1.8696e+32,136
0,1,0.0500,0.1000,3.9600e+27,4.5000e+26,2.1200e+27,1.7000e+26,1.1048e+32,6.4959e+31,136
0,2,0.1000,0.2000,1.4500e+28,5.5800e+27,7.3700e+27,2.5900e+27,2.4419e+32,1.2727e+32,136
0,3,0.2000,0.3500,2.2540e+28,2.9120e+28,1.1140e+28,1.5790e+28,1.9873e+32,9.9205e+31,136
0,4,0.3500,0.5500,1.5280e+28,7.2450e+28,8.9800e+27,5.2050e+28,8.4221e+31,4.8262e+31,136
0,5,0.5500,1.0100,6.9000e+27,2.1506e+29,5.6600e+27,1.9539e+29,2.2850e+31,1.9184e+31,136
1,0,0.0000,0.0500,4.0000e+27,5.0000e+25,2.3400e+27,3.0000e+25,3.0748e+32,1.8705e+32,136
1,1,0.0500,0.1000,3.5700e+27,3.3000e+26,1.9100e+27,1.9000e+26,1.1042e+32,6.4942e+31,136
1,2,0.1000,0.2000,1.4740e+28,5.1000e+27,7.6100e+27,2.7500e+27,2.4397e+32,1.2723e+32,136
1,3,0.2000,0.3500,2.1870e+28,2.8540e+28,1.1030e+28,1.5510e+28,1.9809e+32,9.9023e+31,136
1,4,0.3500,0.5500,1.5680e+28,7.1240e+28,9.0000e+27,5.2500e+28,8.3989e+31,4.8266e+31,136
1,5,0.5500,1.0100,6.6800e+27,2.1923e+29,5.8400e+27,2.0409e+29,2.3002e+31,1.9387e+31,136
2,0,0.0000,0.0500,3.9300e+27,7.0000e+25,2.3500e+27,3.0000e+25,3.0770e+32,1.8714e+32,136
2,1,0.0500,0.1000,3.7400e+27,3.9000e+26,2.2700e+27,2.4000e+26,1.1035e+32,6.4916e+31,136
2,2,0.1000,0.2000,1.4170e+28,5.4900e+27,7.2100e+27,2.9000e+27,2.4366e+32,1.2720e+32,136
2,3,0.2000,0.3500,2.1470e+28,2.7560e+28,1.0680e+28,1.6650e+28,1.9743e+32,9.8963e+31,136
2,4,0.3500,0.5500,1.5200e+28,7.2110e+28,8.9400e+27,5.5040e+28,8.3748e+31,4.8426e+31,136
2,5,0.5500,1.0100,6.8000e+27,2.0997e+29,6.1600e+27,1.9620e+29,2.3114e+31,1.9465e+31,136
3,0,0.0000,0.0500,3.9400e+27,2.0000e+25,2.2400e+27,5.0000e+25,3.1020e+32,1.8861e+32,137
3,1,0.0500,0.1000,3.5000e+27,3.9000e+26,2.1900e+27,2.0000e+26,1.1113e+32,6.5414e+31,137
3,2,0.1000,0.2000,1.4700e+28,5.5000e+27,7.9300e+27,3.0700e+27,2.4515e+32,1.2803e+32,137
3,3,0.2000,0.3500,2.1250e+28,2.8390e+28,1.1140e+28,1.7370e+28,1.9824e+32,9.9688e+31,137
3,4,0.3500,0.5500,1.4670e+28,7.1240e+28,8.7700e+27,5.4410e+28,8.4170e+31,4.8844e+31,137
3,5,0.5500,1.0100,6.7000e+27,2.1253e+29,5.5400e+27,1.9223e+29,2.3366e+31,1.9700e+31,137
4,0,0.0000,0.0500,3.2400e+27,2.0000e+25,2.4500e+27,4.0000e+25,3.0818e+32,1.8734e+32,136
4,1,0.0500,0.1000,3.5000e+27,4.1000e+26,2.3300e+27,1.6000e+26,1.1033e+32,6.4937e+31,136
4,2,0.1000,0.2000,1.3970e+28,5.3100e+27,7.4500e+27,3.0200e+27,2.4311e+32,1.2709e+32,136
4,3,0.2000,0.3500,2.1190e+28,2.7220e+28,1.1520e+28,1.6410e+28,1.9829e+32,9.8890e+31,136
4,4,0.3500,0.5500,1.4740e+28,6.7150e+28,8.9600e+27,5.3530e+28,8.1044e+31,4.8502e+31,136
4,5,0.5500,1.0100,7.0600e+27,2.1237e+29,6.1200e+27,1.9352e+29,2.3293e+31,1.9667e+31,136
5,0,0.0000,0.0500,3.5100e+27,4.0000e+25,2.6600e+27,2.0000e+25,3.0847e+32,1.8746e+32,136
5,1,0.0500,0.1000,4.3000e+27,3.9000e+26,2.3100e+27,1.3000e+26,1.1817e+32,6.4929e+31,136
5,2,0.1000,0.2000,1.4880e+28,5.5000e+27,7.0700e+27,2.8000e+27,2.3645e+32,1.2712e+32,136
5,3,0.2000,0.3500,2.2130e+28,2.8460e+28,1.1260e+28,1.6090e+28,1.9796e+32,9.8752e+31,136
