TAA_Bin,Gen_Total,Gen_PSD,Gen_TD,Gen_SWS,Gen_MMV,Gen_PSD_Dawn,Gen_PSD_Dusk,Gen_TD_Dawn,Gen_TD_Dusk,Gen_SWS_Dawn,Gen_SWS_Dusk,Gen_MMV_Dawn,Gen_MMV_Dusk,Gen_PSD_Dawn_Terminator,Gen_TD_Dawn_Terminator,Max_Flux_PSD,Min_Flux_PSD,Max_Flux_TD,Min_Flux_TD,Max_Flux_SWS,Min_Flux_SWS,Max_Flux_MMV,Min_Flux_MMV,Pct_PSD,Pct_TD,Pct_SWS,Pct_MMV,Loss_Total,Loss_Stuck,Loss_Ionized,Loss_Escaped,Supply_Internal,Trans_Inward,Pct_Stuck,Pct_Ionized,Pct_Escaped
10,5.0410e+29,0.0000e+00,4.9609e+29,1.1800e+27,6.8300e+27,0.0000e+00,0.0000e+00,2.4769e+29,2.4840e+29,6.5000e+26,5.3000e+26,3.3000e+27,3.5300e+27,0.0000e+00,1.7500e+27,0.0000e+00,0.0000e+00,1.4453e+09,6.1808e-05,6.9364e+06,8.6911e+04,6.6297e+05,6.6229e+05,0.0,98.4,0.2,1.4,5.0449e+29,4.9172e+29,1.2470e+28,3.0000e+26,2.4655e+28,0.0000e+00,97.5,2.5,0.1
11,5.0318e+29,0.0000e+00,4.9541e+29,9.9000e+26,6.7800e+27,0.0000e+00,0.0000e+00,2.4527e+29,2.5014e+29,5.4000e+26,4.5000e+26,3.3700e+27,3.4100e+27,0.0000e+00,1.5600e+27,0.0000e+00,0.0000e+00,1.5456e+09,6.1808e-05,6.9795e+06,9.0046e+04,6.6228e+05,6.6154e+05,0.0,98.5,0.2,1.3,5.0376e+29,4.9171e+29,1.1640e+28,4.1000e+26,2.4572e+28,0.0000e+00,97.6,2.3,0.1
12,4.9982e+29,0.0000e+00,4.9203e+29,1.0700e+27,6.7200e+27,0.0000e+00,0.0000e+00,2.4014e+29,2.5189e+29,5.2000e+26,5.5000e+26,3.5300e+27,3.1900e+27,0.0000e+00,1.6600e+27,0.0000e+00,0.0000e+00,1.7577e+09,6.1808e-05,7.0249e+06,1.1037e+05,6.6153e+05,6.6073e+05,0.0,98.4,0.2,1.3,4.9968e+29,4.8770e+29,1.1680e+28,3.0000e+26,2.4481e+28,0.0000e+00,97.6,2.3,0.1
13,4.9014e+29,0.0000e+00,4.8232e+29,1.0700e+27,6.7500e+27,0.0000e+00,0.0000e+00,2.3878e+29,2.4354e+29,5.7000e+26,5.0000e+26,3.4000e+27,3.3500e+27,0.0000e+00,1.5900e+27,0.0000e+00,0.0000e+00,1.4492e+09,6.1808e-05,6.9766e+06,1.1317e+05,6.6072e+05,6.5985e+05,0.0,98.4,0.2,1.4,4.8954e+29,4.7697e+29,1.2100e+28,4.7000e+26,2.4383e+28,0.0000e+00,97.4,2.5,0.1
14,4.8565e+29,0.0000e+00,4.7786e+29,9.4000e+26,6.8500e+27,0.0000e+00,0.0000e+00,2.3636e+29,2.4150e+29,5.0000e+26,4.4000e+26,3.4300e+27,3.4200e+27,0.0000e+00,1.4300e+27,0.0000e+00,0.0000e+00,1.4356e+09,6.1808e-05,6.8932e+06,1.1708e+05,6.5985e+05,6.5891e+05,0.0,98.4,0.2,1.4,4.8736e+29,4.7584e+29,1.1060e+28,4.6000e+26,2.4456e+28,0.0000e+00,97.6,2.3,0.1
15,4.7639e+29,0.0000e+00,4.6866e+29,1.0000e+27,6.7300e+27,0.0000e+00,0.0000e+00,2.2739e+29,2.4127e+29,5.9000e+26,4.1000e+26,3.3200e+27,3.4100e+27,0.0000e+00,1.1900e+27,0.0000e+00,0.0000e+00,1.8372e+09,6.1808e-05,6.8358e+06,1.3541e+05,6.5891e+05,6.5791e+05,0.0,98.4,0.2,1.4,4.7604e+29,4.6405e+29,1.1540e+28,4.5000e+26,2.4343e+28,0.0000e+00,97.5,2.4,0.1
16,4.8167e+29,0.0000e+00,4.7387e+29,1.0500e+27,6.7500e+27,0.0000e+00,0.0000e+00,2.3596e+29,2.3791e+29,5.6000e+26,4.9000e+26,3.4500e+27,3.3000e+27,0.0000e+00,1.2500e+27,0.0000e+00,0.0000e+00,1.4171e+09,9.2711e-05,6.7937e+06,1.1814e+05,6.5790e+05,6.5685e+05,0.0,98.4,0.2,1.4,4.8145e+29,4.6973e+29,1.1350e+28,3.7000e+26,2.4223e+28,0.0000e+00,97.6,2.4,0.1
17,4.7243e+29,0.0000e+00,4.6436e+29,1.2900e+27,6.7800e+27,0.0000e+00,0.0000e+00,2.3281e+29,2.3155e+29,6.3000e+26,6.6000e+26,3.5000e+27,3.2800e+27,0.0000e+00,1.2900e+27,0.0000e+00,0.0000e+00,1.4382e+09,9.2711e-05,6.7531e+06,1.2087e+05,6.5684e+05,6.5572e+05,0.0,98.3,0.3,1.4,4.7336e+29,4.6202e+29,1.0820e+28,5.2000e+26,2.4097e+28,0.0000e+00,97.6,2.3,0.1
18,4.9248e+29,0.0000e+00,4.8449e+29,1.1200e+27,6.8700e+27,0.0000e+00,0.0000e+00,2.3796e+29,2.4653e+29,5.0000e+26,6.2000e+26,3.3800e+27,3.4900e+27,0.0000e+00,1.2900e+27,0.0000e+00,0.0000e+00,1.4303e+09,9.2711e-05,6.7261e+06,1.3895e+05,6.5572e+05,6.5454e+05,0.0,98.4,0.2,1.4,4.9156e+29,4.8026e+29,1.0810e+28,4.9000e+26,2.4138e+28,0.0000e+00,97.7,2.2,0.1
19,4.7854e+29,0.0000e+00,4.7070e+29,1.0200e+27,6.8200e+27,0.0000e+00,0.0000e+00,2.3293e+29,2.3777e+29,5.7000e+26,4.5000e+26,3.3400e+27,3.4800e+27,0.0000e+00,1.3200e+27,0.0000e+00,0.0000e+00,1.4089e+09,9.2711e-05,6.6859e+06,1.4506e+05,6.5453e+05,6.5329e+05,0.0,98.4,0.2,1.4,4.7988e+29,4.6842e+29,1.0850e+28,6.1000e+26,2.3997e+28,0.0000e+00,97.6,2.3,0.1
20,4.6363e+29,0.0000e+00,4.5556e+29,1.2600e+27,6.8100e+27,0.0000e+00,0.0000e+00,2.2544e+29,2.3012e+29,6.0000e+26,6.6000e+26,3.7000e+27,3.1100e+27,0.0000e+00,1.1100e+27,0.0000e+00,0.0000e+00,1.4483e+09,9.2711e-05,6.6479e+06,1.4365e+05,6.5328e+05,6.5198e+05,0.0,98.3,0.3,1.5,4.6368e+29,4.5283e+29,1.0270e+28,5.8000e+26,2.3850e+28,0.0000e+00,97.7,2.2,0.1
21,4.4857e+29,0.0000e+00,4.4060e+29,1.1800e+27,6.7900e+27,0.0000e+00,0.0000e+00,2.2430e+29,2.1630e+29,6.3000e+26,5.5000e+26,3.5600e+27,3.2300e+27,0.0000e+00,1.0400e+27,0.0000e+00,0.0000e+00,1.4565e+09,9.2711e-05,6.6368e+06,1.4924e+05,6.5197e+05,6.5062e+05,0.0,98.2,0.3,1.5,4.4945e+29,4.3879e+29,9.9900e+27,6.7000e+26,2.3697e+28,0.0000e+00,97.6,2.2,0.1
22,4.4498e+29,0.0000e+00,4.3702e+29,1.1000e+27,6.8600e+27,0.0000e+00,0.0000e+00,2.1942e+29,2.1760e+29,5.7000e+26,5.3000e+26,3.2700e+27,3.5900e+27,0.0000e+00,9.9000e+26,0.0000e+00,0.0000e+00,1.5887e+09,9.2711e-05,6.5686e+06,1.5618e+05,6.5061e+05,6.4919e+05,0.0,98.2,0.2,1.5,4.4428e+29,4.3328e+29,1.0270e+28,7.3000e+26,2.3707e+28,0.0000e+00,97.5,2.3,0.2
23,4.4240e+29,0.0000e+00,4.3420e+29,1.4700e+27,6.7300e+27,0.0000e+00,0.0000e+00,2.1236e+29,2.2184e+29,6.9000e+26,7.8000e+26,3.4400e+27,3.2900e+27,0.0000e+00,7.5000e+26,0.0000e+00,0.0000e+00,1.3836e+09,9.2711e-05,6.5383e+06,1.6499e+05,6.4918e+05,6.4771e+05,0.0,98.1,0.3,1.5,4.4309e+29,4.3288e+29,9.4300e+27,7.8000e+26,2.3541e+28,0.0000e+00,97.7,2.1,0.2
24,4.4364e+29,0.0000e+00,4.3571e+29,1.1800e+27,6.7500e+27,0.0000e+00,0.0000e+00,2.2294e+29,2.1277e+29,5.2000e+26,6.6000e+26,3.2600e+27,3.4900e+27,0.0000e+00,1.0400e+27,0.0000e+00,0.0000e+00,1.4220e+09,9.2711e-05,6.5179e+06,1.6601e+05,6.4770e+05,6.4618e+05,0.0,98.2,0.3,1.5,4.4348e+29,4.3316e+29,9.5800e+27,7.4000e+26,2.3369e+28,0.0000e+00,97.7,2.2,0.2
25,4.3826e+29,0.0000e+00,4.3023e+29,1.2800e+27,6.7500e+27,0.0000e+00,0.0000e+00,2.1754e+29,2.1269e+29,7.1000e+26,5.7000e+26,3.3800e+27,3.3700e+27,0.0000e+00,9.1000e+26,0.0000e+00,0.0000e+00,1.4350e+09,9.2711e-05,6.5047e+06,1.5357e+05,6.4616e+05,6.4457e+05,0.0,98.2,0.3,1.5,4.3910e+29,4.2841e+29,1.0010e+28,6.8000e+26,2.3357e+28,0.0000e+00,97.6,2.3,0.2
26,4.1899e+29,0.0000e+00,4.1082e+29,1.3400e+27,6.8300e+27,0.0000e+00,0.0000e+00,2.0386e+29,2.0696e+29,7.6000e+26,5.8000e+26,3.2500e+27,3.5800e+27,0.0000e+00,8.0000e+26,0.0000e+00,0.0000e+00,1.6013e+09,9.2711e-05,6.5325e+06,1.4343e+05,6.4456e+05,6.4292e+05,0.0,98.1,0.3,1.6,4.2006e+29,4.1035e+29,8.8200e+27,8.9000e+26,2.3172e+28,0.0000e+00,97.7,2.1,0.2
27,4.1159e+29,0.0000e+00,4.0362e+29,1.1700e+27,6.8000e+27,0.0000e+00,0.0000e+00,1.9943e+29,2.0419e+29,5.9000e+26,5.8000e+26,3.3600e+27,3.4400e+27,0.0000e+00,8.8000e+26,0.0000e+00,0.0000e+00,1.2069e+09,9.2711e-05,6.5119e+06,1.4541e+05,6.4291e+05,6.4121e+05,0.0,98.1,0.3,1.7,4.1191e+29,4.0297e+29,8.1600e+27,7.8000e+26,2.3144e+28,0.0000e+00,97.8,2.0,0.2
28,4.0516e+29,0.0000e+00,3.9708e+29,1.2200e+27,6.8600e+27,0.0000e+00,0.0000e+00,1.9180e+29,2.0528e+29,6.4000e+26,5.8000e+26,3.3000e+27,3.5600e+27,0.0000e+00,8.3000e+26,0.0000e+00,0.0000e+00,1.5889e+09,6.1808e-05,6.5931e+06,1.6576e+05,6.4120e+05,6.3944e+05,0.0,98.0,0.3,1.7,4.0531e+29,3.9583e+29,8.6200e+27,8.6000e+26,2.2947e+28,0.0000e+00,97.7,2.1,0.2
29,4.0130e+29,0.0000e+00,3.9315e+29,1.3300e+27,6.8200e+27,0.0000e+00,0.0000e+00,1.9152e+29,2.0163e+29,7.3000e+26,6.0000e+26,3.3200e+27,3.5000e+27,0.0000e+00,9.7000e+26,0.0000e+00,0.0000e+00,1.3983e+09,6.1808e-05,6.5604e+06,1.7564e+05,6.3943e+05,6.3763e+05,0.0,98.0,0.3,1.7,4.0189e+29,3.9282e+29,8.3100e+27,7.6000e+26,2.2746e+28,0.0000e+00,97.7,2.1,0.2
30,3.9633e+29,0.0000e+00,3.8795e+29,1.5400e+27,6.8400e+27,0.0000e+00,0.0000e+00,1.9131e+29,1.9664e+29,8.1000e+26,7.3000e+26,3.5200e+27,3.3200e+27,0.0000e+00,1.0700e+27,0.0000e+00,0.0000e+00,1.3148e+09,6.1808e-05,6.5453e+06,1.6374e+05,6.3761e+05,6.3575e+05,0.0,97.9,0.4,1.7,3.9670e+29,3.8744e+29,8.1900e+27,1.0700e+27,2.2698e+28,0.0000e+00,97.7,2.1,0.3
31,4.0536e+29,0.0000e+00,3.9715e+29,1.4800e+27,6.7300e+27,0.0000e+00,0.0000e+00,1.9266e+29,2.0449e+29,6.5000e+26,8.3000e+26,3.1500e+27,3.5800e+27,0.0000e+00,8.4000e+26,0.0000e+00,0.0000e+00,1.5516e+09,6.1808e-05,6.4958e+06,1.6208e+05,6.3574e+05,6.3383e+05,0.0,98.0,0.4,1.7,4.0497e+29,3.9612e+29,7.8300e+27,1.0200e+27,2.2485e+28,0.0000e+00,97.8,1.9,0.3
32,3.8267e+29,0.0000e+00,3.7441e+29,1.4800e+27,6.7800e+27,0.0000e+00,0.0000e+00,1.8920e+29,1.8521e+29,8.8000e+26,6.0000e+26,3.4400e+27,3.3400e+27,0.0000e+00,8.8000e+26,0.0000e+00,0.0000e+00,1.1855e+09,6.1808e-05,6.4632e+06,1.6906e+05,6.3382e+05,6.3185e+05,0.0,97.8,0.4,1.8,3.8345e+29,3.7416e+29,8.1100e+27,1.1800e+27,2.2423e+28,0.0000e+00,97.6,2.1,0.3
33,3.8434e+29,0.0000e+00,3.7627e+29,1.3200e+27,6.7500e+27,0.0000e+00,0.0000e+00,1.8788e+29,1.8839e+29,6.8000e+26,6.4000e+26,3.6000e+27,3.1500e+27,0.0000e+00,8.5000e+26,0.0000e+00,0.0000e+00,1.5335e+09,6.1808e-05,6.4596e+06,1.6872e+05,6.3184e+05,6.2983e+05,0.0,97.9,0.3,1.8,3.8403e+29,3.7534e+29,7.6900e+27,1.0000e+27,2.2200e+28,0.0000e+00,97.7,2.0,0.3
34,3.7569e+29,0.0000e+00,3.6725e+29,1.5600e+27,6.8800e+27,0.0000e+00,0.0000e+00,1.8215e+29,1.8510e+29,7.6000e+26,8.0000e+26,3.5400e+27,3.3400e+27,0.0000e+00,7.4000e+26,0.0000e+00,0.0000e+00,1.1871e+09,3.0904e-05,6.4471e+06,1.6687e+05,6.2981e+05,6.2775e+05,0.0,97.8,0.4,1.8,3.7604e+29,3.6784e+29,7.3200e+27,8.8000e+26,2.2125e+28,0.0000e+00,97.8,1.9,0.2
35,3.7637e+29,0.0000e+00,3.6809e+29,1.4300e+27,6.8500e+27,0.0000e+00,0.0000e+00,1.8406e+29,1.8403e+29,7.7000e+26,6.6000e+26,3.4200e+27,3.4300e+27,0.0000e+00,8.4000e+26,0.0000e+00,0.0000e+00,1.3122e+09,3.0904e-05,6.4410e+06,1.6561e+05,6.2773e+05,6.2563e+05,0.0,97.8,0.4,1.8,3.7637e+29,3.6789e+29,7.3400e+27,1.1400e+27,2.1892e+28,0.0000e+00,97.7,2.0,0.3
36,3.6294e+29,0.0000e+00,3.5461e+29,1.5200e+27,6.8100e+27,0.0000e+00,0.0000e+00,1.7461e+29,1.8000e+29,8.0000e+26,7.2000e+26,3.2700e+27,3.5400e+27,0.0000e+00,7.9000e+26,0.0000e+00,0.0000e+00,1.1134e+09,3.0904e-05,6.4399e+06,1.8522e+05,6.2561e+05,6.2345e+05,0.0,97.7,0.4,1.9,3.6386e+29,3.5607e+29,6.7800e+27,1.0100e+27,2.1804e+28,0.0000e+00,97.9,1.9,0.3
37,3.4912e+29,0.0000e+00,3.4086e+29,1.4700e+27,6.7900e+27,0.0000e+00,0.0000e+00,1.6928e+29,1.7158e+29,7.8000e+26,6.9000e+26,3.5000e+27,3.2900e+27,0.0000e+00,8.0000e+26,0.0000e+00,0.0000e+00,1.4389e+09,3.0904e-05,6.4165e+06,1.8803e+05,6.2343e+05,6.2123e+05,0.0,97.6,0.4,1.9,3.5031e+29,3.4237e+29,6.6300e+27,1.3100e+27,2.1562e+28,0.0000e+00,97.7,1.9,0.4
38,3.4842e+29,0.0000e+00,3.4039e+29,1.1800e+27,6.8500e+27,0.0000e+00,0.0000e+00,1.6691e+29,1.7348e+29,6.4000e+26,5.4000e+26,3.5400e+27,3.3100e+27,0.0000e+00,9.9000e+26,0.0000e+00,0.0000e+00,1.4556e+09,3.0904e-05,6.3829e+06,1.8920e+05,6.2121e+05,6.1896e+05,0.0,97.7,0.3,2.0,3.4784e+29,3.4046e+29,6.1800e+27,1.2000e+27,2.1463e+28,0.0000e+00,97.9,1.8,0.3
39,3.3819e+29,0.0000e+00,3.2994e+29,1.4100e+27,6.8400e+27,0.0000e+00,0.0000e+00,1.6618e+29,1.6376e+29,7.9000e+26,6.2000e+26,3.4700e+27,3.3700e+27,0.0000e+00,1.0400e+27,0.0000e+00,0.0000e+00,1.2500e+09,3.0904e-05,6.2993e+06,1.8658e+05,6.1895e+05,6.1665e+05,0.0,97.6,0.4,2.0,3.3895e+29,3.3192e+29,5.9200e+27,1.1100e+27,2.1213e+28,0.0000e+00,97.9,1.7,0.3
40,3.3387e+29,0.0000e+00,3.2566e+29,1.4900e+27,6.7200e+27,0.0000e+00,0.0000e+00,1.6434e+29,1.6132e+29,8.0000e+26,6.9000e+26,3.3600e+27,3.3600e+27,0.0000e+00,8.5000e+26,0.0000e+00,0.0000e+00,1.1657e+09,3.0904e-05,6.3064e+06,1.8742e+05,6.1664e+05,6.1430e+05,0.0,97.5,0.4,2.0,3.3351e+29,3.2653e+29,5.7700e+27,1.2100e+27,2.1102e+28,0.0000e+00,97.9,1.7,0.4
41,3.2568e+29,0.0000e+00,3.1731e+29,1.4800e+27,6.8900e+27,0.0000e+00,0.0000e+00,1.5476e+29,1.6255e+29,8.2000e+26,6.6000e+26,3.6400e+27,3.2500e+27,0.0000e+00,9.7000e+26,0.0000e+00,0.0000e+00,1.2645e+09,1.1326e-01,6.2891e+06,1.7910e+05,6.1428e+05,6.1189e+05,0.0,97.4,0.5,2.1,3.2633e+29,3.1930e+29,5.7700e+27,1.2600e+27,2.0985e+28,0.0000e+00,97.8,1.8,0.4
42,3.2794e+29,0.0000e+00,3.1961e+29,1.5700e+27,6.7600e+27,0.0000e+00,0.0000e+00,1.5333e+29,1.6628e+29,7.8000e+26,7.9000e+26,3.3600e+27,3.4000e+27,0.0000e+00,8.9000e+26,0.0000e+00,0.0000e+00,1.1544e+09,1.1547e-01,6.2655e+06,1.9078e+05,6.1187e+05,6.0945e+05,0.0,97.5,0.5,2.1,3.2758e+29,3.2070e+29,5.8100e+27,1.0700e+27,2.0722e+28,0.0000e+00,97.9,1.8,0.3
43,3.2197e+29,0.0000e+00,3.1356e+29,1.5200e+27,6.8900e+27,0.0000e+00,0.0000e+00,1.5533e+29,1.5823e+29,7.2000e+26,8.0000e+26,3.4900e+27,3.4000e+27,0.0000e+00,8.7000e+26,0.0000e+00,0.0000e+00,1.1350e+09,8.7421e-02,6.2277e+06,1.9042e+05,6.0943e+05,6.0696e+05,0.0,97.4,0.5,2.1,3.2251e+29,3.1625e+29,5.0100e+27,1.2500e+27,2.0595e+28,0.0000e+00,98.1,1.6,0.4
44,3.0617e+29,0.0000e+00,2.9766e+29,1.4700e+27,7.0400e+27,0.0000e+00,0.0000e+00,1.4656e+29,1.5110e+29,7.3000e+26,7.4000e+26,3.6500e+27,3.3900e+27,0.0000e+00,1.0400e+27,0.0000e+00,0.0000e+00,1.1701e+09,6.6032e-02,6.2742e+06,1.8603e+05,6.0695e+05,6.0445e+05,0.0,97.2,0.5,2.3,3.0623e+29,2.9969e+29,5.1800e+27,1.3600e+27,2.0327e+28,0.0000e+00,97.9,1.7,0.4
45,3.0984e+29,0.0000e+00,3.0153e+29,1.4600e+27,6.8500e+27,0.0000e+00,0.0000e+00,1.5234e+29,1.4919e+29,8.0000e+26,6.6000e+26,3.4100e+27,3.4400e+27,0.0000e+00,1.1200e+27,0.0000e+00,0.0000e+00,1.1133e+09,4.7457e-02,6.2432e+06,1.8380e+05,6.0443e+05,6.0189e+05,0.0,97.3,0.5,2.2,3.1067e+29,3.0451e+29,4.8600e+27,1.3000e+27,2.0190e+28,0.0000e+00,98.0,1.6,0.4
46,2.9743e+29,0.0000e+00,2.8887e+29,1.6700e+27,6.8900e+27,0.0000e+00,0.0000e+00,1.4158e+29,1.4729e+29,8.9000e+26,7.8000e+26,3.3400e+27,3.5500e+27,0.0000e+00,1.0800e+27,0.0000e+00,0.0000e+00,1.0253e+09,3.3100e-02,6.1366e+06,1.9262e+05,6.0187e+05,5.9928e+05,0.0,97.1,0.6,2.3,2.9724e+29,2.9091e+29,5.0500e+27,1.2800e+27,2.0048e+28,0.0000e+00,97.9,1.7,0.4
47,2.9068e+29,0.0000e+00,2.8247e+29,1.4100e+27,6.8000e+27,0.0000e+00,0.0000e+00,1.4434e+29,1.3813e+29,7.5000e+26,6.6000e+26,3.3900e+27,3.4100e+27,0.0000e+00,9.7000e+26,0.0000e+00,0.0000e+00,1.2126e+09,2.2296e-02,6.1345e+06,1.9453e+05,5.9926e+05,5.9664e+05,0.0,97.2,0.5,2.3,2.9133e+29,2.8460e+29,5.3000e+27,1.4300e+27,1.9900e+28,0.0000e+00,97.7,1.8,0.5
48,2.8515e+29,0.0000e+00,2.7668e+29,1.6900e+27,6.7800e+27,0.0000e+00,0.0000e+00,1.4025e+29,1.3643e+29,8.8000e+26,8.1000e+26,3.5100e+27,3.2700e+27,0.0000e+00,1.3600e+27,0.0000e+00,0.0000e+00,9.5897e+08,1.4480e-02,6.0992e+06,1.8663e+05,5.9662e+05,5.9397e+05,0.0,97.0,0.6,2.4,2.8521e+29,2.7921e+29,4.6600e+27,1.3400e+27,1.9619e+28,0.0000e+00,97.9,1.6,0.5
49,2.8832e+29,0.0000e+00,2.7979e+29,1.6500e+27,6.8800e+27,0.0000e+00,0.0000e+00,1.4131e+29,1.3848e+29,8.9000e+26,7.6000e+26,3.2300e+27,3.6500e+27,0.0000e+00,1.4300e+27,0.0000e+00,0.0000e+00,1.1332e+09,7.1304e-05,6.0805e+06,1.9321e+05,5.9395e+05,5.9125e+05,0.0,97.0,0.6,2.4,2.8871e+29,2.8301e+29,4.5600e+27,1.1400e+27,1.9463e+28,0.0000e+00,98.0,1.6,0.4
